date,idx,date
2022-06-14 14:24:14,15215,2022-06-14 14:24:14
2022-06-14 14:24:05,15216,2022-06-14 14:24:05
2022-06-14 14:24:06,15217,2022-06-14 14:24:06
2022-06-14 14:24:05,15218,2022-06-14 14:24:05
2022-06-14 14:24:06,15219,2022-06-14 14:24:06
2022-06-14 14:24:15,15220,2022-06-14 14:24:15
2022-06-14 04:54:06,15221,2022-06-14 04:54:06
2022-06-14 14:24:06,15222,2022-06-14 14:24:06
2022-06-14 15:54:06,15223,2022-06-14 15:54:06
2022-06-14 14:24:07,15224,2022-06-14 14:24:07
2022-06-14 14:24:06,15225,2022-06-14 14:24:06
2022-06-14 14:24:06,15226,2022-06-14 14:24:06
2022-06-14 14:24:08,15227,2022-06-14 14:24:08
2022-06-14 14:24:07,15228,2022-06-14 14:24:07
2022-06-14 01:54:08,15229,2022-06-14 01:54:08
2022-06-14 04:54:06,15230,2022-06-14 04:54:06
2022-06-14 14:24:07,15231,2022-06-14 14:24:07
2022-06-14 14:24:06,15232,2022-06-14 14:24:06
2022-06-14 14:24:07,15233,2022-06-14 14:24:07
2022-06-14 14:24:08,15234,2022-06-14 14:24:08
2022-06-14 04:51:49,15235,2022-06-14 04:51:49
2022-06-14 14:24:08,15236,2022-06-14 14:24:08
2022-06-14 04:54:06,15237,2022-06-14 04:54:06
2022-06-14 14:24:07,15238,2022-06-14 14:24:07
2022-06-14 14:24:08,15239,2022-06-14 14:24:08
2022-06-14 14:24:08,15240,2022-06-14 14:24:08
2022-06-14 04:54:08,15241,2022-06-14 04:54:08
2022-06-14 14:24:08,15242,2022-06-14 14:24:08
2022-06-14 15:54:08,15243,2022-06-14 15:54:08
2022-06-14 14:24:17,15244,2022-06-14 14:24:17
2022-06-14 14:24:09,15245,2022-06-14 14:24:09
2022-06-14 04:51:50,15246,2022-06-14 04:51:50
2022-06-14 14:24:09,15247,2022-06-14 14:24:09
2022-06-14 04:54:09,15248,2022-06-14 04:54:09
2022-06-14 14:24:10,15249,2022-06-14 14:24:10
2022-06-14 04:54:09,15250,2022-06-14 04:54:09
2022-06-14 14:24:09,15251,2022-06-14 14:24:09
2022-06-14 14:24:09,15252,2022-06-14 14:24:09
2022-06-14 14:24:09,15253,2022-06-14 14:24:09
2022-06-14 14:24:10,15254,2022-06-14 14:24:10
2022-06-14 01:54:10,15255,2022-06-14 01:54:10
2022-06-14 14:24:10,15256,2022-06-14 14:24:10
2022-06-14 04:54:08,15257,2022-06-14 04:54:08
2022-06-14 14:24:10,15258,2022-06-14 14:24:10
2022-06-14 14:24:19,15259,2022-06-14 14:24:19
2022-06-14 14:24:09,15260,2022-06-14 14:24:09
2022-06-14 04:54:16,15261,2022-06-14 04:54:16
2022-06-14 14:24:10,15262,2022-06-14 14:24:10
2022-06-14 14:24:10,15263,2022-06-14 14:24:10
2022-06-14 14:24:11,15264,2022-06-14 14:24:11
2022-06-14 14:24:11,15265,2022-06-14 14:24:11
2022-06-14 14:24:10,15266,2022-06-14 14:24:10
2022-06-14 14:24:11,15267,2022-06-14 14:24:11
2022-06-14 14:24:12,15268,2022-06-14 14:24:12
2022-06-14 15:54:11,15269,2022-06-14 15:54:11
2022-06-14 14:24:12,15270,2022-06-14 14:24:12
2022-06-14 04:54:12,15271,2022-06-14 04:54:12
2022-06-14 14:24:11,15272,2022-06-14 14:24:11
2022-06-14 14:24:12,15273,2022-06-14 14:24:12
2022-06-14 14:24:20,15274,2022-06-14 14:24:20
2022-06-14 14:24:11,15275,2022-06-14 14:24:11
2022-06-14 01:54:13,15276,2022-06-14 01:54:13
2022-06-14 14:24:12,15277,2022-06-14 14:24:12
2022-06-14 14:24:12,15278,2022-06-14 14:24:12
2022-06-14 14:24:13,15279,2022-06-14 14:24:13
2022-06-14 14:24:13,15280,2022-06-14 14:24:13
2022-06-14 14:24:12,15281,2022-06-14 14:24:12
2022-06-14 14:24:13,15282,2022-06-14 14:24:13
2022-06-14 14:24:13,15283,2022-06-14 14:24:13
2022-06-14 15:54:13,15284,2022-06-14 15:54:13
2022-06-14 14:24:13,15285,2022-06-14 14:24:13
2022-06-14 04:54:12,15286,2022-06-14 04:54:12
2022-06-14 14:24:22,15287,2022-06-14 14:24:22
2022-06-14 04:54:13,15288,2022-06-14 04:54:13
2022-06-14 14:24:13,15289,2022-06-14 14:24:13
2022-06-14 14:24:14,15291,2022-06-14 14:24:14
2022-06-14 14:24:13,15292,2022-06-14 14:24:13
2022-06-14 14:24:13,15293,2022-06-14 14:24:13
2022-06-14 14:24:14,15294,2022-06-14 14:24:14
2022-06-14 14:24:14,15295,2022-06-14 14:24:14
2022-06-14 14:24:14,15296,2022-06-14 14:24:14
2022-06-14 14:24:10,15297,2022-06-14 14:24:10
2022-06-14 01:54:15,15298,2022-06-14 01:54:15
2022-06-14 14:24:15,15299,2022-06-14 14:24:15
2022-06-14 04:54:15,15300,2022-06-14 04:54:15
2022-06-14 14:24:16,15301,2022-06-14 14:24:16
2022-06-14 14:24:15,15302,2022-06-14 14:24:15
2022-06-14 14:24:16,15303,2022-06-14 14:24:16
2022-06-14 14:24:15,15304,2022-06-14 14:24:15
2022-06-14 14:24:15,15305,2022-06-14 14:24:15
2022-06-14 14:24:16,15306,2022-06-14 14:24:16
2022-06-14 14:24:15,15307,2022-06-14 14:24:15
2022-06-14 14:24:24,15308,2022-06-14 14:24:24
2022-06-14 14:24:16,15309,2022-06-14 14:24:16
2022-06-14 14:24:16,15310,2022-06-14 14:24:16
2022-06-14 14:24:16,15311,2022-06-14 14:24:16
2022-06-14 14:24:16,15312,2022-06-14 14:24:16
2022-06-14 14:24:16,15314,2022-06-14 14:24:16
2022-06-14 14:24:17,15315,2022-06-14 14:24:17
2022-06-14 14:24:17,15317,2022-06-14 14:24:17
2022-06-14 14:24:16,15318,2022-06-14 14:24:16
2022-06-14 14:24:17,15319,2022-06-14 14:24:17
2022-06-14 14:24:17,15320,2022-06-14 14:24:17
2022-06-14 04:51:59,15321,2022-06-14 04:51:59
2022-06-14 14:24:17,15322,2022-06-14 14:24:17
2022-06-14 14:24:18,15323,2022-06-14 14:24:18
2022-06-14 14:24:17,15324,2022-06-14 14:24:17
2022-06-14 14:24:18,15325,2022-06-14 14:24:18
2022-06-14 15:54:18,15326,2022-06-14 15:54:18
2022-06-14 14:24:19,15327,2022-06-14 14:24:19
2022-06-14 14:24:18,15328,2022-06-14 14:24:18
2022-06-14 14:24:27,15329,2022-06-14 14:24:27
2022-06-14 04:54:16,15330,2022-06-14 04:54:16
2022-06-14 04:54:18,15331,2022-06-14 04:54:18
2022-06-14 14:24:18,15332,2022-06-14 14:24:18
2022-06-14 01:54:19,15333,2022-06-14 01:54:19
2022-06-14 14:24:18,15334,2022-06-14 14:24:18
2022-06-14 14:24:19,15335,2022-06-14 14:24:19
2022-06-14 14:24:19,15336,2022-06-14 14:24:19
2022-06-14 14:24:20,15337,2022-06-14 14:24:20
2022-06-14 14:24:18,15338,2022-06-14 14:24:18
2022-06-14 14:24:20,15339,2022-06-14 14:24:20
2022-06-14 14:24:19,15340,2022-06-14 14:24:19
2022-06-14 14:24:20,15341,2022-06-14 14:24:20
2022-06-14 14:24:20,15342,2022-06-14 14:24:20
2022-06-14 14:24:20,15343,2022-06-14 14:24:20
2022-06-14 04:52:01,15344,2022-06-14 04:52:01
2022-06-14 14:24:28,15345,2022-06-14 14:24:28
2022-06-14 14:24:20,15346,2022-06-14 14:24:20
2022-06-14 14:24:21,15347,2022-06-14 14:24:21
2022-06-14 14:24:21,15348,2022-06-14 14:24:21
2022-06-14 14:24:22,15349,2022-06-14 14:24:22
2022-06-14 04:54:27,15350,2022-06-14 04:54:27
2022-06-14 01:54:22,15351,2022-06-14 01:54:22
2022-06-14 14:24:21,15353,2022-06-14 14:24:21
2022-06-14 14:24:22,15354,2022-06-14 14:24:22
2022-06-14 14:24:30,15355,2022-06-14 14:24:30
2022-06-14 14:24:22,15356,2022-06-14 14:24:22
2022-06-14 04:52:03,15357,2022-06-14 04:52:03
2022-06-14 14:24:21,15358,2022-06-14 14:24:21
2022-06-14 04:54:21,15359,2022-06-14 04:54:21
2022-06-14 14:24:22,15360,2022-06-14 14:24:22
2022-06-14 04:54:23,15361,2022-06-14 04:54:23
2022-06-14 14:24:23,15362,2022-06-14 14:24:23
2022-06-14 14:24:22,15363,2022-06-14 14:24:22
2022-06-14 14:24:23,15364,2022-06-14 14:24:23
2022-06-14 14:24:22,15365,2022-06-14 14:24:22
2022-06-14 04:54:21,15366,2022-06-14 04:54:21
2022-06-14 14:24:18,15367,2022-06-14 14:24:18
2022-06-14 14:24:23,15368,2022-06-14 14:24:23
2022-06-14 14:24:23,15369,2022-06-14 14:24:23
2022-06-14 14:24:24,15370,2022-06-14 14:24:24
2022-06-14 14:24:23,15371,2022-06-14 14:24:23
2022-06-14 14:24:23,15373,2022-06-14 14:24:23
2022-06-14 14:24:32,15374,2022-06-14 14:24:32
2022-06-14 14:24:24,15375,2022-06-14 14:24:24
2022-06-14 04:52:05,15376,2022-06-14 04:52:05
2022-06-14 04:54:23,15377,2022-06-14 04:54:23
2022-06-14 14:24:25,15378,2022-06-14 14:24:25
2022-06-14 04:54:24,15379,2022-06-14 04:54:24
2022-06-14 04:54:30,15380,2022-06-14 04:54:30
2022-06-14 14:24:24,15381,2022-06-14 14:24:24
2022-06-14 14:24:24,15382,2022-06-14 14:24:24
2022-06-14 14:24:23,15383,2022-06-14 14:24:23
2022-06-14 14:24:25,15384,2022-06-14 14:24:25
2022-06-14 01:54:25,15385,2022-06-14 01:54:25
2022-06-14 14:24:24,15386,2022-06-14 14:24:24
2022-06-14 14:24:25,15387,2022-06-14 14:24:25
2022-06-14 14:24:25,15388,2022-06-14 14:24:25
2022-06-14 14:24:25,15390,2022-06-14 14:24:25
2022-06-14 14:24:25,15391,2022-06-14 14:24:25
2022-06-14 14:24:34,15392,2022-06-14 14:24:34
2022-06-14 14:24:26,15393,2022-06-14 14:24:26
2022-06-14 04:54:26,15394,2022-06-14 04:54:26
2022-06-14 14:24:26,15395,2022-06-14 14:24:26
2022-06-14 14:24:25,15396,2022-06-14 14:24:25
2022-06-14 04:52:07,15397,2022-06-14 04:52:07
2022-06-14 14:24:26,15398,2022-06-14 14:24:26
2022-06-14 04:54:26,15399,2022-06-14 04:54:26
2022-06-14 14:24:27,15401,2022-06-14 14:24:27
2022-06-14 14:24:26,15402,2022-06-14 14:24:26
2022-06-14 14:24:35,15403,2022-06-14 14:24:35
2022-06-14 14:24:26,15404,2022-06-14 14:24:26
2022-06-14 14:24:26,15405,2022-06-14 14:24:26
2022-06-14 14:24:27,15406,2022-06-14 14:24:27
2022-06-14 14:24:26,15407,2022-06-14 14:24:26
2022-06-14 14:24:27,15408,2022-06-14 14:24:27
2022-06-14 14:24:28,15409,2022-06-14 14:24:28
2022-06-14 01:54:28,15410,2022-06-14 01:54:28
2022-06-14 15:54:27,15411,2022-06-14 15:54:27
2022-06-14 04:54:33,15412,2022-06-14 04:54:33
2022-06-14 14:24:27,15413,2022-06-14 14:24:27
2022-06-14 14:24:28,15414,2022-06-14 14:24:28
2022-06-14 04:54:28,15416,2022-06-14 04:54:28
2022-06-14 14:24:28,15417,2022-06-14 14:24:28
2022-06-14 14:24:28,15418,2022-06-14 14:24:28
2022-06-14 14:24:29,15419,2022-06-14 14:24:29
2022-06-14 04:52:10,15420,2022-06-14 04:52:10
2022-06-14 14:24:37,15421,2022-06-14 14:24:37
2022-06-14 14:24:28,15422,2022-06-14 14:24:28
2022-06-14 14:24:28,15423,2022-06-14 14:24:28
2022-06-14 14:24:28,15424,2022-06-14 14:24:28
2022-06-14 14:24:29,15426,2022-06-14 14:24:29
2022-06-14 14:24:28,15428,2022-06-14 14:24:28
2022-06-14 04:54:27,15429,2022-06-14 04:54:27
2022-06-14 14:24:29,15430,2022-06-14 14:24:29
2022-06-14 15:54:29,15431,2022-06-14 15:54:29
2022-06-14 14:24:29,15432,2022-06-14 14:24:29
2022-06-14 14:24:29,15433,2022-06-14 14:24:29
2022-06-14 14:24:29,15434,2022-06-14 14:24:29
2022-06-14 04:54:28,15435,2022-06-14 04:54:28
2022-06-14 14:24:30,15436,2022-06-14 14:24:30
2022-06-14 14:24:30,15437,2022-06-14 14:24:30
2022-06-14 14:24:29,15438,2022-06-14 14:24:29
2022-06-14 01:54:30,15439,2022-06-14 01:54:30
2022-06-14 14:24:30,15440,2022-06-14 14:24:30
2022-06-14 14:24:29,15441,2022-06-14 14:24:29
2022-06-14 14:24:39,15442,2022-06-14 14:24:39
2022-06-14 04:54:36,15443,2022-06-14 04:54:36
2022-06-14 14:24:31,15444,2022-06-14 14:24:31
2022-06-14 14:24:30,15445,2022-06-14 14:24:30
2022-06-14 14:24:30,15446,2022-06-14 14:24:30
2022-06-14 04:52:12,15447,2022-06-14 04:52:12
2022-06-14 14:24:32,15448,2022-06-14 14:24:32
2022-06-14 14:24:31,15449,2022-06-14 14:24:31
2022-06-14 14:24:31,15450,2022-06-14 14:24:31
2022-06-14 15:54:31,15451,2022-06-14 15:54:31
2022-06-14 14:24:31,15452,2022-06-14 14:24:31
2022-06-14 14:24:40,15453,2022-06-14 14:24:40
2022-06-14 14:24:32,15454,2022-06-14 14:24:32
2022-06-14 14:24:31,15455,2022-06-14 14:24:31
2022-06-14 04:54:32,15456,2022-06-14 04:54:32
2022-06-14 14:24:32,15457,2022-06-14 14:24:32
2022-06-14 14:24:32,15458,2022-06-14 14:24:32
2022-06-14 14:24:32,15459,2022-06-14 14:24:32
2022-06-14 14:24:32,15460,2022-06-14 14:24:32
2022-06-14 01:54:33,15461,2022-06-14 01:54:33
2022-06-14 14:24:31,15462,2022-06-14 14:24:31
2022-06-14 14:24:32,15463,2022-06-14 14:24:32
2022-06-14 04:54:30,15464,2022-06-14 04:54:30
2022-06-14 14:24:32,15465,2022-06-14 14:24:32
2022-06-14 04:54:32,15466,2022-06-14 04:54:32
2022-06-14 14:24:32,15467,2022-06-14 14:24:32
2022-06-14 14:24:33,15468,2022-06-14 14:24:33
2022-06-14 04:52:14,15469,2022-06-14 04:52:14
2022-06-14 14:24:32,15470,2022-06-14 14:24:32
2022-06-14 14:24:42,15471,2022-06-14 14:24:42
2022-06-14 14:24:33,15472,2022-06-14 14:24:33
2022-06-14 14:24:33,15473,2022-06-14 14:24:33
2022-06-14 04:54:39,15474,2022-06-14 04:54:39
2022-06-14 14:24:34,15475,2022-06-14 14:24:34
2022-06-14 14:24:33,15476,2022-06-14 14:24:33
2022-06-14 15:54:33,15477,2022-06-14 15:54:33
2022-06-14 14:24:34,15478,2022-06-14 14:24:34
2022-06-14 14:24:34,15479,2022-06-14 14:24:34
2022-06-14 14:24:34,15480,2022-06-14 14:24:34
2022-06-14 14:24:35,15481,2022-06-14 14:24:35
2022-06-14 14:24:33,15482,2022-06-14 14:24:33
2022-06-14 14:24:34,15483,2022-06-14 14:24:34
2022-06-14 04:54:33,15484,2022-06-14 04:54:33
2022-06-14 04:54:34,15486,2022-06-14 04:54:34
2022-06-14 14:24:34,15487,2022-06-14 14:24:34
2022-06-14 14:24:35,15488,2022-06-14 14:24:35
2022-06-14 04:54:33,15489,2022-06-14 04:54:33
2022-06-14 14:24:43,15490,2022-06-14 14:24:43
2022-06-14 14:24:35,15491,2022-06-14 14:24:35
2022-06-14 14:24:35,15492,2022-06-14 14:24:35
2022-06-14 01:54:36,15493,2022-06-14 01:54:36
2022-06-14 14:24:35,15494,2022-06-14 14:24:35
2022-06-14 14:24:35,15495,2022-06-14 14:24:35
2022-06-14 14:24:35,15496,2022-06-14 14:24:35
2022-06-14 15:54:35,15497,2022-06-14 15:54:35
2022-06-14 14:24:35,15498,2022-06-14 14:24:35
2022-06-14 14:24:36,15499,2022-06-14 14:24:36
2022-06-14 14:24:36,15500,2022-06-14 14:24:36
2022-06-14 14:24:44,15501,2022-06-14 14:24:44
2022-06-14 14:24:36,15502,2022-06-14 14:24:36
2022-06-14 04:54:35,15503,2022-06-14 04:54:35
2022-06-14 14:24:37,15504,2022-06-14 14:24:37
2022-06-14 14:24:36,15505,2022-06-14 14:24:36
2022-06-14 14:24:36,15506,2022-06-14 14:24:36
2022-06-14 04:54:37,15507,2022-06-14 04:54:37
2022-06-14 04:52:18,15508,2022-06-14 04:52:18
2022-06-14 14:24:37,15509,2022-06-14 14:24:37
2022-06-14 14:24:37,15510,2022-06-14 14:24:37
2022-06-14 14:24:37,15512,2022-06-14 14:24:37
2022-06-14 14:24:36,15514,2022-06-14 14:24:36
2022-06-14 14:24:37,15515,2022-06-14 14:24:37
2022-06-14 14:24:37,15516,2022-06-14 14:24:37
2022-06-14 04:54:43,15517,2022-06-14 04:54:43
2022-06-14 14:24:37,15518,2022-06-14 14:24:37
2022-06-14 01:54:38,15519,2022-06-14 01:54:38
2022-06-14 15:54:37,15520,2022-06-14 15:54:37
2022-06-14 04:54:37,15521,2022-06-14 04:54:37
2022-06-14 14:24:38,15522,2022-06-14 14:24:38
2022-06-14 14:24:39,15523,2022-06-14 14:24:39
2022-06-14 14:24:38,15524,2022-06-14 14:24:38
2022-06-14 14:24:39,15525,2022-06-14 14:24:39
2022-06-14 04:54:37,15526,2022-06-14 04:54:37
2022-06-14 14:24:38,15527,2022-06-14 14:24:38
2022-06-14 14:24:39,15528,2022-06-14 14:24:39
2022-06-14 14:24:38,15529,2022-06-14 14:24:38
2022-06-14 04:54:39,15530,2022-06-14 04:54:39
2022-06-14 14:24:47,15531,2022-06-14 14:24:47
2022-06-14 04:52:20,15532,2022-06-14 04:52:20
2022-06-14 14:24:39,15533,2022-06-14 14:24:39
2022-06-14 14:24:39,15534,2022-06-14 14:24:39
2022-06-14 14:24:39,15535,2022-06-14 14:24:39
2022-06-14 04:54:39,15536,2022-06-14 04:54:39
2022-06-14 14:24:39,15537,2022-06-14 14:24:39
2022-06-14 14:24:39,15538,2022-06-14 14:24:39
2022-06-14 14:24:40,15539,2022-06-14 14:24:40
2022-06-14 14:24:39,15540,2022-06-14 14:24:39
2022-06-14 14:24:40,15541,2022-06-14 14:24:40
2022-06-14 14:24:40,15542,2022-06-14 14:24:40
2022-06-14 04:54:40,15543,2022-06-14 04:54:40
2022-06-14 01:54:41,15544,2022-06-14 01:54:41
2022-06-14 14:24:49,15545,2022-06-14 14:24:49
2022-06-14 14:24:41,15546,2022-06-14 14:24:41
2022-06-14 04:54:46,15547,2022-06-14 04:54:46
2022-06-14 14:24:40,15548,2022-06-14 14:24:40
2022-06-14 15:54:40,15549,2022-06-14 15:54:40
2022-06-14 14:24:41,15550,2022-06-14 14:24:41
2022-06-14 14:24:41,15551,2022-06-14 14:24:41
2022-06-14 14:24:41,15552,2022-06-14 14:24:41
2022-06-14 14:24:42,15553,2022-06-14 14:24:42
2022-06-14 14:24:42,15554,2022-06-14 14:24:42
2022-06-14 14:24:42,15555,2022-06-14 14:24:42
2022-06-14 14:24:40,15556,2022-06-14 14:24:40
2022-06-14 14:24:43,15557,2022-06-14 14:24:43
2022-06-14 14:24:42,15558,2022-06-14 14:24:42
2022-06-14 14:24:42,15559,2022-06-14 14:24:42
2022-06-14 04:54:42,15560,2022-06-14 04:54:42
2022-06-14 14:24:42,15561,2022-06-14 14:24:42
2022-06-14 04:52:24,15562,2022-06-14 04:52:24
2022-06-14 14:24:43,15563,2022-06-14 14:24:43
2022-06-14 14:24:42,15564,2022-06-14 14:24:42
2022-06-14 14:24:42,15565,2022-06-14 14:24:42
2022-06-14 14:24:51,15566,2022-06-14 14:24:51
2022-06-14 15:54:43,15567,2022-06-14 15:54:43
2022-06-14 14:24:43,15568,2022-06-14 14:24:43
2022-06-14 04:54:43,15569,2022-06-14 04:54:43
2022-06-14 14:24:43,15570,2022-06-14 14:24:43
2022-06-14 01:54:44,15571,2022-06-14 01:54:44
2022-06-14 14:24:44,15572,2022-06-14 14:24:44
2022-06-14 14:24:43,15573,2022-06-14 14:24:43
2022-06-14 14:24:44,15574,2022-06-14 14:24:44
2022-06-14 14:24:43,15575,2022-06-14 14:24:43
2022-06-14 14:24:44,15576,2022-06-14 14:24:44
2022-06-14 04:54:44,15577,2022-06-14 04:54:44
2022-06-14 04:54:43,15578,2022-06-14 04:54:43
2022-06-14 14:24:45,15579,2022-06-14 14:24:45
2022-06-14 14:24:53,15580,2022-06-14 14:24:53
2022-06-14 14:24:45,15581,2022-06-14 14:24:45
2022-06-14 14:24:45,15582,2022-06-14 14:24:45
2022-06-14 04:54:45,15583,2022-06-14 04:54:45
2022-06-14 14:24:45,15584,2022-06-14 14:24:45
2022-06-14 14:24:45,15585,2022-06-14 14:24:45
2022-06-14 04:54:51,15586,2022-06-14 04:54:51
2022-06-14 01:54:46,15587,2022-06-14 01:54:46
2022-06-14 14:24:54,15588,2022-06-14 14:24:54
2022-06-14 14:24:46,15589,2022-06-14 14:24:46
2022-06-14 15:54:46,15590,2022-06-14 15:54:46
2022-06-14 14:24:46,15591,2022-06-14 14:24:46
2022-06-14 14:24:46,15592,2022-06-14 14:24:46
2022-06-14 14:24:46,15593,2022-06-14 14:24:46
2022-06-14 04:54:46,15594,2022-06-14 04:54:46
2022-06-14 14:24:47,15595,2022-06-14 14:24:47
2022-06-14 14:24:47,15596,2022-06-14 14:24:47
2022-06-14 14:24:47,15597,2022-06-14 14:24:47
2022-06-14 14:24:45,15598,2022-06-14 14:24:45
2022-06-14 14:24:46,15599,2022-06-14 14:24:46
2022-06-14 04:54:45,15600,2022-06-14 04:54:45
2022-06-14 04:54:47,15601,2022-06-14 04:54:47
2022-06-14 14:24:48,15602,2022-06-14 14:24:48
2022-06-14 14:24:47,15603,2022-06-14 14:24:47
2022-06-14 14:24:47,15604,2022-06-14 14:24:47
2022-06-14 14:24:56,15605,2022-06-14 14:24:56
2022-06-14 04:52:29,15606,2022-06-14 04:52:29
2022-06-14 14:24:47,15607,2022-06-14 14:24:47
2022-06-14 14:24:48,15608,2022-06-14 14:24:48
2022-06-14 14:24:48,15609,2022-06-14 14:24:48
2022-06-14 15:54:48,15610,2022-06-14 15:54:48
2022-06-14 14:24:48,15611,2022-06-14 14:24:48
2022-06-14 14:24:48,15612,2022-06-14 14:24:48
2022-06-14 14:24:48,15613,2022-06-14 14:24:48
2022-06-14 14:24:57,15614,2022-06-14 14:24:57
2022-06-14 14:24:49,15615,2022-06-14 14:24:49
2022-06-14 01:54:50,15616,2022-06-14 01:54:50
2022-06-14 14:24:50,15618,2022-06-14 14:24:50
2022-06-14 14:24:49,15619,2022-06-14 14:24:49
2022-06-14 04:54:49,15620,2022-06-14 04:54:49
2022-06-14 14:24:50,15621,2022-06-14 14:24:50
2022-06-14 04:54:48,15622,2022-06-14 04:54:48
2022-06-14 14:24:50,15623,2022-06-14 14:24:50
2022-06-14 04:54:56,15624,2022-06-14 04:54:56
2022-06-14 04:54:50,15625,2022-06-14 04:54:50
2022-06-14 14:24:50,15626,2022-06-14 14:24:50
2022-06-14 14:24:50,15627,2022-06-14 14:24:50
2022-06-14 14:24:59,15628,2022-06-14 14:24:59
2022-06-14 14:24:50,15629,2022-06-14 14:24:50
2022-06-14 14:24:50,15630,2022-06-14 14:24:50
2022-06-14 15:54:50,15631,2022-06-14 15:54:50
2022-06-14 04:52:32,15633,2022-06-14 04:52:32
2022-06-14 14:24:51,15634,2022-06-14 14:24:51
2022-06-14 14:25:00,15635,2022-06-14 14:25:00
2022-06-14 14:24:52,15636,2022-06-14 14:24:52
2022-06-14 14:24:50,15637,2022-06-14 14:24:50
2022-06-14 04:54:52,15638,2022-06-14 04:54:52
2022-06-14 14:24:52,15639,2022-06-14 14:24:52
2022-06-14 14:24:51,15640,2022-06-14 14:24:51
2022-06-14 14:24:53,15641,2022-06-14 14:24:53
2022-06-14 14:24:52,15642,2022-06-14 14:24:52
2022-06-14 14:24:52,15643,2022-06-14 14:24:52
2022-06-14 14:24:52,15644,2022-06-14 14:24:52
2022-06-14 04:54:58,15645,2022-06-14 04:54:58
2022-06-14 01:54:53,15646,2022-06-14 01:54:53
2022-06-14 04:54:52,15647,2022-06-14 04:54:52
2022-06-14 15:54:52,15648,2022-06-14 15:54:52
2022-06-14 14:24:52,15649,2022-06-14 14:24:52
2022-06-14 14:25:01,15650,2022-06-14 14:25:01
2022-06-14 14:24:52,15651,2022-06-14 14:24:52
2022-06-14 14:24:53,15652,2022-06-14 14:24:53
2022-06-14 04:52:35,15653,2022-06-14 04:52:35
2022-06-14 14:24:53,15654,2022-06-14 14:24:53
2022-06-14 14:24:54,15655,2022-06-14 14:24:54
2022-06-14 14:24:55,15656,2022-06-14 14:24:55
2022-06-14 14:24:54,15657,2022-06-14 14:24:54
2022-06-14 04:55:00,15658,2022-06-14 04:55:00
2022-06-14 14:24:54,15659,2022-06-14 14:24:54
2022-06-14 14:24:54,15660,2022-06-14 14:24:54
2022-06-14 04:54:54,15662,2022-06-14 04:54:54
2022-06-14 15:54:54,15663,2022-06-14 15:54:54
2022-06-14 04:54:55,15664,2022-06-14 04:54:55
2022-06-14 04:54:54,15665,2022-06-14 04:54:54
2022-06-14 14:25:03,15667,2022-06-14 14:25:03
2022-06-14 14:24:55,15668,2022-06-14 14:24:55
2022-06-14 14:24:55,15669,2022-06-14 14:24:55
2022-06-14 01:54:56,15670,2022-06-14 01:54:56
2022-06-14 04:54:53,15671,2022-06-14 04:54:53
2022-06-14 14:24:55,15672,2022-06-14 14:24:55
2022-06-14 04:52:37,15673,2022-06-14 04:52:37
2022-06-14 14:24:55,15674,2022-06-14 14:24:55
2022-06-14 14:24:56,15675,2022-06-14 14:24:56
2022-06-14 14:24:56,15676,2022-06-14 14:24:56
2022-06-14 14:25:05,15677,2022-06-14 14:25:05
2022-06-14 14:24:57,15678,2022-06-14 14:24:57
2022-06-14 14:24:56,15679,2022-06-14 14:24:56
2022-06-14 14:24:56,15680,2022-06-14 14:24:56
2022-06-14 14:24:57,15681,2022-06-14 14:24:57
2022-06-14 04:54:56,15682,2022-06-14 04:54:56
2022-06-14 14:24:57,15683,2022-06-14 14:24:57
2022-06-14 04:52:38,15684,2022-06-14 04:52:38
2022-06-14 04:54:57,15685,2022-06-14 04:54:57
2022-06-14 01:54:58,15686,2022-06-14 01:54:58
2022-06-14 14:24:57,15687,2022-06-14 14:24:57
2022-06-14 04:55:03,15688,2022-06-14 04:55:03
2022-06-14 14:25:06,15689,2022-06-14 14:25:06
2022-06-14 14:24:58,15690,2022-06-14 14:24:58
2022-06-14 14:24:57,15691,2022-06-14 14:24:57
2022-06-14 14:24:58,15692,2022-06-14 14:24:58
2022-06-14 15:54:57,15693,2022-06-14 15:54:57
2022-06-14 14:24:58,15694,2022-06-14 14:24:58
2022-06-14 14:24:57,15695,2022-06-14 14:24:57
2022-06-14 04:54:58,15696,2022-06-14 04:54:58
2022-06-14 04:54:56,15697,2022-06-14 04:54:56
2022-06-14 14:25:07,15698,2022-06-14 14:25:07
2022-06-14 04:52:40,15699,2022-06-14 04:52:40
2022-06-14 14:24:59,15700,2022-06-14 14:24:59
2022-06-14 14:24:59,15701,2022-06-14 14:24:59
2022-06-14 14:24:59,15702,2022-06-14 14:24:59
2022-06-14 04:54:59,15703,2022-06-14 04:54:59
2022-06-14 14:24:59,15704,2022-06-14 14:24:59
2022-06-14 14:25:00,15705,2022-06-14 14:25:00
2022-06-14 14:24:59,15706,2022-06-14 14:24:59
2022-06-14 14:24:59,15707,2022-06-14 14:24:59
2022-06-14 14:25:08,15708,2022-06-14 14:25:08
2022-06-14 01:55:01,15709,2022-06-14 01:55:01
2022-06-14 04:54:59,15710,2022-06-14 04:54:59
2022-06-14 14:25:00,15711,2022-06-14 14:25:00
2022-06-14 14:24:59,15712,2022-06-14 14:24:59
2022-06-14 15:55:00,15713,2022-06-14 15:55:00
