,0,1,idx
211988_d,20.604167980000835,7.171475587326195,211988_d
238003_d,20.604167980000835,7.171475587326195,238003_d
432126_b,20.604167980000835,7.171475587326195,432126_b
278186_b,20.604167980000835,7.171475587326195,278186_b
380845_d,20.604167980000835,7.171475587326195,380845_d
418380_b,20.604167980000835,7.171475587326195,418380_b
195423_d,20.604167980000835,7.171475587326195,195423_d
581246_b,20.604167980000835,7.171475587326195,581246_b
498115_d,20.604167980000835,7.171475587326195,498115_d
273983_d,20.604167980000835,7.171475587326195,273983_d
13767_b,20.604167980000835,7.171475587326195,13767_b
53939_d,20.604167980000835,7.171475587326195,53939_d
269446_b,20.604167980000835,7.171475587326195,269446_b
240387_b,20.604167980000835,7.171475587326195,240387_b
585603_b,20.604167980000835,7.171475587326195,585603_b
595876_b,20.604167980000835,7.171475587326195,595876_b
156192_b,20.604167980000835,7.171475587326195,156192_b
30846_b,20.604167980000835,7.171475587326195,30846_b
430035_d,20.604167980000835,7.171475587326195,430035_d
478257_b,20.604167980000835,7.171475587326195,478257_b
209644_b,20.604167980000835,7.171475587326195,209644_b
367160_b,20.604167980000835,7.171475587326195,367160_b
560626_b,20.604167980000835,7.171475587326195,560626_b
548065_b,20.604167980000835,7.171475587326195,548065_b
167407_b,20.604167980000835,7.171475587326195,167407_b
387642_b,20.604167980000835,7.171475587326195,387642_b
500482_d,20.604167980000835,7.171475587326195,500482_d
313882_b,20.604167980000835,7.171475587326195,313882_b
599188_b,20.604167980000835,7.171475587326195,599188_b
205355_d,20.604167980000835,7.171475587326195,205355_d
183723_d,20.604167980000835,7.171475587326195,183723_d
9818_d,20.604167980000835,7.171475587326195,9818_d
139782_d,20.604167980000835,7.171475587326195,139782_d
284638_d,20.604167980000835,7.171475587326195,284638_d
437785_d,20.604167980000835,7.171475587326195,437785_d
37586_d,20.604167980000835,7.171475587326195,37586_d
254808_b,20.604167980000835,7.171475587326195,254808_b
183305_d,20.604167980000835,7.171475587326195,183305_d
482635_b,20.604167980000835,7.171475587326195,482635_b
448895_b,20.604167980000835,7.171475587326195,448895_b
169010_b,20.604167980000835,7.171475587326195,169010_b
193275_d,20.604167980000835,7.171475587326195,193275_d
500519_b,20.604167980000835,7.171475587326195,500519_b
209691_d,20.604167980000835,7.171475587326195,209691_d
60890_b,20.604167980000835,7.171475587326195,60890_b
354433_d,20.604167980000835,7.171475587326195,354433_d
308059_b,20.604167980000835,7.171475587326195,308059_b
210518_b,20.604167980000835,7.171475587326195,210518_b
62010_d,20.604167980000835,7.171475587326195,62010_d
13432_d,20.604167980000835,7.171475587326195,13432_d
614639_d,20.604167980000835,7.171475587326195,614639_d
135621_b,20.604167980000835,7.171475587326195,135621_b
572309_b,20.604167980000835,7.171475587326195,572309_b
187144_b,20.604167980000835,7.171475587326195,187144_b
486859_d,20.604167980000835,7.171475587326195,486859_d
525438_d,20.604167980000835,7.171475587326195,525438_d
195434_b,20.604167980000835,7.171475587326195,195434_b
125392_b,20.604167980000835,7.171475587326195,125392_b
162067_d,20.604167980000835,7.171475587326195,162067_d
139616_d,20.604167980000835,7.171475587326195,139616_d
198838_d,20.604167980000835,7.171475587326195,198838_d
362560_d,20.604167980000835,7.171475587326195,362560_d
505745_b,20.604167980000835,7.171475587326195,505745_b
252851_d,20.604167980000835,7.171475587326195,252851_d
364854_b,20.604167980000835,7.171475587326195,364854_b
628817_b,20.604167980000835,7.171475587326195,628817_b
475106_d,20.604167980000835,7.171475587326195,475106_d
567496_d,20.604167980000835,7.171475587326195,567496_d
389714_d,20.604167980000835,7.171475587326195,389714_d
76616_d,20.604167980000835,7.171475587326195,76616_d
32398_d,20.604167980000835,7.171475587326195,32398_d
588100_d,20.604167980000835,7.171475587326195,588100_d
468780_d,20.604167980000835,7.171475587326195,468780_d
570951_d,20.604167980000835,7.171475587326195,570951_d
490317_b,20.604167980000835,7.171475587326195,490317_b
511399_b,20.604167980000835,7.171475587326195,511399_b
7330_d,20.604167980000835,7.171475587326195,7330_d
117771_d,20.604167980000835,7.171475587326195,117771_d
560407_d,20.604167980000835,7.171475587326195,560407_d
450343_d,20.604167980000835,7.171475587326195,450343_d
48172_d,20.604167980000835,7.171475587326195,48172_d
353961_b,20.604167980000835,7.171475587326195,353961_b
59329_d,20.604167980000835,7.171475587326195,59329_d
26667_b,20.604167980000835,7.171475587326195,26667_b
300921_d,20.604167980000835,7.171475587326195,300921_d
490603_d,20.604167980000835,7.171475587326195,490603_d
465113_d,20.604167980000835,7.171475587326195,465113_d
465070_d,20.604167980000835,7.171475587326195,465070_d
95046_d,20.604167980000835,7.171475587326195,95046_d
423200_d,20.604167980000835,7.171475587326195,423200_d
333152_d,20.604167980000835,7.171475587326195,333152_d
33043_d,20.604167980000835,7.171475587326195,33043_d
125604_b,20.604167980000835,7.171475587326195,125604_b
132630_d,20.604167980000835,7.171475587326195,132630_d
521358_b,20.604167980000835,7.171475587326195,521358_b
539673_b,20.604167980000835,7.171475587326195,539673_b
409304_b,20.604167980000835,7.171475587326195,409304_b
264620_d,20.604167980000835,7.171475587326195,264620_d
253338_b,20.604167980000835,7.171475587326195,253338_b
14311_b,20.604167980000835,7.171475587326195,14311_b
102831_d,20.604167980000835,7.171475587326195,102831_d
563992_d,20.604167980000835,7.171475587326195,563992_d
58063_b,20.604167980000835,7.171475587326195,58063_b
202442_b,20.604167980000835,7.171475587326195,202442_b
94961_d,20.604167980000835,7.171475587326195,94961_d
147704_d,20.604167980000835,7.171475587326195,147704_d
324439_d,20.604167980000835,7.171475587326195,324439_d
212469_d,20.604167980000835,7.171475587326195,212469_d
21322_b,20.604167980000835,7.171475587326195,21322_b
111307_b,20.604167980000835,7.171475587326195,111307_b
385526_b,20.604167980000835,7.171475587326195,385526_b
161817_d,20.604167980000835,7.171475587326195,161817_d
205583_d,20.604167980000835,7.171475587326195,205583_d
503194_d,20.604167980000835,7.171475587326195,503194_d
183977_b,20.604167980000835,7.171475587326195,183977_b
451513_b,20.604167980000835,7.171475587326195,451513_b
419962_b,20.604167980000835,7.171475587326195,419962_b
502308_d,20.604167980000835,7.171475587326195,502308_d
271858_b,20.604167980000835,7.171475587326195,271858_b
99246_d,20.604167980000835,7.171475587326195,99246_d
521523_b,20.604167980000835,7.171475587326195,521523_b
497389_d,20.604167980000835,7.171475587326195,497389_d
156795_b,20.604167980000835,7.171475587326195,156795_b
154430_d,20.604167980000835,7.171475587326195,154430_d
223070_d,20.604167980000835,7.171475587326195,223070_d
542538_b,20.604167980000835,7.171475587326195,542538_b
570960_b,20.604167980000835,7.171475587326195,570960_b
92101_b,20.604167980000835,7.171475587326195,92101_b
187363_b,20.604167980000835,7.171475587326195,187363_b
265838_b,20.604167980000835,7.171475587326195,265838_b
539828_d,20.604167980000835,7.171475587326195,539828_d
479211_b,20.604167980000835,7.171475587326195,479211_b
344279_d,20.604167980000835,7.171475587326195,344279_d
508928_d,20.604167980000835,7.171475587326195,508928_d
520573_b,20.604167980000835,7.171475587326195,520573_b
543736_d,20.604167980000835,7.171475587326195,543736_d
287914_d,20.604167980000835,7.171475587326195,287914_d
265021_b,20.604167980000835,7.171475587326195,265021_b
147464_b,20.604167980000835,7.171475587326195,147464_b
116902_b,20.604167980000835,7.171475587326195,116902_b
509101_b,20.604167980000835,7.171475587326195,509101_b
317247_b,20.604167980000835,7.171475587326195,317247_b
22166_b,20.604167980000835,7.171475587326195,22166_b
361125_d,20.604167980000835,7.171475587326195,361125_d
229321_d,20.604167980000835,7.171475587326195,229321_d
463430_b,20.604167980000835,7.171475587326195,463430_b
563272_d,20.604167980000835,7.171475587326195,563272_d
399782_d,20.604167980000835,7.171475587326195,399782_d
217563_b,20.604167980000835,7.171475587326195,217563_b
432274_b,20.604167980000835,7.171475587326195,432274_b
52094_b,20.604167980000835,7.171475587326195,52094_b
589494_b,20.604167980000835,7.171475587326195,589494_b
482933_d,20.604167980000835,7.171475587326195,482933_d
149119_b,20.604167980000835,7.171475587326195,149119_b
567528_b,20.604167980000835,7.171475587326195,567528_b
106871_d,20.604167980000835,7.171475587326195,106871_d
32054_d,20.604167980000835,7.171475587326195,32054_d
147298_d,20.604167980000835,7.171475587326195,147298_d
524083_b,20.604167980000835,7.171475587326195,524083_b
187832_d,20.604167980000835,7.171475587326195,187832_d
532218_b,20.604167980000835,7.171475587326195,532218_b
526496_b,20.604167980000835,7.171475587326195,526496_b
588040_b,20.604167980000835,7.171475587326195,588040_b
532931_d,20.604167980000835,7.171475587326195,532931_d
601327_d,20.604167980000835,7.171475587326195,601327_d
566158_b,20.604167980000835,7.171475587326195,566158_b
171316_d,20.604167980000835,7.171475587326195,171316_d
93805_d,20.604167980000835,7.171475587326195,93805_d
604747_d,20.604167980000835,7.171475587326195,604747_d
112700_b,20.604167980000835,7.171475587326195,112700_b
534245_b,20.604167980000835,7.171475587326195,534245_b
484242_b,20.604167980000835,7.171475587326195,484242_b
622982_b,20.604167980000835,7.171475587326195,622982_b
498308_d,20.604167980000835,7.171475587326195,498308_d
338440_d,20.604167980000835,7.171475587326195,338440_d
613468_b,20.604167980000835,7.171475587326195,613468_b
629281_d,20.604167980000835,7.171475587326195,629281_d
335912_b,20.604167980000835,7.171475587326195,335912_b
78574_b,20.604167980000835,7.171475587326195,78574_b
304384_b,20.604167980000835,7.171475587326195,304384_b
338386_b,20.604167980000835,7.171475587326195,338386_b
269742_b,20.604167980000835,7.171475587326195,269742_b
46930_b,20.604167980000835,7.171475587326195,46930_b
216913_d,20.604167980000835,7.171475587326195,216913_d
86719_d,20.604167980000835,7.171475587326195,86719_d
451818_b,20.604167980000835,7.171475587326195,451818_b
540992_d,20.604167980000835,7.171475587326195,540992_d
324776_d,20.604167980000835,7.171475587326195,324776_d
175693_b,20.604167980000835,7.171475587326195,175693_b
96436_b,20.604167980000835,7.171475587326195,96436_b
270980_d,20.604167980000835,7.171475587326195,270980_d
385189_d,20.604167980000835,7.171475587326195,385189_d
505150_b,20.604167980000835,7.171475587326195,505150_b
135540_d,20.604167980000835,7.171475587326195,135540_d
384921_b,20.604167980000835,7.171475587326195,384921_b
612065_b,20.604167980000835,7.171475587326195,612065_b
371430_d,20.604167980000835,7.171475587326195,371430_d
372964_d,20.604167980000835,7.171475587326195,372964_d
408508_b,20.604167980000835,7.171475587326195,408508_b
165318_d,20.604167980000835,7.171475587326195,165318_d
146254_d,20.604167980000835,7.171475587326195,146254_d
294453_d,20.604167980000835,7.171475587326195,294453_d
18239_b,20.604167980000835,7.171475587326195,18239_b
460744_d,20.604167980000835,7.171475587326195,460744_d
7652_d,20.604167980000835,7.171475587326195,7652_d
476950_d,20.604167980000835,7.171475587326195,476950_d
500222_b,20.604167980000835,7.171475587326195,500222_b
133202_d,20.604167980000835,7.171475587326195,133202_d
338898_b,20.604167980000835,7.171475587326195,338898_b
272699_d,20.604167980000835,7.171475587326195,272699_d
56985_b,20.604167980000835,7.171475587326195,56985_b
272672_b,20.604167980000835,7.171475587326195,272672_b
582868_b,20.604167980000835,7.171475587326195,582868_b
184829_d,20.604167980000835,7.171475587326195,184829_d
584697_d,20.604167980000835,7.171475587326195,584697_d
393449_b,20.604167980000835,7.171475587326195,393449_b
222930_d,20.604167980000835,7.171475587326195,222930_d
452039_b,20.604167980000835,7.171475587326195,452039_b
297166_b,20.604167980000835,7.171475587326195,297166_b
500501_d,20.604167980000835,7.171475587326195,500501_d
617250_b,20.604167980000835,7.171475587326195,617250_b
538415_d,20.604167980000835,7.171475587326195,538415_d
343050_b,20.604167980000835,7.171475587326195,343050_b
153384_b,20.604167980000835,7.171475587326195,153384_b
107484_d,20.604167980000835,7.171475587326195,107484_d
324658_d,20.604167980000835,7.171475587326195,324658_d
441710_b,20.604167980000835,7.171475587326195,441710_b
515078_d,20.604167980000835,7.171475587326195,515078_d
432140_b,20.604167980000835,7.171475587326195,432140_b
181606_b,20.604167980000835,7.171475587326195,181606_b
217105_d,20.604167980000835,7.171475587326195,217105_d
91326_d,20.604167980000835,7.171475587326195,91326_d
114278_b,20.604167980000835,7.171475587326195,114278_b
403202_d,20.604167980000835,7.171475587326195,403202_d
350293_d,20.604167980000835,7.171475587326195,350293_d
209486_b,20.604167980000835,7.171475587326195,209486_b
369397_d,20.604167980000835,7.171475587326195,369397_d
257002_d,20.604167980000835,7.171475587326195,257002_d
541957_b,20.604167980000835,7.171475587326195,541957_b
601941_d,20.604167980000835,7.171475587326195,601941_d
158073_d,20.604167980000835,7.171475587326195,158073_d
95705_b,20.604167980000835,7.171475587326195,95705_b
133225_b,20.604167980000835,7.171475587326195,133225_b
379505_d,20.604167980000835,7.171475587326195,379505_d
112212_b,20.604167980000835,7.171475587326195,112212_b
246925_d,20.604167980000835,7.171475587326195,246925_d
140966_d,20.604167980000835,7.171475587326195,140966_d
360520_b,20.604167980000835,7.171475587326195,360520_b
510464_b,20.604167980000835,7.171475587326195,510464_b
369873_b,20.604167980000835,7.171475587326195,369873_b
627424_d,20.604167980000835,7.171475587326195,627424_d
335650_b,20.604167980000835,7.171475587326195,335650_b
167590_b,20.604167980000835,7.171475587326195,167590_b
37531_b,20.604167980000835,7.171475587326195,37531_b
328361_d,20.604167980000835,7.171475587326195,328361_d
564101_d,20.604167980000835,7.171475587326195,564101_d
101254_b,20.604167980000835,7.171475587326195,101254_b
623895_d,20.604167980000835,7.171475587326195,623895_d
492472_b,20.604167980000835,7.171475587326195,492472_b
116885_d,20.604167980000835,7.171475587326195,116885_d
533763_b,20.604167980000835,7.171475587326195,533763_b
572059_d,20.604167980000835,7.171475587326195,572059_d
626833_d,20.604167980000835,7.171475587326195,626833_d
55587_b,20.604167980000835,7.171475587326195,55587_b
147971_b,20.604167980000835,7.171475587326195,147971_b
177387_b,20.604167980000835,7.171475587326195,177387_b
407255_b,20.604167980000835,7.171475587326195,407255_b
484469_d,20.604167980000835,7.171475587326195,484469_d
106562_d,20.604167980000835,7.171475587326195,106562_d
457325_d,20.604167980000835,7.171475587326195,457325_d
206633_b,20.604167980000835,7.171475587326195,206633_b
471431_d,20.604167980000835,7.171475587326195,471431_d
22869_d,20.604167980000835,7.171475587326195,22869_d
419742_b,20.604167980000835,7.171475587326195,419742_b
70080_d,20.604167980000835,7.171475587326195,70080_d
143861_d,20.604167980000835,7.171475587326195,143861_d
146411_b,20.604167980000835,7.171475587326195,146411_b
524634_d,20.604167980000835,7.171475587326195,524634_d
567289_b,20.604167980000835,7.171475587326195,567289_b
600016_b,20.604167980000835,7.171475587326195,600016_b
486312_d,20.604167980000835,7.171475587326195,486312_d
270019_d,20.604167980000835,7.171475587326195,270019_d
245397_d,20.604167980000835,7.171475587326195,245397_d
278194_d,20.604167980000835,7.171475587326195,278194_d
611339_b,20.604167980000835,7.171475587326195,611339_b
3265_b,20.604167980000835,7.171475587326195,3265_b
360009_b,20.604167980000835,7.171475587326195,360009_b
168495_b,20.604167980000835,7.171475587326195,168495_b
273572_b,20.604167980000835,7.171475587326195,273572_b
71204_d,20.604167980000835,7.171475587326195,71204_d
32430_b,20.604167980000835,5.67750742687384,32430_b
443238_d,20.604167980000835,7.171475587326195,443238_d
522448_d,20.604167980000835,7.171475587326195,522448_d
511119_b,20.604167980000835,7.171475587326195,511119_b
192462_b,20.604167980000835,7.171475587326195,192462_b
175101_b,20.604167980000835,7.171475587326195,175101_b
633268_d,20.604167980000835,7.171475587326195,633268_d
73137_d,20.604167980000835,7.171475587326195,73137_d
413791_d,20.604167980000835,7.171475587326195,413791_d
9489_d,20.604167980000835,7.171475587326195,9489_d
432027_d,20.604167980000835,7.171475587326195,432027_d
323131_b,20.604167980000835,7.171475587326195,323131_b
405967_b,20.604167980000835,7.171475587326195,405967_b
192750_b,20.604167980000835,7.171475587326195,192750_b
324572_d,20.604167980000835,7.171475587326195,324572_d
444007_d,20.604167980000835,7.171475587326195,444007_d
347442_d,20.604167980000835,7.171475587326195,347442_d
469075_b,20.604167980000835,7.171475587326195,469075_b
262808_b,20.604167980000835,7.171475587326195,262808_b
424223_b,20.604167980000835,7.171475587326195,424223_b
501044_b,20.604167980000835,7.171475587326195,501044_b
162592_b,20.604167980000835,7.171475587326195,162592_b
209843_d,20.604167980000835,7.171475587326195,209843_d
293544_d,20.604167980000835,7.171475587326195,293544_d
329579_b,20.604167980000835,7.171475587326195,329579_b
105010_b,20.604167980000835,7.171475587326195,105010_b
572626_d,20.604167980000835,7.171475587326195,572626_d
56358_b,20.604167980000835,7.171475587326195,56358_b
113707_b,20.604167980000835,7.171475587326195,113707_b
99143_d,20.604167980000835,7.171475587326195,99143_d
100325_d,20.604167980000835,7.171475587326195,100325_d
561617_d,20.604167980000835,7.171475587326195,561617_d
283494_d,20.604167980000835,7.171475587326195,283494_d
466183_d,20.604167980000835,7.171475587326195,466183_d
94828_d,20.604167980000835,7.171475587326195,94828_d
591119_d,20.604167980000835,7.171475587326195,591119_d
123752_d,20.604167980000835,7.171475587326195,123752_d
406013_b,20.604167980000835,7.171475587326195,406013_b
20035_b,20.604167980000835,7.171475587326195,20035_b
8095_d,20.604167980000835,7.171475587326195,8095_d
121377_b,20.604167980000835,7.171475587326195,121377_b
157089_b,20.604167980000835,7.171475587326195,157089_b
614381_d,20.604167980000835,7.171475587326195,614381_d
507752_b,20.604167980000835,7.171475587326195,507752_b
590985_b,20.604167980000835,7.171475587326195,590985_b
30384_d,20.604167980000835,7.171475587326195,30384_d
214212_b,20.604167980000835,7.171475587326195,214212_b
348303_d,20.604167980000835,7.171475587326195,348303_d
421361_b,20.604167980000835,7.171475587326195,421361_b
416501_d,20.604167980000835,7.171475587326195,416501_d
516812_d,20.604167980000835,7.171475587326195,516812_d
370072_b,20.604167980000835,7.171475587326195,370072_b
558339_b,20.604167980000835,7.171475587326195,558339_b
91338_d,20.604167980000835,7.171475587326195,91338_d
340381_d,20.604167980000835,7.171475587326195,340381_d
249923_d,20.604167980000835,7.171475587326195,249923_d
492755_d,20.604167980000835,7.171475587326195,492755_d
78915_d,20.604167980000835,7.171475587326195,78915_d
354833_b,20.604167980000835,7.171475587326195,354833_b
319239_b,20.604167980000835,7.171475587326195,319239_b
532819_d,20.604167980000835,7.171475587326195,532819_d
617713_b,20.604167980000835,7.171475587326195,617713_b
579591_d,20.604167980000835,7.171475587326195,579591_d
348755_b,20.604167980000835,7.171475587326195,348755_b
302372_d,20.604167980000835,7.171475587326195,302372_d
240137_b,20.604167980000835,7.171475587326195,240137_b
291163_d,20.604167980000835,7.171475587326195,291163_d
501214_b,20.604167980000835,7.171475587326195,501214_b
550718_d,20.604167980000835,7.171475587326195,550718_d
621153_b,20.604167980000835,7.171475587326195,621153_b
549354_d,20.604167980000835,7.171475587326195,549354_d
498273_d,20.604167980000835,7.171475587326195,498273_d
233588_d,20.604167980000835,7.171475587326195,233588_d
208779_b,20.604167980000835,7.171475587326195,208779_b
102177_b,20.604167980000835,7.171475587326195,102177_b
215445_d,20.604167980000835,7.171475587326195,215445_d
322130_d,20.604167980000835,7.171475587326195,322130_d
87727_b,20.604167980000835,7.171475587326195,87727_b
510196_d,20.604167980000835,7.171475587326195,510196_d
222083_d,20.604167980000835,7.171475587326195,222083_d
271557_b,20.604167980000835,7.171475587326195,271557_b
393187_d,20.604167980000835,7.171475587326195,393187_d
91847_b,20.604167980000835,7.171475587326195,91847_b
480103_d,20.604167980000835,7.171475587326195,480103_d
41313_b,20.604167980000835,7.171475587326195,41313_b
532759_b,20.604167980000835,7.171475587326195,532759_b
306517_d,20.604167980000835,7.171475587326195,306517_d
270604_d,20.604167980000835,7.171475587326195,270604_d
510083_b,20.604167980000835,7.171475587326195,510083_b
340870_d,20.604167980000835,7.171475587326195,340870_d
396072_d,20.604167980000835,7.171475587326195,396072_d
199139_b,20.604167980000835,7.171475587326195,199139_b
468782_d,20.604167980000835,7.171475587326195,468782_d
273401_d,20.604167980000835,7.171475587326195,273401_d
586079_b,20.604167980000835,7.171475587326195,586079_b
315240_d,20.604167980000835,7.171475587326195,315240_d
369379_b,20.604167980000835,7.171475587326195,369379_b
386968_d,20.604167980000835,7.171475587326195,386968_d
388501_d,20.604167980000835,7.171475587326195,388501_d
705_d,20.604167980000835,7.171475587326195,705_d
152951_d,20.604167980000835,7.171475587326195,152951_d
379152_b,20.604167980000835,7.171475587326195,379152_b
536890_b,20.604167980000835,7.171475587326195,536890_b
494997_d,20.604167980000835,7.171475587326195,494997_d
80803_d,20.604167980000835,7.171475587326195,80803_d
196696_b,20.604167980000835,7.171475587326195,196696_b
11994_d,20.604167980000835,7.171475587326195,11994_d
502504_d,20.604167980000835,7.171475587326195,502504_d
444616_b,20.604167980000835,7.171475587326195,444616_b
542639_b,20.604167980000835,7.171475587326195,542639_b
448166_b,20.604167980000835,7.171475587326195,448166_b
315021_d,20.604167980000835,7.171475587326195,315021_d
522081_d,20.604167980000835,7.171475587326195,522081_d
263524_b,20.604167980000835,7.171475587326195,263524_b
169226_b,20.604167980000835,7.171475587326195,169226_b
385751_b,20.604167980000835,7.171475587326195,385751_b
392998_b,20.604167980000835,7.171475587326195,392998_b
605680_d,20.604167980000835,7.171475587326195,605680_d
608726_d,20.604167980000835,7.171475587326195,608726_d
442596_d,20.604167980000835,7.171475587326195,442596_d
148127_d,20.604167980000835,7.171475587326195,148127_d
201137_d,20.604167980000835,7.171475587326195,201137_d
585640_b,20.604167980000835,7.171475587326195,585640_b
113697_b,20.604167980000835,7.171475587326195,113697_b
37400_d,20.604167980000835,7.171475587326195,37400_d
625617_b,20.604167980000835,7.171475587326195,625617_b
462572_b,20.604167980000835,7.171475587326195,462572_b
391875_b,20.604167980000835,7.171475587326195,391875_b
148890_d,20.604167980000835,7.171475587326195,148890_d
312082_d,20.604167980000835,7.171475587326195,312082_d
131703_b,20.604167980000835,7.171475587326195,131703_b
509503_d,20.604167980000835,7.171475587326195,509503_d
340245_b,20.604167980000835,7.171475587326195,340245_b
312798_b,20.604167980000835,7.171475587326195,312798_b
269766_d,20.604167980000835,7.171475587326195,269766_d
477870_b,20.604167980000835,7.171475587326195,477870_b
380039_d,20.604167980000835,7.171475587326195,380039_d
233114_d,20.604167980000835,7.171475587326195,233114_d
378368_d,20.604167980000835,7.171475587326195,378368_d
346388_d,20.604167980000835,7.171475587326195,346388_d
173354_d,20.604167980000835,7.171475587326195,173354_d
115763_b,20.604167980000835,7.171475587326195,115763_b
518125_b,20.604167980000835,7.171475587326195,518125_b
310207_d,20.604167980000835,7.171475587326195,310207_d
149698_b,20.604167980000835,7.171475587326195,149698_b
388247_b,20.604167980000835,7.171475587326195,388247_b
319807_b,20.604167980000835,7.171475587326195,319807_b
418513_b,20.604167980000835,7.171475587326195,418513_b
370808_d,20.604167980000835,7.171475587326195,370808_d
534915_d,20.604167980000835,7.171475587326195,534915_d
252912_d,20.604167980000835,7.171475587326195,252912_d
49559_b,20.604167980000835,7.171475587326195,49559_b
587692_d,20.604167980000835,7.171475587326195,587692_d
142691_d,20.604167980000835,7.171475587326195,142691_d
631690_b,20.604167980000835,7.171475587326195,631690_b
337684_b,20.604167980000835,7.171475587326195,337684_b
291602_d,20.604167980000835,7.171475587326195,291602_d
53162_d,20.604167980000835,7.171475587326195,53162_d
224084_d,20.604167980000835,7.171475587326195,224084_d
354722_b,20.604167980000835,7.171475587326195,354722_b
82764_b,20.604167980000835,7.171475587326195,82764_b
27098_b,20.604167980000835,7.171475587326195,27098_b
461445_d,20.604167980000835,7.171475587326195,461445_d
160382_b,20.604167980000835,7.171475587326195,160382_b
425446_d,20.604167980000835,7.171475587326195,425446_d
409029_b,20.604167980000835,7.171475587326195,409029_b
254304_d,20.604167980000835,7.171475587326195,254304_d
249846_b,20.604167980000835,7.171475587326195,249846_b
37326_b,20.604167980000835,7.171475587326195,37326_b
180336_d,20.604167980000835,7.171475587326195,180336_d
368962_d,20.604167980000835,7.171475587326195,368962_d
628660_b,20.604167980000835,7.171475587326195,628660_b
231760_b,20.604167980000835,7.171475587326195,231760_b
22811_b,20.604167980000835,7.171475587326195,22811_b
327581_d,20.604167980000835,7.171475587326195,327581_d
463404_d,20.604167980000835,7.171475587326195,463404_d
400384_b,20.604167980000835,7.171475587326195,400384_b
283548_d,20.604167980000835,7.171475587326195,283548_d
350382_b,20.604167980000835,7.171475587326195,350382_b
491187_d,20.604167980000835,7.171475587326195,491187_d
502857_d,20.604167980000835,7.171475587326195,502857_d
556698_d,20.604167980000835,7.171475587326195,556698_d
477823_d,20.604167980000835,7.171475587326195,477823_d
594497_d,20.604167980000835,7.171475587326195,594497_d
390351_b,20.604167980000835,7.171475587326195,390351_b
420320_b,20.604167980000835,7.171475587326195,420320_b
539683_d,20.604167980000835,7.171475587326195,539683_d
316751_d,20.604167980000835,7.171475587326195,316751_d
611431_d,20.604167980000835,7.171475587326195,611431_d
433781_b,20.604167980000835,7.171475587326195,433781_b
17543_b,20.604167980000835,7.171475587326195,17543_b
27154_d,20.604167980000835,7.171475587326195,27154_d
449267_d,20.604167980000835,7.171475587326195,449267_d
6784_b,20.604167980000835,7.171475587326195,6784_b
260671_b,20.604167980000835,7.171475587326195,260671_b
439691_d,20.604167980000835,7.171475587326195,439691_d
189578_b,20.604167980000835,7.171475587326195,189578_b
206142_d,20.604167980000835,7.171475587326195,206142_d
610496_d,20.604167980000835,7.171475587326195,610496_d
585971_d,20.604167980000835,7.171475587326195,585971_d
420621_d,20.604167980000835,7.171475587326195,420621_d
100026_b,20.604167980000835,7.171475587326195,100026_b
385955_b,20.604167980000835,7.171475587326195,385955_b
398987_d,20.604167980000835,7.171475587326195,398987_d
13165_b,20.604167980000835,7.171475587326195,13165_b
541128_d,20.604167980000835,7.171475587326195,541128_d
295087_b,20.604167980000835,7.171475587326195,295087_b
434140_b,20.604167980000835,7.171475587326195,434140_b
292908_b,20.604167980000835,7.171475587326195,292908_b
476269_b,20.604167980000835,7.171475587326195,476269_b
5673_b,20.604167980000835,7.171475587326195,5673_b
348068_b,20.604167980000835,7.171475587326195,348068_b
112625_d,20.604167980000835,7.171475587326195,112625_d
105347_b,20.604167980000835,7.171475587326195,105347_b
263085_d,20.604167980000835,7.171475587326195,263085_d
253934_b,20.604167980000835,7.171475587326195,253934_b
590456_b,20.604167980000835,7.171475587326195,590456_b
125598_d,20.604167980000835,7.171475587326195,125598_d
253205_d,20.604167980000835,7.171475587326195,253205_d
54841_b,20.604167980000835,7.171475587326195,54841_b
4298_d,20.604167980000835,7.171475587326195,4298_d
162264_d,20.604167980000835,7.171475587326195,162264_d
584997_d,20.604167980000835,7.171475587326195,584997_d
134465_b,20.604167980000835,7.171475587326195,134465_b
507819_d,20.604167980000835,7.171475587326195,507819_d
66111_b,20.604167980000835,7.171475587326195,66111_b
251730_b,20.604167980000835,7.171475587326195,251730_b
280882_d,20.604167980000835,7.171475587326195,280882_d
32451_d,20.604167980000835,7.171475587326195,32451_d
121528_b,20.604167980000835,7.171475587326195,121528_b
390980_d,20.604167980000835,7.171475587326195,390980_d
74638_b,20.604167980000835,7.171475587326195,74638_b
152532_b,20.604167980000835,7.171475587326195,152532_b
319395_b,20.604167980000835,7.171475587326195,319395_b
569207_b,20.604167980000835,7.171475587326195,569207_b
27600_d,20.604167980000835,7.171475587326195,27600_d
126942_b,20.604167980000835,7.171475587326195,126942_b
265038_b,20.604167980000835,7.171475587326195,265038_b
19565_b,20.604167980000835,7.171475587326195,19565_b
164644_d,20.604167980000835,7.171475587326195,164644_d
392988_b,20.604167980000835,7.171475587326195,392988_b
279073_b,20.604167980000835,7.171475587326195,279073_b
550971_d,20.604167980000835,7.171475587326195,550971_d
24195_d,20.604167980000835,7.171475587326195,24195_d
435648_b,20.604167980000835,7.171475587326195,435648_b
159529_b,20.604167980000835,7.171475587326195,159529_b
562974_d,20.604167980000835,7.171475587326195,562974_d
523776_d,20.604167980000835,7.171475587326195,523776_d
