,beauty_x,boring_x,lively_x,depressing_x,walk_x,safety_x,wealth_x,idx_x,decile_2011_beauty,oa,decile_2011_boring,decile_2011_lively,decile_2011_depressing,decile_2011_walk,decile_2011_safety,decile_2011_wealth,beauty_y,boring_y,lively_y,depressing_y,walk_y,safety_y,wealth_y,idx_y,decile_2021_beauty,decile_2021_boring,decile_2021_lively,decile_2021_depressing,decile_2021_walk,decile_2021_safety,decile_2021_wealth,count,decile_change_beauty,decile_change_boring,decile_change_lively,decile_change_depressing,decile_change_walk,decile_change_safety,decile_change_wealth
393,5.55216592956673,5.38144321671941,5.462170461362058,5.0114298591559585,5.419135636904023,6.05042359910228,5.578172814439643,384036.20454545453,4,E01000399,7,2,7,3,5,5,5.47860538175968,5.338886089168244,5.497474630114058,5.023257589676011,5.3639678809564435,6.045042045799219,5.648282700301336,491863.92488262913,4,7,3,6,4,6,6,1.0,0,0,1,-1,1,1,1
394,5.420685155638333,5.366407018283318,5.484426508004638,5.058101096372495,5.317406233014731,5.972906449745441,5.5890295395905945,381183.1781609195,2,E01000400,6,3,8,1,4,6,5.340178079605103,5.352989030679067,5.508366406758626,5.011088564395904,5.337281088829041,5.979948662122091,5.668020702997843,488017.58,2,7,3,6,3,5,6,1.0,0,1,0,-2,2,1,0
395,5.259360179382285,5.503281280784409,5.40348604676637,5.111282415340601,5.261914276706122,5.835265205314123,5.431058448831035,383109.3212435233,1,E01000401,8,1,8,1,2,3,5.272339668179968,5.331863068594721,5.49674657060595,5.018981852554923,5.328457758344453,5.8794514944987935,5.36576389561733,490514.6502463054,1,7,3,6,3,3,1,1.0,0,-1,2,-2,2,1,-2
396,5.453353229363759,5.456387683550517,5.289154756863912,5.052220233281454,5.326247494220734,5.803306509653727,5.309548551241557,369014.2266666667,3,E01000402,8,0,7,1,1,1,5.626956877885042,5.2744730799286454,5.490869399941998,4.893369087466487,5.400614724483019,6.001918666156722,5.590991686891626,472723.0925925926,6,6,2,3,5,5,5,1.0,3,-2,2,-4,4,4,4
397,5.34428070637327,5.540554944279922,5.246350588437472,5.150288457347581,5.210168994437932,5.6863137576972225,5.177868970380439,373097.78851174936,1,E01000403,9,0,9,0,0,0,5.313296281048472,5.514158415850869,5.266163531637869,5.17513827774762,5.1945249475009065,5.750664243200944,5.352315367398104,477915.30568720377,2,9,0,8,1,1,1,1.0,1,0,0,-1,1,1,1
398,5.357880364145552,5.481980219057628,5.380154568808419,5.0765094067369185,5.2794817345482965,5.858325302600861,5.392298374005726,368576.47857142857,2,E01000404,8,1,8,1,2,2,5.3074292034134825,5.448458183976941,5.37737951153203,5.115528655231447,5.208230572535579,5.836959487513492,5.408577132942085,472499.2631578947,2,8,1,7,1,2,2,1.0,0,0,0,-1,0,0,0
399,5.407461094487574,5.4850675955261154,5.184992868261239,5.04436850179102,5.288470260261261,5.699370575934341,5.215431283429726,367604.74742268043,2,E01000405,8,0,7,1,0,0,5.512876116684851,5.4997917716273195,5.248116440579371,5.1334225132985765,5.16222368763183,5.805121495639007,5.376630223342005,470829.43654822337,4,9,0,8,0,1,1,1.0,2,1,0,1,-1,1,1
400,5.531637028163793,5.323224067687988,5.473621881738001,4.93181987562958,5.384088434126912,5.888376587507676,5.300559978095853,368326.28571428574,3,E01000406,6,2,5,2,3,1,5.584583899611799,5.332613987687194,5.4705777251671375,4.926354239506977,5.360682378089968,5.9705317564952525,5.576900280061572,471551.53497942386,5,7,2,4,4,5,5,1.0,2,1,0,-1,2,2,4
401,5.721934573624724,5.371443667719441,5.458145210819859,4.818049744893146,5.488924566776522,5.909620549089166,5.5130051034753045,367773.70430107525,6,E01000407,6,2,3,5,3,4,5.608367138633541,5.318877449222639,5.4478005042263105,4.893523968902289,5.443465086759305,5.966293504425123,5.665970454613368,471036.25,5,6,2,3,6,4,6,1.0,-1,0,0,0,1,1,2
402,5.0812697618056895,5.688822430495316,4.944941367019946,5.336138556488847,5.061237010632293,5.469404456186435,4.987507412918901,368484.75516224187,0,E01000408,9,0,9,0,0,0,5.2450395089456405,5.607406457265218,5.054523724934151,5.2309847248011625,5.000053620886528,5.585862777356444,5.154414122132049,471854.3132183908,1,9,0,9,0,0,0,1.0,1,0,0,0,0,0,0
403,5.302541169253263,5.425224177765124,5.539948826486414,5.110729418017647,5.3776039571473095,5.9967203122196775,5.597863950512626,383812.5984848485,1,E01000409,7,3,8,2,4,6,5.309199783053711,5.209389178422246,5.654319942432599,5.130267262458801,5.308761165089851,6.013884243303842,5.654317779262571,491347.2773722628,2,5,5,8,3,5,6,1.0,1,-2,2,0,1,1,0
404,5.535594644033321,5.131400281003772,5.6402482922301695,4.925232685734873,5.507846305723148,6.166856900458913,5.78812550750014,384882.1748878924,4,E01000410,2,5,5,5,7,8,5.496321430022113,5.108625700033786,5.707976410828946,4.956666485434438,5.425527936910867,6.190258205192795,5.923750217380442,492725.7639484978,4,3,6,4,6,8,9,1.0,0,1,1,-1,1,1,1
405,5.378633316357931,5.308160374381325,5.56459510976618,5.08480400316643,5.3873223564841535,6.049139282920144,5.6103762958989,383842.6424242424,2,E01000411,5,4,8,3,5,6,5.254704440932676,5.288911953029863,5.530701588435345,5.092083409608128,5.287236826965608,6.034339236207755,5.684343451476959,491445.2409638554,1,6,3,7,2,6,7,1.0,-1,1,-1,-1,-1,1,1
406,5.481917640024966,5.336112797260284,5.525474507700313,4.996797836639664,5.343150937421755,6.009041444144466,5.6196416629986325,385970.7159090909,3,E01000412,6,3,7,2,5,6,5.4208784745838825,5.2872847975371124,5.64301330957584,5.042157807036074,5.301346067183032,6.106388544608019,5.780855438666429,494207.0898203593,3,6,5,6,3,7,8,1.0,0,0,2,-1,1,2,2
407,5.305610461668535,5.546469227834181,5.2758187037525754,5.216172025059208,5.099916376850822,5.7826885225796945,5.41210397927448,384371.2373737374,1,E01000413,9,0,9,0,1,3,5.458014599399863,5.438374821386189,5.4005462765076,5.143185895341666,5.217259836320433,5.888643120236965,5.611002169124821,492090.7512953368,3,8,1,8,1,3,5,1.0,2,-1,1,-1,1,2,2
408,5.196803239718923,5.292615820776741,5.5425799938867675,5.148216523651807,5.298217464730425,5.803628665096355,5.3582591808067175,383350.4575471698,0,E01000414,5,3,9,1,1,2,5.23871420649595,5.172826581223067,5.601886209221774,5.110000727343005,5.282108443282372,5.872504554792892,5.447350097257037,490787.4279069767,1,4,4,7,2,3,2,1.0,1,-1,1,-2,1,2,0
409,5.547901179668677,5.366428183813165,5.660515003830847,4.922455316042378,5.522713144330213,6.193566339729476,5.738224309726353,384228.39416058396,4,E01000415,6,5,5,6,8,8,5.477862558820668,5.211197742644479,5.6693368133376625,4.954060931416119,5.451875309733784,6.174122319501989,5.855020833366058,491887.9044117647,4,5,6,4,6,8,9,1.0,0,-1,1,-1,0,0,1
410,5.079638636473454,5.6552153464519614,5.325252876137242,5.19657775759697,5.2171209183606235,5.6205012373852,5.149597260085019,366052.7196969697,0,E01000416,9,1,9,0,0,0,5.015227077780543,5.528728092844422,5.289994848741068,5.350721913415033,5.077362244193618,5.5717447102069855,5.092492072968869,468790.1824324324,0,9,0,9,0,0,0,1.0,0,0,-1,0,0,0,0
411,5.781730024795222,5.395732370333943,5.330500668626491,4.812116418912159,5.507661914922358,5.882816626773617,5.5033852356236155,366014.7520325203,6,E01000417,7,1,3,5,3,4,5.882326585105342,5.349671287923797,5.331210592873076,4.817422056300009,5.448211752451384,5.919237818473425,5.578026692072551,468772.6196581197,8,7,1,2,6,4,5,1.0,2,0,0,-1,1,1,1
412,5.323137950036943,5.514161127129781,5.30827503228925,5.104058007604068,5.312105490374811,5.798622761805033,5.2604846573367565,365613.4639175258,1,E01000418,8,0,8,1,1,1,5.394775262585393,5.465698703886971,5.305806240076741,5.096213968973311,5.244281597869106,5.837844519388108,5.4870646088211625,468283.51851851854,3,9,0,7,1,2,3,1.0,2,1,0,-1,0,1,2
413,5.244818806648254,5.482068794369698,5.40436114192009,5.101909907460213,5.292574619054794,5.854050903916359,5.3831730759143825,365817.74,1,E01000419,8,1,8,1,2,2,5.2090690563886595,5.391496394842099,5.4432053284767346,5.122200651657887,5.1335823334180395,5.86208902383462,5.708048742245405,468522.58974358975,1,8,2,8,0,2,7,1.0,0,0,1,0,-1,0,5
414,5.383211662540328,5.547635069674691,5.4129145199296165,5.059639983931504,5.34779594308239,5.8558213320155605,5.440920951676234,364906.27118644066,2,E01000420,9,2,8,2,2,3,5.284222807603724,5.435200642136967,5.454442686193129,5.0594841003417965,5.221257129837485,5.899275182275211,5.639576631433823,467347.5411764706,1,8,2,6,1,3,6,1.0,-1,-1,0,-2,-1,1,3
415,5.092006912065107,5.499803703884746,5.338026262993036,5.241192681844844,5.1829251376695415,5.795005282690359,5.332261121550272,365143.488372093,0,E01000421,8,1,9,0,1,1,5.0350948855644315,5.463549566705052,5.39442462019804,5.218283469357142,5.08639405558749,5.822341740131378,5.632016778719135,467623.1219512195,0,9,1,9,0,2,6,1.0,0,1,0,0,0,1,5
416,5.120797809687528,5.642146177725358,5.248756894198331,5.249399737878279,5.236233726414767,5.607960349863226,5.139222632754933,366193.4727272727,0,E01000422,9,0,9,0,0,0,4.847107339989055,5.657125004313209,5.232944428920746,5.454122853550044,5.144470373337919,5.368339282545176,5.063301644542,469048.0681818182,0,9,0,9,0,0,0,1.0,0,0,0,0,0,0,0
417,5.592889277104339,5.463162089904509,5.409089975227598,4.951160574390878,5.482804778474488,6.0437430019292355,5.485319706109854,302032.29864253395,4,E01000423,8,1,6,5,5,4,5.720642640122345,5.350829529442957,5.548003163188696,4.868874301335642,5.572869354060718,6.125718229583332,5.638908209545272,387543.57589285716,7,7,3,3,9,7,6,1.0,3,-1,2,-3,4,2,2
418,6.046198163277063,5.305972331609482,5.78876176124964,4.718500078641451,5.739959572523068,6.235904394051968,5.777016511941567,301548.89743589744,9,E01000424,5,7,1,9,8,8,5.931611157626641,5.231819980900462,5.716523133836142,4.795378335510812,5.630381502756259,6.244308390268466,5.824589203043682,387005.86341463414,9,5,7,1,9,9,8,1.0,0,0,0,0,0,1,0
419,5.830263519844814,5.295433222201833,5.703084308501572,4.678020809826098,5.732801277037949,6.322999269641631,5.699504299470556,301108.2456140351,7,E01000425,5,6,1,9,9,7,5.843151544059455,5.195379674767649,5.778944317854982,4.606260138516985,5.70022106836628,6.3851297061536565,5.9735433076347055,386491.14525139664,8,4,7,0,9,9,9,1.0,1,-1,1,-1,0,0,2
420,5.621497779264363,5.518366611878807,5.38631950988682,5.0002316422418716,5.404918696902214,5.897506387955552,5.402054148529648,302001.8532110092,5,E01000426,8,1,7,3,3,2,5.6699110842668095,5.405284654062528,5.413279369473457,5.00581521082383,5.373676676016587,5.960025755258707,5.560950701053326,387504.5,6,8,1,5,4,4,4,1.0,1,0,0,-2,1,1,2
421,5.653043627282212,5.585716876947103,5.355197568506116,4.928186608457017,5.391515395193721,5.984577829353654,5.538002427510375,302548.5019157088,5,E01000427,9,1,5,3,4,5,5.60228404583353,5.461979345841841,5.362879755370544,4.926032677744374,5.398884599859064,6.005347427996722,5.558142838152972,388194.79545454547,5,9,1,4,5,5,4,1.0,0,0,0,-1,2,1,-1
422,5.681943716674016,5.662193164058115,5.174073718745133,5.021529817718199,5.368982184207303,5.791893391088507,5.307406316200892,305947.75,5,E01000428,9,0,7,2,1,1,5.65009384850661,5.617969922445439,5.14127106440288,5.034868907321383,5.2832780941217035,5.815024322381726,5.349237802679892,392916.39814814815,6,9,0,6,2,2,1,1.0,1,0,0,-1,0,1,0
423,5.377487765522454,5.637394279006898,5.167716501265999,5.269251839382442,5.243716077541742,5.748760121075187,5.286486271798141,374420.88188976375,2,E01000429,9,0,9,0,1,1,5.267639576959953,5.548423136738564,5.205609117480491,5.281051264392386,5.248595690555709,5.7513789718957256,5.299013630091715,479542.7841726619,1,9,0,9,2,1,0,1.0,-1,0,0,0,2,0,-1
424,5.213550746267113,5.7923725249120865,4.852016189007996,5.369790566905942,5.039191132384208,5.386871769198871,5.068079171305842,416728.4635568513,0,E01000430,9,0,9,0,0,0,5.089502554575602,5.687152107238769,4.897168434143066,5.397282585461935,5.009252812067667,5.465512756347656,5.067701076507569,535312.1573333333,0,9,0,9,0,0,0,1.0,0,0,0,0,0,0,0
425,5.282394109233733,5.583502636801812,5.306814444641913,5.179614709269616,5.149040967226028,5.702947230108323,5.205505296107261,374931.87903225806,1,E01000431,9,0,9,0,0,0,5.144961410209913,5.488518610721877,5.301533376469331,5.234471910140094,5.162775338196955,5.733014498438154,5.309708545187942,480265.5882352941,0,9,0,9,0,1,1,1.0,-1,0,0,0,0,1,1
426,5.314504735540636,5.547776794669652,5.3177822126020295,5.150708380312023,5.1806367027877585,5.754138778932024,5.278145232413075,374222.1683168317,1,E01000432,9,1,9,0,1,1,5.2379654327759875,5.442344082771121,5.351947040171237,5.147372352915841,5.224349229319675,5.848880419054547,5.430681637815527,479280.52364864864,1,8,1,8,1,2,2,1.0,0,-1,0,-1,1,1,1
427,5.448628499565355,5.5864582507007094,5.340289959706456,5.080912521086543,5.276272873562503,5.777008800621492,5.265455942556082,374963.7108433735,3,E01000433,9,1,8,1,1,1,5.332865215209593,5.4831513518310455,5.2986824627382205,5.11880138767771,5.275810310639531,5.837442398071289,5.41342730479068,480290.7409638554,2,9,0,7,2,2,2,1.0,-1,0,-1,-1,1,1,1
428,5.198940380130495,5.605305579730443,5.16573458484241,5.266052342312676,5.158657430750983,5.637283811398915,5.166569722550256,373977.47857142857,0,E01000434,9,0,9,0,0,0,5.253748408704996,5.513617948442698,5.250489500164986,5.252826399356127,5.1398081704974174,5.739875976741314,5.3452746696770195,478832.95625,1,9,0,9,0,1,1,1.0,1,0,0,0,0,1,1
429,5.246233425588689,5.548085084328284,5.295697913210616,5.105038305633088,5.270574944651025,5.806712949377859,5.259205226205353,375263.9743589744,1,E01000435,9,0,8,1,2,1,5.204293430828657,5.455050834866821,5.345226495969491,5.113140407155772,5.1998112406887,5.8534734620422615,5.417051118905427,480670.0,1,8,1,7,1,2,2,1.0,0,-1,1,-1,0,0,1
430,5.415116200399636,5.367506753152876,5.619944099170058,4.998534893515098,5.458005624624034,6.112646872724467,5.509010963772067,364624.1343283582,2,E01000436,6,5,7,4,7,4,5.446355660017146,5.362436548499174,5.6160578239795775,4.962685261770736,5.376967706236728,6.106236755016238,5.739660520331804,466900.92093023256,3,7,5,4,4,7,7,1.0,1,1,0,-3,0,0,3
431,5.3628715565975975,5.4135937094688416,5.558425319545409,4.9972567496930855,5.427358088247916,6.08200476099463,5.552162606926525,369790.0661764706,2,E01000437,7,4,7,3,6,5,5.490062159962124,5.2591163652914545,5.616606919853775,4.892348553516246,5.4504439036051435,6.030088652504815,5.702986775504218,473686.93333333335,4,5,5,3,6,6,7,1.0,2,-2,1,-4,3,0,2
432,5.489469213292778,5.323333849107599,5.629898093339336,4.955388876055017,5.3795492876471815,6.04385887542901,5.421002656738193,368639.6069364162,3,E01000438,6,5,6,2,5,3,5.570783453751664,5.095772356618175,5.607126972293327,4.8483130707925195,5.353982463067408,6.104410145164195,5.663812221084511,472187.6961325967,5,3,5,2,4,7,6,1.0,2,-3,0,-4,2,2,3
433,5.339476690147862,5.380511751078596,5.512618527267918,5.075877593623267,5.28789591488212,5.838707980483469,5.364708833020143,367972.13636363635,1,E01000439,7,3,8,1,2,2,5.390762190528328,5.211238705567297,5.58536081991825,5.027078931101688,5.35064949783577,5.962296537941483,5.4644222090086965,471336.4263959391,3,5,4,6,4,4,3,1.0,2,-2,1,-2,3,2,1
434,5.2484180521082,5.569069498556631,5.392776027432195,5.096643269503558,5.362494166692098,5.8645011124787505,5.42272722809403,368650.4962962963,1,E01000440,9,1,8,2,2,3,5.322951164315729,5.371191009002573,5.450008096063838,5.104541174629155,5.315828069167979,5.950134973315632,5.66276612702538,472207.66911764705,2,7,2,7,3,4,6,1.0,1,-2,1,-1,1,2,3
435,5.291212212729763,5.446759501060882,5.399252998364436,5.118447813120755,5.309935801214986,5.898306691801393,5.379315518713617,368818.2922077922,1,E01000441,8,1,8,1,3,2,5.487622116781344,5.318821067263366,5.482005040357067,4.994906512035686,5.388173145093735,5.981601926171855,5.498660098974872,472346.6942675159,4,6,2,5,5,5,3,1.0,3,-2,1,-3,4,2,1
436,5.189646210903074,5.554539012908935,5.324558067903286,5.153940209528295,5.279823542804253,5.864249951664994,5.4606134025062,367369.6780487805,0,E01000442,9,1,9,1,2,3,5.209011880944415,5.486829548928796,5.396090810473372,5.13616008293338,5.24929320986678,5.881671615926231,5.6839512278394,470528.6975609756,1,9,1,8,2,3,7,1.0,1,0,0,-1,1,1,4
437,5.699178174239438,5.37714218687849,5.527394374211629,4.918680656523931,5.519973930047483,6.123280526829415,5.606616793846597,299605.55782312923,5,E01000443,6,3,5,6,7,6,5.658401160626798,5.298895246273762,5.666210967141229,4.868282694268871,5.539219931170747,6.195837636251707,5.811867363549568,384638.4256756757,6,6,6,3,8,8,8,1.0,1,0,3,-2,2,1,2
