,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
4585,0.041666666666666664,0.010416666666666666,0.08854166666666667,0.11458333333333333,0.005208333333333333,0.015625,0.020833333333333332,0.08333333333333333,0.015625,0.046875,0.22916666666666666,E01004709,0.0449438202247191,0.011235955056179775,0.07865168539325842,0.11235955056179775,0.011235955056179775,0.0,0.0,0.05056179775280899,0.0056179775280898875,0.12921348314606743,0.2640449438202247,-1.0,-1.0,-0.3932584269662921,0.15219611848825326,-0.6404494382022472,1.7565543071161052,-0.11169861202908136,1.157303370786517,-0.019407558733401418,0.07865168539325845,0.07865168539325845
4586,0.0,0.045454545454545456,0.14393939393939395,0.030303030303030304,0.0,0.0,0.05303030303030303,0.08333333333333333,0.0,0.045454545454545456,0.2803030303030303,E01004710,0.03488372093023256,0.01744186046511628,0.18023255813953487,0.040697674418604654,0.005813953488372093,0.0,0.023255813953488372,0.03488372093023256,0.0,0.05232558139534884,0.28488372093023256,,-0.5614617940199336,-0.5813953488372093,0.016341923318667625,,0.15116279069767444,0.2521419828641369,inf,0.34302325581395354,-0.6162790697674418,inf
4587,0.0,0.02564102564102564,0.16666666666666666,0.23076923076923078,0.0,0.0,0.01282051282051282,0.0641025641025641,0.02564102564102564,0.0641025641025641,0.2948717948717949,E01004711,0.011627906976744186,0.011627906976744186,0.09302325581395349,0.1511627906976744,0.011627906976744186,0.0,0.0,0.05813953488372093,0.023255813953488372,0.09302325581395349,0.3953488372093023,,-1.0,-0.09302325581395342,0.34074823053589476,-0.09302325581395347,0.4511627906976745,-0.441860465116279,inf,-0.3449612403100776,-0.5465116279069767,inf
4588,0.14864864864864866,0.009009009009009009,0.0045045045045045045,0.38288288288288286,0.0,0.0,0.0,0.018018018018018018,0.0,0.03153153153153153,0.1036036036036036,E01004712,0.18110236220472442,0.011811023622047244,0.007874015748031496,0.37401574803149606,0.0,0.0,0.0,0.003937007874015748,0.0,0.06299212598425197,0.11023622047244094,,,-0.781496062992126,0.06401917151660393,,0.9977502812148483,0.7480314960629921,,-0.02315886984715139,0.3110236220472441,0.21832498210450968
4589,0.04591836734693878,0.01020408163265306,0.007653061224489796,0.461734693877551,0.0,0.0,0.002551020408163265,0.0,0.0,0.07653061224489796,0.1096938775510204,E01004713,0.07017543859649122,0.0043859649122807015,0.013157894736842105,0.34649122807017546,0.0021929824561403508,0.0,0.0,0.0,0.006578947368421052,0.10307017543859649,0.14912280701754385,,-1.0,,0.35944512443900445,inf,0.34678362573099414,0.719298245614035,inf,-0.24958805854415037,-0.5701754385964912,0.5282651072124754
4590,0.23160762942779292,0.014986376021798364,0.02861035422343324,0.3024523160762943,0.0013623978201634877,0.0,0.004087193460490463,0.010899182561307902,0.0,0.014986376021798364,0.0681198910081744,E01004714,0.2425,0.00625,0.0175,0.28125,0.0,0.0,0.00625,0.0075,0.00125,0.0425,0.10625,,0.5291666666666669,-0.311875,0.5597499999999999,inf,1.8359090909090912,-0.38833333333333325,-1.0,-0.07010135135135143,-0.5829545454545454,0.04702941176470583
4591,0.14601769911504425,0.01327433628318584,0.022123893805309734,0.3893805309734513,0.0,0.0,0.0,0.004424778761061947,0.004424778761061947,0.01327433628318584,0.05309734513274336,E01004715,0.1968503937007874,0.011811023622047244,0.01968503937007874,0.2440944881889764,0.0,0.007874015748031496,0.0,0.01968503937007874,0.0,0.027559055118110236,0.11023622047244094,inf,,3.4488188976377954,1.0761154855643045,-1.0,1.0761154855643045,-0.11023622047244094,,-0.37312097351467427,-0.11023622047244094,0.34812693867811983
4592,0.04304635761589404,0.016556291390728478,0.04966887417218543,0.31125827814569534,0.0033112582781456954,0.0,0.059602649006622516,0.056291390728476824,0.0033112582781456954,0.03642384105960265,0.15562913907284767,E01004716,0.04619565217391304,0.01358695652173913,0.06793478260869565,0.17391304347826086,0.002717391304347826,0.0,0.08423913043478261,0.04619565217391304,0.005434782608695652,0.07336956521739131,0.1983695652173913,,0.4133454106280193,-0.17934782608695662,0.27462997224791863,0.6413043478260869,1.014328063241107,0.3677536231884058,-0.17934782608695654,-0.44125809435707675,-0.1793478260869566,0.07316053511705684
4593,0.2028301886792453,0.0047169811320754715,0.04245283018867924,0.38207547169811323,0.0047169811320754715,0.0,0.009433962264150943,0.009433962264150943,0.0,0.009433962264150943,0.09433962264150944,E01004717,0.24166666666666667,0.008333333333333333,0.041666666666666664,0.24166666666666667,0.0,0.0,0.004166666666666667,0.004166666666666667,0.0,0.041666666666666664,0.125,,-0.5583333333333333,-0.5583333333333333,0.3249999999999999,,3.416666666666667,-0.018518518518518514,-1.0,-0.3674897119341564,0.7666666666666667,0.1914728682170542
4594,0.027777777777777776,0.0,0.0,0.2222222222222222,0.009259259259259259,0.0,0.0,0.009259259259259259,0.018518518518518517,0.37962962962962965,0.10185185185185185,E01004718,0.007352941176470588,0.007352941176470588,0.029411764705882353,0.07352941176470588,0.0,0.0,0.0,0.007352941176470588,0.007352941176470588,0.49264705882352944,0.08823529411764706,,,-0.20588235294117643,-0.1336898395721924,-0.6029411764705882,0.29770444763271164,inf,-1.0,-0.6691176470588235,inf,-0.7352941176470588
4595,0.0,0.014018691588785047,0.028037383177570093,0.1822429906542056,0.014018691588785047,0.0,0.014018691588785047,0.02336448598130841,0.037383177570093455,0.37850467289719625,0.17757009345794392,E01004719,0.0,0.009345794392523364,0.028037383177570093,0.06074766355140187,0.0,0.004672897196261682,0.004672897196261682,0.009345794392523364,0.014018691588785047,0.5093457943925234,0.17289719626168223,inf,-0.6666666666666667,-0.6,-0.026315789473684216,-0.6249999999999999,0.34567901234567905,0.0,-1.0,-0.6666666666666666,-0.33333333333333337,
4596,0.031818181818181815,0.00909090909090909,0.031818181818181815,0.10454545454545454,0.01818181818181818,0.013636363636363636,0.0,0.031818181818181815,0.022727272727272728,0.2681818181818182,0.13636363636363635,E01004720,0.010135135135135136,0.033783783783783786,0.0472972972972973,0.18243243243243243,0.0033783783783783786,0.006756756756756757,0.0033783783783783786,0.013513513513513514,0.030405405405405407,0.2635135135135135,0.13175675675675674,-0.5045045045045045,inf,-0.5752895752895753,-0.03378378378378381,0.3378378378378379,-0.01740723774622092,0.48648648648648674,-0.8141891891891891,0.7450058754406581,2.7162162162162167,-0.6814671814671814
4597,0.0946969696969697,0.04924242424242424,0.13636363636363635,0.10984848484848485,0.01893939393939394,0.01893939393939394,0.015151515151515152,0.04924242424242424,0.045454545454545456,0.19696969696969696,0.06060606060606061,E01004721,0.06785714285714285,0.039285714285714285,0.11071428571428571,0.08928571428571429,0.007142857142857143,0.007142857142857143,0.010714285714285714,0.014285714285714285,0.02857142857142857,0.2571428571428571,0.08214285714285714,-0.6228571428571429,-0.29285714285714287,-0.7098901098901099,0.3553571428571428,-0.37142857142857144,0.3054945054945054,-0.18809523809523807,-0.6228571428571429,-0.18719211822660095,-0.20219780219780217,-0.2834285714285715
