,lsoa,hierarchical8_x,err_x,hierarchical8_y,err_y,same
2385,E01002439,3,2.157232757611277,3,2.336572756071363,1
2386,E01002440,3,1.8641579345013854,3,1.6666874364871804,1
2387,E01002441,7,1.2674275208183727,7,1.3753637984794667,1
2388,E01002442,3,2.082351066591047,3,2.0511243851111023,1
2389,E01002443,4,1.3799214698861377,4,1.3821656038135615,1
2390,E01002444,7,0.5352797150900643,7,0.6028207516600094,1
2391,E01002445,4,2.3898111222040446,3,2.3548527999486333,0
2392,E01002446,7,1.1954592402789197,4,1.0356364858921283,0
2393,E01002447,4,1.3930140581265622,4,1.2758888193898865,1
2394,E01002448,7,1.8345926696224766,3,1.9456175672420255,0
2395,E01002449,3,2.406446283109625,3,2.457214332728265,1
2396,E01002450,3,2.441024126330733,3,2.507445104283149,1
2397,E01002451,3,2.8251160609479062,3,2.899886581897613,1
2398,E01002452,3,2.116900856041716,3,1.4054948870056425,1
2399,E01002453,3,2.2245577338436657,3,2.2975613097114596,1
2400,E01002454,3,1.8808137957058995,3,1.8538390197899504,1
2401,E01002455,3,2.396047861532104,3,2.2858118143108856,1
2402,E01002456,3,2.2209812650089016,3,2.3101059254911442,1
2403,E01002457,3,2.921507366584187,3,2.51093571957933,1
2404,E01002458,3,1.4072048357474736,3,1.6276326959439027,1
2405,E01002459,3,1.8011587679188015,3,1.945956596277374,1
2406,E01002460,4,2.1641507898867243,4,1.9364043417684031,1
2407,E01002461,4,1.7212956509281967,4,1.752261374084358,1
2408,E01002462,3,2.209299894533233,3,2.3208389432975753,1
2409,E01002463,4,1.9360625763399621,4,1.8271872608152597,1
2410,E01002464,3,2.012938807820421,3,2.1546489326634757,1
2411,E01002465,3,2.321196487003597,3,2.27161342405572,1
2412,E01002466,3,2.0905228305979584,3,2.124884674308742,1
2413,E01002467,3,2.102034521362258,3,2.2940121934199476,1
2414,E01002468,3,2.229154731962005,3,2.2877642876607664,1
2415,E01002469,3,2.164078721669917,3,2.1198640531271282,1
2416,E01002470,3,2.3102426644314553,3,2.1848524701137397,1
2417,E01002471,3,2.450012859140424,3,1.901659344973172,1
2418,E01002472,4,2.1883092541384546,4,1.6196560346218958,1
2419,E01002473,7,1.5691339171483956,7,1.4833788311940497,1
2420,E01002474,3,2.2433133352533434,3,2.6296841606479324,1
2421,E01002475,3,2.1143393680759544,4,2.056365440714605,0
2422,E01002476,3,2.2692596209900024,3,2.3962794840017665,1
2423,E01002477,3,2.4033350743679707,3,2.850027671472715,1
2424,E01002478,3,2.337516567824037,3,2.7701899843413913,1
2425,E01002479,3,2.025463348841445,3,2.2611286719209476,1
2426,E01002480,3,1.7303866416882796,3,1.836145507605362,1
2427,E01002481,3,1.8614108592997711,3,1.9528115256592873,1
2428,E01002482,3,2.182156029078951,3,2.10208318951065,1
2429,E01002483,3,2.1299547803943244,3,1.9128378607860796,1
2430,E01002484,3,2.3475918292339015,3,2.55371920086973,1
2431,E01002485,3,2.6107479876197046,3,2.5299838243266786,1
2432,E01002486,3,1.6299935084530457,3,1.6557733123303005,1
2433,E01002487,3,2.6107251212500904,3,2.5963846397124892,1
2434,E01002488,3,2.435512096017227,3,2.341710444258863,1
2435,E01002489,3,2.435652264566427,3,2.044075908921503,1
2436,E01002490,3,1.8391891192600358,3,1.589627815313303,1
2437,E01002491,3,2.570358715740808,3,3.0942083044878657,1
2438,E01002492,3,2.574579534055236,3,2.6715674330634034,1
2439,E01002493,3,3.398482516746942,3,4.0392796896266265,1
2440,E01002494,3,1.821056388963955,3,1.893305320585924,1
2441,E01002495,3,2.0884820841574956,3,1.9991872019704675,1
2442,E01002496,4,2.1459614602170154,4,1.8537878302544977,1
2443,E01002497,4,2.068198894515064,4,1.882475170379152,1
2444,E01002498,3,2.4608800188719275,3,2.480897882386989,1
2445,E01002499,3,1.4640046772559772,7,1.3538619267126217,0
2446,E01002501,3,2.3672160077781355,3,3.4242947325747783,1
2447,E01002502,3,2.4499724954226063,3,2.9255395645592714,1
2448,E01002503,3,2.448522929240491,3,2.6847130797269037,1
2449,E01002504,3,2.1907909757127646,3,2.440966370530146,1
2450,E01002505,4,2.0367824171789333,4,1.8636485460233039,1
2451,E01002506,3,2.8033734403466686,3,2.7229044819089783,1
2452,E01002507,3,1.8285832745246748,3,1.8865408536931667,1
2453,E01002508,3,2.0120653344766932,3,2.061712090506086,1
2454,E01002509,3,2.148767792310601,3,1.9406546984678008,1
2455,E01002511,3,2.366876461029603,3,2.191814091258075,1
2456,E01002512,3,1.4976667704308817,3,1.5558186039112119,1
2457,E01002513,4,1.9017900104491312,4,1.5135351800496384,1
2458,E01002514,3,2.698443944966569,3,2.543119436289964,1
2459,E01002515,3,1.9318648648906824,3,1.8679448211534586,1
2460,E01002516,3,2.4228496950940404,3,2.2201703901582297,1
2461,E01002518,3,2.6133645939173396,3,2.131819082287595,1
2462,E01002519,3,2.2294139681601974,7,2.55341083780817,0
2463,E01002520,3,2.28470495235571,3,2.36482985081053,1
2464,E01002521,4,2.1819983654225377,3,2.025971062856138,0
2465,E01002523,6,2.5726404323650747,6,2.6324530775258546,1
2466,E01002525,3,2.232845293422691,3,2.2699331531301317,1
2467,E01002526,3,2.2333664189404887,3,2.105521196437082,1
2468,E01002527,7,1.9107894196363089,7,1.9227966727255765,1
2469,E01002528,3,1.8671392774989166,3,2.0727065965154883,1
2470,E01002529,3,2.515746981265679,3,2.6498651051863362,1
2471,E01002530,3,2.12464593082258,4,2.3085761878103925,0
2472,E01002531,3,2.4087439807848545,3,2.6811810982111015,1
2473,E01002532,3,2.1099813342170246,3,2.1553027844765578,1
2474,E01002533,7,1.7853809141568293,7,2.0339453939817167,1
2475,E01002534,3,2.0859398807885876,3,2.261270477716206,1
2476,E01002535,3,2.1684748039591244,3,2.057891630662162,1
2477,E01002536,3,2.591496653857103,3,2.497073415020071,1
2478,E01002537,3,2.3177834417445213,3,1.9633562758256626,1
2479,E01002538,3,2.156894756160221,3,2.409285228392456,1
2480,E01002539,3,2.188867483458732,3,2.1848656828493245,1
2481,E01002540,3,2.5968985249736187,3,1.2212934664708048,1
2482,E01002541,3,2.231980361963627,3,2.3927951259360465,1
2483,E01002542,3,2.730354105062852,3,2.9331082782644655,1
2484,E01002543,3,2.6218011882825443,3,2.80873700605134,1
2485,E01002544,3,2.714706816135371,3,2.7901322639649564,1
2486,E01002545,4,2.564087146443645,4,2.449983850039775,1
2487,E01002546,3,2.3378691949284476,3,2.3513641318270815,1
2488,E01002547,3,2.940482081158136,3,3.1381319073876646,1
2489,E01002548,3,1.7049690431260702,3,1.8793982688384763,1
2490,E01002549,3,1.9863945283719802,4,1.9629869364312236,0
2491,E01002550,3,2.6778853420693722,3,2.5657293986349186,1
2492,E01002551,3,2.284226537770019,3,2.1803670447207146,1
2493,E01002552,3,2.1453864925062245,3,2.689774061310884,1
2494,E01002553,3,2.3706340765113763,3,2.707401275861417,1
2495,E01002554,3,1.971691438788747,3,1.879838000757222,1
2496,E01002555,3,1.941742937960831,3,2.237395597195183,1
2497,E01002556,3,2.613608411100605,3,2.326192456461797,1
2498,E01002557,3,2.060271211233129,3,2.319653506281531,1
2499,E01002558,3,2.411573248784018,3,2.327317096695555,1
2500,E01002559,4,1.2428343012084984,4,1.2867964640241734,1
2501,E01002560,3,1.971710073133225,3,2.3946066896231852,1
2502,E01002561,3,3.9808593087885393,3,4.825039456564164,1
2503,E01002562,3,2.3742308039904807,3,2.543639774138526,1
2504,E01002563,3,2.245091329895305,3,2.2145593962210857,1
2505,E01002564,3,2.4511165586400505,3,2.534162273102597,1
2506,E01002565,6,2.693434050144531,6,2.43769848855976,1
2507,E01002566,4,2.4182782728700323,4,2.2390574746465055,1
2508,E01002567,5,3.1012986692573885,5,2.4842983796612526,1
2509,E01002568,4,4.249646661391656,1,3.596425954700069,0
2510,E01002569,5,1.5860662317786443,5,0.0,1
2511,E01002570,5,3.15026164278169,5,3.1067769071269766,1
2512,E01002571,3,2.981776086860555,3,3.0694284159618155,1
2513,E01002572,7,1.5862728909457864,7,1.5104897116017328,1
2514,E01002573,3,2.387754918516482,3,2.5831609573338628,1
2515,E01002574,3,2.8787730474253976,3,3.0270898415942225,1
2516,E01002575,6,2.5217563315425107,5,2.496473960597155,0
2517,E01002576,3,2.7196240852899605,3,2.6442227349671006,1
2518,E01002577,3,2.8433788402224813,3,2.93316961991706,1
2519,E01002578,3,2.535563707434802,3,2.322577742140212,1
2520,E01002579,3,2.4475018039349608,3,2.618273470374613,1
2521,E01002580,6,4.093171331826565,6,3.148087511564561,1
2522,E01002581,6,2.8571122707006036,6,2.853733289026492,1
2523,E01002582,3,3.1354930446698837,3,3.0128758982071977,1
2524,E01002583,3,2.0400331847166138,3,1.9504429138018884,1
2525,E01002584,3,2.394111876550243,3,2.55297130505101,1
2526,E01002585,3,2.1864801899656476,3,2.209802753344459,1
2527,E01002586,3,2.1170218049540357,3,2.210411841354457,1
2528,E01002587,4,2.1778134689181337,3,1.8305342277096508,0
2529,E01002588,4,2.978516854006369,4,1.950004499233127,1
2530,E01002589,3,1.8111464125164032,3,1.8694205256074676,1
2531,E01002590,3,1.646342641249738,3,1.3650227639956838,1
2532,E01002591,3,2.3037095747723844,3,2.397961170610713,1
2533,E01002592,4,1.4889920927569553,4,1.5286399650137417,1
2534,E01002593,3,2.0412506133496384,3,1.9328052435384855,1
2535,E01002594,3,2.1778283377845487,3,2.084218256919909,1
2536,E01002595,3,2.4841316080582057,3,2.7050751526954744,1
2537,E01002596,3,2.572460478036683,3,2.7146510654879537,1
2538,E01002598,3,2.5255512102437683,3,2.589830235790702,1
2539,E01002599,3,3.053646673100818,3,2.836724745449314,1
2540,E01002600,3,2.4908322354254326,3,2.4614455599020646,1
2541,E01002601,3,1.9754907586075923,3,2.024818747659445,1
2542,E01002602,3,2.5263440583412877,3,2.0497664938528786,1
2543,E01002603,3,3.0174674217763284,3,3.2690422997155775,1
2544,E01002604,3,2.383817596285277,3,1.3564661679806231,1
2545,E01002605,4,2.143570094732397,4,1.9591285561123855,1
2546,E01002606,3,3.030336334922626,3,2.691249638169527,1
2547,E01002607,3,2.2123871215754116,3,2.4809895909089206,1
2548,E01002608,3,1.8642708394953988,3,1.8235223966431935,1
2549,E01002609,3,2.45640920771757,3,2.5360550723659565,1
2550,E01002610,4,1.8029528677921196,3,1.7912605821917331,0
2551,E01002611,3,2.0535158710657258,3,1.776769427001547,1
2552,E01002612,3,1.952167818068251,3,2.1692072513895413,1
2553,E01002613,3,2.4895396223320865,3,2.618662198946124,1
2554,E01002614,3,2.0256412956614174,3,2.1710988240852207,1
2555,E01002615,4,1.9948256261831225,4,1.9561865712550834,1
2556,E01002616,3,2.477672175612869,3,2.438159343922185,1
2557,E01002617,3,1.8613376553049807,3,1.9457725626957265,1
2558,E01002618,3,2.6759193153198733,3,2.751124467570592,1
2559,E01002619,3,2.683662494209699,3,2.8293815228050123,1
2560,E01002620,3,2.862595897198741,3,2.6080918882466873,1
2561,E01002621,3,2.3503203318691015,4,2.6648165541940423,0
2562,E01002622,3,2.3101041107416767,3,2.274761816008009,1
2563,E01002623,3,2.5396155964192264,3,2.3977796482984286,1
2564,E01002624,3,2.8602879408238735,3,2.7145258157125083,1
2565,E01002625,3,2.203549396898342,3,2.3689478319256034,1
2566,E01002626,3,1.90107406646352,3,1.7454232201649391,1
2567,E01002627,3,4.822459351068534,4,4.824547663382547,0
2568,E01002628,4,2.617021407150571,3,2.638426587065609,0
2569,E01002629,3,2.4069212372799447,3,2.497629363435825,1
2570,E01002630,3,2.8533250494213283,3,2.83647545649634,1
2571,E01002631,3,3.16763645512605,3,3.5818973218402683,1
2572,E01002632,3,1.9423350393475423,3,1.9442947082377815,1
2573,E01002633,4,1.702561220104421,4,1.7935880212838455,1
2574,E01002634,4,2.7858630755016995,4,2.7753011431363386,1
2575,E01002635,3,2.0622292776267583,3,2.1862158622476784,1
2576,E01002636,3,2.8842918502832835,3,3.300714701152962,1
2577,E01002637,4,1.8084928765330728,4,1.8728851852504904,1
2578,E01002638,3,1.716584089482455,3,1.6565117749970646,1
2579,E01002639,3,2.896902691703449,3,2.9708226740925894,1
2580,E01002640,3,2.948558247924116,3,2.819766392821217,1
2581,E01002641,3,2.923945238661792,3,3.021976966522635,1
2582,E01002642,3,2.6404057380521015,3,2.890178753339223,1
2583,E01002643,3,2.788306317183965,3,2.5658368277737353,1
2584,E01002645,6,2.691318002860441,6,2.5448841579726182,1
2585,E01002646,3,3.1379159104768637,3,1.4556594326671446,1
2586,E01002647,3,3.023998182339137,3,3.0494606028178772,1
2587,E01002648,3,2.7227732625684777,3,3.003067718420093,1
