,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,OA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
14484,0,1,0,1,1,2,2,3,3,0,1,E00015144,0,1,1,1,2,1,1,3,3,0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14485,1,0,1,0,1,2,1,4,1,0,1,E00015145,1,0,1,0,1,3,0,3,1,0,2,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14486,1,0,2,0,2,2,1,4,1,0,1,E00015146,0,1,1,0,1,2,1,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0
14487,0,0,0,1,2,6,1,1,1,0,1,E00015147,0,0,1,0,3,3,0,1,1,0,1,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
14488,0,2,1,1,4,2,2,1,2,0,1,E00015148,0,1,1,1,4,1,1,1,2,0,2,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
14489,0,1,2,0,2,2,2,2,1,1,1,E00015149,0,1,1,0,2,2,2,3,2,0,1,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
14490,0,0,1,0,2,2,1,3,1,0,2,E00015150,1,1,1,0,2,1,1,3,1,0,3,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14491,0,0,1,0,3,4,1,2,0,1,2,E00015151,0,0,0,0,2,3,0,1,0,2,2,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0
14492,0,0,1,0,2,5,1,2,1,0,1,E00015152,0,0,0,0,3,4,0,1,1,0,2,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
14493,0,0,0,0,2,4,1,4,0,1,1,E00015153,0,0,1,0,2,4,0,3,1,0,2,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
14494,0,1,1,1,2,3,3,2,1,0,1,E00015154,0,1,1,1,2,2,2,1,1,1,2,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14495,0,0,1,0,4,3,1,2,1,0,1,E00015155,0,1,1,0,3,3,1,3,1,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
14496,0,0,1,1,2,4,1,1,2,1,1,E00015156,0,0,0,0,2,3,1,1,1,1,3,-1.0,0.0,0.0,2.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
14497,0,0,2,0,4,1,1,1,2,1,1,E00015157,0,1,0,1,3,2,1,1,2,0,2,1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,-1.0,1.0,1.0,0.0
14498,0,2,3,1,1,0,3,1,1,0,1,E00015158,0,1,2,1,1,0,4,1,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0
14499,0,0,1,0,2,2,1,1,1,2,2,E00015159,0,0,0,0,2,2,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
14500,0,1,1,0,1,2,2,1,1,2,2,E00015160,0,1,0,0,1,2,2,1,0,1,3,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
14501,0,1,3,0,1,1,1,2,1,1,2,E00015161,0,1,2,0,1,1,2,3,1,1,2,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
14502,1,0,0,0,1,1,0,0,1,4,2,E00015162,2,0,0,1,2,0,0,0,1,3,3,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0
14503,0,0,0,1,0,2,0,1,2,3,2,E00015163,0,0,0,1,1,1,0,1,2,3,2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14504,0,1,1,0,1,4,1,4,1,0,1,E00015164,0,0,1,0,3,2,1,3,1,0,1,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0
14505,0,0,1,1,2,5,0,1,1,0,1,E00015165,0,0,1,0,3,5,0,2,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
14506,1,1,2,1,0,0,1,1,1,1,1,E00015166,2,1,2,1,0,0,1,1,1,0,2,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
14507,1,3,1,0,1,0,0,1,2,0,1,E00015167,2,2,2,1,1,0,0,0,2,0,2,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0
14508,2,1,1,2,1,1,1,0,1,0,2,E00015168,2,1,1,2,1,0,1,1,1,1,2,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14509,0,3,1,3,0,0,1,1,1,0,1,E00015169,0,1,1,3,0,0,0,1,1,0,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
14510,3,2,1,3,0,0,0,0,1,0,1,E00015171,2,1,1,3,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0
14511,3,1,1,2,0,0,0,1,1,0,1,E00015172,1,0,2,2,0,0,0,0,1,0,1,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0
14512,2,0,1,2,0,1,1,1,1,2,1,E00015173,1,0,1,3,0,0,0,0,1,2,2,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
14513,3,2,1,1,0,0,1,0,1,0,1,E00015175,3,1,2,2,0,0,0,1,1,0,2,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0
14514,2,0,0,2,0,0,0,0,0,0,2,E00015176,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
14515,0,2,0,2,1,0,0,1,2,0,1,E00015178,0,0,0,3,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-2.0,0.0
14516,0,4,0,1,0,2,0,0,0,0,2,E00015179,0,0,0,2,0,0,0,0,2,0,5,-2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,-4.0,0.0
14517,2,1,1,1,1,0,1,1,1,0,1,E00015180,3,1,1,1,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
14518,2,2,0,3,0,0,0,0,1,0,1,E00015181,4,0,1,3,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,2.0
14519,1,3,0,3,1,0,0,0,1,1,2,E00015182,1,2,0,3,1,0,0,0,1,1,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
14520,1,1,3,1,0,0,2,0,2,0,1,E00015183,1,0,2,3,0,0,2,1,1,1,1,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,2.0,-1.0,0.0
14521,1,1,1,3,0,0,1,1,1,0,1,E00015184,1,1,2,2,1,0,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0
14522,1,2,1,1,0,0,1,1,2,0,2,E00015185,2,2,1,1,0,1,1,1,0,1,1,1.0,0.0,0.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0
14523,1,2,1,1,0,0,1,1,1,0,2,E00015187,3,0,3,2,0,0,0,1,1,0,1,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,0.0,1.0,-2.0,2.0
14524,1,1,1,1,0,0,2,0,0,0,1,E00015188,1,2,2,4,0,0,1,2,0,0,1,0.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
14525,1,3,1,1,0,0,0,1,1,1,2,E00015189,1,1,2,2,1,0,1,1,1,0,2,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-2.0,0.0
14526,0,10,0,0,0,0,0,0,0,0,0,E00015190,2,1,0,2,0,0,0,0,0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,-9.0,2.0
14527,0,4,0,5,0,0,0,0,0,0,1,E00015191,0,2,3,3,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-2.0,-2.0,0.0
14528,2,2,0,0,0,0,0,4,0,0,0,E00015192,0,1,3,4,0,0,0,0,0,0,2,0.0,0.0,-4.0,2.0,0.0,0.0,3.0,0.0,4.0,-1.0,-2.0
14529,0,3,1,1,0,0,4,0,0,0,1,E00015193,0,2,2,2,0,0,4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0
14530,0,4,2,1,0,0,0,0,0,0,0,E00015194,0,0,4,1,0,0,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-4.0,0.0
14531,0,1,1,3,0,1,0,1,0,1,1,E00015195,1,0,1,2,0,0,1,1,0,1,1,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0
14532,0,3,0,5,0,0,0,0,0,1,0,E00015196,0,2,0,4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
14533,2,0,3,2,0,0,0,0,0,0,0,E00015197,0,0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-2.0
14534,3,0,0,4,0,0,0,0,0,0,0,E00015198,1,0,0,3,0,0,0,0,0,1,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0,-2.0
14535,1,1,0,4,0,0,0,0,2,1,1,E00015199,1,0,1,4,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0
14536,1,1,1,4,0,1,1,0,1,1,1,E00015201,1,1,1,5,1,1,0,0,1,1,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14537,3,0,1,3,0,0,0,1,0,0,1,E00015202,4,0,0,2,0,0,1,0,0,0,1,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0
14538,0,2,1,2,1,1,1,1,2,1,1,E00015203,1,3,1,2,0,1,0,2,1,2,1,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0
14539,0,1,2,1,0,1,1,1,2,2,2,E00015204,0,1,1,1,1,1,1,1,1,2,2,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0
14540,0,1,1,0,0,0,2,3,0,2,1,E00015205,0,0,0,1,0,0,0,1,0,6,0,0.0,-2.0,-2.0,-1.0,0.0,4.0,-1.0,0.0,1.0,-1.0,0.0
14541,0,1,2,2,1,1,1,2,1,0,1,E00015206,0,1,3,2,0,1,1,1,1,0,3,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
14542,2,1,1,1,1,0,1,1,1,2,1,E00015207,2,1,1,1,1,1,1,1,0,2,2,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
14543,2,1,1,0,1,1,0,1,1,4,1,E00015208,2,1,0,1,1,1,0,1,1,3,3,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
14544,0,0,1,2,0,0,0,0,0,6,1,E00015209,0,1,0,1,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0
14545,0,0,0,1,1,1,0,0,0,3,0,E00015210,0,0,0,1,1,1,0,0,0,5,1,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14546,0,1,0,0,1,2,0,1,1,6,1,E00015211,0,1,1,0,1,2,1,1,0,5,1,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0
14547,0,0,0,1,1,0,0,0,0,7,0,E00015212,0,0,0,1,0,0,0,0,0,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
14548,0,1,0,1,1,0,0,0,0,5,1,E00015213,0,1,1,1,0,1,1,1,0,4,1,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0
14549,0,1,1,0,1,1,0,1,1,4,1,E00015214,0,2,1,1,1,0,0,0,1,5,1,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
14550,0,1,1,1,1,1,0,1,1,4,1,E00015215,0,1,1,1,0,1,0,1,0,5,1,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
14551,0,1,2,2,0,0,1,0,1,2,2,E00015216,1,1,1,2,0,1,1,1,1,3,2,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0
14552,1,1,1,1,1,0,1,1,2,3,1,E00015217,1,1,1,1,1,1,1,0,2,2,2,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
14553,0,0,0,2,0,0,0,0,1,6,1,E00015218,1,1,0,2,0,0,0,0,1,5,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
14554,1,1,2,2,1,2,1,2,1,1,1,E00015219,1,1,1,1,1,1,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
14555,0,0,1,1,1,0,0,0,1,6,2,E00015220,0,0,1,0,0,0,0,0,1,8,1,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0
14556,0,0,0,3,1,1,1,0,2,5,0,E00015221,0,1,0,1,0,1,0,0,1,5,1,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,0.0
14557,0,1,1,1,1,0,1,1,2,2,2,E00015222,0,1,0,2,0,0,0,1,1,4,2,0.0,-1.0,0.0,0.0,-1.0,2.0,-1.0,-1.0,1.0,0.0,0.0
14558,0,1,0,1,1,0,0,1,1,4,2,E00015223,0,0,1,1,1,0,0,1,1,6,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.0
14559,0,0,0,0,0,0,0,1,2,7,0,E00015224,0,1,1,0,0,0,0,1,1,5,2,0.0,0.0,0.0,2.0,-1.0,-2.0,1.0,0.0,0.0,1.0,0.0
14560,0,2,4,0,0,1,2,2,0,0,0,E00015226,0,0,4,2,0,0,0,2,2,0,2,-1.0,-2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,-2.0,0.0
14561,1,0,0,5,0,0,0,0,1,0,0,E00015227,2,0,0,3,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-2.0,0.0,1.0
14562,2,1,1,2,1,0,1,1,1,3,0,E00015228,3,1,1,1,1,0,1,1,1,2,1,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0
14563,0,1,5,1,1,0,2,3,1,0,0,E00015229,1,1,4,0,1,0,2,3,0,0,1,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0
14564,0,1,1,1,0,0,0,3,1,3,1,E00015230,0,0,0,1,0,0,1,0,1,4,1,0.0,1.0,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0
14565,0,0,1,1,1,1,0,0,1,4,2,E00015231,0,1,0,1,1,1,0,0,1,5,1,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0
14566,1,2,2,1,0,1,2,0,1,0,1,E00015232,1,2,1,0,0,0,3,1,1,0,2,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
14567,0,1,0,1,0,1,1,0,1,3,2,E00015233,0,1,1,2,1,1,0,0,1,3,1,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
14568,0,0,1,0,0,1,1,1,1,5,3,E00015234,0,0,0,0,0,0,0,1,1,7,1,-1.0,-1.0,0.0,-2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0
14569,0,0,1,1,0,0,0,1,2,4,2,E00015235,1,1,1,1,0,1,1,1,0,3,1,1.0,1.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,1.0,1.0
14570,0,1,5,1,0,0,0,0,1,0,1,E00015236,0,0,2,1,0,1,2,2,1,0,3,1.0,2.0,2.0,2.0,0.0,0.0,-3.0,0.0,0.0,-1.0,0.0
14571,0,0,0,0,5,0,0,0,0,0,0,E00015237,0,0,0,0,2,0,0,2,0,5,2,0.0,0.0,2.0,2.0,0.0,5.0,0.0,-3.0,0.0,0.0,0.0
14572,0,1,3,0,1,0,1,3,1,1,1,E00015238,0,2,2,0,1,0,2,3,1,1,2,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
14573,1,3,0,1,1,2,0,1,2,2,1,E00015239,0,3,1,1,1,1,0,2,1,2,1,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0
14574,0,1,1,0,2,0,0,1,0,4,2,E00015240,0,2,0,0,1,0,0,0,0,5,2,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0
14575,2,2,1,1,0,1,0,1,1,1,2,E00015241,2,1,1,2,1,1,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
14576,3,1,2,1,0,0,1,1,1,0,1,E00015242,4,1,1,1,0,0,3,2,0,0,1,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0
14577,0,2,1,1,1,0,0,1,1,0,2,E00015243,0,2,3,1,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,0.0
14578,1,1,1,2,0,1,1,1,1,2,2,E00015244,1,1,1,1,1,1,0,2,1,2,2,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
14579,0,2,1,1,0,0,0,0,1,0,2,E00015245,0,1,2,2,0,1,0,1,0,0,4,1.0,0.0,1.0,2.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0
14580,0,1,1,1,1,1,0,0,1,3,2,E00015246,0,1,2,1,0,1,0,2,1,1,3,0.0,0.0,2.0,1.0,0.0,-2.0,1.0,-1.0,0.0,0.0,0.0
14581,0,1,4,0,0,0,0,0,0,0,3,E00015247,1,2,2,1,0,0,0,0,0,0,5,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,1.0,1.0,1.0
14582,1,1,1,4,0,1,0,1,0,1,1,E00015248,0,2,0,3,0,0,0,1,1,1,2,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0
14583,1,2,2,1,1,1,1,0,0,3,2,E00015249,1,1,2,1,1,0,1,1,0,3,2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
14584,0,1,1,1,2,3,1,0,1,1,2,E00015250,0,2,1,1,1,2,0,1,1,1,1,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
14585,1,1,1,1,1,1,2,1,1,2,2,E00015251,0,1,1,1,1,1,1,1,2,2,2,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
14586,1,1,3,1,1,1,4,1,1,0,1,E00015252,0,1,3,1,0,0,5,1,0,0,2,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0
14587,0,0,0,0,0,0,0,0,0,4,4,E00015253,0,0,0,0,1,0,0,0,0,7,2,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
14588,0,1,2,0,1,1,1,0,2,2,3,E00015254,0,2,1,1,1,2,1,1,1,1,3,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0
14589,0,1,1,0,1,1,0,0,1,2,3,E00015255,0,1,0,1,1,1,0,0,1,4,3,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0
14590,0,0,0,0,1,0,0,0,1,4,2,E00015256,0,0,0,1,1,1,0,0,1,4,1,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14591,2,1,2,1,0,0,1,1,1,4,1,E00015257,2,1,1,1,1,1,2,1,1,3,1,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
14592,0,0,0,0,0,1,0,0,1,6,2,E00015258,0,0,0,0,1,0,0,0,0,6,2,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
14593,0,0,0,0,0,0,0,0,0,8,0,E00015259,0,0,0,1,0,0,0,1,1,6,1,0.0,0.0,1.0,1.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0
14594,0,0,0,0,1,0,0,0,0,7,1,E00015260,0,0,1,1,0,0,0,0,0,6,2,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0
14595,0,1,2,0,3,3,1,1,1,1,2,E00015261,0,0,2,0,2,4,1,2,0,0,2,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
14596,2,0,1,1,1,0,0,0,1,3,1,E00015262,2,1,1,1,1,0,0,0,0,3,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
14597,0,1,0,1,1,0,1,2,0,2,2,E00015263,1,0,1,1,0,0,1,1,1,3,2,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0
14598,0,0,2,2,0,0,2,2,1,0,1,E00015264,1,0,3,2,0,0,1,3,0,0,2,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0
14599,0,2,0,1,1,1,1,1,1,3,1,E00015265,1,2,1,0,0,1,1,1,0,3,1,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
14600,1,0,1,1,0,1,0,1,2,3,1,E00015267,1,0,1,1,1,0,0,0,1,4,1,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
14601,1,0,0,0,0,0,1,0,0,6,1,E00015268,1,0,0,0,0,0,1,1,0,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14602,1,0,1,1,2,2,1,1,0,2,2,E00015269,1,1,0,0,1,1,1,0,1,3,3,-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0
14603,0,1,2,1,1,1,1,0,0,2,2,E00015270,0,1,1,0,1,2,1,1,1,2,3,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
14604,0,2,2,1,1,1,1,0,1,1,2,E00015271,0,2,0,2,2,0,0,0,0,0,5,-1.0,-1.0,0.0,3.0,-1.0,-1.0,-2.0,1.0,1.0,0.0,0.0
14605,0,0,0,1,1,1,0,1,0,5,2,E00015272,0,1,0,1,2,3,0,1,0,3,3,2.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,1.0,0.0
14606,1,2,3,1,1,1,1,3,1,0,1,E00015273,0,1,2,1,1,1,1,2,1,0,2,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
14607,0,0,1,1,0,1,0,0,1,4,2,E00015274,0,0,1,1,0,0,0,1,1,4,2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14608,0,2,0,1,1,2,0,2,2,1,0,E00015275,1,2,0,1,0,1,0,1,1,3,2,-1.0,0.0,-1.0,2.0,-1.0,2.0,0.0,-1.0,0.0,0.0,1.0
14609,0,1,2,0,2,1,0,2,0,2,3,E00015276,0,2,2,0,1,0,0,1,1,2,2,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
14610,0,1,2,0,0,1,1,2,0,2,1,E00015277,0,0,1,0,2,2,1,3,1,1,1,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,2.0,0.0,-1.0,0.0
14611,0,1,5,0,1,1,1,2,2,0,2,E00015278,0,3,3,0,1,1,1,2,1,0,2,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,2.0,0.0
14612,0,3,3,0,0,0,2,0,2,0,1,E00015279,1,1,3,2,0,0,0,1,1,0,1,0.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,-2.0,1.0
14613,2,0,0,2,1,1,1,1,1,2,1,E00015280,2,1,0,1,1,0,0,1,1,3,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0
14614,0,1,3,1,1,2,1,1,2,1,1,E00015281,0,2,3,1,1,1,1,1,1,1,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
14615,2,3,1,1,0,0,1,1,1,0,1,E00015282,1,4,1,2,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
14616,0,1,2,4,1,0,1,0,1,1,2,E00015283,0,2,1,2,1,1,1,1,1,1,1,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,1.0,0.0
14617,1,1,4,1,0,1,4,1,1,1,1,E00015284,0,1,3,1,0,0,4,1,1,0,2,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
14618,1,1,2,0,1,1,0,2,1,1,1,E00015285,0,1,0,2,1,2,0,0,1,1,1,1.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-1.0
14619,0,3,2,3,1,1,1,0,0,0,2,E00015286,0,2,1,3,1,0,1,1,1,1,3,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0
14620,1,1,3,1,0,1,2,2,1,0,1,E00015287,1,1,2,2,0,1,1,1,2,0,2,0.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
