oa_name,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Terraced,count,OA
E00003677,0.0,0.043478260869565216,0.043478260869565216,0.391304347826087,0.34782608695652173,0.17391304347826086,0.0,23,E00003677
E00003678,0.0,0.0,0.0273972602739726,0.1780821917808219,0.4794520547945205,0.273972602739726,0.0410958904109589,73,E00003678
E00003679,0.0,0.006711409395973154,0.0,0.10067114093959731,0.7919463087248322,0.10067114093959731,0.0,149,E00003679
E00003680,0.0,0.0,0.0,0.3673469387755102,0.24489795918367346,0.32653061224489793,0.061224489795918366,49,E00003680
E00003681,0.0,0.034482758620689655,0.0,0.4827586206896552,0.20689655172413793,0.2413793103448276,0.034482758620689655,29,E00003681
E00003682,0.0,0.041666666666666664,0.0,0.5416666666666666,0.125,0.2916666666666667,0.0,24,E00003682
E00003683,0.0,0.0,0.02702702702702703,0.24324324324324326,0.5585585585585585,0.17117117117117117,0.0,111,E00003683
E00003684,0.03669724770642202,0.0,0.03669724770642202,0.13761467889908258,0.6605504587155964,0.12844036697247707,0.0,109,E00003684
E00003685,0.0,0.0,0.0,0.391304347826087,0.08695652173913043,0.5217391304347826,0.0,23,E00003685
E00003686,0.0,0.0,0.0,0.4883720930232558,0.09302325581395349,0.4186046511627907,0.0,43,E00003686
E00003687,0.0,0.024390243902439025,0.0,0.5121951219512195,0.04878048780487805,0.4146341463414634,0.0,41,E00003687
E00003688,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,18,E00003688
E00003689,0.0,0.0,0.058823529411764705,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.0,17,E00003689
E00003690,0.0,0.0,0.0,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,52,E00003690
E00003691,0.0,0.0,0.0,0.46511627906976744,0.16279069767441862,0.37209302325581395,0.0,43,E00003691
E00003692,0.0,0.0,0.0,0.3888888888888889,0.0,0.6111111111111112,0.0,36,E00003692
E00003693,0.0,0.0,0.0,0.36538461538461536,0.057692307692307696,0.5769230769230769,0.0,52,E00003693
E00003694,0.0,0.0,0.0,0.6470588235294118,0.058823529411764705,0.29411764705882354,0.0,17,E00003694
E00003695,0.0,0.0,0.0,0.6857142857142857,0.02857142857142857,0.2857142857142857,0.0,35,E00003695
E00003696,0.0,0.0,0.0,0.5238095238095238,0.047619047619047616,0.42857142857142855,0.0,42,E00003696
E00003697,0.0,0.03225806451612903,0.0,0.6129032258064516,0.06451612903225806,0.2903225806451613,0.0,31,E00003697
E00003698,0.0,0.0,0.0,0.5135135135135135,0.05405405405405406,0.43243243243243246,0.0,37,E00003698
E00003699,0.0,0.0,0.0,0.7916666666666666,0.0,0.20833333333333334,0.0,24,E00003699
E00003700,0.0,0.043478260869565216,0.021739130434782608,0.5217391304347826,0.21739130434782608,0.17391304347826086,0.021739130434782608,46,E00003700
E00003701,0.0,0.031746031746031744,0.0,0.49206349206349204,0.07936507936507936,0.3968253968253968,0.0,63,E00003701
E00003702,0.0,0.0,0.0,0.46296296296296297,0.0,0.5370370370370371,0.0,54,E00003702
E00003703,0.0,0.0,0.0,0.47368421052631576,0.07894736842105263,0.4473684210526316,0.0,38,E00003703
E00003704,0.0,0.024390243902439025,0.024390243902439025,0.5121951219512195,0.04878048780487805,0.3902439024390244,0.0,41,E00003704
E00003705,0.0,0.0,0.0,0.6222222222222222,0.08888888888888889,0.28888888888888886,0.0,45,E00003705
E00003706,0.0,0.0,0.0,0.5588235294117647,0.04411764705882353,0.39705882352941174,0.0,68,E00003706
E00003707,0.0,0.0,0.0,0.08783783783783784,0.7972972972972973,0.10810810810810811,0.006756756756756757,148,E00003707
E00003708,0.0,0.0,0.0,0.5416666666666666,0.16666666666666666,0.2916666666666667,0.0,24,E00003708
E00003709,0.0,0.0,0.0,0.39655172413793105,0.2413793103448276,0.3620689655172414,0.0,58,E00003709
E00003710,0.0,0.0,0.018518518518518517,0.5740740740740741,0.0,0.4074074074074074,0.0,54,E00003710
E00003711,0.0,0.0136986301369863,0.0,0.2876712328767123,0.2602739726027397,0.4383561643835616,0.0,73,E00003711
E00003712,0.0,0.0,0.0,0.5357142857142857,0.017857142857142856,0.44642857142857145,0.0,56,E00003712
E00003713,0.0,0.0,0.0,0.42857142857142855,0.047619047619047616,0.5238095238095238,0.0,21,E00003713
E00003714,0.03333333333333333,0.0,0.0,0.5333333333333333,0.16666666666666666,0.25,0.016666666666666666,60,E00003714
E00003715,0.0,0.025,0.0,0.7,0.0,0.275,0.0,40,E00003715
E00003716,0.0,0.0,0.02631578947368421,0.7894736842105263,0.05263157894736842,0.13157894736842105,0.0,38,E00003716
E00003717,0.125,0.0,0.0,0.375,0.1875,0.3125,0.0,32,E00003717
E00003718,0.0,0.013422818791946308,0.006711409395973154,0.21476510067114093,0.6040268456375839,0.1476510067114094,0.013422818791946308,149,E00003718
E00003719,0.23728813559322035,0.01694915254237288,0.11864406779661017,0.2542372881355932,0.06779661016949153,0.3050847457627119,0.0,59,E00003719
E00003720,0.0,0.0,0.0,0.46153846153846156,0.1282051282051282,0.41025641025641024,0.0,39,E00003720
E00003721,0.0,0.0,0.06666666666666667,0.4666666666666667,0.4,0.06666666666666667,0.0,15,E00003721
E00003722,0.0,0.0,0.0,0.32,0.49333333333333335,0.17333333333333334,0.013333333333333334,75,E00003722
E00003723,0.0,0.01818181818181818,0.03636363636363636,0.6909090909090909,0.03636363636363636,0.21818181818181817,0.0,55,E00003723
E00003724,0.02040816326530612,0.04081632653061224,0.0,0.5510204081632653,0.0,0.3877551020408163,0.0,49,E00003724
E00003725,0.0,0.001976284584980237,0.0,0.009881422924901186,0.9308300395256917,0.05731225296442688,0.0,506,E00003725
E00003726,0.0,0.0,0.012658227848101266,0.20253164556962025,0.5949367088607594,0.189873417721519,0.0,79,E00003726
E00003727,0.0,0.0,0.0,0.23809523809523808,0.2857142857142857,0.47619047619047616,0.0,21,E00003727
E00003728,0.391304347826087,0.0,0.0,0.13043478260869565,0.043478260869565216,0.43478260869565216,0.0,23,E00003728
E00003729,0.025,0.025,0.0,0.5,0.025,0.425,0.0,40,E00003729
E00003730,0.0,0.0,0.0,0.43478260869565216,0.1956521739130435,0.3695652173913043,0.0,46,E00003730
E00003731,0.0,0.03125,0.0,0.6875,0.0,0.28125,0.0,32,E00003731
E00003732,0.0,0.0,0.0,0.3191489361702128,0.6170212765957447,0.06382978723404255,0.0,47,E00003732
E00003733,0.0,0.013888888888888888,0.06944444444444445,0.3611111111111111,0.4305555555555556,0.125,0.0,72,E00003733
E00003734,0.0,0.0,0.0,0.8636363636363636,0.09090909090909091,0.045454545454545456,0.0,22,E00003734
E00003735,0.0,0.0,0.0,0.7297297297297297,0.02702702702702703,0.24324324324324326,0.0,37,E00003735
E00003736,0.0,0.0,0.0,0.7368421052631579,0.0,0.2631578947368421,0.0,19,E00003736
E00003737,0.0,0.0,0.0,0.8125,0.0,0.1875,0.0,32,E00003737
E00003738,0.0,0.0,0.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.0,19,E00003738
E00003739,0.0,0.023255813953488372,0.023255813953488372,0.46511627906976744,0.023255813953488372,0.46511627906976744,0.0,43,E00003739
E00003740,0.0,0.027777777777777776,0.05555555555555555,0.3888888888888889,0.027777777777777776,0.5,0.0,36,E00003740
E00003741,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,7,E00003741
E00003742,0.0,0.0,0.06666666666666667,0.4,0.06666666666666667,0.4666666666666667,0.0,15,E00003742
E00003743,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,72,E00003743
E00003744,0.0,0.05405405405405406,0.0,0.5135135135135135,0.21621621621621623,0.21621621621621623,0.0,37,E00003744
E00003745,0.0,0.078125,0.015625,0.375,0.0625,0.46875,0.0,64,E00003745
E00003746,0.0,0.25,0.0,0.4583333333333333,0.0,0.2916666666666667,0.0,48,E00003746
E00003747,0.0,0.0,0.0,0.7727272727272727,0.0,0.22727272727272727,0.0,44,E00003747
E00003748,0.0,0.15625,0.0,0.59375,0.0,0.25,0.0,32,E00003748
E00003749,0.0,0.13725490196078433,0.0196078431372549,0.39215686274509803,0.0784313725490196,0.37254901960784315,0.0,51,E00003749
E00003750,0.0,0.0,0.03773584905660377,0.6792452830188679,0.0,0.2830188679245283,0.0,53,E00003750
E00003751,0.0,0.0,0.0,0.7272727272727273,0.0,0.2727272727272727,0.0,22,E00003751
E00003752,0.0,0.0,0.0,0.7804878048780488,0.0,0.21951219512195122,0.0,41,E00003752
E00003753,0.0,0.0,0.022222222222222223,0.5555555555555556,0.044444444444444446,0.37777777777777777,0.0,45,E00003753
E00003754,0.03225806451612903,0.0,0.0,0.7419354838709677,0.06451612903225806,0.16129032258064516,0.0,31,E00003754
E00003755,0.0,0.0,0.0,0.7719298245614035,0.0,0.21052631578947367,0.017543859649122806,57,E00003755
E00003756,0.0,0.0,0.0,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.0,36,E00003756
E00003758,0.02631578947368421,0.0,0.0,0.5263157894736842,0.0,0.4473684210526316,0.0,38,E00003758
E00003759,0.0,0.05128205128205128,0.02564102564102564,0.41025641025641024,0.20512820512820512,0.3076923076923077,0.0,39,E00003759
E00003760,0.0,0.01639344262295082,0.0,0.26229508196721313,0.14754098360655737,0.5737704918032787,0.0,61,E00003760
E00003761,0.09090909090909091,0.0,0.0,0.36363636363636365,0.24242424242424243,0.30303030303030304,0.0,33,E00003761
E00003762,0.0,0.0196078431372549,0.0196078431372549,0.7647058823529411,0.0196078431372549,0.17647058823529413,0.0,51,E00003762
E00003763,0.0,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.39285714285714285,0.2857142857142857,0.0,28,E00003763
E00003764,0.017857142857142856,0.0,0.0,0.30357142857142855,0.26785714285714285,0.4107142857142857,0.0,56,E00003764
E00003765,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,6,E00003765
E00003766,0.0,0.024390243902439025,0.024390243902439025,0.3902439024390244,0.04878048780487805,0.3902439024390244,0.12195121951219512,41,E00003766
E00003767,0.0,0.0,0.0,0.45,0.35,0.2,0.0,20,E00003767
E00003768,0.0,0.0,0.022727272727272728,0.6363636363636364,0.18181818181818182,0.1590909090909091,0.0,44,E00003768
E00003769,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.30952380952380953,0.11904761904761904,0.19047619047619047,0.19047619047619047,42,E00003769
E00003770,0.08333333333333333,0.0,0.2916666666666667,0.20833333333333334,0.041666666666666664,0.08333333333333333,0.2916666666666667,24,E00003770
E00003771,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.045454545454545456,0.22727272727272727,0.0,22,E00003771
E00003772,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,9,E00003772
E00003773,0.04878048780487805,0.0,0.0,0.7317073170731707,0.12195121951219512,0.0975609756097561,0.0,41,E00003773
E00003774,0.0,0.0,0.0,0.37254901960784315,0.2549019607843137,0.37254901960784315,0.0,51,E00003774
E00003775,0.0,0.02564102564102564,0.02564102564102564,0.38461538461538464,0.3333333333333333,0.23076923076923078,0.0,39,E00003775
E00003776,0.02564102564102564,0.0,0.0,0.8461538461538461,0.0,0.1282051282051282,0.0,39,E00003776
E00003777,0.0,0.0,0.0,0.8636363636363636,0.022727272727272728,0.11363636363636363,0.0,44,E00003777
E00003778,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.0,11,E00003778
E00003779,0.0,0.0,0.0,0.918918918918919,0.0,0.08108108108108109,0.0,37,E00003779
E00003780,0.0,0.0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0,18,E00003780
E00003781,0.0,0.0,0.0,0.2604166666666667,0.4166666666666667,0.3229166666666667,0.0,96,E00003781
E00003782,0.15384615384615385,0.0,0.0,0.4358974358974359,0.02564102564102564,0.358974358974359,0.02564102564102564,39,E00003782
E00003783,0.0,0.0,0.0,0.8653846153846154,0.0,0.1346153846153846,0.0,52,E00003783
E00003784,0.0,0.0,0.05357142857142857,0.6071428571428571,0.125,0.19642857142857142,0.017857142857142856,56,E00003784
E00003785,0.0,0.0,0.0,0.9473684210526315,0.0,0.05263157894736842,0.0,19,E00003785
E00003786,0.030303030303030304,0.0,0.06060606060606061,0.6060606060606061,0.0,0.30303030303030304,0.0,33,E00003786
E00003787,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.5652173913043478,0.0,0.13043478260869565,0.0,23,E00003787
E00003788,0.0,0.06896551724137931,0.0,0.5862068965517241,0.034482758620689655,0.3103448275862069,0.0,29,E00003788
E00003789,0.0,0.0,0.0,0.76,0.0,0.24,0.0,25,E00003789
E00003790,0.0,0.028985507246376812,0.0,0.5507246376811594,0.13043478260869565,0.2898550724637681,0.0,69,E00003790
E00003791,0.0,0.015873015873015872,0.0,0.8412698412698413,0.0,0.14285714285714285,0.0,63,E00003791
E00003792,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,42,E00003792
E00003793,0.0,0.0,0.0,0.5,0.2,0.3,0.0,20,E00003793
E00003795,0.0,0.0,0.0,0.8333333333333334,0.041666666666666664,0.125,0.0,24,E00003795
E00003796,0.2,0.0,0.0,0.6571428571428571,0.0,0.14285714285714285,0.0,35,E00003796
E00003797,0.0,0.0,0.0,0.8125,0.08333333333333333,0.10416666666666667,0.0,48,E00003797
E00003798,0.0,0.0,0.058823529411764705,0.8823529411764706,0.0,0.058823529411764705,0.0,17,E00003798
E00003799,0.0,0.0,0.0,0.8918918918918919,0.0,0.10810810810810811,0.0,37,E00003799
E00003800,0.0,0.09375,0.0,0.6875,0.0,0.21875,0.0,32,E00003800
E00003801,0.0,0.14285714285714285,0.0,0.7857142857142857,0.0,0.07142857142857142,0.0,14,E00003801
E00003802,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,9,E00003802
E00003803,0.06521739130434782,0.0,0.021739130434782608,0.8478260869565217,0.0,0.06521739130434782,0.0,46,E00003803
E00003804,0.0,0.0,0.0,0.94,0.0,0.06,0.0,50,E00003804
E00003805,0.0,0.0,0.0,0.6896551724137931,0.06896551724137931,0.2413793103448276,0.0,29,E00003805
E00003806,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0,11,E00003806
E00003807,0.0,0.05,0.0,0.45,0.05,0.425,0.025,40,E00003807
E00003808,0.0,0.0,0.0,0.8378378378378378,0.0,0.16216216216216217,0.0,37,E00003808
E00003809,0.0,0.14285714285714285,0.0,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.0,14,E00003809
E00003810,0.0,0.14814814814814814,0.0,0.25925925925925924,0.0,0.5925925925925926,0.0,27,E00003810
E00003811,0.0,0.0,0.0,0.5185185185185185,0.0,0.48148148148148145,0.0,27,E00003811
E00003812,0.0,0.2413793103448276,0.0,0.5862068965517241,0.0,0.13793103448275862,0.034482758620689655,29,E00003812
E00003813,0.0,0.04081632653061224,0.02040816326530612,0.46938775510204084,0.20408163265306123,0.1836734693877551,0.08163265306122448,49,E00003813
E00003814,0.0,0.04918032786885246,0.0,0.3114754098360656,0.26229508196721313,0.3770491803278688,0.0,61,E00003814
E00003815,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.3684210526315789,0.0,0.0,0.15789473684210525,19,E00003815
E00003816,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,18,E00003816
E00003817,0.0,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.0,0.47368421052631576,0.0,19,E00003817
E00003818,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,12,E00003818
E00003819,0.0,0.09302325581395349,0.0,0.6744186046511628,0.023255813953488372,0.20930232558139536,0.0,43,E00003819
E00003820,0.0,0.2727272727272727,0.0,0.45454545454545453,0.0,0.2727272727272727,0.0,11,E00003820
E00003821,0.0,0.043478260869565216,0.0,0.782608695652174,0.0,0.17391304347826086,0.0,23,E00003821
E00003822,0.0,0.14705882352941177,0.0,0.4411764705882353,0.0,0.4117647058823529,0.0,34,E00003822
E00003823,0.0,0.0,0.08333333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.0,24,E00003823
E00003824,0.0,0.13333333333333333,0.0,0.5666666666666667,0.0,0.3,0.0,30,E00003824
E00003825,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,14,E00003825
E00003826,0.0,0.1111111111111111,0.05555555555555555,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.0,18,E00003826
E00003827,0.0,0.1,0.0,0.3,0.36666666666666664,0.23333333333333334,0.0,30,E00003827
E00003828,0.0,0.18181818181818182,0.0,0.4090909090909091,0.09090909090909091,0.3181818181818182,0.0,22,E00003828
E00003829,0.0,0.08108108108108109,0.02702702702702703,0.2972972972972973,0.05405405405405406,0.5405405405405406,0.0,37,E00003829
E00003830,0.0,0.2857142857142857,0.0,0.5238095238095238,0.0,0.19047619047619047,0.0,21,E00003830
E00003831,0.0,0.03333333333333333,0.0,0.3333333333333333,0.43333333333333335,0.2,0.0,60,E00003831
E00003832,0.0,0.13043478260869565,0.021739130434782608,0.4782608695652174,0.0,0.3695652173913043,0.0,46,E00003832
E00003833,0.0,0.16666666666666666,0.03333333333333333,0.43333333333333335,0.0,0.36666666666666664,0.0,30,E00003833
E00003834,0.0,0.0,0.0,0.75,0.0,0.25,0.0,12,E00003834
E00003835,0.0,0.125,0.0625,0.75,0.0,0.0625,0.0,16,E00003835
E00003836,0.0,0.043478260869565216,0.0,0.391304347826087,0.08695652173913043,0.4782608695652174,0.0,23,E00003836
E00003837,0.0,0.06976744186046512,0.0,0.13953488372093023,0.6046511627906976,0.18604651162790697,0.0,43,E00003837
E00003838,0.0,0.0,0.0,0.5,0.17307692307692307,0.3076923076923077,0.019230769230769232,52,E00003838
E00003839,0.0,0.0,0.0,0.42105263157894735,0.18421052631578946,0.39473684210526316,0.0,38,E00003839
E00003840,0.03773584905660377,0.0,0.018867924528301886,0.5283018867924528,0.0,0.41509433962264153,0.0,53,E00003840
E00003841,0.022727272727272728,0.022727272727272728,0.0,0.09090909090909091,0.22727272727272727,0.6363636363636364,0.0,44,E00003841
E00003842,0.0,0.022222222222222223,0.0,0.24444444444444444,0.45555555555555555,0.2777777777777778,0.0,90,E00003842
E00003843,0.0,0.015151515151515152,0.0,0.5757575757575758,0.10606060606060606,0.30303030303030304,0.0,66,E00003843
E00003844,0.0,0.0,0.0,0.5714285714285714,0.11904761904761904,0.30952380952380953,0.0,42,E00003844
E00003845,0.0,0.2,0.0,0.65,0.0,0.15,0.0,20,E00003845
E00003846,0.0,0.046875,0.015625,0.203125,0.171875,0.5625,0.0,64,E00003846
E00003847,0.0,0.0,0.0,0.7419354838709677,0.03225806451612903,0.22580645161290322,0.0,31,E00003847
E00003848,0.0,0.038461538461538464,0.0,0.6923076923076923,0.0,0.2692307692307692,0.0,26,E00003848
E00003849,0.0,0.0,0.0,0.49122807017543857,0.05263157894736842,0.45614035087719296,0.0,57,E00003849
E00003850,0.06451612903225806,0.016129032258064516,0.016129032258064516,0.46774193548387094,0.0967741935483871,0.3225806451612903,0.016129032258064516,62,E00003850
E00003851,0.12903225806451613,0.0,0.12903225806451613,0.1774193548387097,0.3387096774193548,0.22580645161290322,0.0,62,E00003851
E00003852,0.423728813559322,0.0,0.06779661016949153,0.3220338983050847,0.01694915254237288,0.1694915254237288,0.0,59,E00003852
E00003853,0.0,0.09302325581395349,0.0,0.5581395348837209,0.0,0.3488372093023256,0.0,43,E00003853
E00003854,0.0,0.0,0.0625,0.2916666666666667,0.2708333333333333,0.375,0.0,48,E00003854
E00003855,0.0,0.1746031746031746,0.031746031746031744,0.30158730158730157,0.20634920634920634,0.2857142857142857,0.0,63,E00003855
E00003856,0.0,0.1,0.0,0.5,0.1,0.3,0.0,10,E00003856
E00003857,0.0,0.0,0.1,0.3,0.3,0.3,0.0,10,E00003857
E00003859,0.0,0.037037037037037035,0.018518518518518517,0.5,0.1111111111111111,0.3333333333333333,0.0,54,E00003859
E00003860,0.0,0.0625,0.09375,0.5,0.0,0.34375,0.0,32,E00003860
E00003861,0.0,0.043478260869565216,0.17391304347826086,0.5217391304347826,0.0,0.2608695652173913,0.0,23,E00003861
E00003862,0.0,0.0,0.0,0.40425531914893614,0.0,0.5957446808510638,0.0,47,E00003862
E00003863,0.0,0.0,0.4,0.2,0.2,0.2,0.0,5,E00003863
E00003864,0.0,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.0,11,E00003864
E00003865,0.0,0.23809523809523808,0.14285714285714285,0.42857142857142855,0.0,0.19047619047619047,0.0,21,E00003865
E00003866,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.0,22,E00003866
E00003867,0.0,0.0,0.0,0.640625,0.09375,0.265625,0.0,64,E00003867
E00003868,0.0,0.125,0.0,0.4375,0.1875,0.25,0.0,16,E00003868
E00003869,0.0,0.05555555555555555,0.0,0.7222222222222222,0.027777777777777776,0.19444444444444445,0.0,36,E00003869
E00003870,0.0,0.0,0.0,0.38,0.1,0.52,0.0,50,E00003870
E00003871,0.0,0.044444444444444446,0.044444444444444446,0.5333333333333333,0.08888888888888889,0.28888888888888886,0.0,45,E00003871
E00003872,0.0,0.0,0.0,0.6,0.03333333333333333,0.36666666666666664,0.0,30,E00003872
E00003873,0.0,0.0,0.0,0.9069767441860465,0.0,0.09302325581395349,0.0,43,E00003873
E00003874,0.0,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.5263157894736842,0.3684210526315789,0.0,57,E00003874
E00003875,0.0,0.08333333333333333,0.08333333333333333,0.4722222222222222,0.08333333333333333,0.2777777777777778,0.0,36,E00003875
E00003876,0.0,0.0,0.0,0.6481481481481481,0.14814814814814814,0.2037037037037037,0.0,54,E00003876
E00003877,0.0,0.07407407407407407,0.1111111111111111,0.48148148148148145,0.1111111111111111,0.2222222222222222,0.0,27,E00003877
E00003878,0.0,0.014084507042253521,0.0,0.6619718309859155,0.0,0.323943661971831,0.0,71,E00003878
E00003879,0.0,0.0,0.0,0.35185185185185186,0.2962962962962963,0.35185185185185186,0.0,54,E00003879
E00003880,0.0,0.0,0.0,0.5483870967741935,0.12903225806451613,0.3225806451612903,0.0,31,E00003880
E00003881,0.0,0.019230769230769232,0.0,0.6346153846153846,0.038461538461538464,0.3076923076923077,0.0,52,E00003881
E00003882,0.0,0.018518518518518517,0.0,0.42592592592592593,0.05555555555555555,0.5,0.0,54,E00003882
E00003883,0.0,0.0,0.0,0.7941176470588235,0.0,0.20588235294117646,0.0,34,E00003883
E00003884,0.0,0.0,0.0,0.8205128205128205,0.02564102564102564,0.15384615384615385,0.0,39,E00003884
E00003885,0.0,0.0,0.027777777777777776,0.5555555555555556,0.19444444444444445,0.2222222222222222,0.0,36,E00003885
E00003886,0.0,0.06818181818181818,0.022727272727272728,0.5681818181818182,0.0,0.3409090909090909,0.0,44,E00003886
E00003887,0.0,0.0,0.0,0.8518518518518519,0.018518518518518517,0.12962962962962962,0.0,54,E00003887
E00003888,0.0,0.0,0.0,0.7619047619047619,0.0,0.23809523809523808,0.0,21,E00003888
E00003889,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,13,E00003889
E00003890,0.06896551724137931,0.034482758620689655,0.0,0.5517241379310345,0.0,0.3103448275862069,0.034482758620689655,29,E00003890
E00003891,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.0,0.06666666666666667,0.0,15,E00003891
E00003892,0.13793103448275862,0.0,0.0,0.3793103448275862,0.0,0.0,0.4827586206896552,29,E00003892
E00003893,0.0,0.1,0.0,0.5,0.0,0.4,0.0,10,E00003893
E00003894,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.0,0.0,0.058823529411764705,17,E00003894
E00003895,0.0,0.0,0.0,0.3333333333333333,0.0,0.047619047619047616,0.6190476190476191,21,E00003895
E00003896,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.8461538461538461,13,E00003896
E00003897,0.0,0.0,0.0,0.48148148148148145,0.037037037037037035,0.48148148148148145,0.0,27,E00003897
E00003898,0.0,0.0,0.041666666666666664,0.25,0.20833333333333334,0.08333333333333333,0.4166666666666667,24,E00003898
E00003899,0.0,0.0,0.0,0.125,0.0,0.0,0.875,8,E00003899
E00003900,0.0,0.0,0.14285714285714285,0.19047619047619047,0.0,0.047619047619047616,0.6190476190476191,21,E00003900
E00003901,0.0,0.0,0.045454545454545456,0.6363636363636364,0.0,0.3181818181818182,0.0,22,E00003901
E00003902,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,6,E00003902
E00003903,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105,19,E00003903
E00003904,0.0,0.4,0.2,0.3,0.0,0.1,0.0,10,E00003904
E00003905,0.0,0.0,0.2,0.7,0.1,0.0,0.0,10,E00003905
E00003906,0.15,0.15,0.25,0.05,0.05,0.0,0.35,20,E00003906
E00003907,0.0,0.0,0.1,0.4,0.0,0.0,0.5,10,E00003907
E00003908,0.0,0.06666666666666667,0.13333333333333333,0.4,0.06666666666666667,0.0,0.3333333333333333,15,E00003908
E00003909,0.0,0.0,0.0,0.25,0.0,0.1875,0.5625,16,E00003909
E00003910,0.0,0.0,0.375,0.125,0.0,0.0,0.5,8,E00003910
E00003911,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.35294117647058826,17,E00003911
E00003912,0.0,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.0,0.13333333333333333,15,E00003912
E00003913,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,12,E00003913
E00003914,0.0,0.06666666666666667,0.0,0.4222222222222222,0.24444444444444444,0.26666666666666666,0.0,45,E00003914
E00003915,0.0,0.0,0.03225806451612903,0.5161290322580645,0.0,0.45161290322580644,0.0,31,E00003915
E00003916,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,E00003916
E00003917,0.0,0.0,0.23076923076923078,0.5384615384615384,0.0,0.07692307692307693,0.15384615384615385,13,E00003917
E00003918,0.0,0.2727272727272727,0.09090909090909091,0.3181818181818182,0.0,0.0,0.3181818181818182,22,E00003918
E00003919,0.0,0.047619047619047616,0.0,0.30158730158730157,0.31746031746031744,0.3333333333333333,0.0,63,E00003919
E00003921,0.0,0.0,0.125,0.75,0.0,0.125,0.0,8,E00003921
E00003922,0.1111111111111111,0.044444444444444446,0.022222222222222223,0.6222222222222222,0.0,0.15555555555555556,0.044444444444444446,45,E00003922
E00003923,0.0,0.375,0.0,0.25,0.0,0.375,0.0,8,E00003923
E00003924,0.0,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.4,0.0,15,E00003924
E00003925,0.6551724137931034,0.0,0.10344827586206896,0.034482758620689655,0.0,0.20689655172413793,0.0,29,E00003925
E00003926,0.0,0.0,0.0,0.3,0.2,0.15,0.35,20,E00003926
E00003927,0.0,0.0,0.0,0.4418604651162791,0.5116279069767442,0.046511627906976744,0.0,43,E00003927
E00003928,0.0,0.0625,0.0625,0.375,0.25,0.21875,0.03125,32,E00003928
E00003929,0.0,0.5,0.1,0.2,0.1,0.1,0.0,10,E00003929
