,Commercial,Estates,Green space,High-density,Low-density,lsoa
1813,,,,,,E01001948
1814,,,,,,E01001949
1815,,,,,-1.69491525423728,E01001950
1816,,,,,,E01001951
1817,,,,,,E01001952
1818,,,,,,E01001953
1819,,,,,,E01001954
1820,,,,,-14.431952662721901,E01001955
1821,,,,,,E01001956
1822,,,,,,E01001957
1823,,,,,,E01001958
1824,,,,,-14.591831110131189,E01001959
1825,,,,,,E01001960
1826,,,,,,E01001961
1827,,,,,,E01001962
1828,,,,,-12.150426847218126,E01001963
1829,,,,,-6.960784313725489,E01001964
1830,,,,,,E01001965
1831,,,,,,E01001966
1832,,,,,,E01001967
1833,,,,,,E01001968
1834,,,,,,E01001969
1835,,,,,,E01001970
1836,,,,,,E01001971
1837,,,,,,E01001972
1838,,,,,,E01001973
1839,,,,,,E01001974
1840,,,,,,E01001975
1841,,,,,,E01001976
1842,,,,,,E01001977
1843,,,,,,E01001978
1844,,,,,,E01001979
1845,,,,,,E01001980
1846,,,,,,E01001981
1847,,,,,,E01001982
1848,,,,,,E01001983
1849,,,,,,E01001984
1850,,,,,,E01001985
1851,,,,,,E01001986
1852,,,,,,E01001987
1853,,,-6.221988795518211,,,E01001988
1854,,,,,,E01001989
1855,,,,,,E01001990
1856,,,,,,E01001991
1857,,,,,,E01001992
1858,,,,,,E01001993
1859,,,,,,E01001994
1860,,-5.31219452590421,,,,E01001995
1861,,,,,,E01001996
1862,,-4.53768624014023,,,,E01001997
1863,,,,,,E01001998
1864,,,,,,E01001999
1865,,,,,,E01002000
1866,,,,,,E01002001
1867,,,,,,E01002003
1868,,,,,,E01002004
1869,,,,,,E01002005
1870,,,,,,E01002006
1871,,,,,,E01002007
1872,,,,,,E01002008
1873,,,,,,E01002009
1874,,,,,,E01002010
1875,,,,,,E01002011
1876,,,,,,E01002013
1877,,,,,,E01002014
1878,-2.19780219780219,,,,,E01002015
1879,,,,,,E01002016
1880,,,,,,E01002017
1881,,,,,-11.89139532509952,E01002018
1882,,,,,-14.812271062271058,E01002019
1883,,,,,,E01002020
1884,,,,,,E01002021
1885,,,,,,E01002022
1886,,,,,,E01002023
1887,,,,,,E01002024
1888,,,,,,E01002025
1889,,,,,-5.58526440879382,E01002026
1890,,,,,,E01002027
1891,,,,,,E01002028
1892,,,,,,E01002029
1893,,,,,,E01002030
1894,,,,,,E01002031
1895,,,,,,E01002032
1896,,,,,,E01002033
1897,,,,,,E01002034
1898,,,,,,E01002036
1899,,,-7.349006839807169,,,E01002037
1900,,,,,,E01002038
1901,,,,,,E01002039
1902,,,,,,E01002040
1903,,,,,,E01002041
1904,,,,,-5.84020581375778,E01002042
1905,,,8.19101123595506,,,E01002043
1906,,,,,,E01002044
1907,,,,,,E01002045
1908,,,,,,E01002046
1909,,,,,,E01002047
1910,,,,,,E01002048
1911,,,,,,E01002049
1912,,,,,,E01002050
1913,,,,,,E01002051
1914,,,-8.5,,,E01002052
1915,,,,,,E01002053
1916,,,,,,E01002054
1917,,,,,,E01002055
1918,,,,,,E01002056
1919,,,,,,E01002057
1920,,,,,-5.819709014549279,E01002058
1921,,,,,,E01002059
1922,,,,,,E01002060
1923,,,,,,E01002061
1924,,,,,,E01002062
1925,,,,,,E01002063
1926,,,,,,E01002064
1927,,,,,,E01002065
1928,,,,,-4.01777616542717,E01002066
1929,,,,,,E01002067
1930,,,,,,E01002068
1931,,,,,,E01002069
1932,,,,,,E01002070
1933,,,,,,E01002071
1934,,,,,,E01002072
1935,,,,,,E01002073
1936,,,,,,E01002074
1937,,,,,,E01002075
1938,,,,,-6.76044330775789,E01002076
1939,,,,,,E01002077
1940,,,-11.079983550940682,,,E01002078
1941,,,,,,E01002079
1942,2.09677419354839,,-15.497311827956992,,,E01002080
1943,,,,,,E01002081
1944,,,,,,E01002082
1945,,,,,,E01002083
1946,,,,,,E01002084
1947,,,,,,E01002085
1948,,,,,,E01002086
1949,,,,,,E01002087
1950,,,,,,E01002088
1951,,,,,,E01002089
1952,,,,,,E01002090
1953,,,,,-18.738382099827877,E01002091
1954,,,,,,E01002092
1955,,,,,,E01002093
1956,,,,,-21.251689645850227,E01002094
1957,,,,,-11.609317691855418,E01002095
1958,,,,,-13.63636363636364,E01002096
1959,,,,,-23.11783960720131,E01002097
1960,,,,,,E01002098
1961,,,,,,E01002099
1962,,,,,,E01002100
1963,,,,,,E01002101
1964,,,,,,E01002102
1965,,,,,,E01002103
1966,1.9607843137254901,,,,,E01002104
1967,,,,,,E01002105
1968,,,,,-11.700300558179478,E01002106
1969,,,,,,E01002107
1970,,,,,,E01002108
1971,,,,,-12.377308911044132,E01002109
1972,,0.97087378640776,,,,E01002110
1973,,,,,,E01002111
1974,,,,,,E01002112
1975,,,,,-17.252407911183,E01002113
1976,,,,,,E01002114
1977,,,,,-15.371188687582858,E01002115
1978,,,,,,E01002116
1979,,,,6.96918632643235,-11.613591031020022,E01002117
1980,,,,,-11.368341803124409,E01002118
1981,,,,,,E01002119
1982,,,,,,E01002120
1983,,,,,-14.33179723502304,E01002121
1984,,1.4925373134328301,,,,E01002122
1985,,,,,,E01002123
1986,,,,,-14.055584483207493,E01002125
1987,,,,,-9.19128453850676,E01002126
1988,,,,,,E01002127
1989,,,,,,E01002128
1990,,,,,,E01002129
1991,,,,,,E01002130
1992,,,,,,E01002131
1993,,,,,,E01002132
1994,,,,,,E01002133
1995,,,,,,E01002134
1996,,,,,-11.211758446395315,E01002135
1997,,,,,-11.970528910802333,E01002136
1998,,,,,,E01002137
1999,,,,,,E01002139
2000,,,,,-11.164325244785005,E01002140
2001,,,,,,E01002141
2002,,,,,,E01002142
2003,,,,,,E01002143
2004,,,,1.06244238077036,,E01002144
2005,,,,,,E01002145
2006,,,,,,E01002146
2007,,,,,,E01002147
2008,,3.77353473034783,,,-8.338651916462794,E01002148
2009,,5.04936943982794,,,,E01002149
2010,,,,,,E01002150
2011,,5.961637047163359,,,,E01002151
2012,,,,,,E01002152
2013,,,,,-10.99016853932585,E01002153
2014,,,,,-12.219997497184341,E01002154
2015,,,,,-11.512214270616301,E01002155
2016,,,,,,E01002156
2017,,,,,,E01002157
2018,,,,,,E01002158
2019,,,,,-13.294649515287098,E01002159
2020,,,,,,E01002160
2021,,,,,,E01002161
2022,,,,,,E01002162
2023,,,,,-14.035195165768414,E01002163
2024,,,,,,E01002164
2025,,,,,,E01002165
2026,,,,,,E01002166
2027,,,,,-21.948456527895786,E01002167
2028,,,,,,E01002168
2029,,,,,,E01002169
2030,,,,,,E01002170
2031,,,,,,E01002171
2032,,,,-1.90839694656488,,E01002172
2033,,,,,,E01002173
2034,,,,,,E01002174
2035,,,,,-16.935422817775773,E01002175
2036,,,,,-12.343358395989988,E01002176
2037,,3.41880341880341,,,-26.34207240948814,E01002177
2038,,,,,-14.927792513999414,E01002178
2039,,,,,,E01002179
2040,,,,,,E01002180
2041,,,,,,E01002181
2042,,,,,,E01002182
2043,,,,,,E01002183
2044,,,,,,E01002184
2045,,,,,,E01002185
2046,,,,,,E01002186
2047,,,,,,E01002187
2048,,,,,,E01002188
2049,,,,,-8.972886029411768,E01002189
2050,,3.0267800968350795,,,-9.358672757611409,E01002190
2051,,3.3653846153846096,,,,E01002191
2052,,,,,,E01002192
2053,,,,,,E01002193
2054,,,,,,E01002194
2055,,,,,,E01002195
2056,,,,,,E01002196
2057,,,,,,E01002197
2058,,,,,,E01002198
2059,,,,,,E01002199
2060,,,,,-11.44870686789443,E01002200
2061,,,,,,E01002201
2062,,,,,-11.50249694251937,E01002202
2063,,,,,,E01002203
2064,,,,,,E01002204
2065,,,,,,E01002206
2066,,,,,,E01002207
2067,,,14.21200750469043,,-12.421826141338329,E01002208
2068,,1.86046511627906,,,-11.049493142516397,E01002209
2069,,,,,-12.173694779116481,E01002210
2070,,,,,,E01002211
2071,,,,,-10.22028430285311,E01002212
2072,,,,,,E01002213
2073,,,,,,E01002214
2074,,,,,-12.829912023460409,E01002215
2075,,,,,,E01002216
2076,,,,,,E01002217
2077,1.83246073298429,,,,,E01002218
2078,,1.65289256198347,,,,E01002219
2079,,,,,,E01002220
2080,,,,,-12.712499999999999,E01002221
2081,,,,,,E01002222
2082,,,,,,E01002223
2083,,,,,,E01002224
2084,,,,,,E01002225
2085,,,,,,E01002226
2086,,,,,,E01002227
2087,,,,,-6.84838789072114,E01002228
2088,,,,,,E01002229
2089,,,,,,E01002230
2090,,,,,,E01002231
2091,,,,,,E01002232
2092,,,,,,E01002233
2093,,,,,-14.393236783905259,E01002234
2094,,,,,,E01002235
2095,,,,,,E01002236
2096,,,,,,E01002237
2097,,,,,,E01002238
2098,,1.19047619047619,,,-10.998463901689703,E01002239
2099,,,,,,E01002240
2100,,,,,,E01002241
2101,,,,,,E01002242
2102,,,,,,E01002243
2103,,,,,,E01002244
2104,,,,,,E01002245
2105,,,,,,E01002246
2106,,,,,,E01002247
2107,,,,,,E01002248
2108,,2.93122519357148,,4.6213156353699,,E01002249
2109,,,,,,E01002250
2110,,,,,,E01002251
2111,,,,,,E01002252
2112,,,,,-8.880952380952387,E01002253
2113,,,,,,E01002254
2114,,,,,,E01002255
2115,,,,,,E01002256
2116,,,,,,E01002257
2117,,,,,,E01002258
2118,,,,,,E01002259
2119,,,,,,E01002260
2120,,,,,,E01002261
2121,,6.65997322623829,,,,E01002262
2122,,,,,,E01002263
2123,,,,,,E01002264
2124,,,,,,E01002266
2125,,,,,,E01002268
2126,,,,,,E01002269
2127,,,,,,E01002270
2128,,,,,,E01002271
2129,,,,,,E01002272
2130,,,,,,E01002273
2131,,,,-2.1927213557169503,,E01002274
2132,,,,,,E01002275
2133,,4.265662804502351,-8.061328764858807,,-3.9579670288384907,E01002276
2134,,,,,,E01002277
2135,,,,,,E01002278
2136,,,-10.31657925965624,,,E01002279
2137,,,,,,E01002280
2138,,,,,-6.255178127589058,E01002281
2139,,,,,,E01002282
2140,,,,,-10.99566072276086,E01002283
2141,,,,,-11.266633340474659,E01002284
2142,,,,-1.2690355329949201,,E01002285
2143,,,,,,E01002286
2144,-2.73972602739726,,,,,E01002287
2145,,,,,,E01002288
2146,,,,,,E01002289
2147,,,,,,E01002290
2148,,,,,,E01002291
2149,,,,,,E01002292
2150,,,,3.57057362345604,,E01002293
2151,,,,,,E01002294
2152,,,,,,E01002295
2153,,,,,,E01002296
2154,,-9.70149253731343,,,,E01002297
2155,,,8.93611032929919,,,E01002298
2156,,,,,-10.06823420931305,E01002299
2157,,,,,,E01002300
2158,,,,,,E01002301
2159,,,,,,E01002302
2160,,,,,-11.942525559546837,E01002303
2161,,1.5515350877192997,,,-3.890716374268999,E01002304
2162,,,,,,E01002305
2163,,,,,,E01002306
2164,,,,,,E01002307
2165,,,,,,E01002308
2166,,,,,,E01002309
2167,,,,,,E01002310
2168,,6.392478388735399,,,,E01002311
2169,,,,,,E01002312
2170,,,,3.44033052598125,,E01002313
2171,,,,,,E01002314
2172,,,,,,E01002315
2173,,,-12.53654970760234,,,E01002316
2174,,,,,,E01002317
2175,,,,-8.09356351236146,,E01002318
2176,,,,,,E01002319
2177,,,,,,E01002320
2178,,,,,,E01002321
2179,,,,,,E01002322
2180,,,,,,E01002323
2181,,,,,,E01002324
2182,,9.246061515378852,,,-10.83708427106776,E01002325
2183,,3.9393049437102294,,-3.34899657366618,,E01002326
2184,,,,,,E01002327
2185,,2.51829108962634,,,,E01002328
2186,,,,,,E01002329
2187,,,,,,E01002330
2188,,,,,,E01002331
2189,,,,,,E01002332
2190,,,,1.75438596491228,,E01002333
2191,,,,,,E01002334
2192,,,,,,E01002335
2193,,,,,,E01002336
2194,,,,,,E01002337
2195,,,10.568181818181817,,-11.107954545454561,E01002338
2196,,,,,-10.043246227456756,E01002339
2197,-1.75438596491228,,,,,E01002340
2198,,3.41075080338884,,,,E01002341
2199,,,7.956989247311828,,-14.139784946236567,E01002342
2200,,,,,-11.291158415052216,E01002343
2201,0.18089725036179,,-6.0535962196743185,,-2.12713970978724,E01002344
2202,,,-8.865043157917277,,,E01002345
2203,,,,,-11.490147783251238,E01002346
2204,,,,,-10.966336295283668,E01002347
2205,,,,,-8.842962036798692,E01002348
2206,,,,,-17.23504474799811,E01002349
2207,,,,,,E01002350
2208,,,,,,E01002351
2209,,,,,,E01002352
2210,,,,,,E01002353
2211,,,,,,E01002354
2212,,,-7.382598674733501,,,E01002356
2213,,,,,,E01002358
2214,,,,,,E01002359
2215,,,,,,E01002360
2216,,,,,,E01002361
2217,,,,,,E01002362
2218,,,,,,E01002363
2219,,,,,,E01002364
2220,,,,,,E01002365
2221,,,,,,E01002366
2222,,,,,,E01002367
2223,,,-13.434962717481362,,,E01002368
2224,,,,,,E01002369
2225,,,,,,E01002371
2226,,3.53940537989618,,,,E01002372
2227,,,,,,E01002373
2228,,,,,,E01002374
2229,,,,,,E01002375
2230,,,,,,E01002376
2231,,,,,,E01002377
2232,,,,-2.40447242726878,,E01002378
2233,,,,,,E01002379
2234,,,,,,E01002380
2235,,,,,,E01002381
2236,,,,,,E01002382
2237,,,,,,E01002383
2238,,,,,,E01002384
2239,,,,,-3.8996595003571883,E01002385
2240,,,,,,E01002386
2241,,,,,,E01002387
2242,,,,,-10.713012477718358,E01002388
2243,,,,,,E01002389
2244,,,,,,E01002390
2245,0.22321428571428,,,,,E01002391
2246,,,,,,E01002392
2247,,,,,,E01002393
2248,,,,,-14.484536082474229,E01002394
2249,,,,,,E01002396
2250,,,,,,E01002397
2251,,,,,,E01002398
2252,,,,,-12.29992378048781,E01002399
2253,,,,,-7.808967802822462,E01002400
2254,,,,,,E01002401
2255,,,,,,E01002402
2256,,,,,-20.49522373051785,E01002403
2257,,,,,,E01002404
2258,,,,,,E01002405
2259,2.29558675376166,,-11.489714341425366,,,E01002406
2260,,,,,,E01002407
2261,,,,,,E01002408
2262,,,,,,E01002409
2263,,,,,,E01002410
2264,,,,,,E01002411
2265,,,-8.879227053140102,,,E01002412
2266,,,,,,E01002413
2267,,,,,,E01002415
2268,,,,,,E01002416
2269,,,,2.04668954668954,-9.881309881309889,E01002417
2270,,9.27926300578034,,,-12.803468208092497,E01002418
2271,,7.6883629191321505,,,-12.388560157790913,E01002419
2272,,,,,,E01002420
2273,,,,,,E01002421
2274,,,,,,E01002422
2275,,,,,,E01002423
2276,,,10.607142857142858,,-11.392857142857153,E01002424
2277,,,,,,E01002425
2278,,,,,,E01002426
2279,,,,,-13.821712268314215,E01002427
2280,,,,,,E01002428
2281,,,,,-9.626590398802527,E01002429
2282,,,,,,E01002430
2283,,,,,,E01002431
2284,,,,,-19.065656565656568,E01002432
2285,,,,,,E01002433
2286,,,,,,E01002434
2287,,,,,-11.858974358974358,E01002435
2288,,,,,,E01002436
2289,,1.86915887850467,,,,E01002437
2290,,,6.542150894668879,,,E01002438
2291,,,,,-9.05227161700049,E01002439
2292,,,,,-6.415929203539821,E01002441
2293,,,,,,E01002442
2294,,,-13.249709877807362,0.9553553143559301,-5.980954331353679,E01002443
2295,,,,,,E01002445
2296,,,,,-6.38719678015881,E01002446
2297,,1.03495566753844,-10.820947885437263,,-4.396887159533071,E01002447
2298,,,,,,E01002448
2299,,,,,-11.060150375939852,E01002449
2300,,,,,,E01002451
2301,,-1.1661807580174899,,,,E01002452
2302,,,,,,E01002453
2303,,,,,-10.344899840750983,E01002454
2304,,,,,,E01002455
2305,,,,,,E01002456
2306,,,,,,E01002457
2307,,,,,,E01002458
2308,,,-9.00477999754873,,,E01002459
2309,,,,,,E01002460
2310,,,,,,E01002461
2311,,8.57142857142857,,,-15.36224489795919,E01002462
2312,,,,,,E01002463
2313,,3.5091422096820697,,,,E01002464
2314,,,,,,E01002465
2315,,,,,,E01002466
2316,,,,,,E01002467
2317,,,,,,E01002468
2318,,,,-2.2496498599439705,-9.366246498599438,E01002469
2319,,,,,,E01002470
2320,,,,,,E01002471
2321,0.70796460176991,,,,-8.04364268966039,E01002475
2322,,,,,,E01002477
2323,,,,,-10.457457569967403,E01002479
2324,,3.80383895131086,,,-9.702026878166997,E01002480
2325,,,,,,E01002481
2326,,,,,-9.624782220711339,E01002482
2327,,,,,,E01002483
2328,,,,,,E01002484
2329,,,,,-10.135989879822887,E01002485
2330,,,,,,E01002486
2331,,,,,-10.601603809924008,E01002488
2332,,,,,,E01002489
2333,,,,,,E01002490
2334,,,,,,E01002491
2335,,,,,,E01002492
2336,,,,,,E01002493
2337,,3.5440329218107,,,-13.00905349794239,E01002494
2338,,,,,,E01002496
2339,,,,,,E01002498
2340,,,,,-5.49715545581606,E01002499
2341,,8.31600831600832,,,-14.077364077364066,E01002501
2342,,12.80507472314805,,,-19.172669605418776,E01002502
2343,,7.09586466165414,,,-17.04887218045114,E01002503
2344,,,,,-8.142649199417757,E01002504
2345,,,-11.401269066734748,1.4326647564469899,,E01002505
2346,,,,,,E01002506
2347,,,-10.631450545457682,,,E01002507
2348,,5.47687818680186,,,-9.509564089716761,E01002508
2349,,,,,,E01002509
2350,,,,,,E01002511
2351,,,,,-7.899145585525211,E01002512
2352,,,,,-10.119954734062611,E01002513
2353,,,,,,E01002514
2354,,,-7.5443937087772674,,-8.93455098934551,E01002515
2355,,,,,,E01002516
2356,,,,,-12.183479726732319,E01002519
2357,,,,,,E01002520
2358,,,,,,E01002521
2359,,,,,,E01002523
2360,,,,,,E01002525
2361,,,,,-11.421665258612588,E01002526
2362,,,,,,E01002527
2363,,,,,-17.18174696435566,E01002528
2364,,,,,,E01002529
2365,,,,,-13.947368421052643,E01002530
2366,,,,,,E01002531
2367,,6.04911078479361,-9.561918746940776,6.931799641050739,-16.51737640724425,E01002532
2368,,,,,,E01002533
2369,,,,,,E01002534
2370,,,,,-9.162186379928318,E01002535
2371,,,,,-10.48102840555671,E01002536
2372,,,-11.654761904761912,5.599206349206341,,E01002537
2373,,,,,,E01002538
2374,,0.9803921568627401,,,-10.053873034362262,E01002539
2375,,-5.3213358945843,,,-10.041114818184887,E01002540
2376,,-4.57417344642548,,,-10.864202873463732,E01002541
2377,,,,,,E01002542
2378,,,,,,E01002543
2379,,-1.5625,,,-15.205439814814817,E01002544
2380,,,,1.14942528735632,-11.184792219274982,E01002545
2381,,,,,,E01002546
2382,,,,,,E01002547
2383,,-5.2290449648963,,,-5.56601371992068,E01002548
2384,,,,,-7.902241304730929,E01002549
2385,,,,,,E01002550
2386,,,,,-13.84078884078884,E01002551
2387,,,,,-16.092705167173257,E01002552
2388,,,,,-16.38535031847134,E01002553
2389,,,,,,E01002554
2390,,,,,-9.36515333067057,E01002555
2391,,,,,,E01002556
2392,,,,,-10.156199712489531,E01002557
2393,,,,,,E01002558
2394,,,-5.44419196017963,,-3.4364010171508994,E01002559
2395,,,,,-16.09907120743034,E01002560
2396,,,,,,E01002561
2397,,,,,-13.649183706676789,E01002562
2398,,2.32155490188778,,,,E01002563
2399,,8.59375,,,-8.07291666666666,E01002564
2400,,,,,,E01002565
2401,,,-9.071725498485172,,,E01002566
2402,,,,,,E01002567
2403,,,,,,E01002568
2404,,,,,-3.29022441993153,E01002569
2405,,,,,,E01002570
2406,,,,,,E01002571
2407,,,,,,E01002572
2408,,,,,,E01002573
2409,,,,,,E01002574
2410,,,,,,E01002575
2411,,,,,,E01002576
2412,,2.09790209790209,,,,E01002577
2413,,,,,,E01002578
2414,,,,,-8.521493703864529,E01002579
2415,,,,,,E01002580
2416,,,,,,E01002581
2417,,,,,,E01002582
2418,,,,,,E01002583
2419,,6.784578990167811,,,-14.467361573149986,E01002585
2420,,,,,,E01002586
2421,,,,,-9.722222222222229,E01002587
2422,,,-15.288924558587478,,,E01002588
2423,,,,,,E01002589
2424,,,,,,E01002590
2425,,9.26980706075533,,,-11.318503694581281,E01002591
2426,,3.1141949687804504,-6.321326740534886,,-4.905980438156419,E01002592
2427,,,,,,E01002593
2428,,,,,,E01002594
2429,,,,,-12.274453941120601,E01002595
2430,,,,,-11.85807656395892,E01002596
2431,,,,,-10.56902728024249,E01002598
2432,,,,,,E01002599
2433,,5.3208439959441804,,,-18.874028294143216,E01002600
2434,,,,2.2077327842598997,-7.283802333562118,E01002601
2435,,,,,,E01002602
2436,,,,,-11.945147679324894,E01002603
2437,,,,,,E01002604
2438,,,,,-10.019660550051091,E01002605
2439,,,,,,E01002606
2440,,,,,-18.137811058165042,E01002607
2441,,,,,,E01002608
2442,,,,,,E01002609
2443,,,-8.062694573850763,,-5.208820928902071,E01002610
2444,,,,,-10.43119732635861,E01002611
2445,,,,,,E01002612
2446,,,,,-11.797548980085473,E01002613
2447,,,-7.86727456940222,,-7.265704154002034,E01002614
2448,,,-11.946681068342485,,,E01002615
2449,2.11640211640211,5.12169312169312,,,-11.82010582010582,E01002616
2450,,,,,-9.806224310041095,E01002617
2451,,,,,,E01002618
2452,,,,,,E01002619
2453,,,,,-9.7475106685633,E01002620
2454,,,,,-18.52799812434059,E01002621
2455,,,-9.808662741799836,,-10.926548920661624,E01002622
2456,,,,,-11.04166666666666,E01002623
2457,,,,,-20.431438998957248,E01002624
2458,,,,,-12.401123678568801,E01002625
2459,,,,,,E01002626
2460,,,,,,E01002627
2461,,,,,-13.209561139497453,E01002628
2462,,,,,-10.689933971162919,E01002629
2463,,,,,-13.126557740238155,E01002630
2464,,,,,,E01002631
2465,,,,,,E01002632
2466,,,-9.985457656116338,,,E01002633
2467,,,,,-9.725585149313961,E01002634
2468,,,-13.95223185835804,,,E01002635
2469,,,,,,E01002636
2470,,,-8.180533134150949,,,E01002637
2471,,,,0.60790273556231,-7.11177120751589,E01002638
2472,,2.33644859813084,,,,E01002639
2473,,,,,,E01002640
2474,,,,,,E01002641
2475,,,,,,E01002642
2476,,,,,-10.489399011637182,E01002643
2477,,,,,,E01002645
2478,,,,,,E01002646
2479,,,,,,E01002647
2480,,,,,,E01002648
2481,,,,,,E01002649
2482,,,,,,E01002650
2483,1.94174757281553,1.94174757281553,,,-16.90938511326862,E01002651
2484,1.7094017094016998,,,,,E01002652
2485,,1.875,,,-12.684294871794869,E01002653
2486,,1.36054421768707,,,,E01002655
2487,,,,,,E01002656
2488,,,,,,E01002657
2489,,,,,,E01002658
2490,,,,,,E01002660
2491,,,-7.829842463301109,,,E01002662
2492,,,,,-8.49431818181819,E01002663
2493,,,,,,E01002664
2494,,,,,-15.745970519355282,E01002665
2495,,,,,,E01002666
2496,,6.539480843147231,,,-5.39340435614371,E01002667
2497,,,,,-6.812152690514079,E01002668
2498,,,,,-16.78189817724702,E01002669
2499,,,,,-10.672514619883039,E01002671
2500,,,,,,E01002672
2501,,,-14.583333333333329,,,E01002673
2502,,,,,,E01002674
2503,,,,,,E01002675
2504,,,,,,E01002676
2505,,,,,,E01002677
2506,,,-6.055271020059749,,,E01002678
2507,,,,,-14.148709614145211,E01002679
2508,,,,,,E01002680
2509,,,,4.61540411722949,-10.689838758746578,E01002681
2510,,4.45667031164571,,,-6.987424822307272,E01002682
2511,,,,,-8.17394442439552,E01002683
2512,,,,,,E01002684
2513,,,,,-11.636904761904761,E01002686
2514,,,,,,E01002687
2515,,,,,,E01002689
2516,,,,,-10.893512851897182,E01002690
2517,,1.09375,,,-6.590073529411761,E01002691
2518,,,,,,E01002692
2519,,,,,,E01002693
2520,,,,,,E01002694
2521,,,,,,E01002695
2522,,,,,,E01002696
2523,,,,,,E01002697
2524,,,-5.28814123917388,,,E01002698
2525,,,,,,E01002699
2526,,,,,,E01002700
2527,,,,,,E01002701
2528,,,,,,E01002702
2529,11.20600414078675,,,,,E01002703
2530,8.440687063875481,,-1.9927536231884,,,E01002704
2531,,,,,-2.57731958762886,E01002706
2532,,,,,-2.21238938053097,E01002707
2533,,,,,,E01002708
2534,,,,,,E01002709
2535,,,,,,E01002710
2536,,,,,,E01002711
2537,,,,,,E01002712
2538,,,,,,E01002713
2539,,,,,,E01002714
2540,,,,,,E01002715
2541,,,,,,E01002716
2542,,,,,,E01002717
2543,,,,,,E01002718
2544,,,,,,E01002719
2545,,,,,,E01002720
2546,,,,,,E01002721
2547,,,,,,E01002722
2548,,,,,,E01002723
2549,10.44520547945205,,,-11.440496575342468,,E01002724
2550,,,,,,E01002725
2551,,,,,,E01002726
2552,,,,,,E01002727
2553,,,,,,E01002728
2554,,,,,,E01002729
2555,,,,,,E01002730
2556,,,,,,E01002731
2557,,,,,,E01002732
2558,,,,,,E01002733
2559,,,,,,E01002734
2560,,,,,,E01002735
2561,,,,,,E01002736
2562,,,,,,E01002737
2563,,,,,,E01002739
2564,,,,-11.978709394205435,,E01002740
2565,,,,,,E01002741
2566,,,,,,E01002742
2567,,,,,,E01002743
2568,,,,,,E01002744
2569,,,,,,E01002745
2570,,,,14.641657334826427,,E01002747
2571,,,,,,E01002748
2572,,,,,,E01002749
2573,,,,,,E01002751
2574,,,,,,E01002752
2575,,,,,,E01002753
2576,,,,,,E01002754
2577,,,,,,E01002755
2578,,,,,,E01002756
2579,,,-5.66037735849056,,,E01002757
2580,,,,,,E01002758
2581,,,,,,E01002759
2582,,10.376344086021499,,,-3.33333333333333,E01002760
2583,,,,,,E01002762
2584,,,,,,E01002763
2585,,,,,,E01002764
2586,,,,,,E01002765
2587,,,,,,E01002766
2588,,,,,,E01002767
2589,,,,,,E01002768
2590,,,,,,E01002769
2591,,,,,,E01002770
2592,,,,,,E01002771
2593,,,,,,E01002772
2594,,-15.164319248826292,,,,E01002773
2595,,,,,,E01002774
2596,,,,,,E01002775
2597,,,,,,E01002776
2598,,,,,,E01002777
2599,,,,,,E01002778
2600,,,,,,E01002779
2601,,,,,,E01002780
2602,,,,,,E01002781
2603,,,,,,E01002782
2604,,,,,,E01002783
2605,,,,,,E01002784
2606,,,,,,E01002785
2607,,,,,,E01002786
2608,,,,,,E01002787
2609,,,,,,E01002788
2610,,,,,,E01002789
2611,,,,,,E01002790
2612,,,,,,E01002791
2613,,,,,,E01002792
2614,,,,,,E01002793
2615,,,,,,E01002794
2616,,,,,,E01002795
2617,,,,,,E01002796
2618,,,,,,E01002797
2619,,,,,,E01002798
2620,,,,,,E01002799
2621,,,,,,E01002800
2622,,,,,,E01002801
2623,,,,,,E01002802
2624,,,,,,E01002803
2625,,,,,,E01002804
2626,,,,,,E01002805
2627,,,,,,E01002806
2628,,,,,,E01002807
2629,,,,,,E01002808
2630,,,,,,E01002809
2631,-5.324748040313549,,,,,E01002810
2632,,,,,-5.0,E01002811
2633,,,,,,E01002812
2634,,,,,,E01002813
2635,,,,,,E01002814
2636,,,,,,E01002815
2637,,,,,,E01002816
2638,,,,,,E01002817
2639,,,,,,E01002818
2640,,,,,,E01002819
2641,,,,,,E01002821
2642,,,,,,E01002822
2643,,,,,4.6875,E01002823
2644,,,,,,E01002824
2645,,,,,,E01002825
2646,,,-11.79993252361673,,,E01002826
2647,,,,,,E01002827
2648,,,,,,E01002828
2649,,,,,,E01002829
2650,,,,,-2.59740259740259,E01002830
2651,,,-2.10526315789473,,,E01002831
2652,,,,,,E01002832
2653,,,,,,E01002833
2654,,,,,,E01002834
2655,,,,,,E01002835
2656,,,,,,E01002836
2657,,,,,,E01002837
2658,,,,,,E01002838
2659,,,,,,E01002839
2660,,,,,,E01002840
2661,,,,,,E01002841
2662,,,,,,E01002842
2663,,,,,,E01002843
2664,,,,,,E01002844
2665,,,,,,E01002845
2666,,,,,,E01002846
2667,,,,,,E01002847
2668,,,,,,E01002848
2669,,,,,,E01002849
2670,,,,,,E01002850
2671,,,,,,E01002851
2672,,,,,,E01002853
2673,2.06185567010309,,,,,E01002854
2674,,,,,,E01002855
2675,,,-10.548048048048049,,,E01002856
2676,,,,,,E01002858
2677,,,,,,E01002859
2678,,,,,,E01002860
2679,,,,,,E01002861
2680,,,,,,E01002862
2681,,,,,,E01002863
2682,,,,,,E01002864
2683,,,,,,E01002865
2684,,,,,,E01002866
2685,,,,,,E01002867
