,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
2619,1,1,1,0,1,1,1,1,1,0,1,E01002680,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2620,0,1,1,0,1,1,1,1,1,,1,E01002681,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
2621,1,1,1,1,1,1,1,1,1,1,1,E01002682,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,1,1,1,1,1,1,1,1,1,1,1,E01002683,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,1,1,1,1,1,1,1,1,1,1,1,E01002684,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,0,1,1,1,1,1,1,1,1,0,1,E01002686,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,1,1,1,1,1,1,1,1,1,1,1,E01002687,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,1,1,1,1,1,0,1,1,1,1,1,E01002689,1,1,1,1,1,1,1,0,1,1,1,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,0,1,1,1,1,1,1,1,1,1,1,E01002690,0,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2628,0,,1,0,1,1,1,1,1,1,1,E01002691,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
2629,1,1,1,1,1,1,1,1,1,1,1,E01002692,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,1,1,1,1,1,1,1,1,1,1,1,E01002693,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,1,1,1,1,1,0,1,1,1,,1,E01002694,1,1,1,1,,,1,1,0,,1,,0.0,0.0,0.0,-1.0,,0.0,,0.0,0.0,0.0
2632,1,1,1,1,1,,1,1,1,,1,E01002695,1,1,1,1,0,,0,1,1,0,1,,-1.0,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0
2633,1,1,1,2,0,,0,0,1,0,2,E01002696,1,1,1,1,0,0,1,1,1,1,1,,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
2634,1,1,1,1,,1,1,1,1,0,1,E01002697,1,1,1,1,0,0,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2635,1,1,1,2,0,0,,1,1,1,1,E01002698,1,1,1,1,0,0,,0,1,1,2,0.0,,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2636,0,1,1,2,1,,1,1,1,1,1,E01002699,,1,1,2,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2637,1,1,1,1,1,,1,1,1,1,1,E01002700,0,1,1,1,1,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2638,1,,1,1,,,1,1,1,,1,E01002701,1,0,1,1,,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0
2639,1,1,1,2,1,0,1,1,0,,1,E01002702,1,1,1,2,0,0,1,1,1,,1,0.0,0.0,0.0,0.0,1.0,,0.0,-1.0,0.0,0.0,0.0
2640,1,1,1,2,,,1,1,1,,1,E01002703,1,1,1,2,,0,1,1,0,,1,,0.0,0.0,0.0,-1.0,,0.0,,0.0,0.0,0.0
2641,1,0,1,2,0,,0,1,,,1,E01002704,1,1,1,1,,0,,0,0,1,1,,,-1.0,0.0,,,0.0,,-1.0,1.0,0.0
2642,1,1,1,2,1,0,1,1,1,,1,E01002706,1,1,1,1,,,1,1,0,,1,,0.0,0.0,0.0,-1.0,,0.0,,-1.0,0.0,0.0
2643,1,1,1,2,1,,1,1,1,1,1,E01002707,1,1,1,1,,,1,1,0,1,1,,0.0,0.0,0.0,-1.0,0.0,0.0,,-1.0,0.0,0.0
2644,1,1,1,2,0,1,1,1,1,,1,E01002708,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,-1.0,0.0,0.0
2645,1,1,1,1,1,0,1,1,1,,1,E01002709,0,1,1,1,1,1,,1,1,,1,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1.0
2646,1,1,1,1,1,0,1,1,1,0,1,E01002710,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2647,1,1,1,2,,0,0,1,0,,1,E01002711,1,1,1,2,,,,1,0,1,1,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2648,1,1,1,1,1,1,1,1,1,,1,E01002712,1,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2649,1,1,1,1,1,0,1,1,1,,1,E01002713,1,1,1,1,,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2650,1,1,1,1,0,0,1,1,1,1,1,E01002714,1,1,1,1,,0,1,1,0,1,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,,0.0,0.0,0.0
2651,1,1,1,1,1,1,1,1,1,,1,E01002715,1,,1,1,,1,1,1,1,,2,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0
2652,1,1,1,1,1,0,1,1,1,0,1,E01002716,1,1,1,1,1,,1,1,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,,1,1,1,1,1,1,1,1,1,1,E01002717,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2654,1,1,1,1,1,0,0,1,1,1,1,E01002718,0,1,1,1,1,,,,,1,2,,,,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0
2655,1,1,1,1,1,0,1,1,1,1,1,E01002719,1,1,1,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,1,1,1,1,0,0,1,1,1,1,1,E01002720,1,1,1,1,,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2657,0,1,1,1,1,,1,1,1,1,2,E01002721,,1,1,1,1,,1,1,1,1,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2658,1,1,1,1,1,,1,1,1,1,1,E01002722,1,1,1,1,1,1,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,1,1,1,2,0,0,0,1,1,0,1,E01002723,1,1,1,1,,,0,1,1,1,1,,0.0,0.0,0.0,0.0,1.0,0.0,,-1.0,0.0,0.0
2660,1,0,1,2,,0,1,1,0,0,1,E01002724,1,1,1,2,,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0
2661,1,1,1,2,1,,1,1,1,,1,E01002725,1,1,1,2,0,,1,1,,1,1,,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0,0.0
2662,1,1,1,2,0,,1,1,1,1,1,E01002726,1,1,1,1,,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0
2663,1,1,1,1,0,0,1,1,1,0,1,E01002727,1,1,1,1,,,1,1,1,1,1,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
2664,1,1,1,1,,,1,1,1,1,1,E01002728,1,,1,1,,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
2665,1,1,1,2,0,,1,1,1,1,1,E01002729,1,1,1,1,0,,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2666,1,1,1,1,0,,1,1,1,1,1,E01002730,1,1,1,1,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,1,1,1,1,1,,,1,1,1,1,E01002731,1,1,1,1,1,,0,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,1,1,1,1,0,1,1,0,1,1,1,E01002732,1,1,1,1,,0,1,1,1,1,1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2669,0,1,1,1,,,,1,1,1,1,E01002733,1,1,1,1,1,,0,0,1,1,2,,,-1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0
2670,1,1,1,1,1,,0,1,1,1,1,E01002734,2,1,1,1,,,0,1,0,1,1,,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,1.0
2671,1,1,1,1,1,1,1,1,1,1,1,E01002735,1,1,1,1,1,1,,0,1,1,1,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,0,1,1,2,1,0,1,1,1,1,1,E01002736,,1,1,1,1,0,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,
2673,1,1,1,2,0,0,0,1,1,1,1,E01002737,1,1,1,1,0,1,,1,1,1,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2674,0,1,1,1,1,1,1,1,1,1,1,E01002738,0,1,1,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2675,1,1,1,1,0,,1,0,1,2,1,E01002739,1,1,1,1,,0,1,1,1,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2676,1,1,1,1,0,,1,1,1,1,1,E01002740,1,1,1,1,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,0,1,2,1,0,1,1,1,1,,1,E01002741,0,1,2,1,,,1,1,0,1,2,,0.0,0.0,1.0,-1.0,,0.0,,0.0,0.0,0.0
2678,1,1,1,1,1,1,,0,1,1,1,E01002742,1,1,0,1,1,1,,,1,2,2,0.0,,,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
2679,0,1,1,1,1,,1,1,1,1,1,E01002743,0,1,1,1,,,,1,1,2,1,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
2680,1,1,1,1,1,1,1,1,1,1,1,E01002744,1,1,1,1,1,1,1,0,1,1,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,1,1,1,1,1,1,0,1,1,1,1,E01002745,1,1,1,1,,0,,,1,1,2,-1.0,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2682,1,1,0,1,1,,,1,1,1,1,E01002747,1,1,0,1,0,0,,,0,2,1,,,,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
2683,1,1,1,1,,,1,1,1,2,1,E01002748,1,1,1,1,,0,,1,1,2,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2684,1,1,1,1,1,0,0,1,1,1,1,E01002749,1,1,1,1,,1,1,1,1,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
2685,1,1,1,1,0,,1,1,1,1,1,E01002751,1,1,1,1,0,,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,1,1,1,1,1,,1,1,1,1,1,E01002752,1,1,1,1,0,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2687,0,1,1,1,1,,1,1,1,2,1,E01002753,,1,1,1,0,0,0,0,1,2,1,,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,
2688,,1,1,1,1,1,1,1,1,1,1,E01002754,0,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2689,0,1,1,1,1,0,1,1,1,1,1,E01002755,1,1,1,1,1,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2690,,1,1,1,1,1,1,1,1,1,1,E01002756,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2691,1,1,1,1,1,0,0,1,1,1,1,E01002757,1,1,1,1,1,,0,,1,2,2,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2692,1,1,1,1,1,,1,1,1,1,1,E01002758,1,1,1,1,0,0,1,1,0,1,1,,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
2693,1,1,1,1,1,1,1,1,1,2,1,E01002759,1,1,1,1,1,,1,1,1,2,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,,1,1,1,1,1,1,1,1,1,1,E01002760,1,1,1,1,,,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2695,1,1,1,1,1,1,0,1,1,1,1,E01002762,1,1,1,1,1,1,1,1,1,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,1,1,1,1,1,1,1,1,1,1,1,E01002763,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,1,1,1,1,1,0,1,1,1,1,1,E01002764,1,1,1,1,1,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,1,1,1,1,1,0,1,1,1,1,1,E01002765,1,1,1,1,1,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,1,1,1,1,1,,1,1,1,1,1,E01002766,1,1,1,1,,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2700,1,1,1,1,1,1,1,1,1,1,1,E01002767,1,1,1,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2701,1,1,1,1,0,0,1,1,1,1,1,E01002768,1,1,1,1,0,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,0,1,1,1,1,0,1,1,1,1,1,E01002769,,0,1,1,1,,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,
2703,1,1,1,1,0,,1,1,1,1,1,E01002770,1,1,1,1,0,0,1,1,0,1,1,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,1,1,1,1,0,1,1,1,1,1,1,E01002771,1,1,1,1,0,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2705,1,1,1,1,1,,1,1,1,1,1,E01002772,1,1,1,1,,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2706,0,1,1,1,1,1,1,1,1,0,1,E01002773,0,1,1,1,1,0,1,1,1,1,2,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2707,1,1,1,1,,1,1,0,1,1,2,E01002774,1,1,1,1,1,,1,1,1,1,2,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2708,1,1,1,1,1,1,1,1,1,1,1,E01002775,1,1,1,1,1,0,1,1,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,1,1,1,1,1,0,1,1,1,1,1,E01002776,1,1,1,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,1,1,1,1,1,0,1,1,1,1,1,E01002777,0,1,1,1,0,0,0,1,1,1,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0
2711,1,1,1,1,1,1,1,1,1,1,1,E01002778,0,1,1,1,,0,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0
2712,1,1,1,1,1,,1,1,1,1,1,E01002779,1,1,1,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,1,1,1,1,0,,,1,1,2,2,E01002780,1,0,1,1,,1,,1,,2,1,,,0.0,-1.0,,0.0,0.0,,0.0,-1.0,0.0
2714,,1,2,1,1,,1,1,1,1,1,E01002781,,1,2,1,1,,,0,1,1,2,,,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2715,1,1,1,1,1,1,1,1,1,1,1,E01002782,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,0,1,1,1,0,0,1,1,1,0,1,E01002783,,1,1,0,0,,1,1,1,1,2,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,
2717,0,1,1,1,1,1,1,1,1,1,1,E01002784,0,1,1,1,1,0,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,1,1,1,1,1,1,0,1,1,1,1,E01002785,1,1,1,1,1,1,0,1,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2719,1,1,1,1,1,0,,1,1,1,1,E01002786,1,1,1,1,1,,0,1,0,1,1,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,1,1,1,1,1,,1,1,1,1,1,E01002787,1,1,1,,,,,1,1,1,2,,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0
2721,1,1,1,1,1,0,0,1,1,1,1,E01002788,1,1,1,1,1,0,1,1,1,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2722,1,1,1,1,1,1,0,1,1,1,1,E01002789,1,1,1,1,1,0,0,1,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,1,1,1,1,1,1,1,1,1,1,1,E01002790,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,1,1,1,1,0,0,1,1,1,0,1,E01002791,1,1,1,1,0,,1,1,1,1,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2725,1,1,1,2,0,0,1,1,1,1,1,E01002792,1,1,1,1,1,0,1,0,1,1,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
2726,1,1,1,2,1,,1,1,1,,1,E01002793,1,1,1,1,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,,0.0,-1.0,-1.0,0.0,0.0
2727,1,1,1,1,,0,0,1,1,1,1,E01002794,1,1,1,1,,,0,1,0,1,1,,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,0.0
2728,1,1,1,1,1,1,1,1,1,1,1,E01002795,1,1,1,1,1,0,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,1,1,1,1,,1,1,1,1,1,1,E01002796,1,1,1,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2730,1,1,1,1,1,,1,1,1,1,1,E01002797,1,1,1,1,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2731,1,1,1,1,0,0,1,1,1,1,1,E01002798,1,1,1,1,,0,1,1,,1,2,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0
2732,1,1,1,2,0,,,1,1,1,1,E01002799,1,1,1,1,,,0,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0
2733,0,1,1,1,0,,,1,1,1,1,E01002800,1,1,1,1,0,,0,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2734,1,1,1,2,,,1,0,1,1,1,E01002801,1,1,1,2,,0,1,1,1,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2735,1,1,1,2,0,,1,1,1,1,1,E01002802,1,0,1,2,,0,1,1,0,1,1,,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,-1.0,0.0
2736,1,1,1,2,1,0,1,1,1,1,1,E01002803,1,1,1,2,0,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2737,1,1,1,1,1,1,1,1,1,1,1,E01002804,1,1,1,1,0,,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2738,1,1,1,1,1,1,1,1,1,1,1,E01002805,1,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,0,1,1,1,1,,1,1,1,2,1,E01002806,,1,1,1,,,1,1,1,2,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2740,1,1,1,1,0,1,1,1,1,1,1,E01002807,1,1,1,2,,0,,1,1,1,1,-1.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
2741,1,1,1,1,1,1,1,1,1,1,1,E01002808,1,1,1,1,1,1,1,0,1,1,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,1,,1,1,,0,1,,1,2,1,E01002809,1,1,1,1,,,1,0,0,2,1,,0.0,,0.0,-1.0,0.0,0.0,,0.0,,0.0
2743,1,1,1,1,0,0,,1,1,1,1,E01002810,1,1,1,1,1,0,,1,,2,1,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0
2744,0,1,1,1,1,,1,1,1,1,1,E01002811,0,1,1,1,,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2745,1,0,1,1,1,1,1,0,1,1,1,E01002812,1,1,1,1,1,1,1,0,0,1,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
2746,1,0,1,2,0,0,0,1,0,1,1,E01002813,1,1,1,1,0,1,0,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0
2747,1,1,1,1,,0,1,1,1,0,1,E01002814,1,1,1,1,1,,,1,1,1,1,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
2748,,1,1,1,1,1,1,0,1,1,1,E01002815,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2749,1,1,1,2,1,0,,0,0,1,1,E01002816,1,0,1,1,1,1,,,1,1,1,1.0,,,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2750,1,0,1,1,1,1,1,1,1,1,1,E01002817,1,1,1,1,1,0,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2751,1,0,1,2,0,0,1,1,0,1,1,E01002818,1,0,1,2,,0,1,0,0,1,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2752,1,1,1,2,0,,1,1,0,1,1,E01002819,1,1,1,2,1,0,1,0,0,1,1,,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2753,1,0,1,1,0,,1,1,0,1,1,E01002820,1,0,1,1,0,,1,0,,1,1,,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2754,1,1,1,1,0,,1,1,1,1,1,E01002821,1,1,1,1,0,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,1,1,1,2,0,0,1,0,0,1,1,E01002822,1,1,1,1,0,,1,0,0,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2756,1,1,1,1,0,,1,1,1,1,1,E01002823,1,1,1,1,1,,1,,1,1,1,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2757,1,1,1,1,1,1,,,,1,1,E01002824,1,0,1,1,0,,1,0,1,1,2,,,,1.0,,0.0,0.0,-1.0,0.0,-1.0,0.0
2758,1,1,1,1,0,0,1,1,1,1,1,E01002825,1,1,1,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2759,1,0,1,1,,0,1,1,1,1,1,E01002826,2,0,1,1,,,0,,1,1,1,,-1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
2760,1,1,1,2,0,0,0,0,0,1,1,E01002827,1,1,1,1,0,0,1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
2761,1,1,1,2,0,0,1,1,1,1,1,E01002828,1,1,1,2,1,,1,0,1,1,1,,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2762,1,1,1,2,,,0,0,,1,1,E01002829,1,1,1,1,1,,,,,1,1,,,,0.0,,0.0,0.0,,-1.0,0.0,0.0
2763,1,1,1,1,1,,1,1,1,1,1,E01002830,1,1,1,1,,,,0,0,1,1,,,-1.0,0.0,-1.0,0.0,0.0,,0.0,0.0,0.0
2764,1,1,1,1,0,,,1,1,1,1,E01002831,1,1,1,1,0,,,,1,1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,1,1,1,1,0,,,1,0,1,1,E01002832,1,1,1,1,,,,1,,1,1,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
2766,1,0,1,1,,,1,0,,1,1,E01002833,1,1,1,1,,,0,0,,1,1,,-1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0
2767,1,,1,1,,,1,0,1,1,1,E01002834,0,,1,1,,,1,1,,1,1,,0.0,1.0,0.0,,0.0,0.0,,0.0,,-1.0
