,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Terraced,count_x,lsoa,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Terraced,count_y,proportion_Commercial,proportion_Estates,proportion_High-density,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Terraced
688,0.043010752688172046,0.010752688172043012,0.043010752688172046,0.5591397849462365,0.021505376344086023,0.053763440860215055,0.26881720430107525,93,E01000703,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.5849056603773585,0.018867924528301886,0.05660377358490566,0.22641509433962265,106,0.013593020896733615,0.008115236356258874,-0.005274903631568274,0.025765875431121965,-0.002637451815784137,0.002840332724690607,-0.042402109961452605
689,0.0,0.0,0.043859649122807015,0.6754385964912281,0.06140350877192982,0.06140350877192982,0.15789473684210525,114,E01000704,0.02586206896551724,0.0,0.034482758620689655,0.646551724137931,0.0603448275862069,0.07758620689655173,0.15517241379310345,116,0.02586206896551724,0.0,-0.00937689050211736,-0.02888687235329701,-0.001058681185722922,0.016182698124621905,-0.0027223230490018013
690,0.0,0.05084745762711865,0.03389830508474576,0.576271186440678,0.0,0.05084745762711865,0.288135593220339,59,E01000705,0.0,0.057692307692307696,0.0,0.5384615384615384,0.0,0.019230769230769232,0.38461538461538464,52,0.0,0.006844850065189048,-0.03389830508474576,-0.03780964797913955,0.0,-0.031616688396349416,0.09647979139504564
691,0.0,0.029411764705882353,0.0,0.5,0.10294117647058823,0.14705882352941177,0.22058823529411764,68,E01000706,0.0,0.08333333333333333,0.0,0.5,0.1111111111111111,0.1111111111111111,0.19444444444444445,72,0.0,0.053921568627450976,0.0,0.0,0.008169934640522875,-0.035947712418300665,-0.026143790849673193
692,0.0,0.0,0.022058823529411766,0.6691176470588235,0.0,0.058823529411764705,0.25,136,E01000707,0.0,0.0,0.023076923076923078,0.6230769230769231,0.0,0.06153846153846154,0.2923076923076923,130,0.0,0.0,0.001018099547511312,-0.0460407239819004,0.0,0.002714932126696837,0.042307692307692324
693,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.831858407079646,0.0,0.12389380530973451,0.0,113,E01000708,0.008928571428571428,0.0,0.008928571428571428,0.8571428571428571,0.0,0.11607142857142858,0.008928571428571428,112,7.90139064475344e-05,-0.008849557522123894,-0.017620101137800253,0.025284450063211117,0.0,-0.007822376738305936,0.008928571428571428
694,0.0449438202247191,0.02247191011235955,0.06741573033707865,0.4157303370786517,0.0898876404494382,0.34831460674157305,0.011235955056179775,89,E01000709,0.03529411764705882,0.03529411764705882,0.07058823529411765,0.4588235294117647,0.08235294117647059,0.3058823529411765,0.011764705882352941,85,-0.009649702577660277,0.012822207534699273,0.0031725049570389963,0.043093192333112984,-0.007534699272967613,-0.04243225380039656,0.000528750826173166
695,0.0,0.034782608695652174,0.017391304347826087,0.12173913043478261,0.40869565217391307,0.41739130434782606,0.0,115,E01000710,0.0,0.025,0.016666666666666666,0.14166666666666666,0.36666666666666664,0.45,0.0,120,0.0,-0.009782608695652173,-0.0007246376811594207,0.01992753623188405,-0.04202898550724643,0.03260869565217395,0.0
696,0.0,0.08163265306122448,0.01020408163265306,0.1326530612244898,0.23469387755102042,0.5408163265306123,0.0,98,E01000711,0.0,0.11578947368421053,0.010526315789473684,0.21052631578947367,0.17894736842105263,0.4842105263157895,0.0,95,0.0,0.03415682062298604,0.00032223415682062356,0.07787325456498387,-0.055746509129967786,-0.05660580021482281,0.0
697,0.0,0.038461538461538464,0.038461538461538464,0.41025641025641024,0.1282051282051282,0.38461538461538464,0.0,78,E01000712,0.0,0.06493506493506493,0.03896103896103896,0.4805194805194805,0.11688311688311688,0.2987012987012987,0.0,77,0.0,0.026473526473526465,0.0004995004995004965,0.07026307026307027,-0.011322011322011313,-0.08591408591408595,0.0
698,0.0,0.0,0.02702702702702703,0.35135135135135137,0.21621621621621623,0.40540540540540543,0.0,74,E01000713,0.0,0.024691358024691357,0.024691358024691357,0.35802469135802467,0.14814814814814814,0.4444444444444444,0.0,81,0.0,0.024691358024691357,-0.002335669002335672,0.006673340006673301,-0.06806806806806809,0.03903903903903899,0.0
699,0.3333333333333333,0.006060606060606061,0.07878787878787878,0.3333333333333333,0.08484848484848485,0.13333333333333333,0.030303030303030304,165,E01000714,0.33532934131736525,0.011976047904191617,0.059880239520958084,0.32934131736526945,0.08383233532934131,0.1317365269461078,0.04790419161676647,167,0.0019960079840319334,0.005915441843585557,-0.018907639266920698,-0.003992015968063867,-0.0010161495191435416,-0.0015968063872255356,0.017601161313736166
700,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.47674418604651164,0.11627906976744186,0.23255813953488372,0.011627906976744186,86,E01000715,0.022727272727272728,0.07954545454545454,0.045454545454545456,0.5,0.1590909090909091,0.18181818181818182,0.011363636363636364,88,-0.0005285412262156439,-0.036733615221987315,0.022198731501057084,0.023255813953488358,0.04281183932346723,-0.050739957716701894,-0.00026427061310782193
701,0.0,0.06201550387596899,0.007751937984496124,0.5038759689922481,0.08527131782945736,0.34108527131782945,0.0,129,E01000716,0.0,0.06299212598425197,0.007874015748031496,0.5669291338582677,0.05511811023622047,0.30708661417322836,0.0,127,0.0,0.0009766221082829762,0.00012207776353537203,0.06305316486601964,-0.03015320759323689,-0.0339986571446011,0.0
702,0.0,0.07627118644067797,0.0,0.4745762711864407,0.13559322033898305,0.288135593220339,0.025423728813559324,118,E01000717,0.0,0.07894736842105263,0.0,0.47368421052631576,0.14035087719298245,0.2894736842105263,0.017543859649122806,114,0.0,0.002676181980374656,0.0,-0.000892060660124927,0.004757656853999398,0.001338090990187335,-0.007879869164436518
703,0.0,0.05504587155963303,0.05504587155963303,0.4036697247706422,0.22018348623853212,0.26605504587155965,0.0,109,E01000718,0.0,0.06542056074766354,0.06542056074766354,0.411214953271028,0.22429906542056074,0.2336448598130841,0.0,107,0.0,0.010374689188030514,0.010374689188030514,0.007545228500385803,0.0041155791820286225,-0.03241018605847554,0.0
704,0.0,0.05319148936170213,0.1276595744680851,0.3404255319148936,0.1702127659574468,0.26595744680851063,0.0425531914893617,94,E01000719,0.010752688172043012,0.043010752688172046,0.0967741935483871,0.3978494623655914,0.16129032258064516,0.21505376344086022,0.07526881720430108,93,0.010752688172043012,-0.010180736673530082,-0.030885380919698002,0.05742393045069777,-0.008922443376801648,-0.050903683367650415,0.03271562571493938
705,0.0,0.006864988558352402,0.005720823798627002,0.05835240274599542,0.8764302059496567,0.05263157894736842,0.0,874,E01000720,0.0,0.0033707865168539327,0.0033707865168539327,0.06404494382022471,0.8786516853932584,0.05056179775280899,0.0,890,0.0,-0.0034942020414984697,-0.0023500372817730694,0.005692541074229292,0.002221479443601737,-0.0020697811945594308,0.0
706,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.3013698630136986,0.3287671232876712,0.2465753424657534,0.0,73,E01000721,0.04225352112676056,0.08450704225352113,0.07042253521126761,0.2535211267605634,0.30985915492957744,0.23943661971830985,0.0,71,0.0011576307158016608,0.04341115184256222,0.029326644800308707,-0.04784873625313524,-0.018907968358093774,-0.0071387227474435655,0.0
707,0.02830188679245283,0.009433962264150943,0.018867924528301886,0.4528301886792453,0.15566037735849056,0.32075471698113206,0.014150943396226415,212,E01000722,0.023809523809523808,0.0,0.004761904761904762,0.46190476190476193,0.13333333333333333,0.3476190476190476,0.02857142857142857,210,-0.004492362982929023,-0.009433962264150943,-0.014106019766397124,0.009074573225516636,-0.022327044025157228,0.026864330637915546,0.014420485175202155
708,0.0,0.016853932584269662,0.0,0.5617977528089888,0.25842696629213485,0.16292134831460675,0.0,178,E01000723,0.0,0.03468208092485549,0.0,0.5549132947976878,0.24855491329479767,0.16184971098265896,0.0,173,0.0,0.017828148340585825,0.0,-0.006884458011300998,-0.009872052997337177,-0.001071637331947789,0.0
709,0.0,0.08522727272727272,0.017045454545454544,0.2897727272727273,0.3181818181818182,0.2897727272727273,0.0,176,E01000724,0.0,0.09248554913294797,0.011560693641618497,0.30057803468208094,0.2774566473988439,0.3179190751445087,0.0,173,0.0,0.007258276405675251,-0.005484760903836048,0.010805307409353648,-0.040725170782974274,0.028146347871781385,0.0
710,0.015384615384615385,0.06923076923076923,0.13846153846153847,0.4230769230769231,0.12307692307692308,0.18461538461538463,0.046153846153846156,130,E01000725,0.007575757575757576,0.045454545454545456,0.12878787878787878,0.4393939393939394,0.12121212121212122,0.16666666666666666,0.09090909090909091,132,-0.0078088578088578095,-0.02377622377622378,-0.009673659673659685,0.01631701631701632,-0.0018648018648018683,-0.017948717948717968,0.044755244755244755
711,0.007633587786259542,0.007633587786259542,0.04580152671755725,0.5572519083969466,0.06870229007633588,0.2748091603053435,0.03816793893129771,131,E01000726,0.0,0.015503875968992248,0.03875968992248062,0.5426356589147286,0.06201550387596899,0.3023255813953488,0.03875968992248062,129,-0.007633587786259542,0.007870288182732707,-0.007041836795076632,-0.014616249482217958,-0.00668678620036689,0.027516421090005294,0.0005917509911829086
712,0.03636363636363636,0.012121212121212121,0.05454545454545454,0.5696969696969697,0.07272727272727272,0.23030303030303031,0.024242424242424242,165,E01000727,0.036585365853658534,0.012195121951219513,0.042682926829268296,0.5670731707317073,0.06097560975609756,0.23170731707317074,0.04878048780487805,164,0.00022172949002217252,7.390983000739142e-05,-0.011862527716186247,-0.002623798965262436,-0.011751662971175164,0.0014042867701404282,0.024538063562453808
713,0.0,0.008823529411764706,0.026470588235294117,0.22058823529411764,0.6088235294117647,0.13529411764705881,0.0,340,E01000728,0.0,0.0029498525073746312,0.014749262536873156,0.22418879056047197,0.6106194690265486,0.14749262536873156,0.0,339,0.0,-0.0058736769043900745,-0.011721325698420961,0.0036005552663543328,0.0017959396147839701,0.012198507721672747,0.0
714,0.041666666666666664,0.1388888888888889,0.013888888888888888,0.4027777777777778,0.1388888888888889,0.2638888888888889,0.0,72,E01000729,0.039473684210526314,0.10526315789473684,0.02631578947368421,0.42105263157894735,0.11842105263157894,0.2894736842105263,0.0,76,-0.0021929824561403508,-0.03362573099415206,0.012426900584795321,0.018274853801169555,-0.020467836257309954,0.025584795321637432,0.0
715,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.30701754385964913,0.13157894736842105,0.47368421052631576,0.0,114,E01000730,0.036036036036036036,0.036036036036036036,0.018018018018018018,0.36036036036036034,0.16216216216216217,0.38738738738738737,0.0,111,0.0009483167377904236,0.0009483167377904236,0.0004741583688952118,0.05334281650071121,0.030583214793741126,-0.08629682313892839,0.0
716,0.0,0.01282051282051282,0.0,0.5384615384615384,0.038461538461538464,0.41025641025641024,0.0,78,E01000731,0.0,0.023809523809523808,0.011904761904761904,0.5357142857142857,0.023809523809523808,0.40476190476190477,0.0,84,0.0,0.010989010989010988,0.011904761904761904,-0.0027472527472527375,-0.014652014652014655,-0.005494505494505475,0.0
717,0.0,0.05699481865284974,0.0051813471502590676,0.5595854922279793,0.02072538860103627,0.35751295336787564,0.0,193,E01000732,0.0,0.020833333333333332,0.0,0.6770833333333334,0.010416666666666666,0.2916666666666667,0.0,192,0.0,-0.03616148531951641,-0.0051813471502590676,0.1174978411053541,-0.010308721934369604,-0.06584628670120896,0.0
718,0.004366812227074236,0.026200873362445413,0.004366812227074236,0.34934497816593885,0.3056768558951965,0.3056768558951965,0.004366812227074236,229,E01000733,0.004405286343612335,0.02643171806167401,0.0,0.40969162995594716,0.28193832599118945,0.2775330396475771,0.0,227,3.847411653809963e-05,0.00023084469922859605,-0.004366812227074236,0.06034665179000831,-0.023738529904007044,-0.028143816247619413,-0.004366812227074236
719,0.0,0.007042253521126761,0.0,0.7746478873239436,0.04929577464788732,0.16901408450704225,0.0,142,E01000734,0.0,0.0,0.0,0.7867647058823529,0.022058823529411766,0.19117647058823528,0.0,136,0.0,-0.007042253521126761,0.0,0.012116818558409292,-0.027236951118475555,0.02216238608119303,0.0
720,0.0,0.018691588785046728,0.004672897196261682,0.3037383177570093,0.34579439252336447,0.32710280373831774,0.0,214,E01000735,0.0,0.018779342723004695,0.0,0.3615023474178404,0.323943661971831,0.29577464788732394,0.0,213,0.0,8.775393795796768e-05,-0.004672897196261682,0.05776402966083105,-0.02185073055153347,-0.0313281558509938,0.0
721,0.0,0.12883435582822086,0.006134969325153374,0.3312883435582822,0.05521472392638037,0.4785276073619632,0.0,163,E01000736,0.0,0.03048780487804878,0.006097560975609756,0.4634146341463415,0.06097560975609756,0.43902439024390244,0.0,164,0.0,-0.09834655095017208,-3.740834954361807e-05,0.1321262905880593,0.005760885829717191,-0.03950321711806076,0.0
722,0.012658227848101266,0.0379746835443038,0.0189873417721519,0.34810126582278483,0.27848101265822783,0.3037974683544304,0.0,158,E01000737,0.01282051282051282,0.01282051282051282,0.00641025641025641,0.42948717948717946,0.3076923076923077,0.23076923076923078,0.0,156,0.00016228497241155444,-0.02515417072379098,-0.01257708536189549,0.08138591366439463,0.029211295034079876,-0.0730282375851996,0.0
723,0.0,0.005681818181818182,0.005681818181818182,0.3522727272727273,0.14772727272727273,0.48863636363636365,0.0,176,E01000738,0.0,0.005714285714285714,0.005714285714285714,0.36,0.13714285714285715,0.49142857142857144,0.0,175,0.0,3.2467532467532305e-05,3.2467532467532305e-05,0.007727272727272694,-0.010584415584415585,0.0027922077922077904,0.0
724,0.0,0.09230769230769231,0.015384615384615385,0.5538461538461539,0.12307692307692308,0.2153846153846154,0.0,65,E01000739,0.0,0.07575757575757576,0.0,0.5909090909090909,0.15151515151515152,0.18181818181818182,0.0,66,0.0,-0.016550116550116553,-0.015384615384615385,0.03706293706293706,0.028438228438228436,-0.03356643356643357,0.0
725,0.140625,0.0625,0.03125,0.296875,0.125,0.3125,0.03125,64,E01000740,0.125,0.046875,0.015625,0.296875,0.125,0.359375,0.03125,64,-0.015625,-0.015625,-0.015625,0.0,0.0,0.046875,0.0
726,0.03333333333333333,0.2,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.1,0.26666666666666666,30,E01000741,0.03125,0.0625,0.0,0.28125,0.09375,0.0625,0.46875,32,-0.002083333333333333,-0.1375,-0.06666666666666667,0.014583333333333337,0.027083333333333334,-0.037500000000000006,0.20208333333333334
727,0.0,0.18518518518518517,0.07407407407407407,0.35802469135802467,0.2222222222222222,0.08641975308641975,0.07407407407407407,81,E01000742,0.0,0.21951219512195122,0.06097560975609756,0.3170731707317073,0.2804878048780488,0.06097560975609756,0.06097560975609756,82,0.0,0.034327009936766045,-0.01309846431797651,-0.04095152062631735,0.0582655826558266,-0.02544414333032219,-0.01309846431797651
728,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4,0.03333333333333333,0.2,0.1,30,E01000743,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.16666666666666666,0.1,30,0.033333333333333326,0.06666666666666667,-0.03333333333333333,-0.03333333333333338,0.0,-0.033333333333333354,0.0
729,0.0,0.0,0.1724137931034483,0.27586206896551724,0.06896551724137931,0.27586206896551724,0.20689655172413793,29,E01000744,0.0,0.034482758620689655,0.13793103448275862,0.3448275862068966,0.06896551724137931,0.2413793103448276,0.1724137931034483,29,0.0,0.034482758620689655,-0.03448275862068967,0.06896551724137934,0.0,-0.03448275862068964,-0.03448275862068964
730,0.0,0.08433734939759036,0.07228915662650602,0.14457831325301204,0.24096385542168675,0.4457831325301205,0.012048192771084338,83,E01000745,0.013333333333333334,0.14666666666666667,0.05333333333333334,0.22666666666666666,0.22666666666666666,0.30666666666666664,0.02666666666666667,75,0.013333333333333334,0.06232931726907631,-0.018955823293172684,0.08208835341365461,-0.01429718875502009,-0.13911646586345383,0.01461847389558233
731,0.05128205128205128,0.08974358974358974,0.11538461538461539,0.44871794871794873,0.02564102564102564,0.038461538461538464,0.23076923076923078,78,E01000746,0.05063291139240506,0.0379746835443038,0.13924050632911392,0.4936708860759494,0.012658227848101266,0.02531645569620253,0.24050632911392406,79,-0.0006491398896462178,-0.051768906199285945,0.023855890944498526,0.044952937358000655,-0.012982797792924375,-0.013145082765335932,0.009737098344693274
732,0.0,0.0009910802775024777,0.003964321110009911,0.036669970267591674,0.8870168483647175,0.07036669970267592,0.0009910802775024777,1009,E01000747,0.0,0.000984251968503937,0.002952755905511811,0.03937007874015748,0.890748031496063,0.0639763779527559,0.001968503937007874,1016,0.0,-6.828308998540686e-06,-0.0010115652044980997,0.0027001084725658056,0.0037311831313454613,-0.006390321749920019,0.0009774236595053963
733,0.0,0.0010183299389002036,0.002036659877800407,0.07128309572301425,0.8635437881873728,0.062118126272912425,0.0,982,E01000748,0.0,0.0010256410256410256,0.0010256410256410256,0.07487179487179488,0.8656410256410256,0.05641025641025641,0.0010256410256410256,975,0.0,7.31108674082207e-06,-0.0010110188521593815,0.0035886991487806275,0.002097237453652867,-0.005707869862656013,0.0010256410256410256
734,0.0,0.0032751091703056767,0.0,0.07423580786026202,0.851528384279476,0.07096069868995633,0.0,916,E01000749,0.0,0.002178649237472767,0.0,0.07298474945533769,0.8594771241830066,0.06427015250544663,0.0010893246187363835,918,0.0,-0.0010964599328329096,0.0,-0.0012510584049243295,0.007948739903530622,-0.006690546184509705,0.0010893246187363835
735,0.0,0.06329113924050633,0.012658227848101266,0.25316455696202533,0.34177215189873417,0.3291139240506329,0.0,79,E01000750,0.0,0.10126582278481013,0.012658227848101266,0.2911392405063291,0.35443037974683544,0.24050632911392406,0.0,79,0.0,0.03797468354430379,0.0,0.03797468354430378,0.012658227848101278,-0.08860759493670883,0.0
736,0.0,0.008547008547008548,0.008547008547008548,0.3076923076923077,0.5042735042735043,0.16666666666666666,0.004273504273504274,234,E01000751,0.0,0.017167381974248927,0.02575107296137339,0.2832618025751073,0.5150214592274678,0.15450643776824036,0.004291845493562232,233,0.0,0.008620373427240379,0.017204064414364843,-0.024430505117200407,0.010747954953963523,-0.0121602288984263,1.834122005795781e-05
737,0.00906344410876133,0.0030211480362537764,0.021148036253776436,0.26586102719033233,0.4561933534743202,0.20241691842900303,0.04229607250755287,331,E01000752,0.011799410029498525,0.0058997050147492625,0.02654867256637168,0.2831858407079646,0.4631268436578171,0.17404129793510326,0.035398230088495575,339,0.0027359659207371947,0.002878556978495486,0.005400636312595245,0.017324813517632265,0.006933490183496871,-0.028375620493899772,-0.006897842419057297
738,0.0,0.005,0.005,0.525,0.11,0.355,0.0,200,E01000753,0.0,0.015151515151515152,0.005050505050505051,0.5454545454545454,0.09595959595959595,0.3333333333333333,0.005050505050505051,198,0.0,0.010151515151515151,5.050505050505083e-05,0.020454545454545392,-0.014040404040404048,-0.021666666666666667,0.005050505050505051
739,0.013605442176870748,0.006802721088435374,0.006802721088435374,0.5102040816326531,0.10884353741496598,0.35374149659863946,0.0,147,E01000754,0.014184397163120567,0.0,0.014184397163120567,0.48936170212765956,0.09929078014184398,0.375886524822695,0.0070921985815602835,141,0.0005789549862498192,-0.006802721088435374,0.007381676074685193,-0.020842379504993513,-0.009552757273122006,0.022145028224055563,0.0070921985815602835
740,0.0,0.0,0.027586206896551724,0.4413793103448276,0.06206896551724138,0.4689655172413793,0.0,145,E01000755,0.006944444444444444,0.0,0.013888888888888888,0.5069444444444444,0.041666666666666664,0.4305555555555556,0.0,144,0.006944444444444444,0.0,-0.013697318007662836,0.06556513409961684,-0.020402298850574714,-0.038409961685823724,0.0
741,0.029940119760479042,0.017964071856287425,0.005988023952095809,0.3712574850299401,0.16766467065868262,0.40718562874251496,0.0,167,E01000756,0.01775147928994083,0.011834319526627219,0.005917159763313609,0.4260355029585799,0.20710059171597633,0.33136094674556216,0.0,169,-0.012188640470538213,-0.006129752329660206,-7.086418878219942e-05,0.05477801792863979,0.03943592105729371,-0.0758246819969528,0.0
742,0.0,0.005952380952380952,0.005952380952380952,0.5059523809523809,0.05952380952380952,0.4226190476190476,0.0,168,E01000757,0.0,0.0058823529411764705,0.0058823529411764705,0.5588235294117647,0.06470588235294118,0.36470588235294116,0.0,170,0.0,-7.002801120448154e-05,-7.002801120448154e-05,0.05287114845938379,0.005182072829131662,-0.05791316526610646,0.0
743,0.005681818181818182,0.005681818181818182,0.011363636363636364,0.48295454545454547,0.13636363636363635,0.35795454545454547,0.0,176,E01000758,0.0056179775280898875,0.0056179775280898875,0.0,0.5786516853932584,0.10112359550561797,0.3089887640449438,0.0,178,-6.384065372829449e-05,-6.384065372829449e-05,-0.011363636363636364,0.09569713993871293,-0.03524004085801838,-0.04896578140960167,0.0
744,0.0,0.00303951367781155,0.0,0.1276595744680851,0.7978723404255319,0.07142857142857142,0.0,658,E01000759,0.0,0.0030349013657056147,0.0,0.12139605462822459,0.7966616084977238,0.07890743550834597,0.0,659,0.0,-4.6123121059354726e-06,0.0,-0.00626351983986051,-0.001210731927808073,0.00747886407977455,0.0
745,0.05063291139240506,0.012658227848101266,0.0,0.4430379746835443,0.17721518987341772,0.31645569620253167,0.0,158,E01000760,0.048484848484848485,0.006060606060606061,0.0,0.4727272727272727,0.18787878787878787,0.28484848484848485,0.0,165,-0.0021480629075565777,-0.006597621787495205,0.0,0.02968929804372844,0.010663598005370145,-0.031607211354046816,0.0
746,0.0,0.0,0.0,0.3872340425531915,0.4553191489361702,0.1574468085106383,0.0,235,E01000761,0.0,0.0,0.0,0.3853211009174312,0.44495412844036697,0.16972477064220184,0.0,218,0.0,0.0,0.0,-0.001912941635760279,-0.010365020495803234,0.012277962131563541,0.0
747,0.0,0.0,0.06666666666666667,0.425,0.08333333333333333,0.425,0.0,120,E01000762,0.0,0.016666666666666666,0.03333333333333333,0.425,0.06666666666666667,0.4583333333333333,0.0,120,0.0,0.016666666666666666,-0.03333333333333333,0.0,-0.016666666666666663,0.033333333333333326,0.0
748,0.0,0.012121212121212121,0.0,0.5818181818181818,0.13333333333333333,0.2727272727272727,0.0,165,E01000763,0.0,0.016853932584269662,0.0,0.6123595505617978,0.0898876404494382,0.2808988764044944,0.0,178,0.0,0.004732720463057541,0.0,0.030541368743616015,-0.04344569288389513,0.008171603677221695,0.0
749,0.0,0.10697674418604651,0.009302325581395349,0.3953488372093023,0.06511627906976744,0.4232558139534884,0.0,215,E01000764,0.0,0.1267605633802817,0.004694835680751174,0.45539906103286387,0.03755868544600939,0.3755868544600939,0.0,213,0.0,0.019783819194235178,-0.004607489900644175,0.060050223823561566,-0.02755759362375805,-0.0476689594933945,0.0
750,0.0390625,0.0,0.013020833333333334,0.22135416666666666,0.5859375,0.1328125,0.0078125,384,E01000765,0.04054054054054054,0.002702702702702703,0.010810810810810811,0.2,0.5837837837837838,0.15945945945945947,0.002702702702702703,370,0.0014780405405405428,0.002702702702702703,-0.0022100225225225225,-0.021354166666666646,-0.002153716216216184,0.02664695945945947,-0.005109797297297297
751,0.0,0.005952380952380952,0.005952380952380952,0.6666666666666666,0.017857142857142856,0.30357142857142855,0.0,168,E01000766,0.0,0.0,0.0064516129032258064,0.7032258064516129,0.0064516129032258064,0.2838709677419355,0.0,155,0.0,-0.005952380952380952,0.0004992319508448544,0.03655913978494629,-0.01140552995391705,-0.01970046082949306,0.0
752,0.005434782608695652,0.010869565217391304,0.0,0.6793478260869565,0.059782608695652176,0.24456521739130435,0.0,184,E01000767,0.005376344086021506,0.005376344086021506,0.005376344086021506,0.7043010752688172,0.06989247311827956,0.20967741935483872,0.0,186,-5.843852267414622e-05,-0.005493221131369798,0.005376344086021506,0.024953249181860704,0.010109864422627388,-0.034887798036465634,0.0
753,0.0,0.0,0.013793103448275862,0.5448275862068965,0.18620689655172415,0.25517241379310346,0.0,145,E01000768,0.0,0.006289308176100629,0.006289308176100629,0.4591194968553459,0.2641509433962264,0.2578616352201258,0.006289308176100629,159,0.0,0.006289308176100629,-0.007503795272175233,-0.08570808935155061,0.07794404684450226,0.002689221427022326,0.006289308176100629
754,0.0,0.0,0.00819672131147541,0.5409836065573771,0.1557377049180328,0.29508196721311475,0.0,122,E01000769,0.008064516129032258,0.03225806451612903,0.008064516129032258,0.5080645161290323,0.16129032258064516,0.28225806451612906,0.0,124,0.008064516129032258,0.03225806451612903,-0.00013220518244315242,-0.032919090428344844,0.0055526176626123636,-0.01282390269698569,0.0
755,0.007352941176470588,0.007352941176470588,0.03676470588235294,0.3014705882352941,0.29411764705882354,0.2867647058823529,0.0661764705882353,136,E01000770,0.015037593984962405,0.015037593984962405,0.03007518796992481,0.3007518796992481,0.3233082706766917,0.24812030075187969,0.06766917293233082,133,0.007684652808491817,0.007684652808491817,-0.006689517912428132,-0.0007187085360459977,0.029190623617868172,-0.038644405130473236,0.0014927023440955284
756,0.027472527472527472,0.01098901098901099,0.01098901098901099,0.7747252747252747,0.03296703296703297,0.10989010989010989,0.03296703296703297,182,E01000771,0.028089887640449437,0.011235955056179775,0.0056179775280898875,0.7808988764044944,0.028089887640449437,0.0898876404494382,0.056179775280898875,178,0.0006173601679219654,0.0002469440671687851,-0.005371033460921102,0.0061736016792196535,-0.0048771453265835304,-0.02000246944067169,0.023212742313865907
757,0.0,0.025210084033613446,0.008403361344537815,0.4789915966386555,0.16806722689075632,0.3025210084033613,0.01680672268907563,119,E01000772,0.0,0.0,0.017241379310344827,0.47413793103448276,0.16379310344827586,0.31896551724137934,0.02586206896551724,116,0.0,-0.025210084033613446,0.008838017965807013,-0.004853665604172719,-0.00427412344248046,0.016444508838018013,0.009055346276441611
758,0.0,0.0,0.0,0.8167539267015707,0.05759162303664921,0.1256544502617801,0.0,191,E01000773,0.0,0.005076142131979695,0.0,0.7969543147208121,0.06091370558375635,0.13705583756345177,0.0,197,0.0,0.005076142131979695,0.0,-0.019799611980758525,0.0033220825471071344,0.011401387301671673,0.0
759,0.06837606837606838,0.008547008547008548,0.008547008547008548,0.7008547008547008,0.017094017094017096,0.19658119658119658,0.0,117,E01000774,0.058823529411764705,0.008403361344537815,0.01680672268907563,0.7394957983193278,0.025210084033613446,0.15126050420168066,0.0,119,-0.009552538964303678,-0.0001436472024707331,0.008259714142067082,0.03864109746462696,0.00811606693959635,-0.045320692379515914,0.0
760,0.007692307692307693,0.0,0.0,0.38461538461538464,0.25384615384615383,0.35384615384615387,0.0,130,E01000775,0.015037593984962405,0.015037593984962405,0.0,0.42105263157894735,0.21804511278195488,0.3308270676691729,0.0,133,0.0073452862926547124,0.015037593984962405,0.0,0.03643724696356271,-0.03580104106419896,-0.023019086176980952,0.0
761,0.038461538461538464,0.0,0.007692307692307693,0.7384615384615385,0.023076923076923078,0.19230769230769232,0.0,130,E01000777,0.06299212598425197,0.0,0.007874015748031496,0.7874015748031497,0.023622047244094488,0.11811023622047244,0.0,127,0.024530587522713504,0.0,0.00018170805572380322,0.04894003634161115,0.0005451241671714097,-0.07419745608721988,0.0
762,0.0,0.01818181818181818,0.0,0.7909090909090909,0.0,0.19090909090909092,0.0,110,E01000778,0.0,0.02727272727272727,0.0,0.8090909090909091,0.00909090909090909,0.15454545454545454,0.0,110,0.0,0.00909090909090909,0.0,0.018181818181818188,0.00909090909090909,-0.036363636363636376,0.0
763,0.026143790849673203,0.0,0.026143790849673203,0.3202614379084967,0.33986928104575165,0.2679738562091503,0.0196078431372549,153,E01000779,0.013071895424836602,0.026143790849673203,0.032679738562091505,0.3660130718954248,0.3137254901960784,0.23529411764705882,0.013071895424836602,153,-0.013071895424836602,0.026143790849673203,0.006535947712418302,0.04575163398692811,-0.02614379084967322,-0.0326797385620915,-0.0065359477124183
