LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Green space,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,count,lsoa
E01000078,0.02464788732394366,0.0880281690140845,0.1619718309859155,0.007042253521126761,0.2640845070422535,284,E01000078
E01000079,0.003787878787878788,0.05303030303030303,0.29924242424242425,0.007575757575757576,0.3446969696969697,264,E01000079
E01000080,0.0,0.032467532467532464,0.2012987012987013,0.012987012987012988,0.2922077922077922,154,E01000080
E01000081,0.0,0.03435114503816794,0.17557251908396945,0.019083969465648856,0.37786259541984735,262,E01000081
E01000082,0.01818181818181818,0.06363636363636363,0.15,0.05,0.2863636363636364,220,E01000082
E01000083,0.013157894736842105,0.07017543859649122,0.17543859649122806,0.0,0.24561403508771928,228,E01000083
E01000084,0.04424778761061947,0.06637168141592921,0.16371681415929204,0.0752212389380531,0.19911504424778761,226,E01000084
E01000085,0.04230769230769231,0.11923076923076924,0.12692307692307692,0.038461538461538464,0.3423076923076923,260,E01000085
E01000086,0.0,0.06481481481481481,0.1388888888888889,0.032407407407407406,0.3194444444444444,216,E01000086
E01000087,0.03896103896103896,0.045454545454545456,0.2305194805194805,0.006493506493506494,0.22077922077922077,308,E01000087
E01000088,0.0,0.005,0.19,0.04,0.44,200,E01000088
E01000089,0.0,0.004807692307692308,0.08173076923076923,0.019230769230769232,0.5336538461538461,208,E01000089
E01000090,0.022189349112426034,0.004437869822485207,0.3890532544378698,0.014792899408284023,0.16124260355029585,676,E01000090
E01000091,0.0,0.08741258741258741,0.2202797202797203,0.017482517482517484,0.18181818181818182,286,E01000091
E01000092,0.004955947136563877,0.03909691629955947,0.2406387665198238,0.05066079295154185,0.05671806167400881,1816,E01000092
E01000093,0.015337423312883436,0.1165644171779141,0.20245398773006135,0.027607361963190184,0.08895705521472393,326,E01000093
E01000094,0.009009009009009009,0.08108108108108109,0.27702702702702703,0.036036036036036036,0.07432432432432433,444,E01000094
E01000095,0.005412719891745603,0.02435723951285521,0.38903924221921515,0.004736129905277402,0.06495263870094722,1478,E01000095
E01000096,0.01968503937007874,0.013779527559055118,0.2263779527559055,0.047244094488188976,0.0688976377952756,508,E01000096
E01000097,0.003676470588235294,0.17279411764705882,0.21691176470588236,0.003676470588235294,0.23161764705882354,272,E01000097
E01000098,0.050335570469798654,0.12080536912751678,0.16778523489932887,0.026845637583892617,0.23825503355704697,298,E01000098
E01000099,0.0049504950495049506,0.05693069306930693,0.20544554455445543,0.03217821782178218,0.2722772277227723,404,E01000099
E01000100,0.0,0.056451612903225805,0.2782258064516129,0.020161290322580645,0.29435483870967744,248,E01000100
E01000101,0.03383458646616541,0.045112781954887216,0.20676691729323307,0.007518796992481203,0.3007518796992481,266,E01000101
E01000102,0.006622516556291391,0.0695364238410596,0.2185430463576159,0.019867549668874173,0.2582781456953642,302,E01000102
E01000103,0.0,0.003125,0.3125,0.015625,0.21875,320,E01000103
E01000104,0.007407407407407408,0.1037037037037037,0.3111111111111111,0.05925925925925926,0.10740740740740741,270,E01000104
E01000105,0.022727272727272728,0.12012987012987013,0.10714285714285714,0.05519480519480519,0.21428571428571427,308,E01000105
E01000106,0.03428571428571429,0.11142857142857143,0.1657142857142857,0.054285714285714284,0.12285714285714286,350,E01000106
E01000107,0.0,0.04697986577181208,0.13087248322147652,0.016778523489932886,0.436241610738255,298,E01000107
E01000108,0.016,0.08,0.184,0.04,0.388,250,E01000108
E01000109,0.02710843373493976,0.024096385542168676,0.08734939759036145,0.09036144578313253,0.35843373493975905,332,E01000109
E01000110,0.008130081300813009,0.016260162601626018,0.04878048780487805,0.17886178861788618,0.3333333333333333,246,E01000110
E01000111,0.02027027027027027,0.036036036036036036,0.1891891891891892,0.07657657657657657,0.22522522522522523,444,E01000111
E01000112,0.07861635220125786,0.018867924528301886,0.0880503144654088,0.12264150943396226,0.1918238993710692,318,E01000112
E01000113,0.06976744186046512,0.011627906976744186,0.05232558139534884,0.2936046511627907,0.15988372093023256,344,E01000113
E01000114,0.04497354497354497,0.005291005291005291,0.1111111111111111,0.042328042328042326,0.3333333333333333,378,E01000114
E01000115,0.0,0.010309278350515464,0.23969072164948454,0.010309278350515464,0.38917525773195877,388,E01000115
E01000116,0.020179372197309416,0.004484304932735426,0.26905829596412556,0.026905829596412557,0.4349775784753363,446,E01000116
E01000117,0.006276150627615063,0.006276150627615063,0.24686192468619247,0.006276150627615063,0.37656903765690375,478,E01000117
E01000118,0.004830917874396135,0.03140096618357488,0.19806763285024154,0.007246376811594203,0.43719806763285024,414,E01000118
E01000119,0.0,0.01818181818181818,0.13636363636363635,0.015151515151515152,0.47575757575757577,330,E01000119
E01000120,0.02,0.02,0.18,0.013333333333333334,0.44333333333333336,300,E01000120
E01000121,0.0,0.09022556390977443,0.2857142857142857,0.018796992481203006,0.24812030075187969,266,E01000121
E01000122,0.0,0.021844660194174758,0.18689320388349515,0.009708737864077669,0.40048543689320387,412,E01000122
E01000123,0.010964912280701754,0.019736842105263157,0.29385964912280704,0.06798245614035088,0.19517543859649122,456,E01000123
E01000124,0.05864197530864197,0.040123456790123455,0.24074074074074073,0.1111111111111111,0.07407407407407407,324,E01000124
E01000125,0.0,0.058333333333333334,0.15833333333333333,0.08055555555555556,0.14722222222222223,360,E01000125
E01000126,0.0,0.07723577235772358,0.1016260162601626,0.052845528455284556,0.11788617886178862,246,E01000126
E01000127,0.0,0.10989010989010989,0.26373626373626374,0.005494505494505495,0.4065934065934066,182,E01000127
E01000128,0.0,0.07894736842105263,0.24342105263157895,0.0,0.3782894736842105,304,E01000128
E01000129,0.18691588785046728,0.03115264797507788,0.09345794392523364,0.021806853582554516,0.2087227414330218,321,E01000129
E01000130,0.004901960784313725,0.08333333333333333,0.28431372549019607,0.024509803921568627,0.20588235294117646,204,E01000130
E01000131,0.0,0.03333333333333333,0.21851851851851853,0.018518518518518517,0.40370370370370373,270,E01000131
E01000132,0.0,0.0794392523364486,0.19626168224299065,0.018691588785046728,0.42990654205607476,214,E01000132
E01000133,0.0,0.05952380952380952,0.1984126984126984,0.01984126984126984,0.4523809523809524,252,E01000133
E01000134,0.0037313432835820895,0.08208955223880597,0.21641791044776118,0.03731343283582089,0.26119402985074625,268,E01000134
E01000135,0.006535947712418301,0.02287581699346405,0.22875816993464052,0.05228758169934641,0.33986928104575165,306,E01000135
E01000136,0.0022222222222222222,0.042222222222222223,0.2511111111111111,0.022222222222222223,0.24888888888888888,450,E01000136
E01000137,0.01744186046511628,0.08139534883720931,0.12790697674418605,0.09883720930232558,0.11046511627906977,172,E01000137
E01000138,0.0,0.0,0.2801418439716312,0.024822695035460994,0.375886524822695,282,E01000138
E01000139,0.03089887640449438,0.06460674157303371,0.23595505617977527,0.0449438202247191,0.2050561797752809,356,E01000139
E01000140,0.14112903225806453,0.04838709677419355,0.056451612903225805,0.13709677419354838,0.11290322580645161,248,E01000140
E01000141,0.09090909090909091,0.0374331550802139,0.07754010695187166,0.20320855614973263,0.034759358288770054,374,E01000141
E01000142,0.0,0.08490566037735849,0.18553459119496854,0.07547169811320754,0.2169811320754717,318,E01000142
E01000143,0.010101010101010102,0.08585858585858586,0.12626262626262627,0.12626262626262627,0.25757575757575757,198,E01000143
E01000144,0.12152777777777778,0.020833333333333332,0.07291666666666667,0.0625,0.2881944444444444,288,E01000144
E01000145,0.00390625,0.01171875,0.1875,0.04296875,0.390625,256,E01000145
E01000146,0.1878048780487805,0.00975609756097561,0.09024390243902439,0.09024390243902439,0.23902439024390243,410,E01000146
E01000147,0.010067114093959731,0.003355704697986577,0.1476510067114094,0.030201342281879196,0.47651006711409394,298,E01000147
E01000148,0.06907894736842106,0.049342105263157895,0.08552631578947369,0.12828947368421054,0.14802631578947367,304,E01000148
E01000150,0.01598173515981735,0.0273972602739726,0.1735159817351598,0.04337899543378995,0.22146118721461186,438,E01000150
E01000151,0.019736842105263157,0.013157894736842105,0.21710526315789475,0.05921052631578947,0.019736842105263157,152,E01000151
E01000152,0.0,0.07083333333333333,0.32083333333333336,0.05,0.075,240,E01000152
E01000153,0.0,0.030973451327433628,0.19469026548672566,0.08849557522123894,0.13716814159292035,226,E01000153
E01000154,0.027777777777777776,0.044444444444444446,0.08888888888888889,0.1,0.08333333333333333,180,E01000154
E01000155,0.0325,0.0575,0.0975,0.11,0.165,400,E01000155
E01000156,0.049586776859504134,0.024793388429752067,0.05371900826446281,0.1115702479338843,0.26859504132231404,242,E01000156
E01000157,0.0,0.09210526315789473,0.06140350877192982,0.12280701754385964,0.19736842105263158,228,E01000157
E01000158,0.0,0.06,0.192,0.224,0.14,250,E01000158
E01000159,0.00510204081632653,0.04081632653061224,0.2423469387755102,0.025510204081632654,0.32653061224489793,392,E01000159
E01000160,0.019230769230769232,0.04807692307692308,0.1794871794871795,0.16025641025641027,0.1346153846153846,312,E01000160
E01000161,0.03939393939393939,0.06666666666666667,0.1696969696969697,0.07575757575757576,0.12121212121212122,330,E01000161
E01000162,0.06927710843373494,0.024096385542168676,0.18373493975903615,0.02710843373493976,0.32228915662650603,332,E01000162
E01000163,0.0029411764705882353,0.07647058823529412,0.36764705882352944,0.04411764705882353,0.09411764705882353,340,E01000163
E01000164,0.01060070671378092,0.07597173144876325,0.4558303886925795,0.014134275618374558,0.05830388692579505,566,E01000164
E01000165,0.0,0.0718232044198895,0.27071823204419887,0.022099447513812154,0.20441988950276244,362,E01000165
E01000166,0.0051813471502590676,0.03626943005181347,0.31865284974093266,0.02072538860103627,0.34974093264248707,386,E01000166
E01000167,0.0,0.06291390728476821,0.28807947019867547,0.0033112582781456954,0.4139072847682119,302,E01000167
E01000168,0.0,0.011527377521613832,0.14985590778097982,0.005763688760806916,0.5100864553314121,347,E01000168
E01000169,0.0,0.031914893617021274,0.1950354609929078,0.07446808510638298,0.35815602836879434,282,E01000169
E01000170,0.017605633802816902,0.05985915492957746,0.18309859154929578,0.02112676056338028,0.44014084507042256,284,E01000170
E01000171,0.09217877094972067,0.04189944134078212,0.11452513966480447,0.15083798882681565,0.17597765363128492,358,E01000171
E01000172,0.0,0.02,0.32285714285714284,0.0,0.40285714285714286,350,E01000172
E01000173,0.0069767441860465115,0.0069767441860465115,0.1744186046511628,0.018604651162790697,0.34418604651162793,430,E01000173
E01000174,0.11513157894736842,0.019736842105263157,0.09868421052631579,0.14473684210526316,0.18092105263157895,304,E01000174
E01000175,0.002380952380952381,0.014285714285714285,0.3357142857142857,0.007142857142857143,0.29523809523809524,420,E01000175
E01000176,0.0,0.040697674418604654,0.35755813953488375,0.08430232558139535,0.06976744186046512,344,E01000176
E01000177,0.014925373134328358,0.018656716417910446,0.08208955223880597,0.2947761194029851,0.12686567164179105,268,E01000177
E01000178,0.02754237288135593,0.019067796610169493,0.3983050847457627,0.11228813559322035,0.0847457627118644,472,E01000178
E01000179,0.0,0.07352941176470588,0.10784313725490197,0.2549019607843137,0.1715686274509804,204,E01000179
E01000180,0.0070921985815602835,0.13120567375886524,0.18439716312056736,0.06028368794326241,0.23049645390070922,282,E01000180
E01000181,0.13725490196078433,0.029411764705882353,0.024509803921568627,0.28431372549019607,0.09313725490196079,204,E01000181
E01000182,0.07142857142857142,0.03759398496240601,0.08646616541353383,0.13533834586466165,0.22932330827067668,266,E01000182
E01000183,0.0030303030303030303,0.07878787878787878,0.25757575757575757,0.03939393939393939,0.25757575757575757,330,E01000183
E01000184,0.002777777777777778,0.011111111111111112,0.6203703703703703,0.025925925925925925,0.018518518518518517,1080,E01000184
E01000185,0.005,0.105,0.19,0.145,0.03,200,E01000185
E01000186,0.0,0.0391566265060241,0.25,0.0030120481927710845,0.4397590361445783,332,E01000186
E01000187,0.00980392156862745,0.0196078431372549,0.29901960784313725,0.0,0.39705882352941174,204,E01000187
E01000188,0.0,0.005200594353640416,0.7511144130757801,0.0007429420505200594,0.1151560178306092,1346,E01000188
E01000189,0.0037593984962406013,0.18796992481203006,0.19548872180451127,0.06766917293233082,0.03759398496240601,266,E01000189
E01000190,0.0,0.05592105263157895,0.29605263157894735,0.009868421052631578,0.3684210526315789,304,E01000190
E01000191,0.016216216216216217,0.05675675675675676,0.24594594594594596,0.005405405405405406,0.35945945945945945,370,E01000191
E01000192,0.09020618556701031,0.020618556701030927,0.14175257731958762,0.061855670103092786,0.3582474226804124,388,E01000192
E01000193,0.0,0.017391304347826087,0.21739130434782608,0.021739130434782608,0.3739130434782609,230,E01000193
E01000194,0.09375,0.015625,0.14322916666666666,0.049479166666666664,0.3125,384,E01000194
E01000195,0.006097560975609756,0.07926829268292683,0.5223577235772358,0.02032520325203252,0.09146341463414634,492,E01000195
E01000196,0.11141304347826086,0.04076086956521739,0.16304347826086957,0.10326086956521739,0.12771739130434784,368,E01000196
E01000197,0.020710059171597635,0.014792899408284023,0.17751479289940827,0.15384615384615385,0.2455621301775148,338,E01000197
E01000198,0.0020833333333333333,0.03333333333333333,0.3229166666666667,0.0125,0.35208333333333336,480,E01000198
E01000199,0.008287292817679558,0.055248618784530384,0.23480662983425415,0.04696132596685083,0.27348066298342544,362,E01000199
E01000200,0.0,0.061224489795918366,0.16326530612244897,0.03571428571428571,0.288265306122449,392,E01000200
E01000201,0.004310344827586207,0.02586206896551724,0.25,0.01293103448275862,0.33405172413793105,464,E01000201
E01000202,0.01764705882352941,0.01764705882352941,0.061764705882352944,0.07647058823529412,0.39705882352941174,340,E01000202
E01000203,0.0024509803921568627,0.06862745098039216,0.2622549019607843,0.004901960784313725,0.23284313725490197,408,E01000203
E01000204,0.024615384615384615,0.012307692307692308,0.15692307692307692,0.046153846153846156,0.3169230769230769,325,E01000204
E01000205,0.0,0.05357142857142857,0.20918367346938777,0.0,0.3494897959183674,392,E01000205
E01000206,0.001122334455667789,0.051627384960718295,0.35241301907968575,0.003367003367003367,0.13580246913580246,891,E01000206
E01000207,0.04525862068965517,0.11206896551724138,0.17025862068965517,0.02586206896551724,0.21982758620689655,464,E01000207
E01000208,0.0,0.07765151515151515,0.35984848484848486,0.005681818181818182,0.22916666666666666,528,E01000208
E01000209,0.0,0.0536480686695279,0.13948497854077252,0.019313304721030045,0.3197424892703863,466,E01000209
E01000210,0.0012787723785166241,0.04859335038363171,0.44501278772378516,0.008951406649616368,0.1445012787723785,782,E01000210
E01000211,0.13432835820895522,0.08022388059701492,0.1791044776119403,0.033582089552238806,0.08208955223880597,536,E01000211
E01000212,0.007978723404255319,0.03723404255319149,0.2127659574468085,0.018617021276595744,0.27393617021276595,376,E01000212
E01000213,0.0028089887640449437,0.09269662921348315,0.2443820224719101,0.0028089887640449437,0.3398876404494382,356,E01000213
E01000214,0.045774647887323945,0.04929577464788732,0.20774647887323944,0.017605633802816902,0.22535211267605634,284,E01000214
E01000215,0.009933774834437087,0.04966887417218543,0.16887417218543047,0.029801324503311258,0.2185430463576159,302,E01000215
E01000216,0.012048192771084338,0.030120481927710843,0.09036144578313253,0.060240963855421686,0.35240963855421686,332,E01000216
E01000217,0.0,0.023809523809523808,0.061224489795918366,0.003401360544217687,0.3843537414965986,294,E01000217
E01000218,0.04741379310344827,0.04741379310344827,0.08620689655172414,0.07327586206896551,0.3577586206896552,232,E01000218
E01000219,0.006289308176100629,0.0031446540880503146,0.18238993710691823,0.018867924528301886,0.2830188679245283,318,E01000219
E01000220,0.01098901098901099,0.0,0.13186813186813187,0.07142857142857142,0.2967032967032967,182,E01000220
E01000221,0.00903225806451613,0.012903225806451613,0.36129032258064514,0.011612903225806452,0.04258064516129032,775,E01000221
E01000222,0.007957559681697613,0.005305039787798408,0.2519893899204244,0.021220159151193633,0.35543766578249336,377,E01000222
E01000223,0.009433962264150943,0.03018867924528302,0.2622641509433962,0.01509433962264151,0.15660377358490565,530,E01000223
E01000224,0.011194029850746268,0.0037313432835820895,0.13805970149253732,0.026119402985074626,0.5149253731343284,268,E01000224
E01000225,0.0,0.006329113924050633,0.20569620253164558,0.02531645569620253,0.2879746835443038,316,E01000225
E01000226,0.0,0.028368794326241134,0.2978723404255319,0.010638297872340425,0.39361702127659576,282,E01000226
E01000227,0.0,0.0034482758620689655,0.22758620689655173,0.0034482758620689655,0.46551724137931033,290,E01000227
E01000228,0.001199040767386091,0.014388489208633094,0.6762589928057554,0.002398081534772182,0.11870503597122302,834,E01000228
E01000229,0.0,0.10080645161290322,0.23387096774193547,0.004032258064516129,0.38306451612903225,248,E01000229
E01000230,0.025735294117647058,0.029411764705882353,0.23529411764705882,0.003676470588235294,0.3786764705882353,272,E01000230
E01000231,0.00196078431372549,0.021568627450980392,0.41568627450980394,0.00980392156862745,0.21176470588235294,510,E01000231
E01000232,0.0022727272727272726,0.015909090909090907,0.29545454545454547,0.006818181818181818,0.3568181818181818,440,E01000232
E01000233,0.04,0.0033333333333333335,0.17333333333333334,0.016666666666666666,0.39666666666666667,300,E01000233
E01000234,0.015151515151515152,0.011363636363636364,0.20833333333333334,0.041666666666666664,0.42045454545454547,264,E01000234
E01000235,0.024271844660194174,0.02669902912621359,0.3325242718446602,0.02912621359223301,0.28883495145631066,412,E01000235
E01000236,0.0034965034965034965,0.05944055944055944,0.1258741258741259,0.055944055944055944,0.21328671328671328,286,E01000236
E01000237,0.07614213197969544,0.0532994923857868,0.17766497461928935,0.05583756345177665,0.22588832487309646,394,E01000237
E01000238,0.009554140127388535,0.006369426751592357,0.15286624203821655,0.08598726114649681,0.28662420382165604,314,E01000238
E01000239,0.00641025641025641,0.02564102564102564,0.4342948717948718,0.03365384615384615,0.08974358974358974,624,E01000239
E01000240,0.0,0.007952286282306162,0.43737574552683894,0.003976143141153081,0.18886679920477137,503,E01000240
E01000241,0.0,0.041379310344827586,0.09310344827586207,0.07586206896551724,0.4241379310344828,290,E01000241
E01000242,0.0024271844660194173,0.03640776699029126,0.2669902912621359,0.021844660194174758,0.21359223300970873,412,E01000242
E01000243,0.12286689419795221,0.027303754266211604,0.07508532423208192,0.14675767918088736,0.18430034129692832,293,E01000243
E01000244,0.03900709219858156,0.0425531914893617,0.14893617021276595,0.11347517730496454,0.2624113475177305,282,E01000244
E01000245,0.10504201680672269,0.03361344537815126,0.058823529411764705,0.13865546218487396,0.1092436974789916,238,E01000245
E01000246,0.0019083969465648854,0.02480916030534351,0.4255725190839695,0.019083969465648856,0.2881679389312977,524,E01000246
E01000247,0.0,0.04032258064516129,0.08870967741935484,0.14919354838709678,0.3225806451612903,248,E01000247
E01000248,0.054502369668246446,0.018957345971563982,0.17535545023696683,0.2014218009478673,0.12085308056872038,422,E01000248
E01000249,0.0,0.01699029126213592,0.28883495145631066,0.06553398058252427,0.3131067961165049,412,E01000249
E01000250,0.09601449275362318,0.028985507246376812,0.18115942028985507,0.08514492753623189,0.19927536231884058,552,E01000250
E01000251,0.0427807486631016,0.10427807486631016,0.10695187165775401,0.08288770053475936,0.21390374331550802,374,E01000251
E01000252,0.0,0.038461538461538464,0.13286713286713286,0.10139860139860139,0.34965034965034963,286,E01000252
E01000253,0.0025906735751295338,0.019861830742659757,0.6519861830742659,0.0025906735751295338,0.11917098445595854,1158,E01000253
E01000254,0.0,0.02258064516129032,0.49193548387096775,0.08387096774193549,0.09838709677419355,620,E01000254
E01000255,0.006593406593406593,0.03076923076923077,0.44835164835164837,0.01098901098901099,0.17582417582417584,455,E01000255
E01000256,0.0,0.01288659793814433,0.39690721649484534,0.01288659793814433,0.23969072164948454,388,E01000256
E01000257,0.011111111111111112,0.09111111111111111,0.36,0.022222222222222223,0.13333333333333333,450,E01000257
