,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_x,lsoa,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,LSOA11CD_y,proportion_Commercial,proportion_Estates,proportion_Fences,proportion_High-density,proportion_Leafy green residential,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Sheds,proportion_Terraced,proportion_Vehicles
3902,0.036231884057971016,0.07608695652173914,0.05434782608695652,0.14492753623188406,0.03260869565217391,0.007246376811594203,0.025362318840579712,0.028985507246376812,0.11594202898550725,0.11231884057971014,0.14492753623188406,E01004000,E01004000,0.028368794326241134,0.07446808510638298,0.05319148936170213,0.04609929078014184,0.028368794326241134,0.01773049645390071,0.014184397163120567,0.0425531914893617,0.08156028368794327,0.16312056737588654,0.24822695035460993,E01004000,-0.007863089731729882,-0.00161887141535616,-0.0011563367252543921,-0.09882824545174222,-0.004239901325932778,0.010484119642306507,-0.011177921677459145,0.01356768424298489,-0.03438174529756398,0.050801726796176394,0.10329941412272586
3903,0.05855855855855856,0.06306306306306306,0.06306306306306306,0.1036036036036036,0.04954954954954955,0.08558558558558559,0.05855855855855856,0.08558558558558559,0.0990990990990991,0.05405405405405406,0.11261261261261261,E01004001,E01004001,0.052845528455284556,0.07723577235772358,0.08130081300813008,0.08536585365853659,0.02032520325203252,0.044715447154471545,0.036585365853658534,0.036585365853658534,0.11788617886178862,0.056910569105691054,0.1991869918699187,E01004001,-0.005713030103274001,0.014172709294660524,0.018237749945067022,-0.01823774994506701,-0.02922434629751703,-0.04087013843111404,-0.021973192704900023,-0.04900021973192705,0.01878707976268952,0.002856515051636997,0.08657437925730609
3904,0.003048780487804878,0.027439024390243903,0.08231707317073171,0.03353658536585366,0.04573170731707317,0.021341463414634148,0.042682926829268296,0.009146341463414634,0.0975609756097561,0.35060975609756095,0.11585365853658537,E01004002,E01004002,0.009146341463414634,0.03048780487804878,0.042682926829268296,0.024390243902439025,0.036585365853658534,0.01524390243902439,0.03353658536585366,0.018292682926829267,0.04573170731707317,0.3353658536585366,0.22560975609756098,E01004002,0.0060975609756097554,0.0030487804878048773,-0.039634146341463415,-0.009146341463414635,-0.009146341463414635,-0.006097560975609758,-0.009146341463414635,0.009146341463414634,-0.05182926829268293,-0.015243902439024348,0.10975609756097561
3905,0.019417475728155338,0.0970873786407767,0.17475728155339806,0.08737864077669903,0.03398058252427184,0.014563106796116505,0.019417475728155338,0.04854368932038835,0.04854368932038835,0.06310679611650485,0.14563106796116504,E01004003,E01004003,0.027777777777777776,0.0787037037037037,0.08333333333333333,0.07407407407407407,0.023148148148148147,0.023148148148148147,0.013888888888888888,0.05092592592592592,0.032407407407407406,0.046296296296296294,0.3333333333333333,E01004003,0.008360302049622438,-0.01838367493707299,-0.09142394822006474,-0.013304566702624962,-0.010832434376123697,0.008585041352031642,-0.00552858683926645,0.0023822366055375743,-0.016136281912980943,-0.01681049982020856,0.18770226537216828
3906,0.029661016949152543,0.0423728813559322,0.13135593220338984,0.05084745762711865,0.046610169491525424,0.025423728813559324,0.025423728813559324,0.05084745762711865,0.03389830508474576,0.13559322033898305,0.1652542372881356,E01004004,E01004004,0.03731343283582089,0.05970149253731343,0.06716417910447761,0.05223880597014925,0.018656716417910446,0.014925373134328358,0.014925373134328358,0.03731343283582089,0.055970149253731345,0.16044776119402984,0.27238805970149255,E01004004,0.007652415886668349,0.01732861118138123,-0.06419175309891223,0.0013913483430306045,-0.02795345307361498,-0.010498355679230966,-0.010498355679230966,-0.013534024791297755,0.022071844168985583,0.02485454085504679,0.10713382241335695
3907,0.03125,0.046875,0.11458333333333333,0.16145833333333334,0.03125,0.0,0.03125,0.036458333333333336,0.08333333333333333,0.046875,0.125,E01004005,E01004005,0.07391304347826087,0.07391304347826087,0.04782608695652174,0.1391304347826087,0.013043478260869565,0.017391304347826087,0.030434782608695653,0.05217391304347826,0.08260869565217391,0.043478260869565216,0.1956521739130435,E01004005,0.04266304347826087,0.027038043478260873,-0.06675724637681159,-0.022327898550724645,-0.018206521739130434,0.017391304347826087,-0.0008152173913043466,0.015715579710144922,-0.0007246376811594207,-0.003396739130434784,0.07065217391304349
3908,0.011904761904761904,0.027777777777777776,0.03571428571428571,0.07142857142857142,0.023809523809523808,0.011904761904761904,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.2777777777777778,0.14285714285714285,E01004006,E01004006,0.011450381679389313,0.015267175572519083,0.019083969465648856,0.061068702290076333,0.011450381679389313,0.007633587786259542,0.007633587786259542,0.003816793893129771,0.019083969465648856,0.3053435114503817,0.2786259541984733,E01004006,-0.00045438022537259114,-0.012510602205258693,-0.016630316248636857,-0.010359869138495091,-0.012359142130134495,-0.004271174118502362,-0.016175936023264267,-0.019992729916394038,-0.07615412577244637,0.027565733672603898,0.13576881134133045
3909,0.025423728813559324,0.15254237288135594,0.05084745762711865,0.17796610169491525,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.059322033898305086,0.1440677966101695,0.03389830508474576,0.01694915254237288,E01004007,E01004007,0.00819672131147541,0.06557377049180328,0.02459016393442623,0.19672131147540983,0.0,0.03278688524590164,0.040983606557377046,0.05737704918032787,0.10655737704918032,0.02459016393442623,0.1721311475409836,E01004007,-0.01722700750208391,-0.08696860238955266,-0.02625729369269242,0.01875520978049458,-0.00847457627118644,0.007363156432342317,0.024034454015004165,-0.0019449847179772162,-0.037510419560989175,-0.009308141150319534,0.1551819949986107
3910,0.027777777777777776,0.09444444444444444,0.05,0.19444444444444445,0.05,0.022222222222222223,0.022222222222222223,0.03333333333333333,0.03888888888888889,0.027777777777777776,0.1388888888888889,E01004008,E01004008,0.01904761904761905,0.047619047619047616,0.11428571428571428,0.20476190476190476,0.004761904761904762,0.014285714285714285,0.009523809523809525,0.03333333333333333,0.02857142857142857,0.1,0.18571428571428572,E01004008,-0.008730158730158727,-0.046825396825396826,0.06428571428571428,0.010317460317460309,-0.045238095238095244,-0.007936507936507938,-0.012698412698412698,0.0,-0.010317460317460319,0.07222222222222223,0.046825396825396826
3911,0.10810810810810811,0.13513513513513514,0.05855855855855856,0.08108108108108109,0.04504504504504504,0.036036036036036036,0.06756756756756757,0.06306306306306306,0.07207207207207207,0.0045045045045045045,0.06756756756756757,E01004010,E01004010,0.125,0.09722222222222222,0.08333333333333333,0.08680555555555555,0.024305555555555556,0.027777777777777776,0.024305555555555556,0.0763888888888889,0.04513888888888889,0.010416666666666666,0.21180555555555555,E01004010,0.016891891891891886,-0.03791291291291292,0.02477477477477477,0.005724474474474467,-0.020739489489489487,-0.00825825825825826,-0.04326201201201202,0.013325825825825838,-0.026933183183183183,0.005912162162162162,0.14423798798798798
3912,0.0,0.10526315789473684,0.05263157894736842,0.19736842105263158,0.021929824561403508,0.03070175438596491,0.03508771929824561,0.04824561403508772,0.08771929824561403,0.021929824561403508,0.10526315789473684,E01004011,E01004011,0.0,0.014285714285714285,0.1380952380952381,0.17142857142857143,0.009523809523809525,0.03333333333333333,0.004761904761904762,0.05238095238095238,0.047619047619047616,0.02857142857142857,0.28095238095238095,E01004011,0.0,-0.09097744360902255,0.08546365914786969,-0.02593984962406015,-0.012406015037593983,0.0026315789473684223,-0.03032581453634085,0.004135338345864666,-0.040100250626566414,0.006641604010025063,0.17568922305764412
3913,0.0,0.128,0.06,0.136,0.004,0.028,0.124,0.056,0.092,0.004,0.128,E01004012,E01004012,0.011811023622047244,0.06299212598425197,0.11811023622047244,0.0984251968503937,0.01968503937007874,0.011811023622047244,0.1062992125984252,0.03543307086614173,0.03543307086614173,0.007874015748031496,0.2637795275590551,E01004012,0.011811023622047244,-0.06500787401574804,0.05811023622047244,-0.0375748031496063,0.01568503937007874,-0.016188976377952757,-0.017700787401574797,-0.02056692913385827,-0.05656692913385827,0.003874015748031496,0.1357795275590551
3914,0.011904761904761904,0.19047619047619047,0.05952380952380952,0.08333333333333333,0.011904761904761904,0.05952380952380952,0.05357142857142857,0.07142857142857142,0.10714285714285714,0.017857142857142856,0.10119047619047619,E01004013,E01004013,0.020618556701030927,0.09278350515463918,0.08247422680412371,0.10824742268041238,0.020618556701030927,0.061855670103092786,0.030927835051546393,0.06701030927835051,0.04639175257731959,0.020618556701030927,0.16494845360824742,E01004013,0.008713794796269023,-0.09769268532155129,0.02295041728031419,0.024914089347079046,0.008713794796269023,0.0023318605792832653,-0.022643593519882176,-0.004418262150220911,-0.06075110456553755,0.0027614138438880713,0.06375797741777123
3915,0.005813953488372093,0.09883720930232558,0.13953488372093023,0.12790697674418605,0.005813953488372093,0.01744186046511628,0.0755813953488372,0.0755813953488372,0.06976744186046512,0.005813953488372093,0.06976744186046512,E01004014,E01004014,0.015463917525773196,0.08247422680412371,0.14948453608247422,0.14432989690721648,0.005154639175257732,0.005154639175257732,0.03608247422680412,0.04639175257731959,0.02577319587628866,0.015463917525773196,0.20103092783505155,E01004014,0.009649964037401104,-0.016362982498201867,0.009949652361543992,0.01642292016303043,-0.0006593143131143611,-0.012287221289858548,-0.039498921122033084,-0.029189642771517615,-0.04399424598417646,0.009649964037401104,0.13126348597458642
3916,0.01639344262295082,0.040983606557377046,0.1092896174863388,0.02185792349726776,0.05737704918032787,0.01912568306010929,0.19672131147540983,0.13114754098360656,0.04644808743169399,0.11202185792349727,0.10109289617486339,E01004015,E01004015,0.010256410256410256,0.05641025641025641,0.08717948717948718,0.020512820512820513,0.028205128205128206,0.007692307692307693,0.24102564102564103,0.09743589743589744,0.02564102564102564,0.1076923076923077,0.16153846153846155,E01004015,-0.006137032366540564,0.015426649852879365,-0.02211013030685162,-0.0013451029844472467,-0.029171920975199665,-0.011433375367801597,0.0443043295502312,-0.03371164354770913,-0.020807061790668352,-0.004329550231189569,0.06044556536359816
