OA11CD,Commercial,Estates,Fences,High-density,Leafy green residential,Low-density,Open green space,Other green,Sheds,Terraced,Vehicles
E00013945,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00013946,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0
E00013947,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
E00013948,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0
E00013949,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00013950,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
E00013951,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0
E00013952,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00013953,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
E00013954,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
E00013956,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0
E00013957,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
E00013958,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
E00013959,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00013960,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0
E00013961,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
E00013962,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0
E00013963,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00013964,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00013965,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
E00013966,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00013967,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
E00013969,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
E00013970,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
E00013971,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0
E00013972,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
E00013973,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
E00013974,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00013975,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
E00013977,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0
E00013978,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
E00013979,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0
E00013980,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
E00013981,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0
E00013982,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00013983,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00013984,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00013985,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
E00013986,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
E00013988,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
E00013989,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
E00013990,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
E00013991,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00013992,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
E00013993,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00013994,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
E00013995,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
E00013996,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0
E00013997,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
E00013998,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0
E00013999,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014000,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014001,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
E00014002,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
E00014003,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
E00014004,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014005,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
E00014006,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0
E00014007,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
E00014008,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014009,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014010,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
E00014011,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0
E00014012,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0
E00014013,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0
E00014014,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0
E00014015,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
E00014016,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014017,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
E00014018,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014019,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
E00014020,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014021,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00014022,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
E00014023,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0
E00014024,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0
E00014025,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
E00014026,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
E00014027,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
E00014028,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014029,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
E00014030,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
E00014031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014032,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
E00014033,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0
E00014034,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0
E00014035,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
E00014036,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
E00014037,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014038,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00014039,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
E00014040,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
E00014041,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0
E00014043,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014044,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014045,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014046,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00014047,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00014048,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
E00014049,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
E00014050,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0
E00014051,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
E00014052,,,,,,,,,,,
E00014053,,,,,,,,,,,
E00014054,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014055,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0
E00014056,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0
E00014057,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014058,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
E00014060,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0
E00014061,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
E00014062,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00014063,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014064,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
E00014065,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E00014066,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0
E00014067,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00014068,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
E00014070,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
E00014071,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
E00014072,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
E00014073,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014074,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
E00014075,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014076,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
E00014077,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0
E00014078,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
E00014079,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014080,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0
E00014081,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014082,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014083,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
E00014084,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00014085,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00014086,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
E00014087,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014088,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00014089,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00014090,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00014091,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
E00014092,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014093,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00014094,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
E00014095,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00014096,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014097,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014098,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014099,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0
E00014100,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
E00014101,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014102,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014103,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014104,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00014105,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014107,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00014108,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
E00014109,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
E00014111,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
E00014112,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
E00014116,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014117,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0
E00014118,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E00014119,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
E00014120,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0
E00014121,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014122,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00014123,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0
E00014124,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0
E00014125,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014126,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
E00014127,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014128,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
E00014129,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0
E00014130,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014132,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
E00014133,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
E00014134,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
E00014135,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
E00014136,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00014137,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
E00014138,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
E00014139,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0
E00014140,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014141,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00014142,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
E00014143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014144,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00014145,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00014146,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
E00014147,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014148,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
E00014149,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0
E00014150,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014151,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
E00014152,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014153,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
E00014154,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00014155,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
E00014156,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00014157,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00014158,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014159,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00014160,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014161,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0
E00014162,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
E00014163,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
E00014164,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014165,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014166,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
E00014167,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
E00014168,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00014169,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00014170,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014171,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014172,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014173,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014174,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
E00014175,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
E00014176,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00014177,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014178,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
E00014179,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014180,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00014181,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014182,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
E00014183,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
E00014184,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
E00014185,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014186,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014187,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
E00014188,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
E00014189,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014190,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014191,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
E00014192,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0
E00014193,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
E00014194,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014195,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014196,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014197,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0
E00014198,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014199,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00014200,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014201,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014202,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0
E00014203,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014204,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0
E00014205,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014207,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
E00014208,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
E00014209,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014210,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014211,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014212,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
E00014213,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
E00014214,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0
E00014215,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00014217,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
E00014218,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
E00014219,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014220,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
E00014221,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
E00014222,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0
E00014223,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0
E00014224,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00014225,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00014226,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
E00014227,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0
E00014228,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
E00014229,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
E00014230,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00014231,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
E00014232,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
E00014234,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
E00014235,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E00014236,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0
E00014237,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00014238,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0
E00014239,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0
E00014240,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0
E00014241,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00014244,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00014247,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
E00014248,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
E00014249,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
