,lsoa,hierarchical8_x,hierarchical8_y,same
3063,E01003133,11,11,1
3064,E01003134,12,4,0
3065,E01003135,7,9,0
3066,E01003136,4,4,1
3067,E01003137,13,13,1
3068,E01003138,12,4,0
3069,E01003139,12,12,1
3070,E01003140,12,12,1
3071,E01003141,4,4,1
3072,E01003142,12,12,1
3073,E01003143,12,12,1
3074,E01003144,11,11,1
3075,E01003145,4,4,1
3076,E01003146,12,12,1
3077,E01003147,4,4,1
3078,E01003148,4,4,1
3079,E01003149,11,12,0
3080,E01003150,11,11,1
3081,E01003151,11,8,0
3082,E01003152,12,12,1
3083,E01003153,11,11,1
3084,E01003154,12,11,0
3085,E01003155,12,12,1
3086,E01003156,7,7,1
3087,E01003157,7,7,1
3088,E01003158,7,7,1
3089,E01003159,14,14,1
3090,E01003160,14,8,0
3091,E01003161,15,7,0
3092,E01003162,14,8,0
3093,E01003163,13,11,0
3094,E01003164,7,7,1
3095,E01003165,15,4,0
3096,E01003166,17,17,1
3097,E01003167,4,4,1
3098,E01003168,8,8,1
3099,E01003169,4,4,1
3100,E01003170,11,11,1
3101,E01003171,7,7,1
3102,E01003172,22,22,1
3103,E01003173,4,7,0
3104,E01003174,8,18,0
3105,E01003175,11,11,1
3106,E01003176,8,8,1
3107,E01003177,7,7,1
3108,E01003178,7,7,1
3109,E01003179,22,22,1
3110,E01003180,8,8,1
3111,E01003181,17,8,0
3112,E01003182,7,7,1
3113,E01003183,15,8,0
3114,E01003184,18,8,0
3115,E01003185,7,7,1
3116,E01003186,8,8,1
3117,E01003187,8,8,1
3118,E01003188,7,10,0
3119,E01003189,11,11,1
3120,E01003190,13,13,1
3121,E01003191,11,11,1
3122,E01003192,5,5,1
3123,E01003193,11,11,1
3124,E01003194,11,12,0
3125,E01003195,4,4,1
3126,E01003196,11,11,1
3127,E01003197,11,11,1
3128,E01003198,15,15,1
3129,E01003199,5,5,1
3130,E01003200,16,16,1
3131,E01003201,7,7,1
3132,E01003202,5,11,0
3133,E01003203,17,17,1
3134,E01003204,16,16,1
3135,E01003205,11,8,0
3136,E01003206,5,5,1
3137,E01003207,8,8,1
3138,E01003209,10,7,0
3139,E01003210,17,15,0
3140,E01003211,7,7,1
3141,E01003212,7,7,1
3142,E01003213,15,7,0
3143,E01003214,7,7,1
3144,E01003215,10,10,1
3145,E01003216,12,12,1
3146,E01003217,7,7,1
3147,E01003218,7,7,1
3148,E01003219,12,12,1
3149,E01003220,4,4,1
3150,E01003221,11,11,1
3151,E01003222,7,4,0
3152,E01003223,12,12,1
3153,E01003224,7,7,1
3154,E01003225,4,4,1
3155,E01003226,11,4,0
3156,E01003227,12,4,0
3157,E01003228,7,7,1
3158,E01003229,11,11,1
3159,E01003230,15,4,0
3160,E01003231,7,7,1
3161,E01003232,4,4,1
3162,E01003233,7,4,0
3163,E01003235,11,5,0
3164,E01003236,12,11,0
3165,E01003237,11,12,0
3166,E01003238,12,12,1
3167,E01003239,12,12,1
3168,E01003240,11,11,1
3169,E01003241,11,11,1
3170,E01003243,11,11,1
3171,E01003244,14,14,1
3172,E01003245,2,8,0
3173,E01003246,10,15,0
3174,E01003247,7,7,1
3175,E01003248,5,18,0
3176,E01003249,8,8,1
3177,E01003250,8,8,1
3178,E01003251,14,8,0
3179,E01003252,8,17,0
3180,E01003253,8,17,0
3181,E01003254,11,11,1
3182,E01003255,3,17,0
3183,E01003256,11,11,1
3184,E01003257,5,5,1
3185,E01003258,5,14,0
3186,E01003259,15,15,1
3187,E01003260,11,12,0
3188,E01003261,15,11,0
3189,E01003262,11,12,0
3190,E01003263,13,13,1
3191,E01003264,11,11,1
3192,E01003265,11,11,1
3193,E01003266,11,11,1
3194,E01003267,11,11,1
3195,E01003268,11,12,0
3196,E01003269,11,11,1
3197,E01003270,11,12,0
3198,E01003271,11,11,1
3199,E01003272,7,7,1
3200,E01003273,4,4,1
3201,E01003274,4,4,1
3202,E01003275,11,11,1
3203,E01003276,5,5,1
3204,E01003277,7,7,1
3205,E01003278,7,7,1
3206,E01003279,7,7,1
3207,E01003280,11,11,1
3208,E01003281,11,11,1
3209,E01003282,7,15,0
3210,E01003283,4,4,1
3211,E01003284,7,7,1
3212,E01003285,11,11,1
3213,E01003286,11,13,0
3214,E01003287,4,4,1
3215,E01003288,14,17,0
3216,E01003290,7,7,1
3217,E01003291,14,11,0
3218,E01003292,7,7,1
3219,E01003293,7,7,1
3220,E01003295,15,11,0
3221,E01003296,8,8,1
3222,E01003297,5,6,0
3223,E01003298,18,18,1
3224,E01003299,7,7,1
3225,E01003300,11,11,1
3226,E01003301,15,8,0
3227,E01003302,8,8,1
3228,E01003303,8,17,0
3229,E01003304,3,3,1
3230,E01003305,7,7,1
3231,E01003307,4,4,1
3232,E01003308,4,4,1
3233,E01003309,14,14,1
3234,E01003310,13,11,0
3235,E01003311,12,12,1
3236,E01003312,12,4,0
3237,E01003313,5,5,1
3238,E01003314,4,4,1
3239,E01003315,15,11,0
3240,E01003316,4,4,1
3241,E01003317,15,15,1
3242,E01003318,14,11,0
3243,E01003319,7,7,1
3244,E01003320,4,7,0
3245,E01003321,7,7,1
3246,E01003322,9,7,0
3247,E01003323,7,7,1
3248,E01003324,7,7,1
3249,E01003325,7,7,1
3250,E01003326,7,7,1
3251,E01003327,11,11,1
3252,E01003328,15,15,1
3253,E01003329,11,12,0
3254,E01003330,6,16,0
3255,E01003331,11,13,0
3256,E01003332,14,14,1
3257,E01003333,7,7,1
3258,E01003334,11,17,0
3259,E01003335,11,11,1
3260,E01003336,18,15,0
3261,E01003337,8,18,0
3262,E01003338,8,8,1
3263,E01003339,15,10,0
3264,E01003340,7,7,1
3265,E01003341,7,7,1
3266,E01003342,7,7,1
3267,E01003343,7,7,1
3268,E01003344,7,7,1
3269,E01003345,15,7,0
3270,E01003346,11,5,0
3271,E01003347,11,11,1
3272,E01003348,11,11,1
3273,E01003349,11,12,0
3274,E01003350,11,11,1
3275,E01003351,11,11,1
3276,E01003352,11,12,0
3277,E01003353,12,12,1
3278,E01003354,12,12,1
3279,E01003355,11,4,0
3280,E01003356,15,15,1
3281,E01003357,14,14,1
3282,E01003358,15,17,0
3283,E01003359,7,7,1
3284,E01003360,7,7,1
3285,E01003361,12,12,1
3286,E01003362,11,12,0
3287,E01003363,11,11,1
3288,E01003364,11,11,1
3289,E01003365,11,11,1
3290,E01003366,11,5,0
3291,E01003367,11,11,1
3292,E01003368,12,12,1
3293,E01003369,7,7,1
3294,E01003370,7,7,1
3295,E01003371,7,7,1
3296,E01003372,15,15,1
3297,E01003373,14,11,0
3298,E01003374,5,5,1
3299,E01003375,16,16,1
3300,E01003376,11,11,1
3301,E01003377,11,8,0
3302,E01003378,8,4,0
3303,E01003379,8,8,1
3304,E01003380,12,11,0
3305,E01003381,4,7,0
3306,E01003382,4,4,1
3307,E01003383,17,7,0
3308,E01003384,15,4,0
3309,E01003385,4,11,0
3310,E01003386,12,12,1
3311,E01003387,5,5,1
3312,E01003388,11,11,1
3313,E01003389,11,15,0
3314,E01003390,3,3,1
3315,E01003391,11,5,0
3316,E01003392,5,5,1
3317,E01003393,7,7,1
3318,E01003394,4,4,1
3319,E01003395,12,12,1
3320,E01003396,7,7,1
3321,E01003397,4,4,1
3322,E01003398,11,12,0
3323,E01003399,4,4,1
3324,E01003400,4,4,1
3325,E01003401,11,11,1
3326,E01003402,11,11,1
3327,E01003403,11,11,1
3328,E01003404,11,11,1
3329,E01003405,12,4,0
3330,E01003406,11,11,1
3331,E01003407,11,11,1
3332,E01003408,11,11,1
3333,E01003409,12,12,1
3334,E01003410,12,12,1
3335,E01003411,12,12,1
3336,E01003412,12,12,1
3337,E01003413,12,12,1
3338,E01003414,12,12,1
3339,E01003415,12,12,1
3340,E01003416,12,12,1
3341,E01003417,11,11,1
3342,E01003418,12,12,1
3343,E01003419,12,12,1
3344,E01003420,12,12,1
3345,E01003421,11,11,1
3346,E01003422,11,11,1
3347,E01003423,11,11,1
3348,E01003424,11,11,1
3349,E01003425,12,12,1
3350,E01003426,11,11,1
3351,E01003427,11,11,1
3352,E01003428,5,11,0
3353,E01003429,12,12,1
3354,E01003430,6,6,1
3355,E01003431,12,12,1
3356,E01003432,11,5,0
3357,E01003433,11,12,0
3358,E01003434,12,12,1
3359,E01003435,5,5,1
3360,E01003436,5,11,0
3361,E01003437,11,11,1
3362,E01003438,11,11,1
3363,E01003439,13,13,1
3364,E01003440,11,11,1
3365,E01003441,11,11,1
3366,E01003442,12,5,0
3367,E01003443,11,12,0
3368,E01003444,11,11,1
3369,E01003445,11,13,0
3370,E01003446,11,11,1
3371,E01003447,5,16,0
3372,E01003448,11,11,1
3373,E01003449,11,11,1
3374,E01003450,11,13,0
3375,E01003451,12,11,0
3376,E01003452,14,13,0
3377,E01003453,11,11,1
3378,E01003454,12,12,1
3379,E01003455,15,15,1
3380,E01003456,11,11,1
3381,E01003457,4,7,0
3382,E01003458,4,7,0
3383,E01003459,15,15,1
3384,E01003460,16,16,1
3385,E01003461,11,11,1
3386,E01003462,11,11,1
3387,E01003463,11,5,0
3388,E01003464,5,5,1
3389,E01003465,5,11,0
3390,E01003466,12,11,0
3391,E01003467,12,11,0
3392,E01003468,12,12,1
3393,E01003469,12,11,0
3394,E01003470,12,12,1
3395,E01003471,11,12,0
3396,E01003472,7,7,1
3397,E01003473,4,4,1
3398,E01003474,11,11,1
3399,E01003475,5,15,0
3400,E01003476,15,7,0
3401,E01003477,11,4,0
3402,E01003478,4,4,1
3403,E01003479,5,11,0
3404,E01003480,5,16,0
3405,E01003481,6,16,0
3406,E01003482,6,6,1
3407,E01003483,13,5,0
3408,E01003484,8,11,0
3409,E01003485,11,11,1
3410,E01003486,14,14,1
3411,E01003487,8,8,1
3412,E01003488,15,15,1
3413,E01003489,7,7,1
3414,E01003490,7,7,1
3415,E01003491,7,7,1
3416,E01003492,7,9,0
3417,E01003493,7,7,1
3418,E01003494,9,9,1
3419,E01003495,9,9,1
3420,E01003496,22,18,0
3421,E01003497,15,15,1
3422,E01003498,8,5,0
3423,E01003499,8,17,0
3424,E01003500,11,11,1
3425,E01003501,8,8,1
3426,E01003502,15,15,1
3427,E01003503,14,14,1
3428,E01003506,11,11,1
3429,E01003507,17,7,0
3430,E01003508,7,7,1
3431,E01003509,9,7,0
3432,E01003511,11,11,1
3433,E01003512,15,15,1
3434,E01003513,5,5,1
3435,E01003514,5,8,0
3436,E01003515,6,6,1
3437,E01003516,11,11,1
3438,E01003517,5,6,0
3439,E01003518,11,11,1
3440,E01003519,10,4,0
3441,E01003520,9,9,1
3442,E01003521,20,20,1
3443,E01003522,9,9,1
3444,E01003523,7,7,1
3445,E01003524,7,9,0
3446,E01003525,7,7,1
3447,E01003526,9,9,1
3448,E01003527,7,9,0
3449,E01003528,7,7,1
3450,E01003529,9,9,1
3451,E01003530,9,9,1
3452,E01003531,7,7,1
3453,E01003532,9,9,1
3454,E01003533,7,7,1
3455,E01003534,9,9,1
3456,E01003535,16,6,0
3457,E01003536,7,7,1
3458,E01003537,7,9,0
3459,E01003538,15,7,0
3460,E01003539,7,7,1
3461,E01003540,11,11,1
3462,E01003541,4,4,1
3463,E01003542,18,15,0
3464,E01003543,7,7,1
3465,E01003544,7,7,1
3466,E01003545,19,7,0
3467,E01003546,7,7,1
3468,E01003547,7,9,0
3469,E01003548,7,7,1
3470,E01003549,15,7,0
3471,E01003550,7,7,1
3472,E01003551,7,9,0
3473,E01003552,7,9,0
3474,E01003553,15,10,0
3475,E01003554,7,9,0
3476,E01003555,4,4,1
3477,E01003556,11,17,0
3478,E01003557,7,7,1
3479,E01003558,20,20,1
3480,E01003559,7,7,1
3481,E01003560,9,9,1
3482,E01003561,9,9,1
3483,E01003562,7,7,1
3484,E01003563,9,9,1
3485,E01003564,9,9,1
3486,E01003565,9,9,1
3487,E01003566,20,20,1
3488,E01003567,9,7,0
3489,E01003568,9,9,1
3490,E01003569,7,7,1
3491,E01003570,9,9,1
3492,E01003571,9,9,1
3493,E01003572,9,9,1
3494,E01003573,9,7,0
3495,E01003574,7,9,0
3496,E01003575,7,7,1
3497,E01003576,15,17,0
3498,E01003577,18,18,1
3499,E01003578,7,7,1
3500,E01003579,9,9,1
3501,E01003580,7,7,1
3502,E01003581,9,9,1
3503,E01003582,4,7,0
3504,E01003583,9,9,1
3505,E01003584,4,7,0
3506,E01003585,9,9,1
3507,E01003586,7,7,1
3508,E01003587,7,7,1
3509,E01003588,9,9,1
3510,E01003589,7,7,1
3511,E01003590,19,19,1
3512,E01003591,20,20,1
3513,E01003592,7,7,1
3514,E01003593,15,15,1
3515,E01003594,15,7,0
3516,E01003595,7,7,1
3517,E01003596,7,7,1
3518,E01003597,9,9,1
3519,E01003598,8,10,0
3520,E01003599,7,7,1
3521,E01003600,15,15,1
3522,E01003601,15,15,1
3523,E01003602,9,7,0
3524,E01003603,7,7,1
3525,E01003604,15,15,1
3526,E01003605,7,7,1
3527,E01003606,7,7,1
3528,E01003607,7,7,1
3529,E01003608,7,9,0
3530,E01003609,14,14,1
3531,E01003611,14,14,1
3532,E01003615,7,7,1
3533,E01003616,11,11,1
3534,E01003617,8,17,0
3535,E01003618,7,7,1
3536,E01003619,1,1,1
3537,E01003621,9,9,1
3538,E01003622,15,19,0
3539,E01003623,8,15,0
3540,E01003624,7,7,1
3541,E01003625,7,7,1
3542,E01003626,9,9,1
3543,E01003627,9,9,1
3544,E01003628,7,7,1
3545,E01003629,9,9,1
3546,E01003630,7,10,0
3547,E01003631,7,7,1
3548,E01003632,9,9,1
3549,E01003633,18,8,0
3550,E01003634,11,11,1
3551,E01003635,7,7,1
3552,E01003636,8,8,1
3553,E01003637,9,9,1
3554,E01003638,11,11,1
3555,E01003639,5,5,1
3556,E01003640,16,16,1
3557,E01003641,11,11,1
3558,E01003642,5,11,0
3559,E01003643,12,12,1
3560,E01003644,12,12,1
3561,E01003645,4,11,0
3562,E01003646,12,12,1
3563,E01003647,12,12,1
3564,E01003648,11,12,0
3565,E01003649,12,12,1
3566,E01003650,11,11,1
3567,E01003651,12,12,1
3568,E01003652,12,12,1
3569,E01003653,11,11,1
3570,E01003654,11,11,1
3571,E01003655,11,11,1
3572,E01003656,5,5,1
3573,E01003657,11,11,1
3574,E01003658,11,11,1
3575,E01003659,5,11,0
3576,E01003660,12,12,1
3577,E01003661,12,12,1
3578,E01003662,11,11,1
3579,E01003663,11,5,0
3580,E01003664,12,12,1
3581,E01003665,12,12,1
3582,E01003666,11,12,0
3583,E01003668,4,4,1
3584,E01003669,12,12,1
3585,E01003670,5,5,1
3586,E01003671,12,12,1
3587,E01003672,13,11,0
3588,E01003673,5,5,1
3589,E01003674,11,11,1
3590,E01003675,11,11,1
3591,E01003676,12,12,1
3592,E01003677,5,5,1
3593,E01003678,11,12,0
3594,E01003679,12,12,1
3595,E01003680,12,12,1
3596,E01003681,5,5,1
3597,E01003682,12,12,1
3598,E01003683,7,4,0
3599,E01003684,4,4,1
3600,E01003685,7,7,1
3601,E01003686,7,4,0
3602,E01003688,4,4,1
3603,E01003689,17,17,1
3604,E01003690,11,11,1
3605,E01003691,5,5,1
3606,E01003692,12,12,1
3607,E01003693,11,11,1
3608,E01003694,12,12,1
3609,E01003695,4,4,1
3610,E01003696,12,12,1
3611,E01003697,11,11,1
3612,E01003698,12,12,1
3613,E01003699,12,12,1
3614,E01003700,11,11,1
3615,E01003701,11,11,1
3616,E01003702,11,11,1
3617,E01003703,11,11,1
3618,E01003704,12,11,0
3619,E01003705,11,11,1
3620,E01003706,11,11,1
3621,E01003707,11,12,0
3622,E01003708,5,5,1
3623,E01003709,12,11,0
3624,E01003710,11,12,0
3625,E01003711,12,11,0
3626,E01003712,12,12,1
3627,E01003713,4,12,0
3628,E01003714,7,7,1
3629,E01003715,4,4,1
3630,E01003716,12,12,1
3631,E01003718,11,4,0
3632,E01003719,11,11,1
3633,E01003720,5,16,0
3634,E01003722,11,11,1
3635,E01003723,11,11,1
3636,E01003724,11,11,1
3637,E01003725,12,12,1
3638,E01003726,16,16,1
3639,E01003727,11,12,0
3640,E01003728,15,15,1
3641,E01003729,7,7,1
3642,E01003730,9,9,1
3643,E01003731,4,4,1
3644,E01003732,11,12,0
3645,E01003733,7,7,1
3646,E01003734,4,4,1
3647,E01003735,8,8,1
3648,E01003736,12,4,0
3649,E01003737,12,12,1
3650,E01003738,12,12,1
3651,E01003739,12,12,1
3652,E01003740,12,12,1
3653,E01003741,11,11,1
3654,E01003742,7,7,1
3655,E01003743,12,4,0
3656,E01003744,5,5,1
3657,E01003745,11,11,1
3658,E01003746,5,5,1
3659,E01003747,12,12,1
3660,E01003748,11,12,0
3661,E01003749,11,11,1
3662,E01003750,5,5,1
3663,E01003751,11,12,0
3664,E01003752,12,12,1
3665,E01003753,12,12,1
3666,E01003754,12,12,1
3667,E01003755,12,12,1
3668,E01003756,12,12,1
3669,E01003757,4,7,0
3670,E01003758,11,11,1
3671,E01003759,12,12,1
3672,E01003760,11,11,1
3673,E01003761,14,5,0
3674,E01003762,11,4,0
3675,E01003763,5,5,1
3676,E01003764,5,5,1
3677,E01003765,15,15,1
3678,E01003766,4,4,1
3679,E01003767,7,7,1
3680,E01003768,4,4,1
3681,E01003769,15,15,1
3682,E01003770,5,5,1
3683,E01003771,4,4,1
3684,E01003772,4,4,1
3685,E01003773,12,12,1
3686,E01003774,11,12,0
3687,E01003775,5,11,0
3688,E01003776,18,18,1
3689,E01003777,11,11,1
3690,E01003778,5,5,1
3691,E01003779,4,12,0
3692,E01003780,12,12,1
3693,E01003781,4,4,1
3694,E01003782,4,4,1
3695,E01003783,11,17,0
3696,E01003784,4,4,1
3697,E01003785,5,5,1
3698,E01003786,12,12,1
3699,E01003787,4,4,1
3700,E01003788,11,4,0
3701,E01003789,5,5,1
3702,E01003790,5,5,1
3703,E01003791,5,16,0
3704,E01003792,4,4,1
3705,E01003793,5,5,1
3706,E01003794,11,11,1
3707,E01003795,5,5,1
3708,E01003796,12,11,0
3709,E01003797,11,12,0
3710,E01003798,11,11,1
3711,E01003799,19,5,0
3712,E01003800,11,12,0
3713,E01003801,5,15,0
3714,E01003802,15,11,0
3715,E01003803,11,11,1
3716,E01003804,11,11,1
3717,E01003805,5,11,0
3718,E01003806,16,16,1
3719,E01003807,17,17,1
3720,E01003808,7,7,1
3721,E01003809,12,12,1
3722,E01003810,11,12,0
3723,E01003811,15,4,0
3724,E01003812,11,11,1
3725,E01003813,12,12,1
3726,E01003814,5,11,0
3727,E01003815,5,15,0
3728,E01003816,16,16,1
3729,E01003817,16,16,1
3730,E01003818,5,5,1
3731,E01003819,5,5,1
3732,E01003820,11,12,0
3733,E01003821,19,19,1
3734,E01003822,11,12,0
3735,E01003823,16,16,1
3736,E01003824,11,11,1
3737,E01003825,12,12,1
3738,E01003826,16,16,1
3739,E01003827,5,5,1
3740,E01003828,11,11,1
3741,E01003829,11,11,1
3742,E01003830,11,11,1
3743,E01003831,11,11,1
3744,E01003832,11,5,0
3745,E01003833,11,11,1
3746,E01003834,5,5,1
3747,E01003835,12,12,1
3748,E01003836,12,12,1
3749,E01003837,5,5,1
3750,E01003838,11,12,0
3751,E01003839,5,5,1
3752,E01003840,11,11,1
3753,E01003841,5,5,1
3754,E01003842,11,11,1
3755,E01003843,11,11,1
3756,E01003844,11,11,1
3757,E01003845,11,11,1
3758,E01003846,12,12,1
3759,E01003847,5,5,1
3760,E01003848,11,12,0
3761,E01003849,11,11,1
3762,E01003851,7,7,1
3763,E01003852,16,16,1
3764,E01003853,15,15,1
3765,E01003854,15,7,0
3766,E01003855,8,8,1
3767,E01003856,8,4,0
3768,E01003857,4,11,0
3769,E01003858,4,4,1
3770,E01003859,12,12,1
3771,E01003860,15,15,1
3772,E01003861,11,11,1
3773,E01003862,11,11,1
3774,E01003863,11,4,0
3775,E01003864,11,11,1
3776,E01003865,12,12,1
3777,E01003866,15,7,0
3778,E01003867,13,13,1
3779,E01003868,7,7,1
3780,E01003869,11,11,1
3781,E01003870,12,11,0
3782,E01003871,7,7,1
3783,E01003872,5,5,1
3784,E01003873,4,4,1
3785,E01003874,7,7,1
3786,E01003875,5,5,1
3787,E01003876,17,17,1
3788,E01003877,7,4,0
3789,E01003878,15,5,0
3790,E01003879,15,5,0
3791,E01003880,11,12,0
3792,E01003881,11,11,1
3793,E01003882,11,11,1
3794,E01003883,7,7,1
3795,E01003884,11,11,1
3796,E01003885,11,11,1
3797,E01003886,12,4,0
3798,E01003887,15,15,1
3799,E01003888,5,11,0
3800,E01003889,16,16,1
3801,E01003890,12,4,0
3802,E01003891,11,12,0
3803,E01003892,5,15,0
3804,E01003893,11,11,1
3805,E01003894,4,4,1
3806,E01003895,15,15,1
3807,E01003896,17,17,1
3808,E01003897,8,8,1
3809,E01003898,15,4,0
3810,E01003899,11,11,1
3811,E01003900,11,12,0
3812,E01003901,11,12,0
3813,E01003902,11,12,0
3814,E01003903,5,11,0
3815,E01003904,12,12,1
3816,E01003905,11,11,1
3817,E01003906,12,12,1
3818,E01003907,11,11,1
3819,E01003908,12,12,1
3820,E01003909,11,11,1
3821,E01003910,12,12,1
3822,E01003911,8,18,0
3823,E01003912,14,8,0
3824,E01003913,15,15,1
3825,E01003914,9,9,1
3826,E01003915,7,7,1
3827,E01003916,7,10,0
3828,E01003917,7,7,1
3829,E01003918,8,8,1
3830,E01003919,10,7,0
3831,E01003920,8,8,1
3832,E01003921,17,1,0
3833,E01003922,15,1,0
3834,E01003923,10,7,0
3835,E01003924,21,21,1
3836,E01003925,8,2,0
3837,E01003926,8,8,1
3838,E01003927,1,1,1
3839,E01003929,1,1,1
3840,E01003930,8,1,0
3841,E01003932,1,8,0
3842,E01003933,10,7,0
3843,E01003934,8,1,0
3844,E01003935,1,1,1
3845,E01003936,2,2,1
3846,E01003937,8,8,1
3847,E01003938,21,21,1
3848,E01003939,8,8,1
3849,E01003940,21,8,0
3850,E01003941,8,1,0
3851,E01003942,8,8,1
3852,E01003943,21,21,1
3853,E01003945,6,6,1
3854,E01003946,14,14,1
3855,E01003947,13,18,0
3856,E01003948,6,6,1
3857,E01003949,12,12,1
3858,E01003950,5,14,0
3859,E01003951,5,6,0
3860,E01003952,7,7,1
3861,E01003953,7,7,1
3862,E01003954,9,9,1
3863,E01003955,7,7,1
3864,E01003956,7,9,0
3865,E01003957,7,7,1
3866,E01003958,7,4,0
3867,E01003960,8,8,1
3868,E01003961,8,2,0
3869,E01003963,1,1,1
3870,E01003964,15,19,0
3871,E01003966,15,1,0
3872,E01003967,8,8,1
3873,E01003968,14,8,0
3874,E01003969,1,8,0
3875,E01003970,8,8,1
3876,E01003971,2,8,0
3877,E01003972,10,10,1
3878,E01003973,1,17,0
3879,E01003974,8,8,1
3880,E01003975,21,8,0
3881,E01003976,2,1,0
3882,E01003977,8,8,1
3883,E01003978,8,8,1
3884,E01003979,8,2,0
3885,E01003980,8,8,1
3886,E01003981,1,1,1
3887,E01003983,8,8,1
3888,E01003984,15,7,0
3889,E01003986,8,8,1
3890,E01003987,8,8,1
3891,E01003988,8,8,1
3892,E01003989,8,8,1
3893,E01003990,8,8,1
3894,E01003991,8,18,0
3895,E01003992,22,18,0
3896,E01003993,8,8,1
3897,E01003994,17,1,0
3898,E01003995,10,10,1
3899,E01003997,15,10,0
3900,E01003998,7,7,1
3901,E01003999,8,10,0
3902,E01004000,10,7,0
3903,E01004001,11,11,1
3904,E01004002,7,7,1
3905,E01004003,8,8,1
3906,E01004004,7,7,1
3907,E01004005,8,1,0
3908,E01004006,7,7,1
3909,E01004007,8,8,1
3910,E01004008,8,10,0
3911,E01004010,17,17,1
3912,E01004011,8,2,0
3913,E01004012,8,8,1
3914,E01004013,18,8,0
3915,E01004014,8,8,1
3916,E01004015,5,19,0
3917,E01004016,19,19,1
3918,E01004017,5,5,1
3919,E01004018,4,15,0
3920,E01004019,7,7,1
3921,E01004020,15,15,1
3922,E01004021,7,7,1
3923,E01004022,8,8,1
3924,E01004023,8,8,1
3925,E01004024,8,8,1
3926,E01004027,1,1,1
3927,E01004028,8,2,0
3928,E01004029,8,8,1
3929,E01004030,2,2,1
3930,E01004031,14,14,1
3931,E01004032,8,8,1
3932,E01004033,8,8,1
3933,E01004034,8,8,1
3934,E01004035,14,14,1
3935,E01004036,3,17,0
3936,E01004037,8,8,1
3937,E01004038,14,8,0
3938,E01004039,8,8,1
3939,E01004040,14,2,0
3940,E01004041,8,8,1
3941,E01004042,8,8,1
3942,E01004043,10,10,1
3943,E01004044,2,8,0
3944,E01004045,22,21,0
3945,E01004046,7,9,0
3946,E01004047,18,18,1
3947,E01004048,11,11,1
3948,E01004049,18,18,1
3949,E01004050,18,11,0
3950,E01004051,5,14,0
3951,E01004052,7,7,1
3952,E01004053,18,18,1
3953,E01004054,8,8,1
3954,E01004055,5,5,1
3955,E01004056,8,8,1
3956,E01004057,8,8,1
3957,E01004058,2,2,1
3958,E01004059,14,14,1
3959,E01004060,17,17,1
3960,E01004061,7,7,1
3961,E01004062,3,3,1
3962,E01004063,7,7,1
3963,E01004064,15,8,0
3964,E01004065,9,9,1
3965,E01004066,7,7,1
3966,E01004067,3,3,1
3967,E01004068,8,8,1
3968,E01004069,5,5,1
3969,E01004070,11,11,1
3970,E01004071,7,7,1
3971,E01004072,4,4,1
3972,E01004073,4,7,0
3973,E01004074,11,11,1
3974,E01004075,12,11,0
3975,E01004076,6,6,1
3976,E01004077,12,11,0
3977,E01004078,5,5,1
3978,E01004079,12,12,1
3979,E01004080,12,11,0
3980,E01004081,11,4,0
3981,E01004082,12,12,1
3982,E01004083,11,13,0
3983,E01004084,11,11,1
3984,E01004085,11,5,0
3985,E01004086,11,5,0
3986,E01004087,11,11,1
3987,E01004088,11,11,1
3988,E01004089,8,14,0
3989,E01004090,5,6,0
3990,E01004091,11,11,1
3991,E01004092,13,13,1
3992,E01004093,11,11,1
3993,E01004094,15,15,1
3994,E01004095,11,11,1
3995,E01004096,5,5,1
3996,E01004097,12,12,1
3997,E01004098,12,12,1
3998,E01004099,5,5,1
3999,E01004100,11,11,1
4000,E01004101,12,12,1
4001,E01004102,11,11,1
4002,E01004103,11,11,1
4003,E01004104,12,12,1
4004,E01004105,11,11,1
4005,E01004106,5,5,1
4006,E01004107,11,11,1
4007,E01004108,16,16,1
4008,E01004109,11,5,0
4009,E01004110,11,5,0
4010,E01004111,11,11,1
4011,E01004112,12,11,0
4012,E01004114,5,11,0
4013,E01004115,12,11,0
4014,E01004116,11,11,1
4015,E01004117,12,12,1
4016,E01004118,11,11,1
4017,E01004119,12,12,1
4018,E01004120,12,12,1
4019,E01004121,12,12,1
4020,E01004122,12,12,1
4021,E01004123,11,11,1
4022,E01004124,11,11,1
4023,E01004125,11,11,1
4024,E01004126,11,12,0
4025,E01004127,11,11,1
4026,E01004128,11,11,1
4027,E01004129,14,13,0
4028,E01004130,5,13,0
4029,E01004131,12,11,0
4030,E01004132,12,12,1
4031,E01004133,12,12,1
4032,E01004134,11,11,1
4033,E01004135,11,12,0
4034,E01004136,12,12,1
4035,E01004137,8,15,0
4036,E01004138,15,15,1
4037,E01004139,11,12,0
4038,E01004140,18,18,1
4039,E01004141,11,11,1
4040,E01004142,17,17,1
4041,E01004143,7,7,1
4042,E01004144,11,11,1
4043,E01004145,11,11,1
4044,E01004146,11,11,1
4045,E01004147,11,12,0
4046,E01004148,12,11,0
4047,E01004149,11,11,1
4048,E01004150,11,11,1
4049,E01004151,11,12,0
4050,E01004152,13,11,0
4051,E01004153,13,11,0
4052,E01004154,12,12,1
4053,E01004155,11,11,1
4054,E01004156,11,11,1
4055,E01004157,11,11,1
4056,E01004158,11,11,1
4057,E01004159,12,11,0
4058,E01004160,12,11,0
4059,E01004161,11,11,1
4060,E01004162,11,11,1
