,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
2199,0,1,1,0,1,3,4,2,1,1,1,E01002252,0,1,1,0,1,3,4,2,1,0,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2200,0,1,1,1,1,4,3,2,1,0,1,E01002253,0,1,1,0,2,3,3,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0
2201,1,1,1,1,2,4,1,2,1,1,1,E01002254,1,1,1,1,2,3,1,3,1,0,1,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2202,0,1,1,1,1,4,1,2,2,1,1,E01002255,0,1,1,1,2,4,1,2,1,1,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
2203,1,1,1,0,1,5,1,3,2,1,1,E01002256,0,1,1,1,2,5,1,2,1,1,1,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0
2204,1,1,1,1,2,3,1,3,2,0,1,E01002257,1,1,1,0,3,2,1,3,1,0,1,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0
2205,1,2,1,1,1,3,1,3,2,0,1,E01002258,1,2,1,1,2,3,1,3,1,0,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
2206,0,1,1,1,1,2,6,1,1,1,1,E01002259,0,1,1,1,1,2,6,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,0,1,1,1,1,3,3,2,1,1,1,E01002260,0,1,1,1,1,3,3,2,2,1,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,1,1,0,1,1,5,1,1,1,1,1,E01002261,1,1,1,1,1,5,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2209,0,1,1,0,1,5,1,2,2,1,1,E01002262,0,2,1,0,1,4,1,2,1,1,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
2210,1,1,1,1,1,3,2,2,3,1,1,E01002263,1,1,1,1,1,2,1,2,2,0,1,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2211,0,3,1,1,1,2,1,2,2,0,1,E01002264,0,3,1,1,1,2,1,3,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,1,1,1,1,1,3,1,2,3,0,1,E01002265,1,1,1,1,1,2,1,3,4,1,1,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2213,1,1,1,1,1,4,2,3,1,0,1,E01002266,1,1,1,0,1,3,2,3,1,0,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2214,1,2,1,0,1,4,1,2,2,1,1,E01002267,0,2,1,1,1,3,1,3,1,0,2,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0
2215,0,1,1,0,1,3,3,3,1,0,1,E01002268,0,1,1,0,1,2,2,3,1,0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,1,1,1,1,1,3,3,2,2,0,1,E01002269,1,1,1,1,1,3,2,2,1,0,1,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,1,1,2,1,2,2,1,2,2,0,1,E01002270,1,1,2,1,2,2,1,3,2,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2218,0,1,1,1,2,3,1,3,2,1,1,E01002271,0,1,1,1,2,2,1,3,2,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,1,1,1,1,1,5,1,2,2,1,1,E01002272,1,1,1,0,1,4,1,2,1,1,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
2220,1,1,1,1,2,3,2,3,2,1,1,E01002273,1,1,1,0,2,3,1,3,2,0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
2221,1,1,1,1,1,4,1,2,1,1,1,E01002274,1,1,1,1,2,4,1,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2222,1,1,1,0,2,4,1,3,2,0,1,E01002275,0,1,1,0,2,3,1,3,2,1,1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
2223,1,1,1,1,1,1,6,2,1,0,1,E01002276,1,2,1,0,1,1,5,2,1,0,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
2224,1,1,1,1,1,2,4,2,1,0,1,E01002277,1,1,1,0,1,2,3,2,1,0,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2225,0,3,1,1,1,2,1,2,2,0,1,E01002278,0,3,1,1,1,2,1,2,1,1,2,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
2226,0,3,1,1,1,3,1,2,2,0,1,E01002279,0,3,1,0,1,3,1,2,1,0,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
2227,0,2,1,1,1,2,1,2,2,1,1,E01002280,1,2,1,1,1,2,0,2,1,0,2,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0
2228,1,2,1,1,1,2,3,2,2,0,1,E01002281,1,2,1,1,1,1,2,2,1,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,1,2,1,1,1,2,1,2,1,0,1,E01002282,1,2,1,1,1,2,1,3,1,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,0,2,1,1,1,3,2,2,1,0,1,E01002283,0,3,1,1,1,2,2,2,1,0,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2231,0,2,1,1,1,3,1,3,2,0,1,E01002284,0,2,2,0,1,2,1,3,1,1,2,-1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0
2232,1,1,1,1,1,4,1,3,2,1,1,E01002285,1,1,1,1,2,4,1,2,2,0,1,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
2233,0,1,1,0,1,6,1,2,2,1,1,E01002286,0,1,1,1,1,5,1,2,1,0,2,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0
2234,1,1,1,1,1,6,1,2,1,1,1,E01002287,1,1,1,1,1,5,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,0,1,1,1,1,4,1,2,2,1,1,E01002288,1,1,1,1,2,3,1,2,2,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0
2236,1,1,1,1,1,5,1,2,1,1,1,E01002289,1,1,1,0,1,5,1,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2237,0,1,1,0,1,6,1,2,1,1,1,E01002290,0,1,1,1,2,5,1,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2238,1,1,1,0,1,6,1,1,1,1,1,E01002291,1,1,1,1,1,5,1,2,1,1,1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2239,1,1,1,1,1,4,2,2,1,1,1,E01002292,1,2,1,1,1,3,2,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2240,1,1,1,1,1,2,3,2,2,1,1,E01002293,1,1,1,1,1,1,1,2,2,1,2,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,1,1,1,1,1,4,2,2,1,1,1,E01002294,1,1,1,1,2,3,2,3,1,1,1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2242,0,1,1,1,1,4,1,2,2,1,1,E01002295,1,1,1,1,2,3,1,2,2,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0
2243,1,1,1,1,1,2,6,1,1,1,1,E01002296,1,1,1,1,1,2,6,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,1,3,1,1,1,3,1,2,1,0,1,E01002297,1,2,2,1,1,2,1,2,1,0,2,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
2245,1,1,1,0,1,4,1,2,2,1,1,E01002298,1,1,1,1,1,3,1,3,1,1,1,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
2246,0,1,1,1,1,3,2,3,1,1,1,E01002299,0,1,1,1,1,2,2,3,1,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2247,0,1,1,1,1,4,2,2,2,1,1,E01002300,0,1,1,1,1,3,1,3,2,1,1,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,0,1,1,1,1,5,1,2,1,1,1,E01002301,0,1,1,0,1,4,1,2,1,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
2249,1,1,1,1,1,5,1,2,1,1,1,E01002302,1,1,1,1,1,4,1,3,1,1,2,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,1,1,1,1,1,3,1,3,1,1,1,E01002303,1,2,1,1,1,2,1,3,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2251,0,1,1,1,1,2,6,2,1,1,1,E01002304,0,1,1,1,1,1,6,2,1,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2252,0,1,1,1,1,3,3,2,2,1,1,E01002305,0,1,1,1,1,3,3,2,1,1,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,0,2,1,1,1,3,1,2,2,1,1,E01002306,0,2,1,1,1,2,1,3,2,0,2,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2254,1,2,1,0,1,4,1,2,1,1,1,E01002307,1,2,0,1,1,4,1,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
2255,0,2,1,1,1,3,1,2,2,1,1,E01002308,0,1,1,1,1,2,1,2,2,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
2256,1,1,1,1,1,4,1,2,2,0,1,E01002309,1,1,1,1,1,5,0,3,1,0,2,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,1,1,1,1,1,2,1,2,2,1,2,E01002310,1,1,1,1,1,2,1,3,2,0,2,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2258,1,1,1,1,1,3,3,1,1,0,1,E01002311,0,2,1,1,1,2,3,2,1,0,2,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
2259,1,1,1,0,1,2,3,2,2,1,1,E01002312,0,2,1,1,1,2,3,2,1,0,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0
2260,0,1,1,1,1,3,3,2,1,0,1,E01002313,0,2,1,1,1,2,2,2,1,0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2261,0,1,1,1,1,2,1,3,2,0,1,E01002314,0,1,1,1,1,2,1,3,1,0,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,0,2,1,1,1,3,1,2,2,0,1,E01002315,0,2,1,1,1,4,1,2,1,0,2,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,0,1,1,1,1,1,1,2,2,1,1,E01002316,1,2,1,1,1,1,1,1,2,0,2,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
2264,0,1,1,0,1,5,1,2,1,1,1,E01002317,1,1,1,1,2,4,1,2,1,0,2,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0
2265,1,1,1,1,1,5,1,1,1,1,1,E01002318,1,1,1,1,1,5,1,2,1,0,2,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2266,1,1,1,1,1,4,2,2,1,1,1,E01002319,1,1,1,1,1,3,1,2,1,1,2,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,0,1,1,1,1,6,1,2,1,1,1,E01002320,1,1,1,1,1,5,1,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2268,1,1,1,1,1,4,1,2,3,1,1,E01002321,1,1,1,1,2,3,1,2,2,1,1,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
2269,1,0,1,0,1,6,2,1,1,1,1,E01002322,1,1,1,1,1,5,2,2,1,1,1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2270,0,1,1,1,1,6,1,2,1,1,1,E01002323,1,1,1,1,1,5,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2271,0,1,1,1,1,4,1,2,2,1,1,E01002324,0,1,1,1,2,4,1,2,2,0,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
2272,1,1,1,1,1,4,1,2,1,0,1,E01002325,1,2,1,1,1,3,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2273,1,1,1,1,1,4,1,2,2,1,1,E01002326,1,1,1,1,1,4,1,2,1,1,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,1,1,1,0,1,6,1,2,1,1,1,E01002327,0,1,1,1,1,5,1,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2275,1,0,1,1,1,4,1,2,1,1,1,E01002328,1,1,1,0,1,3,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
2276,1,1,1,1,1,5,1,2,1,1,1,E01002329,1,1,1,1,1,4,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,0,1,1,1,1,4,2,2,1,1,1,E01002330,0,1,1,1,1,4,1,1,1,1,2,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,1,1,1,1,1,4,2,2,1,1,1,E01002331,0,1,1,1,1,4,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2279,0,1,0,1,1,5,1,2,1,1,1,E01002332,1,1,1,1,1,5,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2280,1,1,1,0,2,5,1,2,1,0,1,E01002333,1,1,1,1,2,4,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2281,1,1,1,1,2,3,3,2,1,1,1,E01002334,1,1,1,1,1,3,2,3,1,0,2,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
2282,1,1,1,1,1,4,1,2,2,1,1,E01002335,1,1,1,1,1,5,0,2,1,1,1,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,1,1,1,1,1,6,1,2,1,1,1,E01002336,1,1,0,1,1,5,1,2,1,0,2,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2284,1,1,2,1,2,2,3,2,1,1,1,E01002337,1,1,1,1,2,2,3,3,1,0,2,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2285,1,1,1,1,1,5,1,2,1,1,1,E01002338,1,1,1,1,1,4,1,3,1,1,2,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,0,0,1,1,2,5,1,2,1,1,1,E01002339,0,1,1,0,1,5,1,2,1,0,2,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
2287,1,1,1,1,1,5,1,2,1,0,1,E01002340,0,0,1,1,1,5,1,2,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
2288,0,1,1,1,1,4,1,3,2,0,1,E01002341,1,1,1,1,1,3,1,3,1,0,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
2289,1,1,1,1,1,5,1,1,2,1,1,E01002342,1,1,1,1,1,4,1,2,2,1,2,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,0,1,1,1,1,5,1,2,2,0,1,E01002343,1,1,1,1,1,3,1,3,2,0,1,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2291,0,1,1,1,1,1,7,1,1,1,1,E01002344,1,1,1,1,1,1,7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2292,1,1,1,1,1,2,3,2,1,1,1,E01002345,1,1,1,1,1,2,2,2,1,1,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,1,1,1,1,1,5,1,2,1,1,1,E01002346,1,1,1,1,1,4,1,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,0,1,1,1,1,4,2,2,1,1,1,E01002347,1,1,1,1,1,3,1,2,1,1,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2295,0,1,1,1,1,3,6,2,1,1,1,E01002348,0,1,1,1,1,2,6,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,1,1,1,1,1,5,1,2,2,1,1,E01002349,1,1,1,1,2,3,1,3,2,1,1,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2297,1,1,1,1,1,2,2,2,2,1,1,E01002350,1,1,1,1,1,2,1,2,1,1,2,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,1,1,1,1,1,4,0,1,2,3,1,E01002351,1,1,1,1,1,3,1,1,1,2,2,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2299,0,1,1,1,1,2,1,2,2,1,1,E01002352,1,1,1,1,1,3,1,2,1,2,2,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0
2300,1,1,1,1,2,3,1,2,1,1,1,E01002353,1,1,1,1,1,4,1,2,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2301,0,1,1,1,2,5,1,2,1,0,1,E01002354,1,1,1,1,2,4,1,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2302,1,0,1,0,1,6,0,2,1,1,1,E01002355,1,1,1,0,1,7,1,2,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2303,1,1,1,1,1,1,1,1,1,1,1,E01002356,2,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2304,1,1,1,1,1,2,1,1,2,1,1,E01002358,1,1,1,1,1,2,1,1,1,1,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,1,1,1,1,1,5,1,1,1,1,1,E01002359,1,1,1,1,1,5,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
