"","clusters_2011_cleanup_Commercial","clusters_2011_cleanup_Estates","clusters_2011_cleanup_High.density","clusters_2011_cleanup_Low.density","clusters_2011_cleanup_Open.green.space","clusters_2011_cleanup_Other.green","clusters_2011_cleanup_Terraced","hierarchical8","LSOA11CD"
"2394",0.0127659574468085,0.165957446808511,0.00425531914893617,0.331914893617021,0.153191489361702,0.331914893617021,0,6,"E01002445"
"2395",0.00218579234972678,0.0229508196721311,0.0163934426229508,0.150819672131148,0.583606557377049,0.220765027322404,0.00327868852459016,7,"E01002446"
"2396",0.0013262599469496,0.0026525198938992,0.0119363395225464,0.179045092838196,0.46684350132626,0.335543766578249,0.0026525198938992,7,"E01002447"
"2397",0.0273348519362187,0.0364464692482916,0.0227790432801822,0.202733485193622,0.444191343963554,0.255125284738041,0.0113895216400911,7,"E01002448"
"2398",0,0.037344398340249,0.0663900414937759,0.468879668049793,0.107883817427386,0.319502074688797,0,6,"E01002449"
"2399",0,0.0143540669856459,0,0.789473684210526,0.0669856459330144,0.129186602870813,0,3,"E01002450"
"2400",0,0.0162162162162162,0,0.718918918918919,0.0108108108108108,0.248648648648649,0.00540540540540541,3,"E01002451"
"2401",0.0136986301369863,0.0102739726027397,0.0136986301369863,0.452054794520548,0.219178082191781,0.291095890410959,0,6,"E01002452"
"2402",0,0.0629370629370629,0,0.776223776223776,0.0034965034965035,0.157342657342657,0,3,"E01002453"
"2403",0.00251889168765743,0.0957178841309824,0.017632241813602,0.438287153652393,0.201511335012594,0.244332493702771,0,6,"E01002454"
"2404",0.0199203187250996,0.0637450199203187,0.0438247011952191,0.529880478087649,0.0956175298804781,0.215139442231076,0.0318725099601594,3,"E01002455"
"2405",0.01,0.09,0.02,0.416666666666667,0.0833333333333333,0.38,0,6,"E01002456"
"2406",0.0710059171597633,0.0591715976331361,0.0236686390532544,0.455621301775148,0.0650887573964497,0.325443786982249,0,6,"E01002457"
"2407",0,0.012,0,0.294,0.406,0.288,0,7,"E01002458"
"2408",0,0.00328947368421053,0,0.661184210526316,0.0526315789473684,0.282894736842105,0,3,"E01002459"
"2409",0.0440251572327044,0.0220125786163522,0.00314465408805031,0.361635220125786,0.182389937106918,0.386792452830189,0,6,"E01002460"
"2410",0,0.0233050847457627,0.00423728813559322,0.190677966101695,0.391949152542373,0.389830508474576,0,7,"E01002461"
"2411",0,0.0966666666666667,0.00333333333333333,0.423333333333333,0.0866666666666667,0.39,0,6,"E01002462"
"2412",0,0.0050761421319797,0.0050761421319797,0.294416243654822,0.258883248730964,0.434010152284264,0.00253807106598985,6,"E01002463"
"2413",0,0.0438356164383562,0,0.421917808219178,0.317808219178082,0.216438356164384,0,6,"E01002464"
"2414",0.0472727272727273,0.00363636363636364,0.00363636363636364,0.6,0.0363636363636364,0.305454545454545,0.00363636363636364,3,"E01002465"
"2415",0,0,0.00617283950617284,0.882716049382716,0.00308641975308642,0.095679012345679,0.0123456790123457,3,"E01002466"
"2416",0,0.0167785234899329,0.00335570469798658,0.654362416107383,0.0604026845637584,0.26510067114094,0,3,"E01002467"
"2417",0,0,0.0069204152249135,0.775086505190311,0.0173010380622837,0.197231833910035,0.00346020761245675,3,"E01002468"
"2418",0.00625,0.003125,0.00625,0.834375,0,0.14375,0.00625,3,"E01002469"
"2419",0.212230215827338,0.0215827338129496,0.0251798561151079,0.514388489208633,0.0251798561151079,0.201438848920863,0,6,"E01002470"
"2420",0,0.00431034482758621,0.00431034482758621,0.719827586206897,0.0517241379310345,0.198275862068966,0.021551724137931,3,"E01002471"
"2421",0.039344262295082,0.039344262295082,0.00983606557377049,0.173770491803279,0.354098360655738,0.383606557377049,0,7,"E01002472"
"2422",0,0.00874125874125874,0,0.215034965034965,0.545454545454545,0.230769230769231,0,7,"E01002473"
"2423",0.0347222222222222,0.0277777777777778,0.0277777777777778,0.510416666666667,0.232638888888889,0.149305555555556,0.0173611111111111,6,"E01002474"
"2424",0,0.0592105263157895,0.0164473684210526,0.299342105263158,0.292763157894737,0.332236842105263,0,7,"E01002475"
"2425",0,0.0576923076923077,0.0192307692307692,0.389423076923077,0.216346153846154,0.317307692307692,0,6,"E01002476"
"2426",0,0.0590717299578059,0.00421940928270042,0.350210970464135,0.244725738396624,0.341772151898734,0,6,"E01002477"
"2427",0.0311284046692607,0.0505836575875486,0.0466926070038911,0.486381322957198,0.140077821011673,0.245136186770428,0,6,"E01002478"
"2428",0,0.0438871473354232,0.0219435736677116,0.476489028213166,0.206896551724138,0.250783699059561,0,6,"E01002479"
"2429",0,0.0440097799511002,0.0171149144254279,0.486552567237164,0.26161369193154,0.190709046454768,0,6,"E01002480"
"2430",0.00626959247648903,0.0783699059561129,0.0125391849529781,0.41692789968652,0.166144200626959,0.316614420062696,0.00313479623824451,6,"E01002481"
"2431",0,0.0126984126984127,0,0.485714285714286,0.107936507936508,0.393650793650794,0,6,"E01002482"
"2432",0.0578231292517007,0.0170068027210884,0.0306122448979592,0.585034013605442,0.0680272108843537,0.241496598639456,0,3,"E01002483"
"2433",0.0135746606334842,0.126696832579186,0.0180995475113122,0.520361990950226,0.0678733031674208,0.230769230769231,0.0226244343891403,6,"E01002484"
"2434",0.0319634703196347,0.127853881278539,0.0228310502283105,0.579908675799087,0.0228310502283105,0.210045662100457,0.0045662100456621,6,"E01002485"
"2435",0,0.0314465408805031,0.0356394129979036,0.222222222222222,0.394129979035639,0.316561844863732,0,7,"E01002486"
"2436",0.0110497237569061,0.0110497237569061,0.0276243093922652,0.635359116022099,0.0718232044198895,0.237569060773481,0.00552486187845304,3,"E01002487"
"2437",0,0.0045662100456621,0.0136986301369863,0.538812785388128,0.114155251141553,0.328767123287671,0,6,"E01002488"
"2438",0.00806451612903226,0.0362903225806452,0.0201612903225806,0.495967741935484,0.112903225806452,0.318548387096774,0.00806451612903226,6,"E01002489"
"2439",0.0152439024390244,0.00609756097560976,0.024390243902439,0.448170731707317,0.185975609756098,0.314024390243902,0.00609756097560976,6,"E01002490"
"2440",0.00571428571428571,0.0171428571428571,0.0685714285714286,0.6,0.0171428571428571,0.291428571428571,0,3,"E01002491"
"2441",0.0225225225225225,0,0.00900900900900901,0.585585585585586,0.171171171171171,0.211711711711712,0,6,"E01002492"
"2442",0,0.0683760683760684,0.0341880341880342,0.487179487179487,0.0683760683760684,0.341880341880342,0,6,"E01002493"
"2443",0,0.027363184079602,0.00248756218905473,0.552238805970149,0.206467661691542,0.211442786069652,0,6,"E01002494"
"2444",0.0037037037037037,0.0259259259259259,0.0296296296296296,0.459259259259259,0.222222222222222,0.255555555555556,0.0037037037037037,6,"E01002495"
"2445",0.026578073089701,0.0465116279069767,0.0398671096345515,0.385382059800664,0.0598006644518272,0.441860465116279,0,6,"E01002496"
"2446",0.0409556313993174,0.037542662116041,0.0409556313993174,0.372013651877133,0.0989761092150171,0.409556313993174,0,6,"E01002497"
"2447",0.00896860986547085,0.0224215246636771,0,0.573991031390135,0.0403587443946188,0.354260089686099,0,6,"E01002498"
"2448",0.00154083204930663,0.0138674884437596,0.00462249614791988,0.243451463790447,0.442218798151002,0.294298921417565,0,7,"E01002499"
"2449",0,0.0386740331491713,0,0.624309392265193,0.0331491712707182,0.298342541436464,0.00552486187845304,3,"E01002501"
"2450",0,0.111650485436893,0.0194174757281553,0.621359223300971,0.0194174757281553,0.199029126213592,0.029126213592233,3,"E01002502"
"2451",0.0394736842105263,0.043859649122807,0.0087719298245614,0.697368421052632,0.0175438596491228,0.175438596491228,0.0175438596491228,3,"E01002503"
"2452",0.00319488817891374,0.0702875399361022,0.0287539936102236,0.348242811501597,0.252396166134185,0.287539936102236,0.00958466453674121,6,"E01002504"
"2453",0.0114613180515759,0.0143266475644699,0,0.146131805157593,0.315186246418338,0.512893982808023,0,4,"E01002505"
"2454",0.26063829787234,0.0372340425531915,0.0904255319148936,0.436170212765957,0.0372340425531915,0.122340425531915,0.0159574468085106,6,"E01002506"
"2455",0.00753768844221105,0.0125628140703518,0.0251256281407035,0.309045226130653,0.278894472361809,0.364321608040201,0.00251256281407035,6,"E01002507"
"2456",0.0341614906832298,0.0745341614906832,0.031055900621118,0.472049689440994,0.127329192546584,0.260869565217391,0,6,"E01002508"
"2457",0,0.0177935943060498,0,0.562277580071174,0.149466192170818,0.270462633451957,0,6,"E01002509"
"2458",0.0252100840336134,0.0168067226890756,0.0168067226890756,0.470588235294118,0.147058823529412,0.323529411764706,0,6,"E01002511"
"2459",0,0.0274442538593482,0.0188679245283019,0.303602058319039,0.329331046312178,0.308747855917667,0.0120068610634648,7,"E01002512"
"2460",0.0326975476839237,0.0381471389645777,0.0136239782016349,0.258855585831063,0.294277929155313,0.362397820163488,0,6,"E01002513"
"2461",0.0656565656565657,0.0606060606060606,0.0656565656565657,0.505050505050505,0.0757575757575758,0.191919191919192,0.0353535353535354,6,"E01002514"
"2462",0.0307262569832402,0.053072625698324,0.058659217877095,0.293296089385475,0.192737430167598,0.354748603351955,0.0167597765363128,6,"E01002515"
"2463",0,0.0537190082644628,0.0289256198347107,0.334710743801653,0.202479338842975,0.371900826446281,0.00826446280991736,6,"E01002516"
"2464",0.0276243093922652,0.0607734806629834,0.00552486187845304,0.61878453038674,0.0607734806629834,0.226519337016575,0,3,"E01002518"
"2465",0,0.0743243243243243,0.00337837837837838,0.307432432432432,0.402027027027027,0.212837837837838,0,7,"E01002519"
"2466",0.0247349823321555,0.0459363957597173,0.0848056537102474,0.31095406360424,0.144876325088339,0.314487632508834,0.0742049469964664,6,"E01002520"
"2467",0.185064935064935,0.0811688311688312,0.0909090909090909,0.155844155844156,0.12987012987013,0.308441558441558,0.0487012987012987,4,"E01002521"
"2468",0.0181818181818182,0.0303030303030303,0.0303030303030303,0.406060606060606,0.115151515151515,0.181818181818182,0.218181818181818,3,"E01002523"
"2469",0.00677966101694915,0.0576271186440678,0.0203389830508475,0.423728813559322,0.230508474576271,0.230508474576271,0.0305084745762712,6,"E01002525"
"2470",0,0.0947368421052632,0.0140350877192982,0.508771929824561,0.0666666666666667,0.315789473684211,0,6,"E01002526"
"2471",0,0.00748129675810474,0.0324189526184539,0.246882793017456,0.481296758104738,0.226932668329177,0.00498753117206983,7,"E01002527"
"2472",0,0.0974212034383954,0.0171919770773639,0.469914040114613,0.131805157593123,0.283667621776504,0,6,"E01002528"
"2473",0.084070796460177,0.0575221238938053,0.0398230088495575,0.451327433628319,0.101769911504425,0.115044247787611,0.150442477876106,3,"E01002529"
"2474",0,0.119402985074627,0.0298507462686567,0.358208955223881,0.208955223880597,0.276119402985075,0.00746268656716418,6,"E01002530"
"2475",0.00884955752212389,0.0265486725663717,0.0707964601769911,0.539823008849557,0.0929203539823009,0.261061946902655,0,3,"E01002531"
"2476",0,0.0955414012738854,0.0191082802547771,0.398089171974522,0.159235668789809,0.328025477707006,0,6,"E01002532"
"2477",0,0.0228310502283105,0.00228310502283105,0.246575342465753,0.541095890410959,0.187214611872146,0,7,"E01002533"
"2478",0.00383141762452107,0.0421455938697318,0.00766283524904215,0.555555555555556,0.0957854406130268,0.295019157088123,0,6,"E01002534"
"2479",0.186495176848875,0.0514469453376206,0.0289389067524116,0.443729903536977,0.0707395498392283,0.218649517684887,0,6,"E01002535"
"2480",0,0.100917431192661,0.00917431192660551,0.389908256880734,0.178899082568807,0.321100917431193,0,6,"E01002536"
"2481",0.0144927536231884,0.0434782608695652,0.0253623188405797,0.36231884057971,0.264492753623188,0.289855072463768,0,6,"E01002537"
"2482",0,0.0460526315789474,0.0263157894736842,0.365131578947368,0.243421052631579,0.319078947368421,0,6,"E01002538"
"2483",0,0,0,0.604430379746835,0.10126582278481,0.291139240506329,0.00316455696202532,3,"E01002539"
"2484",0,0.0851063829787234,0.0851063829787234,0.430851063829787,0.122340425531915,0.276595744680851,0,6,"E01002540"
"2485",0,0.0503597122302158,0.0827338129496403,0.446043165467626,0.169064748201439,0.241007194244604,0.0107913669064748,6,"E01002541"
"2486",0.0833333333333333,0.151041666666667,0.03125,0.369791666666667,0.0625,0.296875,0.00520833333333333,6,"E01002542"
"2487",0,0.161904761904762,0.00476190476190476,0.276190476190476,0.295238095238095,0.261904761904762,0,7,"E01002543"
"2488",0,0.0204081632653061,0.00510204081632653,0.61734693877551,0.158163265306122,0.198979591836735,0,3,"E01002544"
"2489",0,0.0227272727272727,0.00909090909090909,0.336363636363636,0.236363636363636,0.395454545454545,0,6,"E01002545"
"2490",0,0.0149812734082397,0.00374531835205993,0.543071161048689,0.250936329588015,0.187265917602996,0,6,"E01002546"
"2491",0.0118343195266272,0.0236686390532544,0.0414201183431953,0.615384615384615,0.106508875739645,0.183431952662722,0.0177514792899408,3,"E01002547"
"2492",0.00793650793650794,0.132936507936508,0.0297619047619048,0.154761904761905,0.351190476190476,0.28968253968254,0.0337301587301587,7,"E01002548"
"2493",0,0.0345744680851064,0.00265957446808511,0.329787234042553,0.319148936170213,0.313829787234043,0,7,"E01002549"
"2494",0.00689655172413793,0.220689655172414,0.0413793103448276,0.36551724137931,0.110344827586207,0.255172413793103,0,6,"E01002550"
"2495",0.0116731517509728,0.132295719844358,0,0.428015564202335,0.066147859922179,0.361867704280156,0,6,"E01002551"
"2496",0.00377358490566038,0.124528301886792,0.030188679245283,0.418867924528302,0.0792452830188679,0.29811320754717,0.0452830188679245,6,"E01002552"
"2497",0.00854700854700855,0.123931623931624,0.00427350427350427,0.504273504273504,0.0256410256410256,0.329059829059829,0.00427350427350427,6,"E01002553"
"2498",0.128686327077748,0.0375335120643432,0.120643431635389,0.155495978552279,0.211796246648794,0.246648793565684,0.0991957104557641,4,"E01002554"
"2499",0,0.0182370820668693,0.0303951367781155,0.531914893617021,0.161094224924012,0.252279635258359,0.0060790273556231,6,"E01002555"
"2500",0,0.029585798816568,0.0769230769230769,0.550295857988166,0.0177514792899408,0.325443786982249,0,6,"E01002556"
"2501",0.0126182965299685,0.0157728706624606,0.0220820189274448,0.482649842271293,0.1198738170347,0.347003154574132,0,6,"E01002557"
"2502",0.0579150579150579,0.0115830115830116,0.0386100386100386,0.416988416988417,0.146718146718147,0.32046332046332,0.00772200772200772,6,"E01002558"
"2503",0,0.0145077720207254,0.0145077720207254,0.140932642487047,0.507772020725389,0.321243523316062,0.00103626943005181,7,"E01002559"
"2504",0,0.0272108843537415,0.0374149659863946,0.554421768707483,0.0646258503401361,0.299319727891156,0.0170068027210884,6,"E01002560"
"2505",0,0.010989010989011,0.21978021978022,0.505494505494505,0.0769230769230769,0.186813186813187,0,6,"E01002561"
"2506",0.00434782608695652,0.0478260869565217,0.0260869565217391,0.430434782608696,0.265217391304348,0.221739130434783,0.00434782608695652,6,"E01002562"
"2507",0,0.00711743772241993,0.0142348754448399,0.523131672597865,0.306049822064057,0.138790035587189,0.0106761565836299,6,"E01002563"
"2508",0.0131004366812227,0.11353711790393,0.091703056768559,0.406113537117904,0.104803493449782,0.192139737991266,0.0786026200873362,3,"E01002564"
"2509",0.0495049504950495,0.0198019801980198,0.0495049504950495,0.202970297029703,0.232673267326733,0.212871287128713,0.232673267326733,6,"E01002565"
"2510",0.0401606425702811,0.036144578313253,0.0803212851405622,0.0522088353413655,0.413654618473896,0.377510040160643,0,7,"E01002566"
"2511",0.0204081632653061,0.00680272108843537,0.17687074829932,0.183673469387755,0.0408163265306122,0.0340136054421769,0.537414965986395,5,"E01002567"
"2512",0.0266666666666667,0,0.16,0.226666666666667,0.213333333333333,0.36,0.0133333333333333,4,"E01002568"
"2513",0.00396825396825397,0.0119047619047619,0.111111111111111,0.126984126984127,0.107142857142857,0.226190476190476,0.412698412698413,6,"E01002569"
"2514",0.261904761904762,0.0238095238095238,0.0238095238095238,0.174603174603175,0.00793650793650794,0.0873015873015873,0.420634920634921,5,"E01002570"
"2515",0,0.0769230769230769,0.0705128205128205,0.256410256410256,0.378205128205128,0.192307692307692,0.0256410256410256,7,"E01002571"
"2516",0.0021978021978022,0.0373626373626374,0.0197802197802198,0.0791208791208791,0.705494505494506,0.156043956043956,0,7,"E01002572"
"2517",0.01875,0.03125,0.2,0.33125,0.00625,0.10625,0.30625,5,"E01002573"
"2518",0.0078740157480315,0.0078740157480315,0.125984251968504,0.417322834645669,0.0866141732283465,0.110236220472441,0.244094488188976,5,"E01002574"
"2519",0.0578034682080925,0.0115606936416185,0.0982658959537572,0.254335260115607,0.0635838150289017,0.219653179190751,0.294797687861272,6,"E01002575"
"2520",0,0.0804597701149425,0.0459770114942529,0.459770114942529,0.028735632183908,0.206896551724138,0.17816091954023,3,"E01002576"
"2521",0.0242424242424242,0.00606060606060606,0.0121212121212121,0.466666666666667,0.0787878787878788,0.224242424242424,0.187878787878788,3,"E01002577"
"2522",0.0172413793103448,0.00431034482758621,0.0172413793103448,0.543103448275862,0.112068965517241,0.297413793103448,0.00862068965517241,6,"E01002578"
"2523",0,0.016597510373444,0.00829875518672199,0.352697095435685,0.327800829875519,0.294605809128631,0,6,"E01002579"
"2524",0,0.1,0.0888888888888889,0.311111111111111,0.0666666666666667,0.111111111111111,0.322222222222222,5,"E01002580"
"2525",0.0196078431372549,0.0915032679738562,0.156862745098039,0.287581699346405,0.117647058823529,0.104575163398693,0.222222222222222,5,"E01002581"
"2526",0.00680272108843537,0.0408163265306122,0.0816326530612245,0.340136054421769,0.0884353741496599,0.0884353741496599,0.353741496598639,5,"E01002582"
"2527",0.0124610591900312,0.00623052959501558,0.0218068535825545,0.32398753894081,0.261682242990654,0.373831775700935,0,6,"E01002583"
"2528",0.0373831775700935,0.014018691588785,0.0280373831775701,0.546728971962617,0.163551401869159,0.205607476635514,0.00467289719626168,6,"E01002584"
"2529",0.00775193798449612,0.0271317829457364,0.0155038759689922,0.550387596899225,0.124031007751938,0.271317829457364,0.00387596899224806,6,"E01002585"
"2530",0,0.00328947368421053,0.00328947368421053,0.539473684210526,0.200657894736842,0.253289473684211,0,6,"E01002586"
"2531",0,0.0284697508896797,0.0533807829181495,0.405693950177936,0.0782918149466192,0.434163701067616,0,6,"E01002587"
"2532",0,0.0642201834862385,0.055045871559633,0.211009174311927,0.220183486238532,0.440366972477064,0.00917431192660551,6,"E01002588"
"2533",0.00459770114942529,0.0206896551724138,0.032183908045977,0.273563218390805,0.370114942528736,0.298850574712644,0,7,"E01002589"
"2534",0.0306122448979592,0.0459183673469388,0.0612244897959184,0.510204081632653,0.0255102040816327,0.275510204081633,0.0510204081632653,6,"E01002590"
"2535",0,0.0224719101123595,0.0711610486891386,0.539325842696629,0.0449438202247191,0.322097378277154,0,6,"E01002591"
"2536",0.00775193798449612,0.0108527131782946,0.0186046511627907,0.206201550387597,0.30077519379845,0.455813953488372,0,6,"E01002592"
"2537",0.0359281437125748,0.0119760479041916,0.0359281437125748,0.568862275449102,0.0958083832335329,0.236526946107784,0.0149700598802395,3,"E01002593"
"2538",0.00317460317460317,0.00317460317460317,0,0.647619047619048,0.0158730158730159,0.323809523809524,0.00634920634920635,3,"E01002594"
"2539",0,0.00483091787439614,0.0531400966183575,0.579710144927536,0.0676328502415459,0.285024154589372,0.00966183574879227,3,"E01002595"
"2540",0,0.101382488479263,0.0138248847926267,0.359447004608295,0.327188940092166,0.19815668202765,0,6,"E01002596"
"2541",0.0174672489082969,0.00873362445414847,0.0786026200873362,0.633187772925764,0.0436681222707424,0.218340611353712,0,3,"E01002598"
"2542",0,0.0129032258064516,0.0258064516129032,0.774193548387097,0,0.187096774193548,0,3,"E01002599"
"2543",0,0,0,0.839130434782609,0,0.160869565217391,0,3,"E01002600"
"2544",0.00884955752212389,0.0412979351032448,0.0147492625368732,0.271386430678466,0.389380530973451,0.274336283185841,0,7,"E01002601"
"2545",0.0170454545454545,0.0113636363636364,0,0.642045454545455,0.136363636363636,0.193181818181818,0,3,"E01002602"
"2546",0,0.0368098159509202,0.0736196319018405,0.533742331288344,0.0613496932515337,0.288343558282209,0.00613496932515337,6,"E01002603"
"2547",0,0.0730337078651685,0.134831460674157,0.303370786516854,0.213483146067416,0.269662921348315,0.00561797752808989,6,"E01002604"
"2548",0.0220820189274448,0.00315457413249211,0.028391167192429,0.340694006309148,0.189274447949527,0.413249211356467,0.00315457413249211,6,"E01002605"
"2549",0.0126582278481013,0.0316455696202532,0.0506329113924051,0.449367088607595,0.0506329113924051,0.40506329113924,0,6,"E01002606"
"2550",0.0171821305841924,0.00343642611683849,0.0240549828178694,0.570446735395189,0.0343642611683849,0.336769759450172,0.013745704467354,6,"E01002607"
"2551",0.00789473684210526,0.0236842105263158,0.0289473684210526,0.252631578947368,0.357894736842105,0.302631578947368,0.0263157894736842,7,"E01002608"
"2552",0,0.00854700854700855,0.0256410256410256,0.585470085470085,0.0128205128205128,0.346153846153846,0.0213675213675214,3,"E01002609"
"2553",0,0.0551558752997602,0.00959232613908873,0.237410071942446,0.342925659472422,0.354916067146283,0,7,"E01002610"
"2554",0.00311526479750779,0.0155763239875389,0.0124610591900312,0.46417445482866,0.143302180685358,0.327102803738318,0.0342679127725857,6,"E01002611"
"2555",0.0656370656370656,0,0.0849420849420849,0.266409266409266,0.135135135135135,0.308880308880309,0.138996138996139,6,"E01002612"
"2556",0,0.0204918032786885,0.00819672131147541,0.622950819672131,0.0245901639344262,0.323770491803279,0,3,"E01002613"
"2557",0.0254237288135593,0.0310734463276836,0.0310734463276836,0.355932203389831,0.231638418079096,0.322033898305085,0.00282485875706215,6,"E01002614"
"2558",0.00560224089635854,0.0672268907563025,0.0420168067226891,0.128851540616246,0.358543417366947,0.397759103641457,0,7,"E01002615"
"2559",0,0.0326530612244898,0.0122448979591837,0.579591836734694,0.0979591836734694,0.261224489795918,0.0163265306122449,3,"E01002616"
"2560",0.00484261501210654,0.0242130750605327,0.00484261501210654,0.416464891041162,0.309927360774818,0.239709443099274,0,6,"E01002617"
"2561",0,0,0,0.807692307692308,0.00961538461538462,0.182692307692308,0,3,"E01002618"
"2562",0.0298507462686567,0.00497512437810945,0.0746268656716418,0.736318407960199,0.00995024875621891,0.144278606965174,0,3,"E01002619"
"2563",0.0277777777777778,0.0444444444444444,0.05,0.383333333333333,0.238888888888889,0.222222222222222,0.0333333333333333,6,"E01002620"
"2564",0,0.0202429149797571,0.0161943319838057,0.493927125506073,0.0890688259109312,0.380566801619433,0,6,"E01002621"
"2565",0.00373134328358209,0.0335820895522388,0,0.514925373134328,0.0522388059701493,0.395522388059701,0,6,"E01002622"
"2566",0.0386473429951691,0.0338164251207729,0.0144927536231884,0.492753623188406,0.101449275362319,0.309178743961353,0.00966183574879227,6,"E01002623"
"2567",0.00568181818181818,0.0965909090909091,0.0454545454545455,0.511363636363636,0.0397727272727273,0.301136363636364,0,6,"E01002624"
"2568",0,0.00784313725490196,0.00784313725490196,0.52156862745098,0.0980392156862745,0.364705882352941,0,6,"E01002625"
"2569",0.00928792569659443,0,0.00619195046439629,0.368421052631579,0.263157894736842,0.352941176470588,0,6,"E01002626"
"2570",0,0,0.0634920634920635,0.492063492063492,0.142857142857143,0.301587301587302,0,6,"E01002627"
"2571",0.0375586854460094,0.0140845070422535,0.0140845070422535,0.422535211267606,0.07981220657277,0.431924882629108,0,6,"E01002628"
"2572",0.0158730158730159,0.0357142857142857,0.0317460317460317,0.531746031746032,0.0753968253968254,0.30952380952381,0,6,"E01002629"
"2573",0.0523255813953488,0.0348837209302326,0.0232558139534884,0.5,0.0348837209302326,0.325581395348837,0.0290697674418605,6,"E01002630"
"2574",0,0.0204081632653061,0,0.557823129251701,0.102040816326531,0.319727891156463,0,6,"E01002631"
"2575",0.00256410256410256,0.00256410256410256,0.00512820512820513,0.515384615384615,0.287179487179487,0.187179487179487,0,6,"E01002632"
"2576",0.00200803212851406,0.0180722891566265,0.00401606425702811,0.110441767068273,0.502008032128514,0.363453815261044,0,7,"E01002633"
"2577",0.00531914893617021,0.0531914893617021,0.0425531914893617,0.25531914893617,0.159574468085106,0.478723404255319,0.00531914893617021,6,"E01002634"
"2578",0.00684931506849315,0.023972602739726,0.00342465753424658,0.438356164383562,0.164383561643836,0.363013698630137,0,6,"E01002635"
"2579",0,0.0117647058823529,0.0117647058823529,0.705882352941177,0.0235294117647059,0.247058823529412,0,3,"E01002636"
"2580",0.00451467268623025,0.0158013544018059,0.0135440180586907,0.124153498871332,0.424379232505643,0.417607223476298,0,7,"E01002637"
"2581",0.00426439232409382,0.0639658848614073,0.00213219616204691,0.196162046908316,0.445628997867804,0.287846481876333,0,7,"E01002638"
"2582",0.0178571428571429,0,0,0.714285714285714,0.0178571428571429,0.238095238095238,0.0119047619047619,3,"E01002639"
"2583",0.0294117647058824,0,0.0352941176470588,0.552941176470588,0.0470588235294118,0.147058823529412,0.188235294117647,3,"E01002640"
"2584",0.0128205128205128,0.0128205128205128,0.0576923076923077,0.448717948717949,0.0512820512820513,0.256410256410256,0.16025641025641,6,"E01002641"
"2585",0.251184834123223,0.018957345971564,0.0663507109004739,0.364928909952607,0.037914691943128,0.146919431279621,0.113744075829384,6,"E01002642"
"2586",0,0.0934065934065934,0.0494505494505494,0.549450549450549,0.0824175824175824,0.181318681318681,0.043956043956044,3,"E01002643"
"2587",0.0111111111111111,0.0166666666666667,0.144444444444444,0.305555555555556,0.188888888888889,0.0833333333333333,0.25,6,"E01002645"
"2588",0.0387596899224806,0.0310077519379845,0.124031007751938,0.441860465116279,0.0542635658914729,0.193798449612403,0.116279069767442,3,"E01002646"
"2589",0.0137931034482759,0.0275862068965517,0.0827586206896552,0.606896551724138,0.00689655172413793,0.262068965517241,0,3,"E01002647"
"2590",0.077720207253886,0.0259067357512953,0.119170984455959,0.404145077720207,0.0103626943005181,0.0984455958549223,0.264248704663212,5,"E01002648"
"2591",0.0939226519337017,0.0165745856353591,0.0828729281767956,0.370165745856354,0.116022099447514,0.12707182320442,0.193370165745856,5,"E01002649"
"2592",0.0135746606334842,0.0180995475113122,0.0904977375565611,0.389140271493213,0.307692307692308,0.176470588235294,0.00452488687782805,6,"E01002650"
"2593",0,0,0.0714285714285714,0.634920634920635,0.00793650793650794,0.0873015873015873,0.198412698412698,3,"E01002651"
"2594",0,0,0.0245398773006135,0.730061349693252,0.049079754601227,0.171779141104294,0.0245398773006135,3,"E01002652"
"2595",0,0,0.0091324200913242,0.730593607305936,0.0182648401826484,0.237442922374429,0.0045662100456621,3,"E01002653"
"2596",0,0,0.0136363636363636,0.718181818181818,0.05,0.213636363636364,0.00454545454545455,3,"E01002654"
"2597",0.0212765957446809,0,0.00531914893617021,0.659574468085106,0.0904255319148936,0.175531914893617,0.0478723404255319,3,"E01002655"
"2598",0.00803212851405622,0.0160642570281124,0,0.421686746987952,0.168674698795181,0.385542168674699,0,6,"E01002656"
"2599",0.036036036036036,0.0135135135135135,0.018018018018018,0.666666666666667,0.0540540540540541,0.18018018018018,0.0315315315315315,3,"E01002657"
"2600",0.03125,0.00892857142857143,0.0267857142857143,0.607142857142857,0.15625,0.116071428571429,0.0535714285714286,3,"E01002658"
"2601",0,0.00970873786407767,0.00970873786407767,0.650485436893204,0.0970873786407767,0.228155339805825,0.00485436893203883,3,"E01002659"
"2602",0.0384615384615385,0,0.0576923076923077,0.557692307692308,0.0128205128205128,0.237179487179487,0.0961538461538462,6,"E01002660"
"2603",0.086734693877551,0.0153061224489796,0.0102040816326531,0.581632653061224,0.0357142857142857,0.26530612244898,0.00510204081632653,3,"E01002661"
"2604",0.0430622009569378,0,0.0287081339712919,0.569377990430622,0.00956937799043062,0.272727272727273,0.076555023923445,3,"E01002662"
"2605",0.0202020202020202,0.0555555555555556,0.0454545454545455,0.353535353535354,0.136363636363636,0.222222222222222,0.166666666666667,6,"E01002663"
"2606",0.0821917808219178,0.0136986301369863,0.13013698630137,0.226027397260274,0.0205479452054795,0.397260273972603,0.13013698630137,6,"E01002664"
