"","LSOA11CD","clusters_2021_cleanup_Commercial","clusters_2021_cleanup_Estates","clusters_2021_cleanup_High.density","clusters_2021_cleanup_Low.density","clusters_2021_cleanup_Open.green.space","clusters_2021_cleanup_Other.green","clusters_2021_cleanup_Terraced","count","lsoa","hierarchical8"
"1464","E01001487",0.0555555555555556,0.00793650793650794,0.0317460317460317,0.26984126984127,0.0158730158730159,0.0158730158730159,0.603174603174603,126,"E01001487",10
"1465","E01001488",0,0.0625,0.0763888888888889,0.354166666666667,0.0347222222222222,0.0555555555555556,0.416666666666667,144,"E01001488",10
"1466","E01001489",0.0555555555555556,0.037037037037037,0.0432098765432099,0.518518518518518,0.0123456790123457,0.0493827160493827,0.283950617283951,162,"E01001489",4
"1467","E01001491",0.0218978102189781,0.0218978102189781,0.0437956204379562,0.321167883211679,0.0510948905109489,0.0875912408759124,0.452554744525547,137,"E01001491",10
"1468","E01001492",0,0,0.0191082802547771,0.585987261146497,0,0.0318471337579618,0.363057324840764,157,"E01001492",4
"1469","E01001493",0,0.0545454545454545,0.0181818181818182,0.727272727272727,0,0.181818181818182,0.0181818181818182,55,"E01001493",4
"1470","E01001494",0,0.0147783251231527,0.00492610837438424,0.70935960591133,0.0344827586206897,0.226600985221675,0.00985221674876847,203,"E01001494",4
"1471","E01001495",0.0673076923076923,0.00961538461538462,0.0192307692307692,0.480769230769231,0,0.0288461538461538,0.394230769230769,104,"E01001495",4
"1472","E01001496",0,0,0.00606060606060606,0.76969696969697,0,0.181818181818182,0.0424242424242424,165,"E01001496",4
"1473","E01001497",0.00826446280991736,0.0165289256198347,0.00826446280991736,0.752066115702479,0.0371900826446281,0.148760330578512,0.0289256198347107,242,"E01001497",4
"1474","E01001498",0.380952380952381,0.0264550264550265,0.0529100529100529,0.380952380952381,0,0.0317460317460317,0.126984126984127,189,"E01001498",4
"1475","E01001499",0.0135135135135135,0.00337837837837838,0,0.648648648648649,0.0506756756756757,0.260135135135135,0.0236486486486486,296,"E01001499",4
"1476","E01001500",0.0119760479041916,0.00598802395209581,0,0.592814371257485,0.0179640718562874,0.239520958083832,0.131736526946108,167,"E01001500",4
"1477","E01001501",0.0861244019138756,0.0382775119617225,0.0574162679425837,0.430622009569378,0.0478468899521531,0.162679425837321,0.177033492822967,209,"E01001501",4
"1478","E01001502",0.00746268656716418,0.0298507462686567,0.0746268656716418,0.470149253731343,0.0671641791044776,0.0895522388059701,0.261194029850746,134,"E01001502",4
"1479","E01001503",0.0290697674418605,0.0406976744186047,0.0523255813953488,0.47093023255814,0.0116279069767442,0.0697674418604651,0.325581395348837,172,"E01001503",10
"1480","E01001504",0,0.0300751879699248,0.0150375939849624,0.646616541353383,0,0.195488721804511,0.112781954887218,133,"E01001504",4
"1481","E01001505",0,0.0261437908496732,0.0326797385620915,0.666666666666667,0,0.124183006535948,0.150326797385621,153,"E01001505",4
"1482","E01001506",0.00650759219088937,0.0108459869848156,0.0433839479392625,0.119305856832972,0.453362255965293,0.297180043383948,0.06941431670282,461,"E01001506",11
"1483","E01001507",0.197674418604651,0.0232558139534884,0.0348837209302326,0.290697674418605,0.0232558139534884,0.284883720930233,0.145348837209302,172,"E01001507",9
"1484","E01001508",0.0216216216216216,0.0378378378378378,0.12972972972973,0.243243243243243,0.0162162162162162,0.0648648648648649,0.486486486486487,185,"E01001508",10
"1485","E01001509",0.0075187969924812,0.075187969924812,0.0225563909774436,0.503759398496241,0.0150375939849624,0.218045112781955,0.157894736842105,133,"E01001509",4
"1486","E01001510",0.015625,0.046875,0.171875,0.015625,0.3125,0.4375,0,64,"E01001510",6
"1487","E01001511",0.01953125,0.0078125,0.03515625,0.37890625,0.0234375,0.30859375,0.2265625,256,"E01001511",9
"1488","E01001512",0.0580645161290323,0.032258064516129,0.0387096774193548,0.335483870967742,0,0.129032258064516,0.406451612903226,155,"E01001512",10
"1489","E01001513",0.00936768149882904,0.00234192037470726,0.00936768149882904,0.374707259953162,0.17096018735363,0.421545667447307,0.0117096018735363,427,"E01001513",9
"1490","E01001514",0.0075187969924812,0.0225563909774436,0.0451127819548872,0.43609022556391,0.0225563909774436,0.0827067669172932,0.383458646616541,133,"E01001514",10
"1491","E01001515",0.0545454545454545,0.0363636363636364,0.118181818181818,0.309090909090909,0.0272727272727273,0.190909090909091,0.263636363636364,110,"E01001515",9
"1492","E01001516",0.025974025974026,0.0606060606060606,0.0173160173160173,0.497835497835498,0.0562770562770563,0.333333333333333,0.00865800865800866,231,"E01001516",4
"1493","E01001517",0.0309278350515464,0.185567010309278,0.123711340206186,0.288659793814433,0.0412371134020619,0.329896907216495,0,97,"E01001517",9
"1494","E01001518",0.0169491525423729,0.0169491525423729,0.0423728813559322,0.372881355932203,0.161016949152542,0.207627118644068,0.182203389830508,236,"E01001518",9
"1495","E01001519",0.266666666666667,0.05,0.116666666666667,0.203333333333333,0.03,0.323333333333333,0.01,300,"E01001519",6
"1496","E01001520",0,0.0174672489082969,0.0262008733624454,0.462882096069869,0.131004366812227,0.266375545851528,0.0960698689956332,229,"E01001520",4
"1497","E01001521",0.00353356890459364,0.0706713780918728,0.0212014134275618,0.3886925795053,0.180212014134276,0.335689045936396,0,283,"E01001521",9
"1498","E01001522",0,0.242603550295858,0.0414201183431953,0.301775147928994,0.130177514792899,0.254437869822485,0.029585798816568,169,"E01001522",9
"1499","E01001523",0.0129310344827586,0.0689655172413793,0.0172413793103448,0.521551724137931,0.0818965517241379,0.288793103448276,0.00862068965517241,232,"E01001523",4
"1500","E01001524",0,0.0335195530726257,0.0167597765363128,0.575418994413408,0.0726256983240224,0.290502793296089,0.0111731843575419,179,"E01001524",4
"1501","E01001525",0,0.0583333333333333,0.0208333333333333,0.566666666666667,0.025,0.25,0.0791666666666667,240,"E01001525",4
"1502","E01001526",0,0.0214592274678112,0.00429184549356223,0.648068669527897,0.0386266094420601,0.28755364806867,0,233,"E01001526",4
"1503","E01001527",0.0316205533596838,0.0434782608695652,0.0316205533596838,0.470355731225296,0.213438735177866,0.154150197628458,0.0553359683794466,253,"E01001527",4
"1504","E01001528",0.0142857142857143,0.0428571428571429,0.2,0.128571428571429,0.0714285714285714,0.528571428571429,0.0142857142857143,70,"E01001528",6
"1505","E01001529",0.0303030303030303,0.143939393939394,0.0984848484848485,0.227272727272727,0.106060606060606,0.333333333333333,0.0606060606060606,132,"E01001529",6
"1506","E01001530",0.00657894736842105,0.0460526315789474,0.0460526315789474,0.460526315789474,0.0789473684210526,0.210526315789474,0.151315789473684,152,"E01001530",4
"1507","E01001531",0,0,0.00446428571428571,0.723214285714286,0.0133928571428571,0.200892857142857,0.0580357142857143,224,"E01001531",4
"1508","E01001532",0.0255102040816327,0.0102040816326531,0.0102040816326531,0.576530612244898,0.0408163265306122,0.239795918367347,0.0969387755102041,196,"E01001532",4
"1509","E01001533",0,0.00352112676056338,0.0105633802816901,0.609154929577465,0.119718309859155,0.257042253521127,0,284,"E01001533",4
"1510","E01001534",0.0456273764258555,0.0380228136882129,0.026615969581749,0.55893536121673,0.0152091254752852,0.311787072243346,0.00380228136882129,263,"E01001534",4
"1511","E01001535",0.0261780104712042,0,0,0.628272251308901,0.0575916230366492,0.287958115183246,0,191,"E01001535",4
"1512","E01001536",0.0749063670411985,0.0299625468164794,0.0561797752808989,0.400749063670412,0.146067415730337,0.187265917602996,0.104868913857678,267,"E01001536",9
"1513","E01001537",0.00540540540540541,0.0702702702702703,0.0378378378378378,0.513513513513513,0.0324324324324324,0.248648648648649,0.0918918918918919,185,"E01001537",4
"1514","E01001538",0,0.00851063829787234,0.00425531914893617,0.727659574468085,0.0212765957446809,0.204255319148936,0.0340425531914894,235,"E01001538",4
"1515","E01001539",0,0.01953125,0.015625,0.66015625,0.01953125,0.21484375,0.0703125,256,"E01001539",4
"1516","E01001540",0.0855614973262032,0.0320855614973262,0.0909090909090909,0.481283422459893,0.0855614973262032,0.117647058823529,0.106951871657754,187,"E01001540",4
"1517","E01001541",0.0072463768115942,0.0072463768115942,0.0434782608695652,0.5,0,0.0507246376811594,0.391304347826087,138,"E01001541",4
"1518","E01001542",0.0730337078651685,0.129213483146067,0.0337078651685393,0.432584269662921,0.00561797752808989,0.286516853932584,0.0393258426966292,178,"E01001542",9
"1519","E01001543",0.0108695652173913,0.00543478260869565,0,0.733695652173913,0.016304347826087,0.222826086956522,0.0108695652173913,184,"E01001543",4
"1520","E01001544",0.0130293159609121,0.0423452768729642,0.0162866449511401,0.618892508143323,0.0456026058631922,0.263843648208469,0,307,"E01001544",4
"1521","E01001545",0.0173160173160173,0.25974025974026,0.0562770562770563,0.402597402597403,0.0432900432900433,0.220779220779221,0,231,"E01001545",9
"1522","E01001546",0.00628930817610063,0.0314465408805031,0.0251572327044025,0.729559748427673,0.00628930817610063,0.0880503144654088,0.113207547169811,159,"E01001546",4
"1523","E01001547",0.109848484848485,0.0303030303030303,0.0303030303030303,0.492424242424242,0.0340909090909091,0.253787878787879,0.0492424242424242,264,"E01001547",4
"1524","E01001548",0,0.0325581395348837,0.0186046511627907,0.6,0.0697674418604651,0.265116279069767,0.013953488372093,215,"E01001548",4
"1525","E01001549",0.050561797752809,0.0955056179775281,0.0112359550561798,0.443820224719101,0.112359550561798,0.275280898876405,0.0112359550561798,178,"E01001549",9
"1526","E01001550",0.00555555555555556,0.0333333333333333,0.0444444444444444,0.638888888888889,0.0555555555555556,0.205555555555556,0.0166666666666667,180,"E01001550",4
"1527","E01001551",0.0119047619047619,0.0416666666666667,0.0416666666666667,0.324404761904762,0.223214285714286,0.357142857142857,0,336,"E01001551",9
"1528","E01001552",0.00386100386100386,0.0424710424710425,0.0154440154440154,0.451737451737452,0.0540540540540541,0.378378378378378,0.0540540540540541,259,"E01001552",9
"1529","E01001553",0.0264900662251656,0.0794701986754967,0.00662251655629139,0.642384105960265,0.0463576158940397,0.185430463576159,0.0132450331125828,151,"E01001553",4
"1530","E01001554",0.285714285714286,0.0476190476190476,0.0238095238095238,0.214285714285714,0.0238095238095238,0.380952380952381,0.0238095238095238,42,"E01001554",6
"1531","E01001555",0.0939597315436242,0.0268456375838926,0.0738255033557047,0.268456375838926,0.00671140939597315,0.0536912751677852,0.476510067114094,149,"E01001555",10
"1532","E01001556",0,0,0.00483091787439614,0.797101449275362,0.0434782608695652,0.140096618357488,0.0144927536231884,207,"E01001556",4
"1533","E01001557",0.012987012987013,0,0,0.857142857142857,0,0.0779220779220779,0.051948051948052,77,"E01001557",4
"1534","E01001558",0.298245614035088,0.0175438596491228,0.0789473684210526,0.0614035087719298,0.0263157894736842,0.149122807017544,0.368421052631579,114,"E01001558",1
"1535","E01001559",0.029126213592233,0,0.0388349514563107,0.0776699029126214,0.223300970873786,0.427184466019417,0.203883495145631,103,"E01001559",6
"1536","E01001560",0.0102040816326531,0.0306122448979592,0.00510204081632653,0.520408163265306,0.0918367346938776,0.26530612244898,0.076530612244898,196,"E01001560",4
"1537","E01001562",0,0.0571428571428571,0.142857142857143,0.271428571428571,0.2,0.328571428571429,0,70,"E01001562",6
"1538","E01001563",0.317460317460317,0.0634920634920635,0.0158730158730159,0.238095238095238,0.0158730158730159,0.317460317460317,0.0317460317460317,63,"E01001563",6
"1539","E01001564",0,0,0,0.85,0.1,0.05,0,20,"E01001564",4
"1540","E01001565",0,0.0352112676056338,0.0211267605633803,0.647887323943662,0.00704225352112676,0.0845070422535211,0.204225352112676,142,"E01001565",4
"1541","E01001566",0.00689655172413793,0,0.0206896551724138,0.786206896551724,0,0.0413793103448276,0.144827586206897,145,"E01001566",4
"1542","E01001567",0.0236220472440945,0.0236220472440945,0.0078740157480315,0.661417322834646,0.0393700787401575,0.228346456692913,0.015748031496063,127,"E01001567",4
"1543","E01001568",0,0.018796992481203,0.0112781954887218,0.639097744360902,0.0714285714285714,0.255639097744361,0.0037593984962406,266,"E01001568",4
"1544","E01001569",0.246376811594203,0.072463768115942,0.072463768115942,0.391304347826087,0.0144927536231884,0.159420289855072,0.0434782608695652,69,"E01001569",4
"1545","E01001570",0,0.0172413793103448,0.0258620689655172,0.5,0.198275862068966,0.232758620689655,0.0258620689655172,116,"E01001570",4
"1546","E01001571",0.0298507462686567,0.0223880597014925,0.0149253731343284,0.291044776119403,0.134328358208955,0.0671641791044776,0.440298507462687,134,"E01001571",10
"1547","E01001572",0,0.032967032967033,0.021978021978022,0.340659340659341,0.0494505494505494,0.126373626373626,0.428571428571429,182,"E01001572",10
"1548","E01001573",0.0158730158730159,0.0238095238095238,0.0317460317460317,0.492063492063492,0.0238095238095238,0.119047619047619,0.293650793650794,126,"E01001573",10
"1549","E01001574",0,0.101030927835052,0.0412371134020619,0.150515463917526,0.54020618556701,0.154639175257732,0.0123711340206186,485,"E01001574",11
"1550","E01001575",0.0108695652173913,0.146739130434783,0.0815217391304348,0.271739130434783,0.157608695652174,0.320652173913043,0.0108695652173913,184,"E01001575",6
"1551","E01001576",0.00423728813559322,0.0593220338983051,0.0677966101694915,0.228813559322034,0.25,0.38135593220339,0.00847457627118644,236,"E01001576",6
"1552","E01001577",0,0.204379562043796,0.109489051094891,0.372262773722628,0.0437956204379562,0.27007299270073,0,137,"E01001577",9
"1553","E01001578",0.0185185185185185,0.117283950617284,0.0925925925925926,0.253086419753086,0.0987654320987654,0.135802469135802,0.283950617283951,162,"E01001578",10
"1554","E01001579",0,0.0625,0.0572916666666667,0.328125,0.25,0.291666666666667,0.0104166666666667,192,"E01001579",9
"1555","E01001580",0.0606060606060606,0.0346320346320346,0.0173160173160173,0.151515151515152,0.393939393939394,0.311688311688312,0.0303030303030303,231,"E01001580",6
"1556","E01001581",0.0718562874251497,0.0898203592814371,0.0239520958083832,0.191616766467066,0.281437125748503,0.245508982035928,0.0958083832335329,167,"E01001581",6
"1557","E01001582",0.00380228136882129,0.0532319391634981,0.0342205323193916,0.273764258555133,0.247148288973384,0.384030418250951,0.00380228136882129,263,"E01001582",9
"1558","E01001583",0,0.156462585034014,0.0408163265306122,0.374149659863946,0.183673469387755,0.238095238095238,0.00680272108843537,147,"E01001583",9
"1559","E01001584",0.00746268656716418,0.0447761194029851,0.0597014925373134,0.208955223880597,0.373134328358209,0.223880597014925,0.082089552238806,134,"E01001584",12
"1560","E01001585",0.00694444444444444,0.0347222222222222,0.0625,0.5,0.118055555555556,0.0416666666666667,0.236111111111111,144,"E01001585",10
"1561","E01001586",0.00884955752212389,0.123893805309735,0.0530973451327434,0.353982300884956,0.150442477876106,0.283185840707965,0.0265486725663717,113,"E01001586",9
"1562","E01001587",0,0.0683760683760684,0.0512820512820513,0.384615384615385,0.162393162393162,0.196581196581197,0.136752136752137,117,"E01001587",9
"1563","E01001588",0,0.040983606557377,0.0122950819672131,0.377049180327869,0.348360655737705,0.200819672131148,0.0204918032786885,244,"E01001588",9
"1564","E01001589",0.0555555555555556,0.05,0.0555555555555556,0.405555555555556,0.138888888888889,0.116666666666667,0.177777777777778,180,"E01001589",9
"1565","E01001590",0.0236220472440945,0.0078740157480315,0.0393700787401575,0.181102362204724,0.0078740157480315,0.0393700787401575,0.700787401574803,127,"E01001590",7
"1566","E01001591",0.0447761194029851,0.082089552238806,0.111940298507463,0.194029850746269,0.0895522388059701,0.186567164179104,0.291044776119403,134,"E01001591",12
"1567","E01001592",0.00699300699300699,0.034965034965035,0.013986013986014,0.216783216783217,0.0769230769230769,0.216783216783217,0.433566433566434,143,"E01001592",10
"1568","E01001593",0.00735294117647059,0.0441176470588235,0.0588235294117647,0.308823529411765,0.0588235294117647,0.0882352941176471,0.433823529411765,136,"E01001593",10
"1569","E01001594",0.021505376344086,0.118279569892473,0.354838709677419,0.354838709677419,0.010752688172043,0.118279569892473,0.021505376344086,93,"E01001594",5
"1570","E01001595",0.00588235294117647,0.0470588235294118,0.0117647058823529,0.529411764705882,0.158823529411765,0.241176470588235,0.00588235294117647,170,"E01001595",4
"1571","E01001596",0,0.0104529616724739,0,0.686411149825784,0.0209059233449477,0.282229965156794,0,287,"E01001596",4
"1572","E01001597",0.034375,0.021875,0.0125,0.45,0.153125,0.328125,0,320,"E01001597",4
"1573","E01001598",0,0.0233333333333333,0.02,0.55,0.103333333333333,0.3,0.00333333333333333,300,"E01001598",4
"1574","E01001599",0.00581395348837209,0.0174418604651163,0.0116279069767442,0.505813953488372,0.171511627906977,0.281976744186047,0.00581395348837209,344,"E01001599",4
"1575","E01001600",0.0695187165775401,0.0320855614973262,0.0320855614973262,0.647058823529412,0.0374331550802139,0.181818181818182,0,187,"E01001600",4
"1576","E01001601",0.00862068965517241,0.00431034482758621,0.00431034482758621,0.616379310344828,0.021551724137931,0.314655172413793,0.0301724137931034,232,"E01001601",4
"1577","E01001602",0,0.0625,0.0125,0.4375,0.009375,0.475,0.003125,320,"E01001602",9
"1578","E01001603",0.0119047619047619,0.150793650793651,0.0317460317460317,0.424603174603175,0.0198412698412698,0.361111111111111,0,252,"E01001603",9
"1579","E01001604",0.0885416666666667,0.0364583333333333,0.0260416666666667,0.484375,0.0208333333333333,0.140625,0.203125,192,"E01001604",4
"1580","E01001605",0,0,0.00684931506849315,0.541095890410959,0.294520547945205,0.154109589041096,0.00342465753424658,292,"E01001605",4
"1581","E01001606",0.00662251655629139,0.0198675496688742,0.0132450331125828,0.768211920529801,0,0.0993377483443709,0.0927152317880795,151,"E01001606",4
"1582","E01001607",0.0506912442396313,0.00460829493087558,0.00921658986175115,0.548387096774194,0.0276497695852535,0.230414746543779,0.129032258064516,217,"E01001607",4
"1583","E01001608",0,0.0488721804511278,0.0112781954887218,0.578947368421053,0.169172932330827,0.161654135338346,0.0300751879699248,266,"E01001608",4
"1584","E01001609",0.0900900900900901,0.036036036036036,0.0405405405405405,0.495495495495495,0.0990990990990991,0.175675675675676,0.0630630630630631,222,"E01001609",4
"1585","E01001610",0.010752688172043,0.010752688172043,0.003584229390681,0.810035842293907,0,0.121863799283154,0.043010752688172,279,"E01001610",4
"1586","E01001611",0.0152284263959391,0.050761421319797,0.0406091370558376,0.680203045685279,0.0101522842639594,0.147208121827411,0.0558375634517767,197,"E01001611",4
"1587","E01001613",0.028,0.128,0.088,0.252,0.192,0.28,0.032,250,"E01001613",6
"1588","E01001614",0,0.00495867768595041,0.00165289256198347,0.337190082644628,0.290909090909091,0.365289256198347,0,605,"E01001614",9
"1589","E01001615",0.169278996865204,0.0470219435736677,0.0877742946708464,0.125391849529781,0.235109717868339,0.326018808777429,0.00940438871473354,319,"E01001615",6
"1590","E01001617",0.0495867768595041,0.00413223140495868,0.0165289256198347,0.533057851239669,0.0909090909090909,0.223140495867769,0.0826446280991736,242,"E01001617",4
"1591","E01001618",0.00677966101694915,0.149152542372881,0.0305084745762712,0.416949152542373,0.11864406779661,0.277966101694915,0,295,"E01001618",9
"1592","E01001619",0.0242424242424242,0.0303030303030303,0.0303030303030303,0.545454545454545,0.0606060606060606,0.212121212121212,0.096969696969697,165,"E01001619",4
"1593","E01001620",0,0.0723684210526316,0.0197368421052632,0.381578947368421,0.161184210526316,0.365131578947368,0,304,"E01001620",9
"1594","E01001621",0.0196850393700787,0.0708661417322835,0.0236220472440945,0.326771653543307,0.228346456692913,0.31496062992126,0.015748031496063,254,"E01001621",9
"1595","E01001623",0,0.106666666666667,0.00444444444444444,0.493333333333333,0.0888888888888889,0.306666666666667,0,225,"E01001623",4
"1596","E01001624",0,0.032520325203252,0.032520325203252,0.658536585365854,0.016260162601626,0.25609756097561,0.0040650406504065,246,"E01001624",4
"1597","E01001625",0,0.0112359550561798,0.00561797752808989,0.387640449438202,0.146067415730337,0.449438202247191,0,356,"E01001625",9
"1598","E01001629",0.00847457627118644,0.186440677966102,0.0932203389830508,0.135593220338983,0.177966101694915,0.398305084745763,0,118,"E01001629",6
"1599","E01001631",0.0333333333333333,0.00833333333333333,0.0416666666666667,0.15,0.241666666666667,0.475,0.05,120,"E01001631",6
"1600","E01001632",0.056,0.016,0.072,0.2,0,0.008,0.648,125,"E01001632",7
"1601","E01001633",0.0114942528735632,0.137931034482759,0.172413793103448,0.0689655172413793,0.0459770114942529,0.218390804597701,0.344827586206897,87,"E01001633",12
"1602","E01001634",0.0212765957446809,0.0851063829787234,0.234042553191489,0.191489361702128,0.0212765957446809,0.446808510638298,0,47,"E01001634",6
"1603","E01001635",0,0.0632911392405063,0.0316455696202532,0.126582278481013,0.208860759493671,0.0886075949367089,0.481012658227848,158,"E01001635",10
"1604","E01001636",0.0204081632653061,0,0.0306122448979592,0.163265306122449,0.0408163265306122,0.0408163265306122,0.704081632653061,98,"E01001636",7
"1605","E01001637",0.032967032967033,0.0274725274725275,0.0549450549450549,0.0659340659340659,0.241758241758242,0.10989010989011,0.467032967032967,182,"E01001637",12
"1606","E01001638",0.0142857142857143,0.257142857142857,0.228571428571429,0.3,0.0714285714285714,0.114285714285714,0.0142857142857143,70,"E01001638",13
"1607","E01001640",0.253521126760563,0.169014084507042,0.507042253521127,0.028169014084507,0.0140845070422535,0.0140845070422535,0.0140845070422535,71,"E01001640",5
"1608","E01001641",0.227513227513228,0.0687830687830688,0.26984126984127,0.0317460317460317,0.0687830687830688,0.0529100529100529,0.28042328042328,189,"E01001641",1
"1609","E01001642",0.00900900900900901,0.0342342342342342,0.0990990990990991,0.0396396396396396,0.585585585585586,0.181981981981982,0.0504504504504504,555,"E01001642",11
"1610","E01001644",0.159722222222222,0.104166666666667,0.277777777777778,0.159722222222222,0,0.0555555555555556,0.243055555555556,144,"E01001644",1
"1611","E01001645",0.0102040816326531,0.0561224489795918,0.0459183673469388,0.622448979591837,0.0663265306122449,0.173469387755102,0.0255102040816327,196,"E01001645",4
"1612","E01001646",0,0.117647058823529,0.135294117647059,0.294117647058824,0.182352941176471,0.264705882352941,0.00588235294117647,170,"E01001646",9
"1613","E01001647",0,0.0337552742616034,0.0168776371308017,0.434599156118143,0.210970464135021,0.30379746835443,0,237,"E01001647",9
"1614","E01001648",0,0.0177777777777778,0.00444444444444444,0.377777777777778,0.266666666666667,0.311111111111111,0.0222222222222222,225,"E01001648",9
"1615","E01001649",0,0.23469387755102,0.0272108843537415,0.363945578231293,0.105442176870748,0.268707482993197,0,294,"E01001649",9
"1616","E01001650",0.00492610837438424,0.0443349753694581,0,0.605911330049261,0.0591133004926108,0.280788177339901,0.00492610837438424,203,"E01001650",4
"1617","E01001651",0.0153061224489796,0.0969387755102041,0.0306122448979592,0.469387755102041,0.11734693877551,0.270408163265306,0,196,"E01001651",4
"1618","E01001652",0.0242718446601942,0.0922330097087379,0.0388349514563107,0.485436893203884,0.0631067961165049,0.266990291262136,0.029126213592233,206,"E01001652",4
"1619","E01001653",0,0.0564971751412429,0.00564971751412429,0.480225988700565,0.225988700564972,0.231638418079096,0,177,"E01001653",9
"1620","E01001654",0,0.0531914893617021,0.0265957446808511,0.452127659574468,0.202127659574468,0.265957446808511,0,188,"E01001654",9
"1621","E01001655",0.016260162601626,0.0528455284552846,0.032520325203252,0.365853658536585,0.321138211382114,0.211382113821138,0,246,"E01001655",9
"1622","E01001656",0.00558659217877095,0.0614525139664804,0.0614525139664804,0.201117318435754,0.46927374301676,0.195530726256983,0.00558659217877095,179,"E01001656",12
"1623","E01001657",0.0443037974683544,0.069620253164557,0.0886075949367089,0.411392405063291,0.227848101265823,0.145569620253165,0.0126582278481013,158,"E01001657",4
"1624","E01001658",0,0.0544554455445545,0.0693069306930693,0.282178217821782,0.277227722772277,0.316831683168317,0,202,"E01001658",9
"1625","E01001659",0.0033112582781457,0.0132450331125828,0,0.347682119205298,0.0695364238410596,0.552980132450331,0.0132450331125828,302,"E01001659",9
"1626","E01001660",0,0.0357142857142857,0.0198412698412698,0.400793650793651,0.115079365079365,0.416666666666667,0.0119047619047619,252,"E01001660",9
"1627","E01001661",0.00666666666666667,0.04,0.00333333333333333,0.35,0.2,0.4,0,300,"E01001661",9
"1628","E01001662",0.21608040201005,0.0703517587939698,0.241206030150754,0.0552763819095477,0.0251256281407035,0.0251256281407035,0.366834170854271,199,"E01001662",1
"1629","E01001664",0.169354838709677,0.104838709677419,0.346774193548387,0.0483870967741935,0.0564516129032258,0.00806451612903226,0.266129032258065,124,"E01001664",5
"1630","E01001665",0.0966183574879227,0.0289855072463768,0.0772946859903382,0.120772946859903,0.0917874396135266,0.14975845410628,0.434782608695652,207,"E01001665",10
"1631","E01001666",0.0469483568075117,0.0610328638497653,0.0610328638497653,0.103286384976526,0.00469483568075117,0.497652582159624,0.225352112676056,213,"E01001666",6
"1632","E01001667",0.0154109589041096,0.0102739726027397,0.0205479452054795,0.035958904109589,0.277397260273973,0.638698630136986,0.00171232876712329,584,"E01001667",6
"1633","E01001668",0.0346820809248555,0.0578034682080925,0.416184971098266,0.115606936416185,0.0173410404624277,0.046242774566474,0.312138728323699,173,"E01001668",5
"1634","E01001669",0.0122699386503067,0.0337423312883436,0.049079754601227,0.407975460122699,0.303680981595092,0.0766871165644172,0.116564417177914,326,"E01001669",10
"1635","E01001671",0.0105263157894737,0.0157894736842105,0.0210526315789474,0.173684210526316,0.236842105263158,0.136842105263158,0.405263157894737,190,"E01001671",10
"1636","E01001672",0.0138888888888889,0.00694444444444444,0.0625,0.0555555555555556,0.111111111111111,0.0694444444444444,0.680555555555556,144,"E01001672",7
"1637","E01001673",0.245283018867925,0.10377358490566,0.141509433962264,0.0660377358490566,0.00943396226415094,0.0377358490566038,0.39622641509434,106,"E01001673",1
"1638","E01001674",0,0.0065359477124183,0.0196078431372549,0.470588235294118,0.0326797385620915,0.124183006535948,0.34640522875817,153,"E01001674",10
"1639","E01001675",0.113924050632911,0.00632911392405063,0.107594936708861,0.183544303797468,0.0569620253164557,0.0253164556962025,0.506329113924051,158,"E01001675",10
"1640","E01001676",0.0390625,0.0078125,0.1484375,0.2421875,0.09375,0.125,0.34375,128,"E01001676",10
"1641","E01001677",0.0380952380952381,0.00952380952380952,0.0904761904761905,0.123809523809524,0.204761904761905,0.0571428571428571,0.476190476190476,210,"E01001677",7
"1642","E01001678",0.0192307692307692,0.00961538461538462,0.00480769230769231,0.625,0.0240384615384615,0.216346153846154,0.100961538461538,208,"E01001678",4
"1643","E01001679",0,0.00423728813559322,0.0254237288135593,0.635593220338983,0.038135593220339,0.152542372881356,0.144067796610169,236,"E01001679",4
"1644","E01001680",0,0.0266272189349112,0.00591715976331361,0.520710059171598,0.266272189349112,0.168639053254438,0.0118343195266272,338,"E01001680",4
"1645","E01001681",0,0.0166666666666667,0.0416666666666667,0.183333333333333,0.15,0.0666666666666667,0.541666666666667,120,"E01001681",7
"1646","E01001682",0,0.0288461538461538,0.0128205128205128,0.355769230769231,0.394230769230769,0.198717948717949,0.00961538461538462,312,"E01001682",9
"1647","E01001683",0.0395480225988701,0.0395480225988701,0.0508474576271186,0.186440677966102,0.0734463276836158,0.0903954802259887,0.519774011299435,177,"E01001683",10
"1648","E01001684",0,0.0222222222222222,0.0133333333333333,0.48,0.275555555555556,0.182222222222222,0.0266666666666667,225,"E01001684",4
"1649","E01001685",0,0.0264900662251656,0.0397350993377483,0.311258278145695,0.105960264900662,0.178807947019868,0.337748344370861,151,"E01001685",10
"1650","E01001686",0,0.075,0.09375,0.45,0.1125,0.0625,0.20625,160,"E01001686",10
"1651","E01001687",0.004,0.008,0.012,0.1,0.504,0.372,0,250,"E01001687",11
"1652","E01001688",0.0029585798816568,0.00591715976331361,0.0443786982248521,0.369822485207101,0.260355029585799,0.316568047337278,0,338,"E01001688",9
"1653","E01001690",0,0.0247933884297521,0.0495867768595041,0.355371900826446,0.264462809917355,0.297520661157025,0.00826446280991736,121,"E01001690",9
"1654","E01001692",0,0.0263157894736842,0.368421052631579,0.184210526315789,0.0789473684210526,0.342105263157895,0,38,"E01001692",5
"1655","E01001693",0,0.0136986301369863,0.123287671232877,0.0547945205479452,0.445205479452055,0.363013698630137,0,146,"E01001693",11
