,Unnamed: 0_x,matched,p,clusters_2021_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,idx_y.1,angle
355,782232_d,13,0.1831173807548263,Estates,782232,E00020052,E00020052,E01003975,845598,-0.072988533940058,51.4966104606082,CLAI3cGd173MFhDuFMJbIw,51.49672818206739,-0.0726008793376091,11,2020,257.005383208084,168F053C-591F-459A-BEDF-E72297E462B4,782232,782232_d,,d
356,781915_d,13,0.001,Estates,781915,E00020052,E00020052,E01003975,845250,-0.072049224336612,51.4967362690248,fn4tYIIf_NnbqC2WOynwuA,51.4967436060432,-0.0720329606162753,11,2020,255.96375653207295,E2685A20-6545-4FFF-86B6-E96EFE82B84C,781915,781915_d,,d
360,782249_d,13,0.3047755877559269,Estates,782249,E00020052,E00020052,E01003975,845617,-0.0732900343480953,51.4959328246103,UswkU21RC2C4-tPr04sk5A,51.4959544731189,-0.0732637296029281,2,2018,162.637393746817,2E09D1E4-0D93-4ADD-9A5B-6ED3A2260A70,782249,782249_d,,d
362,781931_d,13,0.663454855126621,Estates,781931,E00020052,E00020052,E01003975,845269,-0.0719372478550914,51.4962611542165,5GigPsmAm_WCkhFZSEZDGQ,51.4962853442906,-0.0719133702783127,11,2020,167.5842015713,35ED12FC-D8AD-449A-86CC-0607ABFAA04F,781931,781931_d,,d
366,781914_d,10,0.2709148446725524,High-density,781914,E00020052,E00020052,E01003975,845249,-0.0723304056452376,51.496697270866896,w7kqEZfn4q5s5Ko_skjqNQ,51.4966962787888,-0.0723239373338529,2,2018,255.96375653207295,E2685A20-6545-4FFF-86B6-E96EFE82B84C,781914,781914_d,,d
367,781950_d,10,0.5304615980199792,High-density,781950,E00020052,E00020052,E01003975,845290,-0.0707556993482519,51.49596797235461,t11soyR3m5KQz5gIAAYGRw,51.4959715760638,-0.0707364844117687,2,2018,257.483172052842,5CFDBFD0-1CDD-4C78-B3D4-BE71E071E175,781950,781950_d,,d
368,781943_d,15,0.1583743870585682,Commercial,781943,E00020052,E00020052,E01003975,845281,-0.0705085812813922,51.49651577729789,2iwDSSLKbqIAniinLiqknQ,51.496558019275206,-0.0705101157697513,11,2020,126.846025826701,EFEF06B8-F5EA-43E1-866E-A22F19F21C05,781943,781943_d,,d
370,781930_d,10,0.311045432578076,High-density,781930,E00020052,E00020052,E01003975,845268,-0.0718827452782379,51.49608461239,K1NE2Cp_8gX4jvl2DHRjRA,51.4961070521984,-0.0718520057862738,11,2020,167.5842015713,35ED12FC-D8AD-449A-86CC-0607ABFAA04F,781930,781930_d,,d
373,781908_d,15,0.0839167170182112,Commercial,781908,E00020052,E00020052,E01003975,845243,-0.0728105042469245,51.49604105120071,a0pBJeejNZhLUGbL-Udy_w,51.4958042479188,-0.0728132580440349,4,2019,261.869897645844,6F7BFBB6-6A08-4062-AC55-67B81722A1CC,781908,781908_d,,d
374,782224_d,13,0.6841681413279979,Estates,782224,E00020052,E00020052,E01003975,845589,-0.0727044823155522,51.4968284549395,qt40-6Z71EfMwlPWxLU9mQ,51.496831200948,-0.0726311532652598,2,2018,159.676863170337,F0A04D6A-3797-4785-9945-BB2C573ED868,782224,782224_d,,d
376,781939_d,15,0.2865327078094142,Commercial,781939,E00020052,E00020052,E01003975,845277,-0.0713722626508659,51.4969872754846,fEBZcuKk80gn1VqHWFZh3A,51.4970224167357,-0.0713631663565227,2,2018,139.23639479905898,EFEF06B8-F5EA-43E1-866E-A22F19F21C05,781939,781939_d,,d
377,781913_d,13,0.3327667502381189,Estates,781913,E00020052,E00020052,E01003975,845248,-0.0726115864908976,51.49665827202949,D2V4bUgo3ENtlmNIAbjWMg,51.4966968468329,-0.072573299960733,2,2018,257.005383208084,168F053C-591F-459A-BEDF-E72297E462B4,781913,781913_d,,d
379,781951_d,10,0.270282135881831,High-density,781951,E00020052,E00020052,E01003975,845291,-0.0704729672311451,51.496002310594704,fQizAxQnrGvxtCIl2qYzTA,51.49601434388778,-0.0704196268130851,11,2020,257.483172052842,5CFDBFD0-1CDD-4C78-B3D4-BE71E071E175,781951,781951_d,,d
380,781937_d,13,0.2669523695596593,Estates,781937,E00020052,E00020052,E01003975,845275,-0.0715545413459713,51.49642053122089,UjQinqJDL6e5nf53-DXuzQ,51.4964491050122,-0.0716108755220138,11,2020,252.053248975531,2498F5E9-995F-4BD8-87E4-D458CCE12E0C,781937,781937_d,,d
382,782253_d,15,0.2375412001136422,Commercial,782253,E00020052,E00020052,E01003975,845622,-0.0729252319991011,51.49578060802939,74IAyB4Rs7aWHQI7RKDVtw,51.4957941282663,-0.0729692579057564,11,2020,261.869897645844,6F7BFBB6-6A08-4062-AC55-67B81722A1CC,782253,782253_d,,d
385,781917_d,15,0.5013949731562579,Commercial,781917,E00020052,E00020052,E01003975,845252,-0.0722168320019246,51.495830012612295,7TSSQb1og3xMxDRTdoGJxg,51.4958398757778,-0.0722506028351372,11,2020,262.874983651098,C333A443-B2FB-4C5A-83BB-1262D14AB168,781917,781917_d,,d
386,780723_d,10,0.2796374859903664,High-density,780723,E00020195,E00020195,E01004013,843948,-0.0734193393339051,51.4756608653599,NZmnelhEJe55Eqk_asTMsA,51.4756679726763,-0.0733440492415585,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780723,780723_d,,d
388,780694_d,4,0.1246251849158642,Low-density,780694,E00020195,E00020195,E01004013,843917,-0.0742963476174844,51.4756996101737,SgbN9v-QqWKKxtVadRsWcg,51.4757308849113,-0.0742584161028478,3,2019,164.977730528684,A273067D-915C-490F-86B5-BA8050F30A17,780694,780694_d,,d
389,780725_d,10,0.4274684262047663,High-density,780725,E00020195,E00020195,E01004013,843950,-0.0735575525894183,51.476009934113705,gyTFQ-_uituBqCAFPLvVNQ,51.4760257311695,-0.0734614350406412,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780725,780725_d,,d
391,780693_d,13,0.0750710075314763,Estates,780693,E00020195,E00020195,E01004013,843916,-0.0743636068014031,51.47587442579471,b5Fjv72hpHI_WxuqPl4Tqg,51.4758996920128,-0.0743988529144632,3,2019,164.98489521785,A273067D-915C-490F-86B5-BA8050F30A17,780693,780693_d,,d
392,780724_d,10,0.4582044868786562,High-density,780724,E00020195,E00020195,E01004013,843949,-0.0734884457061827,51.475835399756896,pyPNKDiPnMhu2LI9CxDanw,51.475844767357295,-0.073403049515703,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780724,780724_d,,d
394,377695_d,13,0.0721828805025576,Estates,377695,E00020195,E00020195,E01004013,408808,-0.0735076879710792,51.4766031724554,NiGi-kjHudIiDwVFjNrm5Q,51.4766055857996,-0.0734981370279703,2,2018,254.32047587758095,D3551847-0C5C-4AF4-9302-9D03206B59CD,377695,377695_d,,d
396,780445_d,2,0.001,Other green,780445,E00020195,E00020195,E01004013,843643,-0.0737757135830205,51.4765609065141,SshbB6MuXJ81X0MimEmfQQ,51.4765491502952,-0.0737583644785373,4,2018,262.19651271308203,F1C7AE62-65F0-409E-9325-B9B4FBFD4F84,780445,780445_d,,d
397,780726_d,10,0.4134549779280706,High-density,780726,E00020195,E00020195,E01004013,843951,-0.0736266599836198,51.4761844684303,vH8VyZ4BuTFPVKkMoxFKCA,51.4761994735721,-0.0735317961432,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780726,780726_d,,d
398,780446_d,2,0.2606444615361543,Other green,780446,E00020195,E00020195,E01004013,843644,-0.0740618888048958,51.476541187906506,CEPRCD8zX6xGENRdlSwMIA,51.476530793645,-0.074013412286393,8,2020,262.196512712965,F1C7AE62-65F0-409E-9325-B9B4FBFD4F84,780446,780446_d,,d
400,741164_d,13,0.2302698589796462,Estates,741164,E00021553,E00021553,E01004280,801235,-0.0246377837452835,51.4973060705313,o1MB07ppJyadi5m70jgf7g,51.497307789437,-0.0246094140326929,3,2018,175.17478307302505,E8CDE2C3-57FB-4D78-B31D-550081929EA2,741164,741164_d,,d
401,741036_d,2,0.0508284948861186,Other green,741036,E00021553,E00021553,E01004280,801095,-0.0231361511105402,51.4960592220634,AapLhuQJQD_JpU5TqZ4MjQ,51.496393345858,-0.0231002785516864,4,2018,264.999355402442,07CF4E68-55E2-4580-9617-B2140ECF3708,741036,741036_d,,d
403,741056_d,15,0.3134557985379844,Commercial,741056,E00021553,E00021553,E01004280,801116,-0.0249149786195222,51.4963311957219,BaxIurDsgH2nJReaBMu9nw,51.4963454252563,-0.0249188803939459,4,2018,267.137594773888,F6FC44C7-DCCB-47A0-830E-B63897175537,741056,741056_d,,d
405,741055_d,13,0.2206057395889262,Estates,741055,E00021553,E00021553,E01004280,801115,-0.0252028870848805,51.4963263161746,81r0tEZ-hjIaby2qDaFzew,51.496338470571786,-0.0251950094187898,4,2018,265.094743229872,F6FC44C7-DCCB-47A0-830E-B63897175537,741055,741055_d,,d
407,741160_d,9,0.1352467135272756,Low-density,741160,E00021553,E00021553,E01004280,801231,-0.0238319508143619,51.49714825097161,8yT-kc9zyhYJJ5kZ0PGxcQ,51.4968949194203,-0.0238121394618699,3,2018,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741160,741160_d,,d
410,741159_d,9,0.001,Low-density,741159,E00021553,E00021553,E01004280,801230,-0.0235441915480004,51.49715616630861,2rjdrRa37sj4k_9EEVCEUA,51.4969037371267,-0.0234260445892242,4,2019,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741159,741159_d,,d
412,741161_d,13,0.4494314035902564,Estates,741161,E00021553,E00021553,E01004280,801232,-0.0241197110907508,51.49714035035949,2qALx_MLMiV4J8Bjxpg42Q,51.49688899777289,-0.0241463412452475,4,2019,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741161,741161_d,,d
415,741086_d,13,0.0939813678171967,Estates,741086,E00021553,E00021553,E01004280,801149,-0.0239400460616272,51.496891610623,D_u8x2nevi1y7fH05G0lRA,51.4968863848658,-0.023984111938402,9,2020,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741086,741086_d,,d
418,741061_d,14,0.1066123784695542,Low-density,741061,E00021553,E00021553,E01004280,801122,-0.0234418339335849,51.4963724515739,h8YI3WL6crW3qQDn_nlowA,51.4963843716012,-0.0234729421424231,9,2020,264.999355402442,07CF4E68-55E2-4580-9617-B2140ECF3708,741061,741061_d,,d
419,741057_d,15,0.2487472214857463,Commercial,741057,E00021553,E00021553,E01004280,801117,-0.0246270212025974,51.4963353268108,Wwa_6HXfolISN9F5fTErMw,51.496353101776506,-0.0246388163684568,9,2020,267.137594773888,F6FC44C7-DCCB-47A0-830E-B63897175537,741057,741057_d,,d
421,741089_d,2,0.001,Other green,741089,E00021553,E00021553,E01004280,801152,-0.0245981631195133,51.49687547170279,EyUj7MseTYT5GsYyRvYSTQ,51.496884261476296,-0.0245595577388624,9,2020,175.161533043442,44694D21-F1C6-45EC-8539-D0E92D9634C0,741089,741089_d,,d
426,791299_d,10,0.2003648661632198,High-density,791299,E00019826,E00019826,E01003940,855484,-0.0872006829634977,51.4967475054408,n5FFNWRjHRLSuSHZ4JdaRw,51.496759899189605,-0.0871730505134654,4,2019,146.298160175117,28434211-285F-4A2D-9D70-1D62E2F838F3,791299,791299_d,,d
430,791293_d,10,0.6942580364793454,High-density,791293,E00019826,E00019826,E01003940,855478,-0.0875662433867123,51.4968031827047,r4YaSBCE64SmRi7XpxZ3Qw,51.4967869704373,-0.0875389613311075,5,2021,232.416789370468,FCEC6A66-D696-4482-B915-7E13375BDBA0,791293,791293_d,,d
431,791256_d,13,0.001,Estates,791256,E00019826,E00019826,E01003940,855437,-0.0873653161008768,51.49623076959251,BNqNwTXhrMcxNoZIcgJlcQ,51.4962555708764,-0.0873452013253216,5,2021,148.39063650406,1AB44DFF-4710-42C4-956A-4C2D1ED6244B,791256,791256_d,,d
432,791254_d,13,0.5055847699163993,Estates,791254,E00019826,E00019826,E01003940,855435,-0.0876544212995031,51.4965417902541,s3MfjQWBxxxWbyOaECEDVA,51.49656919139712,-0.0876428382703416,11,2020,148.37109164496,1AB44DFF-4710-42C4-956A-4C2D1ED6244B,791254,791254_d,,d
434,791313_d,10,0.4750861154706504,High-density,791313,E00019826,E00019826,E01003940,855501,-0.0867108351388829,51.497259756101705,-ZE9eu6mrQyCDigLmALHgg,51.49725629137079,-0.0866769727122113,1,2018,226.617430302418,625308FF-A7CA-4B3F-A471-5FFE2972363A,791313,791313_d,,d
435,791255_d,13,0.1057468622492026,Estates,791255,E00019826,E00019826,E01003940,855436,-0.0875098264216459,51.49638629514421,Oe5u2eHwC_DgKtFaCKvYSQ,51.4963802477221,-0.0874662775423683,3,2018,148.39063650406,1AB44DFF-4710-42C4-956A-4C2D1ED6244B,791255,791255_d,,d
438,662774_d,13,0.331918218753954,Estates,662774,E00015192,E00015192,E01003015,716562,-0.113623209033223,51.49543900522721,0xoES4Y58ZPaminc77ND9Q,51.4954190472342,-0.113586603166454,11,2020,226.550950844172,B20E03E1-A152-42EC-B44D-3A1A59452DEB,662774,662774_d,,d
440,662779_d,10,0.2050342447661016,High-density,662779,E00015192,E00015192,E01003015,716568,-0.113275849438454,51.49552269991001,ujD3SfnOz-sOKJ2RxGh1Jg,51.49550419143621,-0.113264956127333,11,2020,161.361875507195,F174A531-F257-4D4F-A7DA-EACBBC23B455,662779,662779_d,,d
443,663420_d,10,0.3391960214161709,High-density,663420,E00015192,E00015192,E01003015,717267,-0.1141736544211769,51.4949595508712,OhWQlaxbkWjnX0_HzUPiWg,51.49496788350229,-0.114221935686473,11,2020,247.36605919442903,2BBC9186-DD6F-49D2-864B-32D9F61DF927,663420,663420_d,,d
444,662762_d,10,0.2441264352261762,High-density,662762,E00015192,E00015192,E01003015,716550,-0.113920114021325,51.4951515150674,yhbY-QmB_C0v314Y5rQmRw,51.49516359859511,-0.113985633393919,11,2020,221.877869538185,2BBC9186-DD6F-49D2-864B-32D9F61DF927,662762,662762_d,,d
446,662778_d,10,0.4634071592097136,High-density,662778,E00015192,E00015192,E01003015,716567,-0.113359766159929,51.4956946918814,em8W7NfvSTFxxnJJPttKlQ,51.495687809335614,-0.113350592343109,11,2020,161.58522811466003,F174A531-F257-4D4F-A7DA-EACBBC23B455,662778,662778_d,,d
448,662760_d,10,0.4682067980756831,High-density,662760,E00015192,E00015192,E01003015,716548,-0.1135727088653769,51.4953593676933,d_M2D92y-xb2gmXesy2JEQ,51.49537045342539,-0.113589453253411,11,2020,226.550950844172,B20E03E1-A152-42EC-B44D-3A1A59452DEB,662760,662760_d,,d
450,662761_d,10,0.2634898604339279,High-density,662761,E00015192,E00015192,E01003015,716549,-0.113650803355371,51.4952152765946,TiQeEsXZ6JxGSNgyK38QUw,51.4952251260687,-0.11370916060331,11,2020,247.765131530972,B20E03E1-A152-42EC-B44D-3A1A59452DEB,662761,662761_d,,d
451,663453_d,13,0.001,Estates,663453,E00015192,E00015192,E01003015,717304,-0.1139677860859019,51.49588166531711,CrOY5h3erGZanHHqN2hPVQ,51.4958460095696,-0.114016478537564,11,2020,247.319440392975,B8204FD8-1731-4B5E-BF65-C6ED19C3EB41,663453,663453_d,,d
452,663444_d,13,0.3782784307579946,Estates,663444,E00015192,E00015192,E01003015,717292,-0.114128530844993,51.49513352102061,xY-L3VNHJlUDHmeTHC8ifw,51.4951662830204,-0.1141114119671,11,2020,221.877869538185,2BBC9186-DD6F-49D2-864B-32D9F61DF927,663444,663444_d,,d
456,780710_d,4,0.3170307084824511,Low-density,780710,E00020202,E00020202,E01004013,843935,-0.0747979744657429,51.4741740836823,eJhBavxsxbExR6fvp6sNzA,51.4742503392128,-0.0747956930731923,9,2020,105.10928847288,F6F13037-1C8E-4D7E-AD08-6DD67E2E25E0,780710,780710_d,,d
457,780706_d,9,0.024917279700404,Low-density,780706,E00020202,E00020202,E01004013,843931,-0.0747441428814852,51.47522027048139,tl9lT3ytq5X_a7BurIA7Vw,51.4752666561115,-0.0744292981028495,4,2021,252.25532837501203,664E4CFE-33A3-46C6-8182-0B6D8AAB5FD4,780706,780706_d,,d
461,780718_d,4,0.2603563897712961,Low-density,780718,E00020202,E00020202,E01004013,843943,-0.0739317169838534,51.47525054453071,9uCviXeQ_cT2X1XI0gD9PA,51.4752525811376,-0.0739960612595145,4,2021,273.270487923184,664E4CFE-33A3-46C6-8182-0B6D8AAB5FD4,780718,780718_d,,d
463,780719_d,0,0.2433298421623994,Terraced,780719,E00020202,E00020202,E01004013,843944,-0.0736470303418034,51.4752773477946,2UbJID70_OkZ6lIc3gyLJg,51.47525180569139,-0.0736991767255398,4,2021,259.919402012458,6E66FF67-B345-4AD4-881A-F329F1814768,780719,780719_d,,d
464,377829_d,10,0.320794419504756,High-density,377829,E00020202,E00020202,E01004013,408957,-0.0730295226109299,51.4753494823662,FZ3EIAYLc2n95D3cGnkf6A,51.47534230710421,-0.0730534744786731,4,2021,255.004920870824,55FD9F62-B01D-4010-84DC-E0D5B3AE28AD,377829,377829_d,,d
466,377828_d,10,0.4730141723889596,High-density,377828,E00020202,E00020202,E01004013,408956,-0.0727495581232933,51.475391415234,1dYZgFbLslnaejFG0Tw2rw,51.4753856321343,-0.072731559790881,8,2020,255.004920870824,55FD9F62-B01D-4010-84DC-E0D5B3AE28AD,377828,377828_d,,d
468,780695_d,13,0.5787982269863807,Estates,780695,E00020202,E00020202,E01004013,843918,-0.0750204583512095,51.4751697752707,GJdrolz9LA34x75qwzg4Sw,51.4750306584811,-0.0749509257955014,4,2021,169.75441624816298,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780695,780695_d,,d
469,780703_d,13,0.0973969001475382,Estates,780703,E00020202,E00020202,E01004013,843927,-0.074945534137418,51.4747569360654,P0yS2y6MThYhTZNJNRqyEA,51.4747573514011,-0.0748996224809824,8,2020,185.851616890196,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780703,780703_d,,d
470,780720_d,10,0.2706843366373124,High-density,780720,E00020202,E00020202,E01004013,843945,-0.0733623433839957,51.47530415036351,Pw65aIqW0hoQYO3ljQeQXw,51.475290308501,-0.0734003387481197,3,2019,259.919402012458,6E66FF67-B345-4AD4-881A-F329F1814768,780720,780720_d,,d
472,780702_d,13,0.4876550412416752,Estates,780702,E00020202,E00020202,E01004013,843926,-0.0749824033282919,51.47457862585,9_sR5yf5j694famrWISOBQ,51.474574984819405,-0.0749107686492576,8,2020,185.853570164277,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780702,780702_d,,d
474,377827_d,15,0.2773296848728142,Commercial,377827,E00020202,E00020202,E01004013,408955,-0.0724695931389129,51.475433347427504,8NDFhXAfEW_Vq6NQKIOhig,51.4754154008058,-0.0725537081794542,4,2021,255.004920870824,55FD9F62-B01D-4010-84DC-E0D5B3AE28AD,377827,377827_d,,d
476,377849_d,6,0.1007788820721788,Other green,377849,E00020202,E00020202,E01004013,408979,-0.0721488949381363,51.4741783484536,DDDG-KApA_YsSM-_YocGBQ,51.47433718490851,-0.0719127900008807,2,2018,183.02413544995,81A9D703-B7E4-4D46-B044-84B4CCE25213,377849,377849_d,,d
478,780704_d,13,0.7079922003509513,Estates,780704,E00020202,E00020202,E01004013,843928,-0.0749626959327242,51.47493502453749,YTE7WbXONpv0siJYMBr4Pg,51.4749401835854,-0.074913359604339,4,2021,169.75441624816298,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780704,780704_d,,d
479,377689_d,4,0.180937457722601,Low-density,377689,E00020202,E00020202,E01004013,408801,-0.0728099237108063,51.476342335704,iIfOfGFYYsorETUyj4Esrw,51.4763159989025,-0.0728026336276318,8,2020,165.48894049983102,DA9DFD91-5307-4A78-9940-2663EE84C4DE,377689,377689_d,,d
482,780701_d,13,0.099734086782699,Estates,780701,E00020202,E00020202,E01004013,843925,-0.0750192800330759,51.4744003162455,MGE1jOMQs5WARUbOQx7H7g,51.4744794152728,-0.0749443443023296,8,2020,185.853570164277,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780701,780701_d,,d
486,805907_d,11,0.1578402976578136,Open green space,805907,E00171522,E00171522,E01003093,871448,-0.1212461536809509,51.4690646213324,5d_1jH6XHvA31zZvVr4byA,51.4694468964526,-0.121097818641829,8,2020,238.356837717859,4A0DB7C5-B5C5-46BB-BAAB-572785FC781F,805907,805907_d,,d
488,798100_d,0,0.0479419840699695,Terraced,798100,E00015377,E00015377,E01003051,862896,-0.1075538546174119,51.4632490329385,TLpRhsPKddax0PIkWfdpfw,51.4632815029598,-0.107505459386553,3,2018,148.878520120413,C094A7AB-1830-442C-BC7D-C1234A017F95,798100,798100_d,,d
490,798298_d,6,0.0781614305424666,Other green,798298,E00015377,E00015377,E01003051,863110,-0.110595265895615,51.4622683765718,1_sUX8D6tapQpjveT0m0Jw,51.4622757371313,-0.110577028838942,7,2021,241.073574164746,493424AE-F79A-458B-9100-F2B9498EA147,798298,798298_d,,d
493,798124_d,13,0.3792188714155117,Estates,798124,E00015377,E00015377,E01003051,862925,-0.103885713706848,51.4644486422973,3QjuSIycQhLCv8SSWSO01A,51.4644430455759,-0.10384707356562,5,2018,240.84715009942,78324B92-B9A1-4F57-B0A2-C9D50EB45859,798124,798124_d,,d
494,798058_d,10,0.2680757334820191,High-density,798058,E00015377,E00015377,E01003051,862851,-0.10822836006596,51.46330780261379,3KyePzcEwD9fU0Xu97dGDA,51.46330992749311,-0.10823334543924,4,2021,125.873691731595,71450852-EE3D-4C09-889F-21B8EAA4C0FA,798058,798058_d,,d
495,798060_d,6,0.2770820861685648,Other green,798060,E00015377,E00015377,E01003051,862853,-0.107828515389133,51.463054209972,6qOm4o5cru3-15tTjue4OQ,51.4630205913448,-0.107814666274008,4,2021,248.7440043404769,808C7B1C-3785-4110-B534-66FF72FE0643,798060,798060_d,,d
497,798332_d,1,0.0868516484726203,Open green space,798332,E00015377,E00015377,E01003051,863149,-0.108021345017549,51.4629271815388,bOoFfMxNypT5KOB7kt3fbQ,51.46294200457361,-0.108039166029308,5,2021,248.7440043404769,808C7B1C-3785-4110-B534-66FF72FE0643,798332,798332_d,,d
506,798137_d,8,0.2545927331803853,Low-density,798137,E00015377,E00015377,E01003051,862938,-0.107070211940277,51.4632267791037,-jLmZVFH6buIFlktPyGwDw,51.4632354794792,-0.107089070572018,5,2021,235.755716075628,78324B92-B9A1-4F57-B0A2-C9D50EB45859,798137,798137_d,,d
507,798059_d,10,0.5363529072214073,High-density,798059,E00015377,E00015377,E01003051,862852,-0.1079995615463659,51.463198717003294,NrOl7FbOwGA6YClnRhjJdw,51.4631858322072,-0.1080068049489969,4,2021,142.204781621979,71450852-EE3D-4C09-889F-21B8EAA4C0FA,798059,798059_d,,d
512,806406_d,10,0.4291104190731478,High-density,806406,E00015598,E00015598,E01003093,871991,-0.12288645398988,51.4707146005293,91j-BtmyrtIK-f8JpuRWTA,51.47070277310311,-0.122906210211755,3,2019,240.995059956273,BA5CD2E9-4528-41A0-9E31-8EAB0645107B,806406,806406_d,,d
516,806407_d,10,0.5279691861418631,High-density,806407,E00015598,E00015598,E01003093,871992,-0.123141739310136,51.4706315026416,8fbyGrY3HammuDvSxmj_7g,51.47062067955871,-0.1231519252007019,3,2019,241.017212227742,BA5CD2E9-4528-41A0-9E31-8EAB0645107B,806407,806407_d,,d
517,782219_d,11,0.0651765070811136,Open green space,782219,E00020045,E00020045,E01003975,845582,-0.073756468552284,51.4986232705824,bfhElE4ClQLqv8cTEevj9A,51.4986022918044,-0.0737550247617986,11,2020,189.765685660644,D16377E8-31C5-4EE7-A710-21BCC5B71854,782219,782219_d,,d
519,781125_d,9,0.0073961494526167,Low-density,781125,E00020385,E00020385,E01004050,844380,-0.0836749890662202,51.466970570671,OJFXES5S_WtMEJSybl6mHA,51.4669152665364,-0.0837508471188241,9,2020,151.924408947791,50E7BE68-5667-40BF-855D-FB1994507F9C,781125,781125_d,,d
520,781124_d,10,0.001,High-density,781124,E00020385,E00020385,E01004050,844379,-0.0837981001713098,51.46713104001722,dAx7-ZXXgpnhPfamA-QcSg,51.4670767533928,-0.0838811897796627,9,2020,152.030719229669,4260F45C-48C3-4A94-8F9C-9A3465408829,781124,781124_d,,d
521,781144_d,4,0.0938299494086495,Low-density,781144,E00020385,E00020385,E01004050,844400,-0.0832648864128532,51.46623589720039,TDIEQh1iMjdZXCDp_c8RAw,51.4662331862512,-0.083213547264928,9,2020,151.923786590146,50E7BE68-5667-40BF-855D-FB1994507F9C,781144,781144_d,,d
523,781118_d,11,0.001,Open green space,781118,E00020385,E00020385,E01004050,844371,-0.0841397433412008,51.467335341895705,XaJMiWMz0AclWD5RLp9HKA,51.467318186082,-0.0840719167625075,9,2020,152.783888442693,6F761EE6-A2EB-493D-83D5-AF6DCAD46992,781118,781118_d,,d
527,371264_d,15,0.3551402356747192,Commercial,371264,E00016912,E00016912,E01003336,401844,-0.0432470719408024,51.4596890185695,6zcEUzTEn1iumMd8dwD2qA,51.459704372857104,-0.0432371451514866,4,2019,107.354024636261,8DE12823-14A7-4298-BA51-35CC611E42F3,371264,371264_d,,d
528,371202_d,13,0.001,Estates,371202,E00016912,E00016912,E01003336,401778,-0.0436989009768165,51.458702191635,F5j8KzvKxhVLXH-CmjTGig,51.4587121628553,-0.0436890141977508,4,2021,196.457959526655,5EA0A6BB-556F-46A2-9697-97912B44BCB0,371202,371202_d,,d
530,371229_d,10,0.3253179380126868,High-density,371229,E00016912,E00016912,E01003336,401807,-0.0441389404610988,51.4589940488564,sq3mbKFFkrZnU3Rtagt9RA,51.4590077105736,-0.0441289453376154,8,2020,105.274225484107,DF5D9485-8128-45E8-8B85-53F473EFE9E1,371229,371229_d,,d
533,371256_d,13,0.3857420885898347,Estates,371256,E00016912,E00016912,E01003336,401834,-0.0432119834114651,51.45932934094339,v1HNp4eg6NHWkPS1hUMu6Q,51.4593326126147,-0.0432176176845328,3,2019,219.427802196036,13857C74-7A18-44B6-87ED-09D4D2D34872,371256,371256_d,,d
534,371225_d,13,0.3371681783252723,Estates,371225,E00016912,E00016912,E01003336,401802,-0.0433842082704324,51.4592053917369,awKiL0cz1_YnTY7FNy3p5g,51.4592023311619,-0.0433674209563373,4,2019,201.478097233388,E00DF5D7-CB4A-4AD3-9328-AB3486F6F422,371225,371225_d,,d
535,371255_d,13,0.539843474952411,Estates,371255,E00016912,E00016912,E01003336,401833,-0.0430233259471538,51.45946511552071,yvSyYp3Q9KK6ckhGu-bcLg,51.45946402414061,-0.0430458239424246,9,2020,219.427802196036,13857C74-7A18-44B6-87ED-09D4D2D34872,371255,371255_d,,d
536,371228_d,4,0.0876856892081683,Low-density,371228,E00016912,E00016912,E01003336,401806,-0.0438855322856175,51.4589251713499,PoaWcaiDf2dFOYC5YvICUw,51.458931135622606,-0.0438135265352186,8,2020,196.457959526655,5EA0A6BB-556F-46A2-9697-97912B44BCB0,371228,371228_d,,d
537,371230_d,10,0.3126639027448348,High-density,371230,E00016912,E00016912,E01003336,401808,-0.0442221902199146,51.4591588073044,WeNj9LStZwLpLFEw093NKw,51.4591803146656,-0.0441699829646109,8,2020,150.16229109821,DF5D9485-8128-45E8-8B85-53F473EFE9E1,371230,371230_d,,d
538,371203_d,13,0.223275674641626,Estates,371203,E00016912,E00016912,E01003336,401779,-0.0437877782253805,51.45853118984671,TVmySNIBhIbysgFCsyos8Q,51.4585363020658,-0.0437884130875573,9,2020,196.470877739783,5EA0A6BB-556F-46A2-9697-97912B44BCB0,371203,371203_d,,d
