,Unnamed: 0.1,clusters,clusters_2011_edited,clusters_2011_cleanup,idx,oa_name_x,OA11CD,LSOA11CD,panoid,lat,lon,oa_name_y
179,592692_d,1,15,Commercial,592692,E00171483,E00171483,E01004392,tD8rqKdgZGG7dMroBgKxHQ,51.5824104181737,-0.0298352519733542,E00171483
180,592731_d,1,15,Commercial,592731,E00171483,E00171483,E01004392,4egfSQTjdBojPS_8FO_ojA,51.5826068733415,-0.029097438613169,E00171483
181,592731_b,1,15,Commercial,592731,E00171483,E00171483,E01004392,4egfSQTjdBojPS_8FO_ojA,51.5826068733415,-0.029097438613169,E00171483
182,592735_b,0,12,,592735,E00171483,E00171483,E01004392,Aw_UV7Smmx0SyLRK2mCDPg,51.5827784150855,-0.0293596766188588,E00171483
183,592735_d,2,17,,592735,E00171483,E00171483,E01004392,Aw_UV7Smmx0SyLRK2mCDPg,51.5827784150855,-0.0293596766188588,E00171483
184,592749_b,1,15,Commercial,592749,E00171483,E00171483,E01004392,CtH4TNlKfy9QBH50MbeulA,51.5830167701563,-0.0276226841113504,E00171483
185,592749_d,1,15,Commercial,592749,E00171483,E00171483,E01004392,CtH4TNlKfy9QBH50MbeulA,51.5830167701563,-0.0276226841113504,E00171483
186,592681_b,1,15,Commercial,592681,E00171483,E00171483,E01004392,CyGd0MGhku5_gUWJzYYCSw,51.5824144715356,-0.031222146183696,E00171483
187,592681_d,6,10,High-density,592681,E00171483,E00171483,E01004392,CyGd0MGhku5_gUWJzYYCSw,51.5824144715356,-0.031222146183696,E00171483
188,592698_b,6,10,High-density,592698,E00171483,E00171483,E01004392,qziJxLj-FFM-dgSFa84yww,51.5825313350427,-0.0279030716507382,E00171483
189,592698_d,2,17,,592698,E00171483,E00171483,E01004392,qziJxLj-FFM-dgSFa84yww,51.5825313350427,-0.0279030716507382,E00171483
190,592699_d,1,15,Commercial,592699,E00171483,E00171483,E01004392,DiBSRpbfAk0zojCe1wvI2Q,51.5828047117887,-0.0279512255809658,E00171483
191,592699_b,1,15,Commercial,592699,E00171483,E00171483,E01004392,DiBSRpbfAk0zojCe1wvI2Q,51.5828047117887,-0.0279512255809658,E00171483
192,592105_d,18,0,High-density,592105,E00171483,E00171483,E01004392,uJEV2P0gJfjBBtAZjfgfiw,51.5836626660166,-0.0285217731296996,E00171483
193,592105_b,19,19,,592105,E00171483,E00171483,E01004392,uJEV2P0gJfjBBtAZjfgfiw,51.5836626660166,-0.0285217731296996,E00171483
194,592130_b,1,15,Commercial,592130,E00171483,E00171483,E01004392,83vMlfZL1fyppEBEtDbF2Q,51.5833119304781,-0.0266408389571128,E00171483
195,592130_d,1,15,Commercial,592130,E00171483,E00171483,E01004392,83vMlfZL1fyppEBEtDbF2Q,51.5833119304781,-0.0266408389571128,E00171483
196,592651_b,7,3,,592651,E00171483,E00171483,E01004392,UVcx_OG7P3yg62zIzajH2A,51.5816028122799,-0.0320349688900267,E00171483
197,592651_d,7,3,,592651,E00171483,E00171483,E01004392,UVcx_OG7P3yg62zIzajH2A,51.5816028122799,-0.0320349688900267,E00171483
198,592732_d,1,15,Commercial,592732,E00171483,E00171483,E01004392,OAZ9163svT7K5SZiJasqGg,51.582664526097,-0.0292265261533353,E00171483
199,592732_b,1,15,Commercial,592732,E00171483,E00171483,E01004392,OAZ9163svT7K5SZiJasqGg,51.582664526097,-0.0292265261533353,E00171483
200,592110_b,7,3,,592110,E00171483,E00171483,E01004392,TdojziIgQsM_zPgRtxQOsQ,51.5834423560012,-0.0284722618711712,E00171483
201,592110_d,7,3,,592110,E00171483,E00171483,E01004392,TdojziIgQsM_zPgRtxQOsQ,51.5834423560012,-0.0284722618711712,E00171483
202,592751_d,0,12,,592751,E00171483,E00171483,E01004392,mz9q2PZwjfnFqwCCxIOOUQ,51.583032172392,-0.0282272536985422,E00171483
203,592751_b,1,15,Commercial,592751,E00171483,E00171483,E01004392,mz9q2PZwjfnFqwCCxIOOUQ,51.583032172392,-0.0282272536985422,E00171483
204,592706_b,7,3,,592706,E00171483,E00171483,E01004392,oozb5oTmkD9m1G9V-Qz3sA,51.5822486100724,-0.0277231495931911,E00171483
205,592706_d,15,16,,592706,E00171483,E00171483,E01004392,oozb5oTmkD9m1G9V-Qz3sA,51.5822486100724,-0.0277231495931911,E00171483
206,592741_d,7,3,,592741,E00171483,E00171483,E01004392,dG_kGpJPf6jL3Ll54tWvFg,51.5827432681376,-0.0313136280663037,E00171483
207,592741_b,16,5,,592741,E00171483,E00171483,E01004392,dG_kGpJPf6jL3Ll54tWvFg,51.5827432681376,-0.0313136280663037,E00171483
208,592111_d,7,3,,592111,E00171483,E00171483,E01004392,7vcswFn2dMnkyHgcugWo0Q,51.5835428214524,-0.0281664134776778,E00171483
209,592111_b,15,16,,592111,E00171483,E00171483,E01004392,7vcswFn2dMnkyHgcugWo0Q,51.5835428214524,-0.0281664134776778,E00171483
210,592733_b,2,17,,592733,E00171483,E00171483,E01004392,TQhTJwgicUsdp20QTDQr_g,51.5831046562839,-0.0296528473091933,E00171483
211,592733_d,7,3,,592733,E00171483,E00171483,E01004392,TQhTJwgicUsdp20QTDQr_g,51.5831046562839,-0.0296528473091933,E00171483
212,592652_b,11,13,Estates,592652,E00171483,E00171483,E01004392,WMPuunmBMyBY3JWR_u0hgg,51.5821348782392,-0.0281625350113488,E00171483
213,592652_d,13,6,Green space,592652,E00171483,E00171483,E01004392,WMPuunmBMyBY3JWR_u0hgg,51.5821348782392,-0.0281625350113488,E00171483
214,592748_d,1,15,Commercial,592748,E00171483,E00171483,E01004392,w1lY6j1i9i-ydtqNV5UmIg,51.5831130300274,-0.0272556259571923,E00171483
215,592748_b,1,15,Commercial,592748,E00171483,E00171483,E01004392,w1lY6j1i9i-ydtqNV5UmIg,51.5831130300274,-0.0272556259571923,E00171483
216,592694_d,0,12,,592694,E00171483,E00171483,E01004392,F8uGXJFc9I8qXe3yVi4tdg,51.5824264092816,-0.0312438683313115,E00171483
217,592694_b,7,3,,592694,E00171483,E00171483,E01004392,F8uGXJFc9I8qXe3yVi4tdg,51.5824264092816,-0.0312438683313115,E00171483
218,592104_b,13,6,Green space,592104,E00171483,E00171483,E01004392,BfRb46_5M4spK9a6uZ0Ujw,51.5834712026995,-0.0284812688813634,E00171483
219,592104_d,7,3,,592104,E00171483,E00171483,E01004392,BfRb46_5M4spK9a6uZ0Ujw,51.5834712026995,-0.0284812688813634,E00171483
220,592747_b,1,15,Commercial,592747,E00171483,E00171483,E01004392,jM02T5B83k2eNyK96nOxaw,51.5831856608552,-0.0270098753481602,E00171483
221,592747_d,1,15,Commercial,592747,E00171483,E00171483,E01004392,jM02T5B83k2eNyK96nOxaw,51.5831856608552,-0.0270098753481602,E00171483
222,592690_d,1,15,Commercial,592690,E00171483,E00171483,E01004392,A3VV6sWzGYY_qH2jKisvqQ,51.5825597775165,-0.0292619720726282,E00171483
223,592690_b,1,15,Commercial,592690,E00171483,E00171483,E01004392,A3VV6sWzGYY_qH2jKisvqQ,51.5825597775165,-0.0292619720726282,E00171483
224,592693_d,1,15,Commercial,592693,E00171483,E00171483,E01004392,fCuKmfRsDSnAZxo3wyC2Ww,51.5823573243698,-0.0300704355427891,E00171483
225,592693_b,1,15,Commercial,592693,E00171483,E00171483,E01004392,fCuKmfRsDSnAZxo3wyC2Ww,51.5823573243698,-0.0300704355427891,E00171483
226,592129_b,7,3,,592129,E00171483,E00171483,E01004392,2zjRurnNhSlJIZqXWmwEpA,51.5833826123629,-0.0264177899450687,E00171483
227,592129_d,1,15,Commercial,592129,E00171483,E00171483,E01004392,2zjRurnNhSlJIZqXWmwEpA,51.5833826123629,-0.0264177899450687,E00171483
228,592650_b,7,3,,592650,E00171483,E00171483,E01004392,t3clFoEPI55Gg_4jgijpiQ,51.5814489817272,-0.0317978162279307,E00171483
229,592650_d,0,12,,592650,E00171483,E00171483,E01004392,t3clFoEPI55Gg_4jgijpiQ,51.5814489817272,-0.0317978162279307,E00171483
230,592745_b,13,6,Green space,592745,E00171483,E00171483,E01004392,oS6oxI0AaJKKfCI_qpe_vQ,51.5830309946291,-0.0299219408127514,E00171483
231,592745_d,7,3,,592745,E00171483,E00171483,E01004392,oS6oxI0AaJKKfCI_qpe_vQ,51.5830309946291,-0.0299219408127514,E00171483
232,592746_d,7,3,,592746,E00171483,E00171483,E01004392,w9H_CRZ1eiqaLVYSuIrhow,51.5830535108571,-0.0298279307375662,E00171483
233,592746_b,7,3,,592746,E00171483,E00171483,E01004392,w9H_CRZ1eiqaLVYSuIrhow,51.5830535108571,-0.0298279307375662,E00171483
234,592691_b,1,15,Commercial,592691,E00171483,E00171483,E01004392,UAFcBYIAzHm2yZqV6-pLkw,51.5825120180637,-0.0294353258922171,E00171483
235,592691_d,1,15,Commercial,592691,E00171483,E00171483,E01004392,UAFcBYIAzHm2yZqV6-pLkw,51.5825120180637,-0.0294353258922171,E00171483
236,592750_d,7,3,,592750,E00171483,E00171483,E01004392,OUAzKOn0V5Keqs1Bjbfswg,51.5829368983743,-0.0278749546639868,E00171483
237,592750_b,7,3,,592750,E00171483,E00171483,E01004392,OUAzKOn0V5Keqs1Bjbfswg,51.5829368983743,-0.0278749546639868,E00171483
238,592734_d,19,19,,592734,E00171483,E00171483,E01004392,uICwFv-HEvM5W9uhMyO-cA,51.5830313347935,-0.0295262007975676,E00171483
239,592734_b,16,5,,592734,E00171483,E00171483,E01004392,uICwFv-HEvM5W9uhMyO-cA,51.5830313347935,-0.0295262007975676,E00171483
240,592727_d,1,15,Commercial,592727,E00171483,E00171483,E01004392,iG7-33zncLg-iCWWhP0ZmQ,51.5828232451463,-0.0279649088653448,E00171483
241,592727_b,1,15,Commercial,592727,E00171483,E00171483,E01004392,iG7-33zncLg-iCWWhP0ZmQ,51.5828232451463,-0.0279649088653448,E00171483
242,592128_d,1,15,Commercial,592128,E00171483,E00171483,E01004392,h9CNxCExPGGQYPRxfm98BQ,51.5832738925716,-0.0268016804556864,E00171483
243,592128_b,16,5,,592128,E00171483,E00171483,E01004392,h9CNxCExPGGQYPRxfm98BQ,51.5832738925716,-0.0268016804556864,E00171483
244,592113_b,17,9,Low-density,592113,E00171483,E00171483,E01004392,N1FVfNbzZY5Wsve56--O0w,51.5833423345662,-0.0278972092910893,E00171483
245,592113_d,16,5,,592113,E00171483,E00171483,E01004392,N1FVfNbzZY5Wsve56--O0w,51.5833423345662,-0.0278972092910893,E00171483
246,592695_d,2,17,,592695,E00171483,E00171483,E01004392,UbF0CsDyXWGXweLWUbycyA,51.5825449825643,-0.0313047147403808,E00171483
247,592695_b,16,5,,592695,E00171483,E00171483,E01004392,UbF0CsDyXWGXweLWUbycyA,51.5825449825643,-0.0313047147403808,E00171483
248,593048_d,7,3,,593048,E00171730,E00171730,E01004392,sWbGMNv7MuKo0fdAA23WOw,51.58192654785,-0.0342752955635123,E00171730
249,593048_b,18,0,High-density,593048,E00171730,E00171730,E01004392,sWbGMNv7MuKo0fdAA23WOw,51.58192654785,-0.0342752955635123,E00171730
250,593098_b,18,0,High-density,593098,E00171730,E00171730,E01004392,PZ7EhDkeUXAzICeHdtZvFg,51.5822097064409,-0.0324007474028125,E00171730
251,593098_d,6,10,High-density,593098,E00171730,E00171730,E01004392,PZ7EhDkeUXAzICeHdtZvFg,51.5822097064409,-0.0324007474028125,E00171730
252,593049_d,7,3,,593049,E00171730,E00171730,E01004392,b9NgCQH_zUmki0N8V4szDQ,51.5817648907576,-0.034136212743302,E00171730
253,593049_b,7,3,,593049,E00171730,E00171730,E01004392,b9NgCQH_zUmki0N8V4szDQ,51.5817648907576,-0.034136212743302,E00171730
254,593088_d,0,12,,593088,E00171730,E00171730,E01004392,3zwaJF-4K8oSHmvk7dD03Q,51.5812582145962,-0.0324672072900532,E00171730
255,593088_b,7,3,,593088,E00171730,E00171730,E01004392,3zwaJF-4K8oSHmvk7dD03Q,51.5812582145962,-0.0324672072900532,E00171730
256,593095_b,4,4,Low-density,593095,E00171730,E00171730,E01004392,PXODG3wn5Kgrndq5IR3TNQ,51.5826199014846,-0.0320448524469069,E00171730
257,593095_d,2,17,,593095,E00171730,E00171730,E01004392,PXODG3wn5Kgrndq5IR3TNQ,51.5826199014846,-0.0320448524469069,E00171730
258,593093_d,7,3,,593093,E00171730,E00171730,E01004392,Ad9iY7jn8Vexf0CNTex7Qg,51.5814465113179,-0.0326875733644112,E00171730
259,593093_b,7,3,,593093,E00171730,E00171730,E01004392,Ad9iY7jn8Vexf0CNTex7Qg,51.5814465113179,-0.0326875733644112,E00171730
260,593082_b,19,19,,593082,E00171730,E00171730,E01004392,AEEgD6umwggcEkX4zmklCw,51.5814758329364,-0.0327629138923523,E00171730
261,593082_d,2,17,,593082,E00171730,E00171730,E01004392,AEEgD6umwggcEkX4zmklCw,51.5814758329364,-0.0327629138923523,E00171730
262,593091_d,6,10,High-density,593091,E00171730,E00171730,E01004392,qB85lRv-sQj7-lvhuakKEQ,51.5812839087146,-0.0324900671049986,E00171730
263,593091_b,15,16,,593091,E00171730,E00171730,E01004392,qB85lRv-sQj7-lvhuakKEQ,51.5812839087146,-0.0324900671049986,E00171730
264,593092_d,14,1,Green space,593092,E00171730,E00171730,E01004392,oeOQV0-nRIkMHd19tBV-Bw,51.5815502099704,-0.0323384352690742,E00171730
265,593092_b,17,9,Low-density,593092,E00171730,E00171730,E01004392,oeOQV0-nRIkMHd19tBV-Bw,51.5815502099704,-0.0323384352690742,E00171730
266,593081_b,7,3,,593081,E00171730,E00171730,E01004392,IN0m9jvvTukFQ9wtxnwciA,51.5820031724804,-0.0322968134207749,E00171730
267,593081_d,1,15,Commercial,593081,E00171730,E00171730,E01004392,IN0m9jvvTukFQ9wtxnwciA,51.5820031724804,-0.0322968134207749,E00171730
268,593842_b,19,19,,593842,E00171730,E00171730,E01004392,XCcT0lfqzYYgqblIqXsFIQ,51.5817485846522,-0.0341780398027327,E00171730
269,593842_d,7,3,,593842,E00171730,E00171730,E01004392,XCcT0lfqzYYgqblIqXsFIQ,51.5817485846522,-0.0341780398027327,E00171730
270,593067_b,1,15,Commercial,593067,E00171730,E00171730,E01004392,uJPUIp47BnYMN1tRmiJ7LA,51.5811417249557,-0.0332391517506162,E00171730
271,593067_d,1,15,Commercial,593067,E00171730,E00171730,E01004392,uJPUIp47BnYMN1tRmiJ7LA,51.5811417249557,-0.0332391517506162,E00171730
272,593094_d,7,3,,593094,E00171730,E00171730,E01004392,zebWVZMHO2nqG0mhUqRFcA,51.5825368789462,-0.0324251832150261,E00171730
273,593094_b,7,3,,593094,E00171730,E00171730,E01004392,zebWVZMHO2nqG0mhUqRFcA,51.5825368789462,-0.0324251832150261,E00171730
274,593061_d,1,15,Commercial,593061,E00171730,E00171730,E01004392,FOSlq5f34m1UWFmyEDLD0Q,51.5814190010538,-0.0334938208009277,E00171730
275,593061_b,1,15,Commercial,593061,E00171730,E00171730,E01004392,FOSlq5f34m1UWFmyEDLD0Q,51.5814190010538,-0.0334938208009277,E00171730
276,593068_b,1,15,Commercial,593068,E00171730,E00171730,E01004392,RZM9xpVsAjr8fXkjIhI4Jw,51.5809952183953,-0.0330987595321922,E00171730
277,593068_d,1,15,Commercial,593068,E00171730,E00171730,E01004392,RZM9xpVsAjr8fXkjIhI4Jw,51.5809952183953,-0.0330987595321922,E00171730
278,593087_d,7,3,,593087,E00171730,E00171730,E01004392,FPXz0Jz7V7Wu05bwLmoVzw,51.5812474272796,-0.032767428653508,E00171730
279,593087_b,15,16,,593087,E00171730,E00171730,E01004392,FPXz0Jz7V7Wu05bwLmoVzw,51.5812474272796,-0.032767428653508,E00171730
280,593059_b,7,3,,593059,E00171730,E00171730,E01004392,mcwUHjJkXBwkfF56FvQsuQ,51.5817390859093,-0.0340738737091374,E00171730
281,593059_d,7,3,,593059,E00171730,E00171730,E01004392,mcwUHjJkXBwkfF56FvQsuQ,51.5817390859093,-0.0340738737091374,E00171730
282,593063_b,6,10,High-density,593063,E00171730,E00171730,E01004392,2KxIzlYr2j9vqm913C51Qw,51.5819083379032,-0.0333069727689923,E00171730
283,593063_d,6,10,High-density,593063,E00171730,E00171730,E01004392,2KxIzlYr2j9vqm913C51Qw,51.5819083379032,-0.0333069727689923,E00171730
284,593045_b,14,1,Green space,593045,E00171730,E00171730,E01004392,DNoeHtX9otCp3TcLXy3Erw,51.5821161448157,-0.0341569091938907,E00171730
285,593045_d,7,3,,593045,E00171730,E00171730,E01004392,DNoeHtX9otCp3TcLXy3Erw,51.5821161448157,-0.0341569091938907,E00171730
286,593026_d,1,15,Commercial,593026,E00171730,E00171730,E01004392,8iU0FqaMCoYCsRARP39zLQ,51.581281725715,-0.0335477915299164,E00171730
287,593026_b,1,15,Commercial,593026,E00171730,E00171730,E01004392,8iU0FqaMCoYCsRARP39zLQ,51.581281725715,-0.0335477915299164,E00171730
288,593102_d,6,10,High-density,593102,E00171730,E00171730,E01004392,E4b1GvLk-XqNpBu-7EwHkg,51.5812697190659,-0.0324619946827844,E00171730
289,593102_b,15,16,,593102,E00171730,E00171730,E01004392,E4b1GvLk-XqNpBu-7EwHkg,51.5812697190659,-0.0324619946827844,E00171730
290,593097_d,1,15,Commercial,593097,E00171730,E00171730,E01004392,XAIrSFtpkdkZ881wKPaEug,51.5820431271099,-0.0323087114179276,E00171730
291,593097_b,7,3,,593097,E00171730,E00171730,E01004392,XAIrSFtpkdkZ881wKPaEug,51.5820431271099,-0.0323087114179276,E00171730
292,593060_b,1,15,Commercial,593060,E00171730,E00171730,E01004392,3sARIENgFIg6QU6sXlpYMQ,51.5815955374543,-0.0338175720013967,E00171730
293,593060_d,1,15,Commercial,593060,E00171730,E00171730,E01004392,3sARIENgFIg6QU6sXlpYMQ,51.5815955374543,-0.0338175720013967,E00171730
294,593099_b,7,3,,593099,E00171730,E00171730,E01004392,2b8vpewJQpPCW4B5-r870Q,51.5823955203684,-0.032500122349863,E00171730
295,593099_d,16,5,,593099,E00171730,E00171730,E01004392,2b8vpewJQpPCW4B5-r870Q,51.5823955203684,-0.032500122349863,E00171730
296,593086_d,2,17,,593086,E00171730,E00171730,E01004392,CDeshyMP26LsmrLiNu5EyQ,51.5814523459107,-0.0328543974466048,E00171730
297,593086_b,17,9,Low-density,593086,E00171730,E00171730,E01004392,CDeshyMP26LsmrLiNu5EyQ,51.5814523459107,-0.0328543974466048,E00171730
298,593083_b,12,18,,593083,E00171730,E00171730,E01004392,cGU6JANqny962jOtRmVgxg,51.5818877543063,-0.0332942183550147,E00171730
299,593083_d,1,15,Commercial,593083,E00171730,E00171730,E01004392,cGU6JANqny962jOtRmVgxg,51.5818877543063,-0.0332942183550147,E00171730
300,592737_d,2,17,,592737,E00022080,E00022080,E01004392,7nA_zAcb1YYJq1JHyeP_qA,51.5829001574074,-0.0315042741219742,E00022080
301,592737_b,17,9,Low-density,592737,E00022080,E00022080,E01004392,7nA_zAcb1YYJq1JHyeP_qA,51.5829001574074,-0.0315042741219742,E00022080
302,591981_d,0,12,,591981,E00022080,E00022080,E01004392,uS5kt14GBVnvGZkOLkXekw,51.5843936266598,-0.0323729314168577,E00022080
303,591981_b,18,0,High-density,591981,E00022080,E00022080,E01004392,uS5kt14GBVnvGZkOLkXekw,51.5843936266598,-0.0323729314168577,E00022080
304,591942_b,7,3,,591942,E00022080,E00022080,E01004392,9bGrxn2LDy_HTu3jkRGEKw,51.5843116715544,-0.0339014238318093,E00022080
305,591942_d,16,5,,591942,E00022080,E00022080,E01004392,9bGrxn2LDy_HTu3jkRGEKw,51.5843116715544,-0.0339014238318093,E00022080
306,593096_b,0,12,,593096,E00022080,E00022080,E01004392,ah8ZWC9Q3e12B8-K7Ut2NA,51.5826972945571,-0.0317937028235583,E00022080
307,593096_d,7,3,,593096,E00022080,E00022080,E01004392,ah8ZWC9Q3e12B8-K7Ut2NA,51.5826972945571,-0.0317937028235583,E00022080
308,592739_d,7,3,,592739,E00022080,E00022080,E01004392,SCIV6iAswgJzUgo63lZhAw,51.5832390861043,-0.0316852339424796,E00022080
309,592739_b,18,0,High-density,592739,E00022080,E00022080,E01004392,SCIV6iAswgJzUgo63lZhAw,51.5832390861043,-0.0316852339424796,E00022080
310,591989_b,18,0,High-density,591989,E00022080,E00022080,E01004392,dp_00BKGzRnhIamcyDsAeQ,51.5836765713949,-0.0319239802276264,E00022080
311,591989_d,18,0,High-density,591989,E00022080,E00022080,E01004392,dp_00BKGzRnhIamcyDsAeQ,51.5836765713949,-0.0319239802276264,E00022080
312,591994_d,18,0,High-density,591994,E00022080,E00022080,E01004392,NVacUnptf9uoSEZ4tEKo1Q,51.5848658145828,-0.0318611374297564,E00022080
313,591994_b,18,0,High-density,591994,E00022080,E00022080,E01004392,NVacUnptf9uoSEZ4tEKo1Q,51.5848658145828,-0.0318611374297564,E00022080
314,592034_d,0,12,,592034,E00022080,E00022080,E01004392,ZQre8yMsm12NzCQHgXWT_g,51.5840547141416,-0.0318795357490803,E00022080
315,592034_b,12,18,,592034,E00022080,E00022080,E01004392,ZQre8yMsm12NzCQHgXWT_g,51.5840547141416,-0.0318795357490803,E00022080
316,591968_d,7,3,,591968,E00022080,E00022080,E01004392,tCXjiENYwcPHQCQ2XLT7yg,51.584633649811,-0.0326686286720151,E00022080
317,591968_b,18,0,High-density,591968,E00022080,E00022080,E01004392,tCXjiENYwcPHQCQ2XLT7yg,51.584633649811,-0.0326686286720151,E00022080
318,592736_d,7,3,,592736,E00022080,E00022080,E01004392,AIbKDxr11W2WrbRMCqEV0g,51.5827608248854,-0.0313926457606224,E00022080
319,592736_b,7,3,,592736,E00022080,E00022080,E01004392,AIbKDxr11W2WrbRMCqEV0g,51.5827608248854,-0.0313926457606224,E00022080
320,591972_b,7,3,,591972,E00022080,E00022080,E01004392,_COVW2C4yYsjyVv30GXHfQ,51.5841746227754,-0.0323659053211994,E00022080
321,591972_d,9,8,Low-density,591972,E00022080,E00022080,E01004392,_COVW2C4yYsjyVv30GXHfQ,51.5841746227754,-0.0323659053211994,E00022080
322,591986_d,4,4,Low-density,591986,E00022080,E00022080,E01004392,y7kouv1IgZaIc9TbYrCj0g,51.5839633991353,-0.0320761137785674,E00022080
323,591986_b,18,0,High-density,591986,E00022080,E00022080,E01004392,y7kouv1IgZaIc9TbYrCj0g,51.5839633991353,-0.0320761137785674,E00022080
324,592000_d,4,4,Low-density,592000,E00022080,E00022080,E01004392,Yqmx6JmpsoKfQkueq_7ZpA,51.5852823762242,-0.0302955035789536,E00022080
325,592000_b,17,9,Low-density,592000,E00022080,E00022080,E01004392,Yqmx6JmpsoKfQkueq_7ZpA,51.5852823762242,-0.0302955035789536,E00022080
326,591982_d,6,10,High-density,591982,E00022080,E00022080,E01004392,dFDw4LASfdqxOhC5tbw1ew,51.5845298273735,-0.0325081565296194,E00022080
327,591982_b,18,0,High-density,591982,E00022080,E00022080,E01004392,dFDw4LASfdqxOhC5tbw1ew,51.5845298273735,-0.0325081565296194,E00022080
328,592041_b,7,3,,592041,E00022080,E00022080,E01004392,IqjEAi_im7_j--EVG4QcmA,51.5836192620938,-0.0313914533792956,E00022080
329,592041_d,16,5,,592041,E00022080,E00022080,E01004392,IqjEAi_im7_j--EVG4QcmA,51.5836192620938,-0.0313914533792956,E00022080
330,591996_b,15,16,,591996,E00022080,E00022080,E01004392,g_1pP_VkFME8iTkc2z1l4w,51.5850053472894,-0.0313012582679218,E00022080
331,591996_d,18,0,High-density,591996,E00022080,E00022080,E01004392,g_1pP_VkFME8iTkc2z1l4w,51.5850053472894,-0.0313012582679218,E00022080
332,592001_d,0,12,,592001,E00022080,E00022080,E01004392,78yjfE69GPYHFM9timepjg,51.585353499205,-0.0300272117075763,E00022080
333,592001_b,9,8,Low-density,592001,E00022080,E00022080,E01004392,78yjfE69GPYHFM9timepjg,51.585353499205,-0.0300272117075763,E00022080
334,591988_b,18,0,High-density,591988,E00022080,E00022080,E01004392,nHtKzhSmjsLDxfatKyiWpQ,51.5836131788911,-0.0318977245997851,E00022080
335,591988_d,18,0,High-density,591988,E00022080,E00022080,E01004392,nHtKzhSmjsLDxfatKyiWpQ,51.5836131788911,-0.0318977245997851,E00022080
336,591993_b,13,6,Green space,591993,E00022080,E00022080,E01004392,4f9N1osyOcfve8QtVU8svA,51.5848088766394,-0.0320713183032807,E00022080
337,591993_d,16,5,,591993,E00022080,E00022080,E01004392,4f9N1osyOcfve8QtVU8svA,51.5848088766394,-0.0320713183032807,E00022080
338,591953_b,18,0,High-density,591953,E00022080,E00022080,E01004392,SIhecttezXwVnjjjb7Z0fw,51.5842936111989,-0.0338239226643642,E00022080
339,591953_d,7,3,,591953,E00022080,E00022080,E01004392,SIhecttezXwVnjjjb7Z0fw,51.5842936111989,-0.0338239226643642,E00022080
340,591995_b,17,9,Low-density,591995,E00022080,E00022080,E01004392,ZAbHgyHMq4TEUMlzv8wLGQ,51.5849321866781,-0.0315758071119065,E00022080
341,591995_d,18,0,High-density,591995,E00022080,E00022080,E01004392,ZAbHgyHMq4TEUMlzv8wLGQ,51.5849321866781,-0.0315758071119065,E00022080
342,591999_d,17,9,Low-density,591999,E00022080,E00022080,E01004392,vIV-U66jAsW2IzC5fXufPw,51.5852258869448,-0.0305261101404491,E00022080
343,591999_b,18,0,High-density,591999,E00022080,E00022080,E01004392,vIV-U66jAsW2IzC5fXufPw,51.5852258869448,-0.0305261101404491,E00022080
344,591992_b,16,5,,591992,E00022080,E00022080,E01004392,iLeWWez215mWMT9EhlXfCA,51.5847387437107,-0.0323362969530653,E00022080
345,591992_d,16,5,,591992,E00022080,E00022080,E01004392,iLeWWez215mWMT9EhlXfCA,51.5847387437107,-0.0323362969530653,E00022080
346,592738_d,0,12,,592738,E00022080,E00022080,E01004392,EG2T8Ba8ubngtgnVCqNV-g,51.5831123403566,-0.031611656803296,E00022080
347,592738_b,12,18,,592738,E00022080,E00022080,E01004392,EG2T8Ba8ubngtgnVCqNV-g,51.5831123403566,-0.031611656803296,E00022080
348,591990_d,18,0,High-density,591990,E00022080,E00022080,E01004392,zLDU0KCJPcNYNfzzPHPkiw,51.5838248057228,-0.032008092258127,E00022080
349,591990_b,18,0,High-density,591990,E00022080,E00022080,E01004392,zLDU0KCJPcNYNfzzPHPkiw,51.5838248057228,-0.032008092258127,E00022080
350,592740_d,18,0,High-density,592740,E00022080,E00022080,E01004392,2t9OB6_BqSD7Txi-j9obGw,51.5833203890665,-0.0317279563620465,E00022080
351,592740_b,18,0,High-density,592740,E00022080,E00022080,E01004392,2t9OB6_BqSD7Txi-j9obGw,51.5833203890665,-0.0317279563620465,E00022080
352,591980_d,7,3,,591980,E00022080,E00022080,E01004392,nYjC4jdUMomCzfo5WlthfQ,51.5842491475491,-0.0322757655007156,E00022080
353,591980_b,7,3,,591980,E00022080,E00022080,E01004392,nYjC4jdUMomCzfo5WlthfQ,51.5842491475491,-0.0322757655007156,E00022080
354,592042_b,7,3,,592042,E00022080,E00022080,E01004392,sHWG6y1IlgJI1FyCxHsKXA,51.583641307315,-0.0313300167793363,E00022080
355,592042_d,16,5,,592042,E00022080,E00022080,E01004392,sHWG6y1IlgJI1FyCxHsKXA,51.583641307315,-0.0313300167793363,E00022080
356,591987_b,12,18,,591987,E00022080,E00022080,E01004392,AO4uCQGyHJSRmNOnM5zaDg,51.5840959342958,-0.0321539080181156,E00022080
357,591987_d,18,0,High-density,591987,E00022080,E00022080,E01004392,AO4uCQGyHJSRmNOnM5zaDg,51.5840959342958,-0.0321539080181156,E00022080
358,592061_b,0,12,,592061,E00022079,E00022079,E01004392,UG9D-6B_E_tFWbgxH-9cCA,51.5857477002095,-0.0292156481560876,E00022079
359,592061_d,11,13,Estates,592061,E00022079,E00022079,E01004392,UG9D-6B_E_tFWbgxH-9cCA,51.5857477002095,-0.0292156481560876,E00022079
