,Unnamed: 0_x,matched,p,clusters_2021_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,idx_y.1,angle
364,781911_b,13,0.2775665873852443,Estates,781911,E00020052,E00020052,E01003975,845246,-0.0724646473296515,51.4963637778768,EEpYwD-v-KYBg2WQtQlduA,51.4960702802258,-0.0723222258762001,11,2020,262.874983651098,C333A443-B2FB-4C5A-83BB-1262D14AB168,781911,781911_b,,b
365,781914_b,10,0.4735519428206608,High-density,781914,E00020052,E00020052,E01003975,845249,-0.0723304056452376,51.496697270866896,w7kqEZfn4q5s5Ko_skjqNQ,51.4966962787888,-0.0723239373338529,2,2018,255.96375653207295,E2685A20-6545-4FFF-86B6-E96EFE82B84C,781914,781914_b,,b
369,781930_b,10,0.6273413054760679,High-density,781930,E00020052,E00020052,E01003975,845268,-0.0718827452782379,51.49608461239,K1NE2Cp_8gX4jvl2DHRjRA,51.4961070521984,-0.0718520057862738,11,2020,167.5842015713,35ED12FC-D8AD-449A-86CC-0607ABFAA04F,781930,781930_b,,b
371,781929_b,4,0.001,Low-density,781929,E00020052,E00020052,E01003975,845267,-0.0717084373765074,51.4964655926247,-FWvVqAqHBVFObEXwb-odA,51.4964398760995,-0.0717550549283033,11,2020,252.003370994053,2498F5E9-995F-4BD8-87E4-D458CCE12E0C,781929,781929_b,,b
372,781944_b,9,0.001,Low-density,781944,E00020052,E00020052,E01003975,845282,-0.0702827112539935,51.496404209323,qIOpi0yZrIzBgMoLDry__w,51.4964396454521,-0.0702780232418043,11,2020,164.612863605708,17F46036-9FFF-4E15-867E-72EB472EC86E,781944,781944_b,,b
375,781925_b,13,0.4538583900491001,Estates,781925,E00020052,E00020052,E01003975,845262,-0.0717845007084316,51.496646611738605,nPmf-mHgZj4NHRZ95pzPAg,51.4966361946516,-0.071711313054239,11,2020,119.333674628559,4B81BE56-87DA-45AB-AF22-EC39932AD41B,781925,781925_b,,b
378,781942_b,10,0.2587755508811905,High-density,781942,E00020052,E00020052,E01003975,845280,-0.0707344524164693,51.4966273448471,UB_h54u6RlVeURPnnqBXzw,51.496664371245295,-0.0707320599474358,11,2020,126.846025826701,EFEF06B8-F5EA-43E1-866E-A22F19F21C05,781942,781942_b,,b
381,782253_b,13,0.0324892179743336,Estates,782253,E00020052,E00020052,E01003975,845622,-0.0729252319991011,51.49578060802939,74IAyB4Rs7aWHQI7RKDVtw,51.4957941282663,-0.0729692579057564,11,2020,261.869897645844,6F7BFBB6-6A08-4062-AC55-67B81722A1CC,782253,782253_b,,b
383,781936_b,13,0.6420926147560897,Estates,781936,E00020052,E00020052,E01003975,845274,-0.0714769754896755,51.4962473830795,9kcWEmI0VUa_bc2RRjl2dw,51.4962526929998,-0.0714137738153068,11,2020,162.85256013758,87B99F10-57A7-40CE-AA14-D449D06061D1,781936,781936_b,,b
384,781912_b,13,0.2180561676483685,Estates,781912,E00020052,E00020052,E01003975,845247,-0.0721806683384027,51.4963938506123,07OBq0ADICOHssR9EIaQXg,51.4963652763834,-0.0719324749087238,11,2020,258.86255806208,D5B485ED-96A4-462B-95F3-888471529051,781912,781912_b,,b
387,780723_b,10,0.2586304641022234,High-density,780723,E00020195,E00020195,E01004013,843948,-0.0734193393339051,51.4756608653599,NZmnelhEJe55Eqk_asTMsA,51.4756679726763,-0.0733440492415585,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780723,780723_b,,b
390,780725_b,9,0.2560797265153803,Low-density,780725,E00020195,E00020195,E01004013,843950,-0.0735575525894183,51.476009934113705,gyTFQ-_uituBqCAFPLvVNQ,51.4760257311695,-0.0734614350406412,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780725,780725_b,,b
393,780724_b,9,0.001,Low-density,780724,E00020195,E00020195,E01004013,843949,-0.0734884457061827,51.475835399756896,pyPNKDiPnMhu2LI9CxDanw,51.475844767357295,-0.073403049515703,8,2020,164.604450746005,136C5135-1F75-4D7A-93AE-62CE72EC68A3,780724,780724_b,,b
395,377695_b,9,0.1368434574187712,Low-density,377695,E00020195,E00020195,E01004013,408808,-0.0735076879710792,51.4766031724554,NiGi-kjHudIiDwVFjNrm5Q,51.4766055857996,-0.0734981370279703,2,2018,254.32047587758095,D3551847-0C5C-4AF4-9302-9D03206B59CD,377695,377695_b,,b
399,741164_b,10,0.2854300872167575,High-density,741164,E00021553,E00021553,E01004280,801235,-0.0246377837452835,51.4973060705313,o1MB07ppJyadi5m70jgf7g,51.497307789437,-0.0246094140326929,3,2018,175.17478307302505,E8CDE2C3-57FB-4D78-B31D-550081929EA2,741164,741164_b,,b
402,741036_b,9,0.001,Low-density,741036,E00021553,E00021553,E01004280,801095,-0.0231361511105402,51.4960592220634,AapLhuQJQD_JpU5TqZ4MjQ,51.496393345858,-0.0231002785516864,4,2018,264.999355402442,07CF4E68-55E2-4580-9617-B2140ECF3708,741036,741036_b,,b
404,741056_b,0,0.3678634883445101,Terraced,741056,E00021553,E00021553,E01004280,801116,-0.0249149786195222,51.4963311957219,BaxIurDsgH2nJReaBMu9nw,51.4963454252563,-0.0249188803939459,4,2018,267.137594773888,F6FC44C7-DCCB-47A0-830E-B63897175537,741056,741056_b,,b
406,741055_b,14,0.0733724795439921,Low-density,741055,E00021553,E00021553,E01004280,801115,-0.0252028870848805,51.4963263161746,81r0tEZ-hjIaby2qDaFzew,51.496338470571786,-0.0251950094187898,4,2018,265.094743229872,F6FC44C7-DCCB-47A0-830E-B63897175537,741055,741055_b,,b
408,741160_b,10,0.2900055944406368,High-density,741160,E00021553,E00021553,E01004280,801231,-0.0238319508143619,51.49714825097161,8yT-kc9zyhYJJ5kZ0PGxcQ,51.4968949194203,-0.0238121394618699,3,2018,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741160,741160_b,,b
409,741159_b,14,0.001,Low-density,741159,E00021553,E00021553,E01004280,801230,-0.0235441915480004,51.49715616630861,2rjdrRa37sj4k_9EEVCEUA,51.4969037371267,-0.0234260445892242,4,2019,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741159,741159_b,,b
411,741161_b,14,0.0400531011222925,Low-density,741161,E00021553,E00021553,E01004280,801232,-0.0241197110907508,51.49714035035949,2qALx_MLMiV4J8Bjxpg42Q,51.49688899777289,-0.0241463412452475,4,2019,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741161,741161_b,,b
413,741060_b,10,0.2949820278418843,High-density,741060,E00021553,E00021553,E01004280,801121,-0.0237293443308769,51.49636162004128,4wf4poSBZvK5TBC-7X1W6Q,51.4963754935717,-0.0237605151088595,9,2020,264.999355402442,07CF4E68-55E2-4580-9617-B2140ECF3708,741060,741060_b,,b
414,741059_b,10,0.440234324082892,High-density,741059,E00021553,E00021553,E01004280,801120,-0.0240168546110759,51.4963507878022,ulF8ImUzA3u-wxqDJQxoVQ,51.4963690200953,-0.0240494338583219,9,2020,267.137594773888,F6FC44C7-DCCB-47A0-830E-B63897175537,741059,741059_b,,b
416,741086_b,10,0.3693808032278368,High-density,741086,E00021553,E00021553,E01004280,801149,-0.0239400460616272,51.496891610623,D_u8x2nevi1y7fH05G0lRA,51.4968863848658,-0.023984111938402,9,2020,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741086,741086_b,,b
417,741032_b,9,0.3859652812605231,Low-density,741032,E00021553,E00021553,E01004280,801090,-0.0230931162431043,51.4958802281864,K_M7ksvkEXtIIM7p2Cp8gw,51.4963858287477,-0.0229971060458753,4,2019,267.614055969611,95E45F6D-05EE-4806-902A-B430DBB75A92,741032,741032_b,,b
420,741057_b,13,0.4182738747798036,Estates,741057,E00021553,E00021553,E01004280,801117,-0.0246270212025974,51.4963353268108,Wwa_6HXfolISN9F5fTErMw,51.496353101776506,-0.0246388163684568,9,2020,267.137594773888,F6FC44C7-DCCB-47A0-830E-B63897175537,741057,741057_b,,b
422,741021_b,6,0.001,Other green,741021,E00021553,E00021553,E01004280,801079,-0.0257779635934702,51.496305241325,SZkbD9hOwhapFVQ49OovBw,51.4963475804313,-0.0257094424739901,9,2020,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,741021,741021_b,,b
423,741065_b,4,0.1811475216637753,Low-density,741065,E00021553,E00021553,E01004280,801127,-0.0228619265039445,51.496386079859896,c3-Hdqt28mF3MEN0BseMdw,51.4964003683385,-0.0228626352628915,9,2020,267.614055969611,95E45F6D-05EE-4806-902A-B430DBB75A92,741065,741065_b,,b
424,741085_b,10,0.2994396987394405,High-density,741085,E00021553,E00021553,E01004280,801148,-0.0236522310892899,51.496898667507104,IH8tPzNeCAYY5iNyvlUR0w,51.496899679018895,-0.0236700503423339,3,2018,266.203948373518,684F4EC5-2E9B-4BCE-8968-5A91F35732BC,741085,741085_b,,b
425,791299_b,13,0.1081760968492535,Estates,791299,E00019826,E00019826,E01003940,855484,-0.0872006829634977,51.4967475054408,n5FFNWRjHRLSuSHZ4JdaRw,51.496759899189605,-0.0871730505134654,4,2019,146.298160175117,28434211-285F-4A2D-9D70-1D62E2F838F3,791299,791299_b,,b
427,791298_b,10,0.3301806965170579,High-density,791298,E00019826,E00019826,E01003940,855483,-0.0873541605011598,51.49689964780729,Nwpr6fTI58ZBzs4EJts6Yw,51.4969068514604,-0.0873172239804028,5,2021,232.422264638672,FCEC6A66-D696-4482-B915-7E13375BDBA0,791298,791298_b,,b
428,791271_b,10,0.3005604514182523,High-density,791271,E00019826,E00019826,E01003940,855452,-0.0870292256643187,51.496425755692215,_fReKdvLUyZb-POlccxW4A,51.4964529405989,-0.0869721140471952,11,2020,104.725482754812,3B15EF5D-C9B3-41DD-89A2-9E75170B5E00,791271,791271_b,,b
429,791293_b,10,0.2489861975255843,High-density,791293,E00019826,E00019826,E01003940,855478,-0.0875662433867123,51.4968031827047,r4YaSBCE64SmRi7XpxZ3Qw,51.4967869704373,-0.0875389613311075,5,2021,232.416789370468,FCEC6A66-D696-4482-B915-7E13375BDBA0,791293,791293_b,,b
433,791254_b,9,0.312382692690483,Low-density,791254,E00019826,E00019826,E01003940,855435,-0.0876544212995031,51.4965417902541,s3MfjQWBxxxWbyOaECEDVA,51.49656919139712,-0.0876428382703416,11,2020,148.37109164496,1AB44DFF-4710-42C4-956A-4C2D1ED6244B,791254,791254_b,,b
436,791295_b,10,0.5232371579552844,High-density,791295,E00019826,E00019826,E01003940,855480,-0.0881897043995797,51.497063068644295,25woUKUXlX2dwobuP1xJUQ,51.4970555356966,-0.0881489884619291,11,2020,144.819969120378,FED9FDB4-5E79-4517-A74B-81F6E01A79A6,791295,791295_b,,b
437,791270_b,10,0.4308599807721229,High-density,791270,E00019826,E00019826,E01003940,855451,-0.0871964773250034,51.4965582714924,-8dfBE29Yw98yAEO6HQpow,51.4966003932339,-0.0871979082094688,4,2019,151.597653307623,3B15EF5D-C9B3-41DD-89A2-9E75170B5E00,791270,791270_b,,b
439,662774_b,10,0.2565634696781238,High-density,662774,E00015192,E00015192,E01003015,716562,-0.113623209033223,51.49543900522721,0xoES4Y58ZPaminc77ND9Q,51.4954190472342,-0.113586603166454,11,2020,226.550950844172,B20E03E1-A152-42EC-B44D-3A1A59452DEB,662774,662774_b,,b
441,662772_b,10,0.1289116747437764,High-density,662772,E00015192,E00015192,E01003015,716560,-0.113835103344938,51.4957733793676,R2-1HnYOY0EXkYdhOFXf2w,51.4957686078425,-0.113793308450748,11,2020,156.944170238424,91C28921-20B2-461C-8F72-B82426EA59A5,662772,662772_b,,b
442,663442_b,10,0.4792848958840601,High-density,663442,E00015192,E00015192,E01003015,717290,-0.114325923388264,51.4954713353103,hVN28m8PTrxR3yuofPNjDA,51.4955025097955,-0.114339852972118,11,2020,158.47739989438298,D1B2BCBE-742E-46EA-AE2B-C6275B3EAAA1,663442,663442_b,,b
445,662773_b,10,0.4407860230604878,High-density,662773,E00015192,E00015192,E01003015,716561,-0.113729165107425,51.4956061900395,acB5t-6x8XBWDXJYSffGYw,51.4955778994081,-0.1136603977857299,11,2020,156.97731001542,91C28921-20B2-461C-8F72-B82426EA59A5,662773,662773_b,,b
447,663443_b,10,0.4886757087016631,High-density,663443,E00015192,E00015192,E01003015,717291,-0.114227196953199,51.495302434994,7-Zz_85hzKW2dPAGyjP1rw,51.4952750945998,-0.11419074213825,11,2020,158.491803383193,D1B2BCBE-742E-46EA-AE2B-C6275B3EAAA1,663443,663443_b,,b
449,662760_b,10,0.2905500589822585,High-density,662760,E00015192,E00015192,E01003015,716548,-0.1135727088653769,51.4953593676933,d_M2D92y-xb2gmXesy2JEQ,51.49537045342539,-0.113589453253411,11,2020,226.550950844172,B20E03E1-A152-42EC-B44D-3A1A59452DEB,662760,662760_b,,b
453,663441_b,10,0.3083549058709577,High-density,663441,E00015192,E00015192,E01003015,717289,-0.114424640105223,51.4956402379275,AeSqa9HhGuccLOlP-uvyKA,51.4956006065266,-0.114389021063418,11,2020,158.481390682542,D1B2BCBE-742E-46EA-AE2B-C6275B3EAAA1,663441,663441_b,,b
454,663454_b,13,0.2990347376234001,Estates,663454,E00015192,E00015192,E01003015,717305,-0.114236320562956,51.49581663441551,2KJu4lntZ3CBLx4EAizcBg,51.49581416888471,-0.114189720165898,3,2019,247.319440392975,B8204FD8-1731-4B5E-BF65-C6ED19C3EB41,663454,663454_b,,b
455,780716_b,10,0.3885937957575244,High-density,780716,E00020202,E00020202,E01004013,843941,-0.0739726244087073,51.4750257289444,XWLM2H7nRTFJ3egQKzkEQA,51.4750592118796,-0.0739110580341082,2,2018,184.953257478019,0A322C42-A382-4AEF-A213-F3F1A717481E,780716,780716_b,,b
458,780706_b,9,0.2789570222309637,Low-density,780706,E00020202,E00020202,E01004013,843931,-0.0747441428814852,51.47522027048139,tl9lT3ytq5X_a7BurIA7Vw,51.4752666561115,-0.0744292981028495,4,2021,252.25532837501203,664E4CFE-33A3-46C6-8182-0B6D8AAB5FD4,780706,780706_b,,b
459,780715_b,9,0.1031816945387402,Low-density,780715,E00020202,E00020202,E01004013,843940,-0.074005016358161,51.474847079972896,JnYrPtk1Y_OmSE372dsfag,51.4749655036762,-0.073915822100165,2,2018,184.953257478019,0A322C42-A382-4AEF-A213-F3F1A717481E,780715,780715_b,,b
460,780718_b,13,0.0176851095553957,Estates,780718,E00020202,E00020202,E01004013,843943,-0.0739317169838534,51.47525054453071,9uCviXeQ_cT2X1XI0gD9PA,51.4752525811376,-0.0739960612595145,4,2021,273.270487923184,664E4CFE-33A3-46C6-8182-0B6D8AAB5FD4,780718,780718_b,,b
462,780719_b,9,0.001,Low-density,780719,E00020202,E00020202,E01004013,843944,-0.0736470303418034,51.4752773477946,2UbJID70_OkZ6lIc3gyLJg,51.47525180569139,-0.0736991767255398,4,2021,259.919402012458,6E66FF67-B345-4AD4-881A-F329F1814768,780719,780719_b,,b
465,377829_b,10,0.5914357033767758,High-density,377829,E00020202,E00020202,E01004013,408957,-0.0730295226109299,51.4753494823662,FZ3EIAYLc2n95D3cGnkf6A,51.47534230710421,-0.0730534744786731,4,2021,255.004920870824,55FD9F62-B01D-4010-84DC-E0D5B3AE28AD,377829,377829_b,,b
467,780695_b,13,0.2733234759412892,Estates,780695,E00020202,E00020202,E01004013,843918,-0.0750204583512095,51.4751697752707,GJdrolz9LA34x75qwzg4Sw,51.4750306584811,-0.0749509257955014,4,2021,169.75441624816298,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780695,780695_b,,b
471,780702_b,13,0.4764403901614443,Estates,780702,E00020202,E00020202,E01004013,843926,-0.0749824033282919,51.47457862585,9_sR5yf5j694famrWISOBQ,51.474574984819405,-0.0749107686492576,8,2020,185.853570164277,37388D12-F1FF-4FA0-9C7A-54B3D8AB5C60,780702,780702_b,,b
473,780708_b,9,0.3393656534079957,Low-density,780708,E00020202,E00020202,E01004013,843933,-0.074182175807917,51.47526361578521,Lf8l9-ne0K5YrsbeVaG6eA,51.475263788833,-0.0741463677846476,2,2018,273.270487923184,664E4CFE-33A3-46C6-8182-0B6D8AAB5FD4,780708,780708_b,,b
475,377827_b,10,0.1643108708699426,High-density,377827,E00020202,E00020202,E01004013,408955,-0.0724695931389129,51.475433347427504,8NDFhXAfEW_Vq6NQKIOhig,51.4754154008058,-0.0725537081794542,4,2021,255.004920870824,55FD9F62-B01D-4010-84DC-E0D5B3AE28AD,377827,377827_b,,b
477,377849_b,6,0.1474659643555744,Other green,377849,E00020202,E00020202,E01004013,408979,-0.0721488949381363,51.4741783484536,DDDG-KApA_YsSM-_YocGBQ,51.47433718490851,-0.0719127900008807,2,2018,183.02413544995,81A9D703-B7E4-4D46-B044-84B4CCE25213,377849,377849_b,,b
480,377689_b,9,0.0779920001778358,Low-density,377689,E00020202,E00020202,E01004013,408801,-0.0728099237108063,51.476342335704,iIfOfGFYYsorETUyj4Esrw,51.4763159989025,-0.0728026336276318,8,2020,165.48894049983102,DA9DFD91-5307-4A78-9940-2663EE84C4DE,377689,377689_b,,b
481,377859_b,13,0.2959275956332133,Estates,377859,E00020202,E00020202,E01004013,408989,-0.0717438680976341,51.47436514318,70tW0c974-5I6POdezxXQQ,51.474350128669386,-0.0717187051265712,5,2018,260.706691400603,6951A170-4D4A-49AA-AC0E-F7131CB43F62,377859,377859_b,,b
483,805932_b,13,0.09973057240164,Estates,805932,E00171522,E00171522,E01003093,871478,-0.120918526210002,51.4707312119486,rNY0nJbdJUaCi9sl9KjMSw,51.470740334675,-0.120925619059933,2,2018,150.154068050313,B5ED62EF-374C-4610-8C79-BDA031C0B22C,805932,805932_b,,b
484,805942_b,0,0.2567557540269169,Terraced,805942,E00171522,E00171522,E01003093,871488,-0.120701699233718,51.4695967148682,jPAiFoyjLOLGh_eyif4XwQ,51.4695952832133,-0.120683023686594,8,2020,238.340965656545,4A0DB7C5-B5C5-46BB-BAAB-572785FC781F,805942,805942_b,,b
485,805928_b,10,0.3516262138658463,High-density,805928,E00171522,E00171522,E01003093,871474,-0.1209242138315219,51.4695158660122,VPcz-QpyfDXj0kicqRbdkQ,51.4695064628925,-0.120928784550505,8,2020,238.356837717859,4A0DB7C5-B5C5-46BB-BAAB-572785FC781F,805928,805928_b,,b
487,805907_b,13,0.2002113265888809,Estates,805907,E00171522,E00171522,E01003093,871448,-0.1212461536809509,51.4690646213324,5d_1jH6XHvA31zZvVr4byA,51.4694468964526,-0.121097818641829,8,2020,238.356837717859,4A0DB7C5-B5C5-46BB-BAAB-572785FC781F,805907,805907_b,,b
489,798100_b,10,0.2950712542509329,High-density,798100,E00015377,E00015377,E01003051,862896,-0.1075538546174119,51.4632490329385,TLpRhsPKddax0PIkWfdpfw,51.4632815029598,-0.107505459386553,3,2018,148.878520120413,C094A7AB-1830-442C-BC7D-C1234A017F95,798100,798100_b,,b
491,798298_b,15,0.3674044513622597,Commercial,798298,E00015377,E00015377,E01003051,863110,-0.110595265895615,51.4622683765718,1_sUX8D6tapQpjveT0m0Jw,51.4622757371313,-0.110577028838942,7,2021,241.073574164746,493424AE-F79A-458B-9100-F2B9498EA147,798298,798298_b,,b
492,798124_b,10,0.183015577362036,High-density,798124,E00015377,E00015377,E01003051,862925,-0.103885713706848,51.4644486422973,3QjuSIycQhLCv8SSWSO01A,51.4644430455759,-0.10384707356562,5,2018,240.84715009942,78324B92-B9A1-4F57-B0A2-C9D50EB45859,798124,798124_b,,b
496,798309_b,10,0.1509226774352345,High-density,798309,E00015377,E00015377,E01003051,863123,-0.109469026372766,51.4635377779341,NCWHDCD9YuXB3L18HxZoxg,51.46353190910961,-0.109465077619688,5,2021,252.80717613701304,1C9D2BB2-A46B-4A36-8840-4B18E5DDA140,798309,798309_b,,b
498,798332_b,15,0.4032624356856116,Commercial,798332,E00015377,E00015377,E01003051,863149,-0.108021345017549,51.4629271815388,bOoFfMxNypT5KOB7kt3fbQ,51.46294200457361,-0.108039166029308,5,2021,248.7440043404769,808C7B1C-3785-4110-B534-66FF72FE0643,798332,798332_b,,b
499,798336_b,15,0.4480510119042652,Commercial,798336,E00015377,E00015377,E01003051,863153,-0.1091047171943109,51.4626837898253,p-_iY2288IHji7mT41gOHg,51.462688720794,-0.109112877196681,3,2019,243.904575842612,E820D18C-7794-480A-8D6C-596751B0D03E,798336,798336_b,,b
500,798099_b,6,0.1286352625778857,Other green,798099,E00015377,E00015377,E01003051,862895,-0.1074122380105069,51.4630925274326,caxKAdOr060UB-0daGY2fw,51.4631132885499,-0.107408928272482,5,2021,239.51105949878504,41132483-5892-4B55-B0F0-DDCA26AB9C77,798099,798099_b,,b
501,798334_b,15,0.1725249288794402,Commercial,798334,E00015377,E00015377,E01003051,863151,-0.108563049073011,51.4628055157014,l3xss2YtZDJvH6avQV4Owg,51.46281691288471,-0.1085474675979149,5,2021,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,798334,798334_b,,b
502,798057_b,10,0.3876191003138675,High-density,798057,E00015377,E00015377,E01003051,862850,-0.108457183792403,51.4634168680443,yQ4GO1Ds3xIUun8O9EZ8Pg,51.46342822163511,-0.1084929925473119,9,2020,125.842792510678,71450852-EE3D-4C09-889F-21B8EAA4C0FA,798057,798057_b,,b
503,798335_b,15,0.4021403931978865,Commercial,798335,E00015377,E00015377,E01003051,863152,-0.108833883486914,51.4627446530803,aRUbe_fmg_3VBYsbXFkSDw,51.4627549500198,-0.1088203771650309,5,2021,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,798335,798335_b,,b
504,798274_b,0,0.0278496507828057,Terraced,798274,E00015377,E00015377,E01003051,863085,-0.1112254767950159,51.4620684576529,ezA06Y6IG3DvfRGB3qLL_g,51.4620692410449,-0.1112227079390969,5,2021,241.068399116762,493424AE-F79A-458B-9100-F2B9498EA147,798274,798274_b,,b
505,798101_b,15,0.6267095970499922,Commercial,798101,E00015377,E00015377,E01003051,862897,-0.1076824096895809,51.4634098960903,tmFNT8SN5BWFv61DbVww0Q,51.4634310887971,-0.107640685841407,3,2018,151.9918505583,C094A7AB-1830-442C-BC7D-C1234A017F95,798101,798101_b,,b
508,798059_b,0,0.075370574636288,Terraced,798059,E00015377,E00015377,E01003051,862852,-0.1079995615463659,51.463198717003294,NrOl7FbOwGA6YClnRhjJdw,51.4631858322072,-0.1080068049489969,4,2021,142.204781621979,71450852-EE3D-4C09-889F-21B8EAA4C0FA,798059,798059_b,,b
509,798123_b,15,0.4565534833466623,Commercial,798123,E00015377,E00015377,E01003051,862924,-0.103631815843434,51.46453305888021,8sqEziNOzy4x_uppBrZlXg,51.464539197229904,-0.103600790774779,7,2021,240.84715009942,78324B92-B9A1-4F57-B0A2-C9D50EB45859,798123,798123_b,,b
510,806391_b,10,0.2425850675123916,High-density,806391,E00015598,E00015598,E01003093,871975,-0.123363983832017,51.47003674061961,SFtbB1UwW0p30ps_QYK5SQ,51.4700422317921,-0.1233668706616349,3,2018,143.063246165697,CF578AB7-D2A9-4670-BFC2-9340C8A665A7,806391,806391_b,,b
511,806371_b,10,0.2201094498619671,High-density,806371,E00015598,E00015598,E01003093,871954,-0.124245583507389,51.4699794297112,x5ZCvXfWU1hhIogAllADHw,51.470006223047896,-0.12422353946724,2,2018,140.99516852451,C72120CF-5874-4B9D-BADA-070F514E3DD0,806371,806371_b,,b
513,806129_b,10,0.2106365179879022,High-density,806129,E00015598,E00015598,E01003093,871691,-0.122122898752638,51.47097624251821,2iYrHNtzJaIidjIVLponzw,51.4709631781464,-0.122149955906049,3,2019,201.387048811281,87A20E71-F52D-4D6B-9C5C-B348E84B23E7,806129,806129_b,,b
514,806390_b,9,0.001,Low-density,806390,E00015598,E00015598,E01003093,871974,-0.12353102576991,51.4701831695189,WSZFKly9MrhGMyjnocj_pQ,51.4701821677581,-0.123529448561433,3,2018,143.063246165697,CF578AB7-D2A9-4670-BFC2-9340C8A665A7,806390,806390_b,,b
515,806373_b,0,0.1681313047480503,Terraced,806373,E00015598,E00015598,E01003093,871956,-0.123914244016509,51.4696876108856,VCtDMulzbP7dzM-JB5r-Vw,51.4696944097672,-0.123863657144079,5,2021,158.428692808745,C72120CF-5874-4B9D-BADA-070F514E3DD0,806373,806373_b,,b
518,782237_b,15,0.195550461121491,Commercial,782237,E00020045,E00020045,E01003975,845604,-0.0734451678901355,51.4980489174154,t8SliPJKkeoPNCcSu3IheQ,51.4980743535336,-0.0734805127137012,11,2020,259.432882102007,E16AC62D-49C1-49EA-AD2E-11C7C3446647,782237,782237_b,,b
522,781108_b,6,0.001,Other green,781108,E00020385,E00020385,E01004050,844360,-0.0840188478056215,51.4671785648429,I6Ch7Czas7FkcP5lgAU3sQ,51.467198592164,-0.0839759744148263,9,2020,241.11936688363,E2A59EDD-1A1A-4B4F-B539-F06FD4E04A44,781108,781108_b,,b
524,371205_b,13,0.4429749631988113,Estates,371205,E00016912,E00016912,E01003336,401781,-0.0439656462950199,51.4581892094918,tVtDzco0llmTf8Ofd4ywrg,51.4581634326004,-0.0439675079502515,2,2018,195.23649198753003,7C315567-62D1-4BB0-97E1-13D59ECDE9DD,371205,371205_b,,b
525,371204_b,13,0.0276285242381354,Estates,371204,E00016912,E00016912,E01003336,401780,-0.0438767086929109,51.458360198916,szbgsFcmAiK-gbzU8_EwHQ,51.45834105208061,-0.0438775002142779,5,2018,196.470877739783,5EA0A6BB-556F-46A2-9697-97912B44BCB0,371204,371204_b,,b
526,372385_b,13,0.3689367970845973,Estates,372385,E00016912,E00016912,E01003336,403041,-0.043988183601787,51.4581458795547,D4twa0sUSorp0elgq29MgQ,51.4581328937611,-0.0439843551248077,3,2019,195.23649198753003,7C315567-62D1-4BB0-97E1-13D59ECDE9DD,372385,372385_b,,b
529,371250_b,4,0.6244058347505717,Low-density,371250,E00016912,E00016912,E01003336,401828,-0.0435193844622052,51.4597472094122,c_pPFvzMr2yix5kkqz71WA,51.4597521215638,-0.0434940565476467,4,2021,175.597095203488,E8D452C3-6674-4802-A77A-2DD06BB51268,371250,371250_b,,b
531,371229_b,4,0.3534276737880609,Low-density,371229,E00016912,E00016912,E01003336,401807,-0.0441389404610988,51.4589940488564,sq3mbKFFkrZnU3Rtagt9RA,51.4590077105736,-0.0441289453376154,8,2020,105.274225484107,DF5D9485-8128-45E8-8B85-53F473EFE9E1,371229,371229_b,,b
532,371274_b,13,0.0633713454907082,Estates,371274,E00016912,E00016912,E01003336,401855,-0.0435261987544125,51.4598487805174,8ekPfNBS4Ap9I9929lU1vw,51.4598387617037,-0.0434699647945219,4,2021,175.597095203488,E8D452C3-6674-4802-A77A-2DD06BB51268,371274,371274_b,,b
540,371251_b,10,0.042446744596799,High-density,371251,E00016912,E00016912,E01003336,401829,-0.0435049611559541,51.4595676456004,-giOez9d3e3DcLVvx_f-Rg,51.4595589825832,-0.0435001028612993,4,2021,175.607644615093,E8D452C3-6674-4802-A77A-2DD06BB51268,371251,371251_b,,b
542,662787_b,13,0.3107996687738542,Estates,662787,E00015169,E00015169,E01003015,716576,-0.113501790330973,51.4946158255867,_vVJ7c4KJ6GntkS3oD-1EA,51.4945916599164,-0.113484006026257,11,2020,127.303948277983,1D758DCB-CA42-454D-9752-A8CB06BF6BC4,662787,662787_b,,b
544,662791_b,10,0.3756204411326578,High-density,662791,E00015169,E00015169,E01003015,716581,-0.112369802812964,51.4939692714439,k8NI7-AAM9s8b4mDmO8cCw,51.493975501973495,-0.112356748604903,11,2020,127.454597537601,FF99A0A3-3B5E-48CF-B3A4-04FB8EAAC2B1,662791,662791_b,,b
