,Unnamed: 0.1,clusters,clusters_2021_edited,clusters_2021_cleanup,idx,oa_name_x,OA11CD,LSOA11CD,panoid,lat,lon,oa_name_y
358,752929_d,5,5,,752929,E00022080,E00022080,E01004392,OQegOZ69kO5uedmfhByrXA,51.5841236749539,-0.0325242242112302,E00022080
359,752929_b,5,5,,752929,E00022080,E00022080,E01004392,OQegOZ69kO5uedmfhByrXA,51.5841236749539,-0.0325242242112302,E00022080
360,752954_b,5,5,,752954,E00022080,E00022080,E01004392,WeXrSU2ZarNP4Iq-RiFJmw,51.5848101287466,-0.0320676084130884,E00022080
361,752954_d,5,5,,752954,E00022080,E00022080,E01004392,WeXrSU2ZarNP4Iq-RiFJmw,51.5848101287466,-0.0320676084130884,E00022080
362,752951_d,18,0,High-density,752951,E00022080,E00022080,E01004392,bTLpKSIjrWaEdfGZf5d8Bw,51.5837954326653,-0.0319920195365595,E00022080
363,752951_b,18,0,High-density,752951,E00022080,E00022080,E01004392,bTLpKSIjrWaEdfGZf5d8Bw,51.5837954326653,-0.0319920195365595,E00022080
364,752947_d,17,9,Low-density,752947,E00022080,E00022080,E01004392,iL58VchrjAsLvqX0AnVMIw,51.5839496457435,-0.0320830479102225,E00022080
365,752947_b,18,0,High-density,752947,E00022080,E00022080,E01004392,iL58VchrjAsLvqX0AnVMIw,51.5839496457435,-0.0320830479102225,E00022080
366,752953_b,5,5,,752953,E00022080,E00022080,E01004392,V6jyBWwyIi9k1tomWezZVw,51.5847400429141,-0.0323294973012462,E00022080
367,752953_d,5,5,,752953,E00022080,E00022080,E01004392,V6jyBWwyIi9k1tomWezZVw,51.5847400429141,-0.0323294973012462,E00022080
368,752956_d,17,9,Low-density,752956,E00022080,E00022080,E01004392,gKZL8veQuhpSM-miiiB3Hg,51.5849549584725,-0.0315338710325308,E00022080
369,752956_b,18,0,High-density,752956,E00022080,E00022080,E01004392,gKZL8veQuhpSM-miiiB3Hg,51.5849549584725,-0.0315338710325308,E00022080
370,752961_b,16,8,Low-density,752961,E00022079,E00022079,E01004392,ZBfmTNqTnbdP1hUt6KCmCQ,51.58529234989,-0.0302929135723662,E00022079
371,752961_d,1,18,,752961,E00022079,E00022079,E01004392,ZBfmTNqTnbdP1hUt6KCmCQ,51.58529234989,-0.0302929135723662,E00022079
372,753025_b,8,12,,753025,E00022079,E00022079,E01004392,tib0sy4jXIZIvBJaWSTelQ,51.585763697918,-0.0292150385487475,E00022079
373,753025_d,1,18,,753025,E00022079,E00022079,E01004392,tib0sy4jXIZIvBJaWSTelQ,51.585763697918,-0.0292150385487475,E00022079
374,752958_b,12,17,,752958,E00022079,E00022079,E01004392,8PAOy-g_9UO7A4zMWSM0gw,51.5850787280331,-0.0310819863226128,E00022079
375,752958_d,19,13,Estates,752958,E00022079,E00022079,E01004392,8PAOy-g_9UO7A4zMWSM0gw,51.5850787280331,-0.0310819863226128,E00022079
376,752959_d,4,19,,752959,E00022079,E00022079,E01004392,MVrmwRWHokafCPDcRCDWcg,51.5851472847707,-0.0308244054499996,E00022079
377,752959_b,17,9,Low-density,752959,E00022079,E00022079,E01004392,MVrmwRWHokafCPDcRCDWcg,51.5851472847707,-0.0308244054499996,E00022079
378,752866_d,13,3,,752866,E00022079,E00022079,E01004392,-ck841fqstP8NQngCgwXXQ,51.5848361864418,-0.0350148421303025,E00022079
379,752866_b,2,7,,752866,E00022079,E00022079,E01004392,-ck841fqstP8NQngCgwXXQ,51.5848361864418,-0.0350148421303025,E00022079
380,752974_b,5,5,,752974,E00022079,E00022079,E01004392,B_yaaNNs9Q4s2YDqfgxkZg,51.5856248064879,-0.0297966343706034,E00022079
381,752974_d,5,5,,752974,E00022079,E00022079,E01004392,B_yaaNNs9Q4s2YDqfgxkZg,51.5856248064879,-0.0297966343706034,E00022079
382,752955_b,17,9,Low-density,752955,E00022079,E00022079,E01004392,lbMe2oP-Z17xpSaaZlCC1Q,51.5848821404132,-0.0318081458014635,E00022079
383,752955_d,18,0,High-density,752955,E00022079,E00022079,E01004392,lbMe2oP-Z17xpSaaZlCC1Q,51.5848821404132,-0.0318081458014635,E00022079
