,Unnamed: 0_x,matched,p,clusters_2011_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,angle
376,615252_d,13,0.0863250639415885,Estates,615252,E00020199,E00020199,E01004013,843760,-0.0777202315508005,51.4747748598423,hhhVKL8NBwP8asn3k2iKYg,51.4747480406693,-0.0776266102260727,5,2012,161.227986283234,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615252,615252_d,d
378,615249_d,13,0.5432849200989536,Estates,615249,E00020199,E00020199,E01004013,843757,-0.0779765086089904,51.47528994151861,NXOG4RdQ6gtNysnp52thng,51.475316566009,-0.0779287217668653,5,2012,161.23470684657102,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615249,615249_d,d
379,615250_d,6,0.001,Other green,615250,E00020199,E00020199,E01004013,843758,-0.0778910775562953,51.475118248601504,CpUqSDOXndAw0aC_E7K2zw,51.475104782024495,-0.0778059581172411,7,2009,161.218776855795,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615250,615250_d,d
380,615266_d,6,0.0408662562263772,Other green,615266,E00020199,E00020199,E01004013,843776,-0.0783374056648823,51.4757407515472,qQo0jXCLnwax2Phh-q8w_w,51.47577580168549,-0.0783483783298422,7,2009,151.925740846994,73A75BC2-EBC8-48BD-8514-353EADD82B94,615266,615266_d,d
382,615343_d,4,0.3572485481585217,Low-density,615343,E00020199,E00020199,E01004013,843875,-0.077476217929027,51.474859085615904,mh0OcNUEa0KTj6_jLrTkZg,51.4748044002566,-0.0774286167310715,5,2012,168.11134196037202,5B874EF2-6D8B-4CF9-8E16-30F8D9C6CB35,615343,615343_d,d
384,615362_d,13,0.0594365895027959,Estates,615362,E00020199,E00020199,E01004013,843901,-0.0758100088782148,51.47573092472391,C2zqdRB6S8gkLZhKlx-Cfg,51.47571732748649,-0.0758716420206756,5,2012,252.559762979494,B4887C7B-D084-466B-919F-574135F7F781,615362,615362_d,d
385,615268_d,6,0.001,Other green,615268,E00020199,E00020199,E01004013,843778,-0.0780799088188022,51.4754191277048,p2LzVNqXOBHIvZlHCGN5Bg,51.4754324358372,-0.0780607217183059,6,2008,161.23470684657102,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615268,615268_d,d
386,615273_d,0,0.0736077480832432,Terraced,615273,E00020199,E00020199,E01004013,843784,-0.0778585041945885,51.475518350857,CNY5yc71aaxjQkYfbrUNiA,51.4754876178616,-0.0777902820346905,5,2012,151.731323237514,96456A4C-69A8-4990-A239-FF9EA74F68AF,615273,615273_d,d
390,615341_d,9,0.1311873524012707,Low-density,615341,E00020199,E00020199,E01004013,843873,-0.076906667685785,51.4755230657201,_Q1BjXW2ceaOZCPK6uxBug,51.4755436671772,-0.0769414796691296,6,2008,250.655670727879,BA756A0A-AAED-458E-AFC3-50B9CBA4507D,615341,615341_d,d
391,615314_d,2,0.2172889534147407,Other green,615314,E00020199,E00020199,E01004013,843835,-0.0786211309277197,51.4760558877769,EDEfIUqUsGCLSzFgdjggRQ,51.47607717371879,-0.0785201268108907,7,2009,146.388333874959,D9F102C0-E2E9-4894-81B8-3FFEC72A9CF6,615314,615314_d,d
393,615365_d,2,0.0564751313168557,Other green,615365,E00020199,E00020199,E01004013,843905,-0.0756046750375223,51.4742766847505,Nk4s-oAci86n93Yk1am0cA,51.4742556966792,-0.0756798625178831,8,2012,97.53987665507844,EEEC7929-1C4E-4EFC-830F-CEA4190E22F4,615365,615365_d,d
395,615348_d,4,0.175569617123506,Low-density,615348,E00020199,E00020199,E01004013,843883,-0.0766650103463923,51.47504426559521,0HLfdRlY1lbunZ_BrpiZ3Q,51.4750264706822,-0.0766528056956763,7,2009,248.41603075823,D9564008-33F2-4A60-9D62-93DA182692DE,615348,615348_d,d
397,615274_d,13,0.4970821305519479,Estates,615274,E00020199,E00020199,E01004013,843785,-0.0779882232335595,51.4756788583043,OEEd9XjA1qZWNs0X4fmqKw,51.475659262824,-0.0779435063842185,6,2008,151.731323237514,96456A4C-69A8-4990-A239-FF9EA74F68AF,615274,615274_d,d
399,615353_d,15,0.2814272074407474,Commercial,615353,E00020199,E00020199,E01004013,843889,-0.0767477061785704,51.474097916158286,WDJLaYXji_5I7i1eUk3omg,51.474256620219,-0.0767554364939861,5,2012,263.423753393595,EBDDE91C-EFF9-416C-9F3A-BDFEC768B226,615353,615353_d,d
400,615267_d,11,0.0213770882207314,Open green space,615267,E00020199,E00020199,E01004013,843777,-0.0782086298566218,51.4755799481048,8_KbonhksM_s2S3GRreOag,51.4756463866733,-0.0781904540643432,7,2009,151.939033900661,73A75BC2-EBC8-48BD-8514-353EADD82B94,615267,615267_d,d
401,615361_d,10,0.2573021936821724,High-density,615361,E00020199,E00020199,E01004013,843900,-0.07608684689937,51.475681551386096,sFZz4UgEIQVlBvKNbjKvWg,51.4756996522503,-0.0760132209534351,7,2009,252.559762979494,B4887C7B-D084-466B-919F-574135F7F781,615361,615361_d,d
402,615350_d,15,0.2305323049815598,Commercial,615350,E00020199,E00020199,E01004013,843885,-0.0767979205521962,51.4742749509636,sqN_oGskEn9xoJ5ng1rJfw,51.4742563027541,-0.0767688589407883,8,2012,263.423753393595,EBDDE91C-EFF9-416C-9F3A-BDFEC768B226,615350,615350_d,d
405,615363_d,10,0.2456996404986074,High-density,615363,E00020199,E00020199,E01004013,843903,-0.0762862773389126,51.4754590204337,Sr5DlP3zUbR1PYk_SljjKg,51.4754678353698,-0.0762714766436926,6,2008,162.89727103094802,E4F1C7F1-0C6D-4D44-BF74-C910A848FC8A,615363,615363_d,d
407,519152_d,15,0.2568461349000117,Commercial,519152,E00015192,E00015192,E01003015,716567,-0.113359766159929,51.4956946918814,-B-W15D0wikhu9j86LGyeA,51.4959879447234,-0.113458934183836,7,2009,247.319440392975,B8204FD8-1731-4B5E-BF65-C6ED19C3EB41,519152,519152_d,d
408,519678_d,6,0.2230539232636791,Other green,519678,E00015192,E00015192,E01003015,717290,-0.114325923388264,51.4954713353103,_eUJvEIPwOoAmhPMoxFavg,51.4957415102882,-0.1144357889833109,7,2009,158.481390682542,D1B2BCBE-742E-46EA-AE2B-C6275B3EAAA1,519678,519678_d,d
411,521551_d,6,0.001,Other green,521551,E00023976,E00023976,E01004737,719879,-0.130665626727803,51.4873387587855,ejiE5_E_BWPuSKNlvbiu8A,51.4873787466756,-0.130674151425886,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521551,521551_d,d
423,629530_d,4,0.001,Low-density,629530,E00015380,E00015380,E01003051,863149,-0.108021345017549,51.4629271815388,d7fnDwuyc1EPE5KS4_JXhQ,51.462918928167895,-0.108087252115469,6,2008,248.74400434047692,808C7B1C-3785-4110-B534-66FF72FE0643,629530,629530_d,d
424,629398_d,6,0.2424970346227595,Other green,629398,E00015380,E00015380,E01003051,862962,-0.105152108340062,51.46116878378572,DqBucdvbTbUKJkXajc-kDw,51.4611711857272,-0.105155197468475,6,2008,203.114207983532,1C0BC20A-E897-4579-899E-EEBB21C7D855,629398,629398_d,d
428,629399_d,1,0.0391432909607539,Open green space,629399,E00015380,E00015380,E01003051,862963,-0.105331279103512,51.461309490626,VfiYsZC7TBu-XseOAjt0NQ,51.4613247641451,-0.10535706594108,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629399,629399_d,d
433,629335_d,14,0.001,Low-density,629335,E00015380,E00015380,E01003051,862865,-0.106767036740066,51.461985792088,MgqBH24D1x_5Fct45fg8_Q,51.4621884825002,-0.106352359266002,7,2009,144.35939214314502,60A3CA4D-BFD2-4491-9E4D-CF2110538AEA,629335,629335_d,d
435,629614_d,11,0.1349541423691463,Open green space,629614,E00015380,E00015380,E01003051,863273,-0.106341051934298,51.461023504593896,ePCWjUgt6BpkQ0yb8_afHw,51.4614013187119,-0.105450158537863,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629614,629614_d,d
437,629401_d,13,0.1153079732751962,Estates,629401,E00015380,E00015380,E01003051,862965,-0.105689592425895,51.46159091915871,e74P3VcuExo-_eUW7BtGcA,51.4616031014871,-0.105682293650565,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629401,629401_d,d
439,629332_d,4,0.2371866249276257,Low-density,629332,E00015380,E00015380,E01003051,862862,-0.107366608947616,51.462334728502704,PxcBKx_uLVUrXy5cNKlxdQ,51.462526638966,-0.106723727327759,7,2009,144.364256272107,60A3CA4D-BFD2-4491-9E4D-CF2110538AEA,629332,629332_d,d
440,629385_d,13,0.001,Estates,629385,E00015380,E00015380,E01003051,862940,-0.106181710744822,51.461974658113,S6PoE0oBJ95GOIEU25R9ig,51.4620243004248,-0.106163853925294,6,2008,139.40581224860398,47379BAA-4361-492A-A49D-179E6835C498,629385,629385_d,d
443,629333_d,4,0.001,Low-density,629333,E00015380,E00015380,E01003051,862863,-0.107193814772098,51.4621909413838,pKFFd0wmGFslOdNehHiaoQ,51.4624504365411,-0.106639115567437,7,2009,144.364256272107,60A3CA4D-BFD2-4491-9E4D-CF2110538AEA,629333,629333_d,d
447,582028_d,10,0.2352096615706336,High-density,582028,E00021552,E00021552,E01004280,801224,-0.0251119442654366,51.497286794496695,8ay2bbncmlwdv9FpqiuseQ,51.4972499038507,-0.0250833260533194,10,2009,175.238931145722,972CFB8C-22ED-4618-ADF6-988C9E9BE410,582028,582028_d,d
450,727818_d,6,0.001,Other green,727818,E00021552,E00021552,E01004280,999688,-0.0258446535313245,51.4972032165479,7xYym4o9_Jz8bgWv5Q46OA,51.49721301226111,-0.0257961596514045,10,2009,175.800909937765,D2471429-3277-4557-BB42-99B52C1D1F0F,727818,727818_d,d
453,615711_d,6,0.055769401922406,Other green,615711,E00020381,E00020381,E01004050,844353,-0.0850158244320941,51.4685410070848,_iHxjj9vpjZmsvY-hED2YQ,51.468544129213285,-0.0850373883713142,6,2008,93.0127875041834,A6F0CC4B-97D7-4706-89C4-A38D999590B2,615711,615711_d,d
455,615650_d,15,0.5134197040437386,Commercial,615650,E00020381,E00020381,E01004050,844268,-0.0865887182707101,51.4681988182611,jhoFRmPXX2u1HGaCFOdKLw,51.468206807650496,-0.0865246424206294,5,2012,148.925816717113,B48A6055-9669-47E5-AAD5-3209EFFB1D3B,615650,615650_d,d
456,625161_d,13,0.2173852229621921,Estates,625161,E00020381,E00020381,E01004050,857382,-0.087287738293793,51.4683432410974,UPZTVV-1eYMNoCCjINSAEQ,51.4683276891092,-0.0873189944185547,5,2012,247.479434397103,001300EC-148C-4108-8A77-2AF42629606E,625161,625161_d,d
459,615666_d,13,0.0826068781194191,Estates,615666,E00020381,E00020381,E01004050,844291,-0.0861158423538387,51.4687324958996,8V2iuKB_rl-XVLxMkh7nYg,51.4685197693131,-0.0867915925623767,5,2012,183.179830119864,1DE9FACC-F77F-4969-83E2-45348AA4CC02,615666,615666_d,d
461,615716_d,4,0.3205131449593882,Low-density,615716,E00020381,E00020381,E01004050,844359,-0.0844616549083169,51.4677391066589,6Nj4_qOnw3uibTMXUOJMsg,51.4677399674314,-0.0844258399505478,7,2008,151.389540334035,17257A9C-1D0B-4950-BC41-4E456B8F2634,615716,615716_d,d
463,615715_d,6,0.0832773245346109,Other green,615715,E00020381,E00020381,E01004050,844358,-0.0845891312262726,51.4679003071244,K_2afkKCK3n88kzL88V_IA,51.46790291099361,-0.0845575287126215,7,2008,216.253837737445,A6F0CC4B-97D7-4706-89C4-A38D999590B2,615715,615715_d,d
464,625211_d,13,0.4084756625360315,Estates,625211,E00020381,E00020381,E01004050,857454,-0.0869768224331595,51.4687762975095,WT9Bdje2iQsKXP4neMif5w,51.4687165558324,-0.0869141284889158,5,2012,156.585367868109,1DE9FACC-F77F-4969-83E2-45348AA4CC02,625211,625211_d,d
466,615693_d,10,0.2720519235450028,High-density,615693,E00020381,E00020381,E01004050,844326,-0.0850604642199315,51.4672452138329,Mlzl7vKzwDa6P9K9YNrgqg,51.4669745713144,-0.0846528298915075,6,2008,241.103685547543,E2A59EDD-1A1A-4B4F-B539-F06FD4E04A44,615693,615693_d,d
468,615652_d,13,0.1878109530361511,Estates,615652,E00020381,E00020381,E01004050,844271,-0.0863443887339447,51.467874394909295,xz4VE8IuJNsBOBRxzd4kcQ,51.4678700660207,-0.0863237926215547,6,2008,157.749582861497,C286AED0-3853-43BD-B9B1-792699C722FF,615652,615652_d,d
475,615668_d,13,0.001,Estates,615668,E00020381,E00020381,E01004050,844293,-0.0861037520356984,51.46747085954001,75fgnmCQdtd0h2ypIouQRQ,51.4674992325312,-0.0861073512065812,6,2008,158.772563327694,2730489E-21BC-4B4B-A68C-4B20F58CEED8,615668,615668_d,d
476,615691_d,8,0.0193984325774191,Low-density,615691,E00020381,E00020381,E01004050,844323,-0.0853707174092689,51.4689090044959,6b0e_l5jrZnrO5db9fjfCw,51.4689605694905,-0.0853702661777288,5,2012,152.10272896905198,49EE7E2A-DF64-459A-8633-2CCD5302ABAE,615691,615691_d,d
477,615654_d,10,0.3171525444949464,High-density,615654,E00020381,E00020381,E01004050,844274,-0.0859241678157837,51.4681936122024,s1WpCIjK8i7_FLgIBqT6qw,51.46818175227801,-0.0859836345022795,5,2012,243.652191917874,9E10C1DE-6CA0-4170-AFC5-D62B539A2036,615654,615654_d,d
479,625207_d,13,0.1125747663546423,Estates,625207,E00020381,E00020381,E01004050,857442,-0.0865367677005641,51.46768423012961,orJhHrB5rc7PDqHJIAsWYA,51.4676473380202,-0.0861962473687236,10,2008,158.772563327421,2730489E-21BC-4B4B-A68C-4B20F58CEED8,625207,625207_d,d
480,625160_d,13,0.0584420237964896,Estates,625160,E00020381,E00020381,E01004050,857381,-0.0875564357441076,51.4682787381098,StvjwANIEVMLI-uUTdJfsw,51.4682824635157,-0.0875292862290802,10,2008,247.479434397103,001300EC-148C-4108-8A77-2AF42629606E,625160,625160_d,d
482,615669_d,13,0.2562149102082486,Estates,615669,E00020381,E00020381,E01004050,844296,-0.0859316292455953,51.467703602500286,mt32Ck8FaSQBu6A0JGmAKQ,51.4676377334772,-0.0861413467989144,6,2008,158.772563327421,2730489E-21BC-4B4B-A68C-4B20F58CEED8,615669,615669_d,d
483,615692_d,10,0.2690276595648835,High-density,615692,E00020381,E00020381,E01004050,844324,-0.0848364816039209,51.46691396158241,pltbctMuJJBJgF0K2ApqMw,51.46687917273721,-0.0849496743041989,5,2012,241.103685547543,E2A59EDD-1A1A-4B4F-B539-F06FD4E04A44,615692,615692_d,d
485,615667_d,13,0.434782427097838,Estates,615667,E00020381,E00020381,E01004050,844292,-0.0862009304039592,51.4676400956148,wZpapGNdpqQf8K013Va3aw,51.4676407880914,-0.086193442066227,8,2008,158.772563327421,2730489E-21BC-4B4B-A68C-4B20F58CEED8,615667,615667_d,d
487,615665_d,13,0.423935203503575,Estates,615665,E00020381,E00020381,E01004050,844287,-0.0862699753693772,51.467751742099296,idrpPX8fQXePMBvBY3sAFg,51.4678490318482,-0.0863099246300721,5,2012,157.749582861497,C286AED0-3853-43BD-B9B1-792699C722FF,615665,615665_d,d
490,519794_d,10,0.368406196430501,High-density,519794,E00015189,E00015189,E01003015,717449,-0.116009519165766,51.4941691782103,0B7W0_DV_DoCp7njLuu5kw,51.4942042652791,-0.116039681456864,5,2012,117.582029207797,A03E43FE-9CEE-4B2B-88A6-52CC30449A37,519794,519794_d,d
494,519664_d,0,0.1247785395943323,Terraced,519664,E00015189,E00015189,E01003015,717263,-0.114935234475049,51.4949025483705,wKOShbjE-wJjLMcp5I_OrQ,51.4945508905381,-0.114365314497969,7,2009,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519664,519664_d,d
496,519615_d,10,0.175812558009655,High-density,519615,E00015189,E00015189,E01003015,717206,-0.114774758989096,51.4942474887971,UHHWuY9xdqkZ1ArONzRgrQ,51.494312670756905,-0.114725412989282,7,2009,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519615,519615_d,d
499,519792_d,13,0.0893591074778089,Estates,519792,E00015189,E00015189,E01003015,717447,-0.115505969780508,51.493994538583294,WlyHDS7wDqGbJJE6uBRqCg,51.494026998791895,-0.115532697696199,6,2008,117.582029207797,A03E43FE-9CEE-4B2B-88A6-52CC30449A37,519792,519792_d,d
500,519614_d,15,0.4115567025159672,Commercial,519614,E00015189,E00015189,E01003015,717205,-0.114576009342836,51.49437761695721,m58ViWGIJplI-4UF7RigCQ,51.4944337700248,-0.114547290396061,7,2009,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519614,519614_d,d
501,519141_d,15,0.4134479668403706,Commercial,519141,E00015189,E00015189,E01003015,716547,-0.114230984597786,51.4942032195901,0VjDYc6er5fnmVABdHzBMA,51.49444238135671,-0.114507791999717,6,2008,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519141,519141_d,d
502,519140_d,0,0.1117075854297735,Terraced,519140,E00015189,E00015189,E01003015,716546,-0.114042530988389,51.49433918540689,b3zdu46rENNvuAY1QEd6KQ,51.49453477945539,-0.1143654577719299,5,2012,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519140,519140_d,d
505,519613_d,0,0.1639076990322012,Terraced,519613,E00015189,E00015189,E01003015,717203,-0.114178506650923,51.4946378722237,VNJob5ga9g-N980T4Des1g,51.4946262602728,-0.114243276350293,7,2009,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519613,519613_d,d
509,615769_d,13,0.001,Estates,615769,E00020379,E00020379,E01004050,844433,-0.0827036804620477,51.4679843872912,FKGHdwalpxf6OOQyNAl0Bg,51.46778000032739,-0.0833812025530183,7,2008,241.955313052025,F9ADE65A-C213-4140-9BDF-6E1DBB125E15,615769,615769_d,d
511,615771_d,4,0.0647348159354068,Low-density,615771,E00020379,E00020379,E01004050,844438,-0.0840071444392661,51.4675776753747,ahYQxs6N4iLNxR9bqqrAqQ,51.4676095919786,-0.0839260778800017,7,2008,152.783888442693,6F761EE6-A2EB-493D-83D5-AF6DCAD46992,615771,615771_d,d
513,519165_d,10,0.5082792831364991,High-density,519165,E00015194,E00015194,E01003015,716585,-0.111483964955981,51.4935095105047,r_DKgMFC08cWOF8f5zg8GQ,51.49353275778361,-0.111501873892672,5,2012,119.438212807221,FF99A0A3-3B5E-48CF-B3A4-04FB8EAAC2B1,519165,519165_d,d
515,630980_d,13,0.3071175793754392,Estates,630980,E00015194,E00015194,E01003015,865125,-0.110909607057235,51.4936466210077,bPLe47wz-QdkOHsK1A7-Ag,51.4936859640073,-0.11089839888913,7,2009,180.93132719094,9E4ACDD1-6049-49B3-91C6-0F4FA85FE5A8,630980,630980_d,d
517,630981_d,13,0.1751193972014916,Estates,630981,E00015194,E00015194,E01003015,865126,-0.110897497642682,51.493826253527786,uwJCeXGBJqM4mfA0_q4zIA,51.4938572769074,-0.110886536684665,7,2009,180.931327191104,9E4ACDD1-6049-49B3-91C6-0F4FA85FE5A8,630981,630981_d,d
518,630979_d,13,0.2200505028610822,Estates,630979,E00015194,E00015194,E01003015,865124,-0.11092171635808,51.493466988480215,x7Syucrr94Bc1nFqCFC7TQ,51.493488519853706,-0.110919474643194,7,2008,180.93132719094,9E4ACDD1-6049-49B3-91C6-0F4FA85FE5A8,630979,630979_d,d
519,519142_d,10,0.6344666354249455,High-density,519142,E00015191,E00015191,E01003015,716548,-0.113572708865377,51.4953593676933,qHhUYTTluTrS1FX_EJvTwg,51.4951965035172,-0.113102838478018,7,2009,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519142,519142_d,d
522,519148_d,10,0.58095742988192,High-density,519148,E00015191,E00015191,E01003015,716555,-0.113120659713076,51.4952597074474,rYzekHv1lz7zAyjfIXrUpA,51.495217350440505,-0.113079374138298,6,2008,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519148,519148_d,d
524,519143_d,10,0.5592281889139035,High-density,519143,E00015191,E00015191,E01003015,716549,-0.113650803355371,51.4952152765946,ZZ2MKRWgK4DW8yY1eDyI0A,51.4950220721515,-0.1134405028874359,6,2008,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519143,519143_d,d
525,519155_d,10,0.6419542681900346,High-density,519155,E00015191,E00015191,E01003015,716574,-0.113127253503221,51.4948846987591,lWY-g8_tg7sW1WlevOAAdA,51.495015265800106,-0.113440586712811,7,2009,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519155,519155_d,d
526,519144_d,10,0.6656126339750448,High-density,519144,E00015191,E00015191,E01003015,716550,-0.113920114021325,51.4951515150674,YIldyrMyKAVlBETFLboIiw,51.4949974463362,-0.113478304762172,5,2012,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519144,519144_d,d
527,289140_d,11,0.0774477217337475,Open green space,289140,E00016907,E00016907,E01003336,401901,-0.0409333731759262,51.46101084342,D5_e5qKAag-PCUbYP5DwMw,51.4610393406892,-0.0409387322761706,5,2012,135.806929455102,28E7A4AD-0D4A-423B-8AB9-F880B41B6318,289140,289140_d,d
528,289106_d,4,0.001,Low-density,289106,E00016907,E00016907,E01003336,401864,-0.0399907177437412,51.460553809136,XOQYcrCVn5BwKzQWC_zXFw,51.460571674311296,-0.0399586433645803,5,2012,222.273689003076,49D74268-E54D-44C8-BC60-E7D0A115407A,289106,289106_d,d
530,289111_d,13,0.1460226961400874,Estates,289111,E00016907,E00016907,E01003336,401869,-0.0407914619133844,51.4600191729804,jukHimmNKIGeYeQvHtA2Eg,51.4600285328605,-0.0407471765275587,5,2012,315.0,49D74268-E54D-44C8-BC60-E7D0A115407A,289111,289111_d,d
533,289125_d,4,0.215401421454947,Low-density,289125,E00016907,E00016907,E01003336,401883,-0.0422561112020629,51.460980792662,P2En-Nq8qiRghtvreviEqQ,51.4610197945033,-0.04227737249157,6,2008,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289125,289125_d,d
535,289152_d,2,0.001,Other green,289152,E00016907,E00016907,E01003336,401920,-0.0424418604752373,51.46136813433829,wwv8kcbhYSuCZukrDXQkPg,51.4613263768204,-0.0424897699349524,6,2008,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289152,289152_d,d
538,289113_d,13,0.001,Estates,289113,E00016907,E00016907,E01003336,401871,-0.0411874524685627,51.46028014203589,sKM1gic-y5qpoPQ-TYvUOA,51.46024710305329,-0.0410930198360079,5,2012,315.0,49D74268-E54D-44C8-BC60-E7D0A115407A,289113,289113_d,d
540,289127_d,4,0.1981178288913607,Low-density,289127,E00016907,E00016907,E01003336,401885,-0.0418629989396129,51.46071812733629,X2bXDs0pEkQjS_06vOEXQA,51.460670968943006,-0.041745244601972,6,2008,135.607353004934,270E3E8B-9673-4919-BA99-47562F17E633,289127,289127_d,d
542,289150_d,4,0.001,Low-density,289150,E00016907,E00016907,E01003336,401917,-0.042884571985662,51.4613884329996,vE5satnTb7kbM2J1ndEyTw,51.461352617195,-0.0427880926885375,5,2012,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289150,289150_d,d
546,289139_d,14,0.1188256945877264,Low-density,289139,E00016907,E00016907,E01003336,401899,-0.0413234502535537,51.4612752699401,xGrISbbT_9ULhcX1TTDOLQ,51.4611971718264,-0.041175062250633,5,2012,135.806929455102,28E7A4AD-0D4A-423B-8AB9-F880B41B6318,289139,289139_d,d
548,289104_d,9,0.3251551695721086,Low-density,289104,E00016907,E00016907,E01003336,401862,-0.0398198116365376,51.4608971734347,QZBVGERggsk1TTm2Dp2mzw,51.4609151913745,-0.0397830678259859,5,2012,195.73880143744896,49D74268-E54D-44C8-BC60-E7D0A115407A,289104,289104_d,d
550,289103_d,9,0.1496294068685033,Low-density,289103,E00016907,E00016907,E01003336,401861,-0.039734357596882,51.4610688554732,Tz2VON4pkfKRn3zfBSjRRw,51.4610925970506,-0.0396824133423268,5,2012,195.73880143744896,49D74268-E54D-44C8-BC60-E7D0A115407A,289103,289103_d,d
553,289105_d,9,0.2825735343382587,Low-density,289105,E00016907,E00016907,E01003336,401863,-0.0399052650188215,51.4607254913223,xa_d6NhWn9XVfXJETbo5qQ,51.46074753432,-0.0398708301405991,5,2012,195.73880143744896,49D74268-E54D-44C8-BC60-E7D0A115407A,289105,289105_d,d
555,289099_d,2,0.0521318330445621,Other green,289099,E00016907,E00016907,E01003336,401857,-0.0417472659339664,51.4603792958313,FlTnWw6vkoFCIYoSPJR75A,51.46043113534351,-0.0417090919425907,6,2008,219.536157186763,3C95F32D-E4C5-43AA-BFD2-9AF18A918EF1,289099,289099_d,d
556,289112_d,9,0.001,Low-density,289112,E00016907,E00016907,E01003336,401870,-0.0409894566266463,51.46014965767079,y5kPHnCAXdSaKQg5fh02Mw,51.4602372280967,-0.0410680365887811,6,2008,315.0,49D74268-E54D-44C8-BC60-E7D0A115407A,289112,289112_d,d
558,289110_d,13,0.2185752670019539,Estates,289110,E00016907,E00016907,E01003336,401868,-0.0405145829715566,51.4599840678888,5eppOZHo1hsQc2BoKgmmsg,51.459968784817896,-0.0405477770395378,5,2012,276.581944655178,49D74268-E54D-44C8-BC60-E7D0A115407A,289110,289110_d,d
560,289128_d,2,0.001,Other green,289128,E00016907,E00016907,E01003336,401886,-0.0416664444996234,51.4605867941929,DGNv3aP_T_79VWFcsbEL6w,51.46062847763911,-0.041702718057256,5,2012,135.607353004934,270E3E8B-9673-4919-BA99-47562F17E633,289128,289128_d,d
561,289108_d,13,0.0881983671420877,Estates,289108,E00016907,E00016907,E01003336,401866,-0.0401616212215298,51.4602104445417,bn439n4R5ykWm_DE-_WYKg,51.46018011705221,-0.0401554056411488,5,2012,222.273689003076,49D74268-E54D-44C8-BC60-E7D0A115407A,289108,289108_d,d
563,289098_d,6,0.0995657794014862,Other green,289098,E00016907,E00016907,E01003336,401856,-0.0415631943972127,51.4605174141523,XSAQF0KpjnacAVB0kDeaDw,51.4605413449892,-0.0416183692939652,6,2008,135.607353004934,270E3E8B-9673-4919-BA99-47562F17E633,289098,289098_d,d
564,289149_d,6,0.001,Other green,289149,E00016907,E00016907,E01003336,401916,-0.0430895030956623,51.46151467325629,Hafz9Ni_C1o8yoaaTmC0NA,51.4615756351001,-0.0431400939624005,6,2008,133.069412558833,E4A83A37-E6C6-4CC4-9678-D6691EF1F4B1,289149,289149_d,d
566,581935_d,6,0.344180601135427,Other green,581935,E00167135,E00167135,E01004280,801079,-0.0257779635934702,51.496305241325,7qrJIilufo1bHgitdk2X5Q,51.4963655319709,-0.0257643876065487,7,2008,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,581935,581935_d,d
567,582114_d,15,0.2594370935203921,Commercial,582114,E00167135,E00167135,E01004280,801389,-0.0257869178866616,51.495690497997714,v738oUqQPFJ_QnODSytPTg,51.495689341036,-0.025889207049354,6,2012,260.51529079926,63DA8841-ED1B-49B6-9CAB-DFCAF52BF07E,582114,582114_d,d
568,581937_d,13,0.6664209069452813,Estates,581937,E00167135,E00167135,E01004280,801081,-0.0257323904566842,51.49594679246,bc628yRvrVQWZ1gZVyX36A,51.495940977520505,-0.02571772931845,7,2008,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,581937,581937_d,d
570,581922_d,13,0.5214259966428754,Estates,581922,E00167135,E00167135,E01004280,801052,-0.0257007614005233,51.4956980157577,MS3xPweNLOJPzf4zHlBk1w,51.4957301207741,-0.0256932476180952,6,2012,175.48719421506195,57374AB7-746D-4FC8-9A7F-930B7C791513,581922,581922_d,d
