,Unnamed: 0_x,matched,p,clusters_2011_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,angle
342,289062_b,10,0.0045406035776471,High-density,289062,E00016908,E00016908,E01003336,401813,-0.0441253612144552,51.4599987425743,XzjJZ8VMwGOX3yDdwSKu2A,51.4600102065281,-0.0441034442404548,5,2012,159.842148466982,DF5D9485-8128-45E8-8B85-53F473EFE9E1,289062,289062_b,b
343,289118_b,11,0.2556471819402995,Open green space,289118,E00016908,E00016908,E01003336,401876,-0.04502952404079,51.4605902283346,5xmSRgJuuUIdmALpfAP44A,51.4605708578538,-0.0449856047293139,5,2012,182.38011714356605,16E14A27-7A68-43E2-B7A4-36A09455C36D,289118,289118_b,b
345,289121_b,1,0.3575530970956582,Open green space,289121,E00016908,E00016908,E01003336,401879,-0.0448641919909616,51.4610478874109,95GYvvfJOu0UiX7nnHm2Ug,51.461062472373285,-0.0449345797528512,5,2012,258.77420223726,16E14A27-7A68-43E2-B7A4-36A09455C36D,289121,289121_b,b
346,289065_b,10,0.117838331842241,High-density,289065,E00016908,E00016908,E01003336,401816,-0.0441622363411646,51.4605361706032,A5lKlhugEL-cqX_9KhOr3w,51.4606036387673,-0.0441463337065623,5,2012,176.18592516571,DF5D9485-8128-45E8-8B85-53F473EFE9E1,289065,289065_b,b
348,289122_b,1,0.1787245214782643,Open green space,289122,E00016908,E00016908,E01003336,401880,-0.0445805653135508,51.46107843924211,5wbnZsiK6ZVL3yeGebW4AQ,51.4610694137961,-0.0446849121543968,10,2009,258.686797032258,16E14A27-7A68-43E2-B7A4-36A09455C36D,289122,289122_b,b
349,289133_b,6,0.0124544995581574,Other green,289133,E00016908,E00016908,E01003336,401891,-0.043958144491644,51.4609325737226,fa9xTeR46j5hH6Gs_u100w,51.4609358294246,-0.043957946154785,5,2012,227.290610042639,DF5D9485-8128-45E8-8B85-53F473EFE9E1,289133,289133_b,b
352,618541_b,0,0.561564463120397,Terraced,618541,E00015379,E00015379,E01003051,848152,-0.103027431132872,51.4616091945146,hxwv5cLEzqll39TBZlwTtQ,51.4616034409383,-0.102971222272674,5,2012,192.225122675736,123686A2-07AF-4067-8E2B-94C4295C84B7,618541,618541_b,b
353,618537_b,0,0.5343623679092042,Terraced,618537,E00015379,E00015379,E01003051,848148,-0.102750836147094,51.4623072971134,pk0xKkQyKgMgyafTjQUctA,51.4622893938881,-0.102724964130091,6,2008,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,618537,618537_b,b
356,618534_b,2,0.030531229228586,Other green,618534,E00015379,E00015379,E01003051,848145,-0.102541753148574,51.4628306221219,fxfDUTycSn3Y9Y38ZTWbuw,51.4628411425282,-0.102539688152594,5,2012,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,618534,618534_b,b
357,629625_b,10,0.5875858833783735,High-density,629625,E00015379,E00015379,E01003051,863308,-0.103207901265408,51.4611552916779,oury7BPn342qvMk7w61ikA,51.4611697743513,-0.103167981085795,5,2012,192.854904242182,67C92BF1-B2BF-406C-9108-7EE613E25255,629625,629625_b,b
359,629429_b,8,0.2881256021407828,Low-density,629429,E00015379,E00015379,E01003051,863010,-0.103136657904665,51.4613294887387,vd5zcTiXvOgilUkMpl6_oQ,51.4613201414596,-0.103093140353881,5,2012,192.847704858718,67C92BF1-B2BF-406C-9108-7EE613E25255,629429,629429_b,b
361,618539_b,0,0.5686691741912548,Terraced,618539,E00015379,E00015379,E01003051,848150,-0.102890222072409,51.46195841351521,QYN39KEoCl1pCAtIc8Qj_A,51.4619580291166,-0.102862419182388,6,2008,192.225122675736,123686A2-07AF-4067-8E2B-94C4295C84B7,618539,618539_b,b
362,618538_b,0,0.5005431985179138,Terraced,618538,E00015379,E00015379,E01003051,848149,-0.102820529383783,51.4621328553402,r2atnseT3aomysH7Qq_CSg,51.4621075926562,-0.102799063682601,6,2008,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,618538,618538_b,b
364,618602_b,10,0.5003898976103709,High-density,618602,E00015379,E00015379,E01003051,848221,-0.102400494562238,51.463233938346605,y768cZz4z-aDlI5axF8YmQ,51.4632876612982,-0.10233062055291,5,2012,190.856413348062,B9AC6061-4B43-4830-8ADD-A61E1715E4A8,618602,618602_b,b
368,618536_b,13,0.1706848090238276,Estates,618536,E00015379,E00015379,E01003051,848147,-0.102681142362335,51.4624817388348,l-5M2rrpkn8WL4eo-qkxng,51.4624561638678,-0.102640698774538,6,2008,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,618536,618536_b,b
369,618540_b,0,0.3461300490160777,Terraced,618540,E00015379,E00015379,E01003051,848151,-0.102959220646746,51.46178386473479,oMFlJmKYw-Pl0-h_CqMHFw,51.4617729131538,-0.10292850407362,6,2008,192.225122675736,123686A2-07AF-4067-8E2B-94C4295C84B7,618540,618540_b,b
372,615253_b,10,0.3108461084322564,High-density,615253,E00020199,E00020199,E01004013,843761,-0.0776348211327346,51.4746031631066,2wjUP8-6wqnYCp49ki2OAg,51.4746661939006,-0.0775967847643247,6,2008,161.227986283234,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615253,615253_b,b
374,615340_b,13,0.3048018388962659,Estates,615340,E00020199,E00020199,E01004013,843872,-0.077180729707496,51.4754679853106,DV_J-iWvfXYO1aEDoHB7qQ,51.4754986339178,-0.0771898136330776,7,2009,250.655670727879,BA756A0A-AAED-458E-AFC3-50B9CBA4507D,615340,615340_b,b
377,615249_b,0,0.1820451363133024,Terraced,615249,E00020199,E00020199,E01004013,843757,-0.0779765086089904,51.47528994151861,NXOG4RdQ6gtNysnp52thng,51.475316566009,-0.0779287217668653,5,2012,161.23470684657102,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615249,615249_b,b
381,615347_b,13,0.3776588954784212,Estates,615347,E00020199,E00020199,E01004013,843882,-0.0769354135897218,51.47498253956739,wJ41GdsMqLLXTpMcP3vz_g,51.4749604782809,-0.0769640487442811,6,2008,248.41603075823,D9564008-33F2-4A60-9D62-93DA182692DE,615347,615347_b,b
383,615360_b,6,0.2473331927947321,Other green,615360,E00020199,E00020199,E01004013,843899,-0.0763636900715115,51.4756321899239,nZ-SIzFFXglvBUAgHyt0Xg,51.47564934463801,-0.0763727925636472,7,2009,250.655670727879,BA756A0A-AAED-458E-AFC3-50B9CBA4507D,615360,615360_b,b
387,615272_b,6,0.1522842090955988,Other green,615272,E00020199,E00020199,E01004013,843783,-0.0777288518156418,51.47535782254721,V3THVl0Bldk6aGnSV68hbQ,51.4753405703516,-0.0779344565672095,10,2009,244.798876354525,B412FD0D-2105-4653-886B-F2AA1E71D089,615272,615272_b,b
388,615251_b,10,0.3156912336840831,High-density,615251,E00020199,E00020199,E01004013,843759,-0.0778056179312432,51.4749465612926,d1N7hgchDJGw-6czXyypZw,51.4749419462764,-0.0777294152427895,7,2009,161.268184510081,CD69D8C6-3AE6-426C-B967-BBF8D2578ECD,615251,615251_b,b
389,615341_b,9,0.1992204224687616,Low-density,615341,E00020199,E00020199,E01004013,843873,-0.076906667685785,51.4755230657201,_Q1BjXW2ceaOZCPK6uxBug,51.4755436671772,-0.0769414796691296,6,2008,250.655670727879,BA756A0A-AAED-458E-AFC3-50B9CBA4507D,615341,615341_b,b
392,615342_b,2,0.304933787882173,Other green,615342,E00020199,E00020199,E01004013,843874,-0.0766326050189942,51.475578145481606,sH0IKhturCIwg5HOibVXnQ,51.4756003068699,-0.0766395904424274,7,2009,162.89727103094802,E4F1C7F1-0C6D-4D44-BF74-C910A848FC8A,615342,615342_b,b
394,615348_b,13,0.3306849794870063,Estates,615348,E00020199,E00020199,E01004013,843883,-0.0766650103463923,51.47504426559521,0HLfdRlY1lbunZ_BrpiZ3Q,51.4750264706822,-0.0766528056956763,7,2009,248.41603075823,D9564008-33F2-4A60-9D62-93DA182692DE,615348,615348_b,b
396,615274_b,1,0.0438325281593623,Open green space,615274,E00020199,E00020199,E01004013,843785,-0.0779882232335595,51.4756788583043,OEEd9XjA1qZWNs0X4fmqKw,51.475659262824,-0.0779435063842185,6,2008,151.731323237514,96456A4C-69A8-4990-A239-FF9EA74F68AF,615274,615274_b,b
398,615349_b,9,0.1055079952059907,Low-density,615349,E00020199,E00020199,E01004013,843884,-0.0763946063872893,51.47510599099101,yKwM6EcpmF_TxtIQNktZAw,51.4750719566457,-0.0763998886124454,7,2009,248.41603075823,D9564008-33F2-4A60-9D62-93DA182692DE,615349,615349_b,b
403,615359_b,10,0.3047410277403515,High-density,615359,E00020199,E00020199,E01004013,843898,-0.0764149208911565,51.4757704389708,DaM-R2Hk3wPm9tu_uvNTiA,51.475797758183,-0.0763884998085704,6,2008,165.46554491946,35C0B366-9181-4640-AC26-BFBFFF9F091E,615359,615359_b,b
404,615363_b,10,0.3004433869078781,High-density,615363,E00020199,E00020199,E01004013,843903,-0.0762862773389126,51.4754590204337,Sr5DlP3zUbR1PYk_SljjKg,51.4754678353698,-0.0762714766436926,6,2008,162.89727103094802,E4F1C7F1-0C6D-4D44-BF74-C910A848FC8A,615363,615363_b,b
406,519152_b,13,0.1708096399432216,Estates,519152,E00015192,E00015192,E01003015,716567,-0.113359766159929,51.4956946918814,-B-W15D0wikhu9j86LGyeA,51.4959879447234,-0.113458934183836,7,2009,247.319440392975,B8204FD8-1731-4B5E-BF65-C6ED19C3EB41,519152,519152_b,b
409,523903_b,10,0.5433735014180667,High-density,523903,E00023976,E00023976,E01004737,723201,-0.131832734075523,51.48785524119822,AVG04yTVxPRdsUx_zmHQxw,51.4875669465772,-0.130609763834315,5,2012,199.427033743784,B4C63E80-3553-488B-A148-1E3898A1B4C6,523903,523903_b,b
410,521551_b,13,0.3130782495420571,Estates,521551,E00023976,E00023976,E01004737,719879,-0.130665626727803,51.4873387587855,ejiE5_E_BWPuSKNlvbiu8A,51.4873787466756,-0.130674151425886,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521551,521551_b,b
412,523900_b,13,0.5743944679100728,Estates,523900,E00023976,E00023976,E01004737,723189,-0.132045869098735,51.4873352321514,cSH-6Og2grtWRGlm577SvA,51.48708051069679,-0.130875932981809,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,523900,523900_b,b
413,521523_b,13,0.4613151788146319,Estates,521523,E00023976,E00023976,E01004737,719846,-0.130900104437384,51.4869754904452,YQShjZbDsZsbR8jC3f-Ssw,51.4869506577666,-0.1309598603108669,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521523,521523_b,b
414,521526_b,13,0.3242044961147705,Estates,521526,E00023976,E00023976,E01004737,719850,-0.131140048005225,51.4872897183984,j474NdnpSzuLQwG85NjBKg,51.4872026819231,-0.130807102916549,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521526,521526_b,b
415,521527_b,10,0.1492662743558223,High-density,521527,E00023976,E00023976,E01004737,719851,-0.131019738409042,51.4874530697855,OETcmDZBz_Qg6nicDnqxVA,51.4874221081936,-0.130706661312086,7,2008,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521527,521527_b,b
416,521522_b,13,0.4231818186461926,Estates,521522,E00023976,E00023976,E01004737,719845,-0.1307920258399419,51.4871421409712,yr-MOWOBNg8ZE576F2Tm1A,51.4871221305265,-0.13085216482699,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521522,521522_b,b
417,523899_b,13,0.4021985315494234,Estates,523899,E00023976,E00023976,E01004737,723188,-0.131997883321033,51.4875125111938,8Q4Q0jKg1IywPF3WOWmQIQ,51.48724338226911,-0.130784735692146,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,523899,523899_b,b
418,523904_b,13,0.3494076872243119,Estates,523904,E00023976,E00023976,E01004737,723203,-0.1313022460627899,51.487923215506704,Lh4_1KHw8NO1a06KB799Tg,51.4877184438466,-0.130514942508398,5,2012,199.427033743784,B4C63E80-3553-488B-A148-1E3898A1B4C6,523904,523904_b,b
419,521525_b,10,0.5487295542355675,High-density,521525,E00023976,E00023976,E01004737,719849,-0.1312603063067959,51.487126352421896,VUSFovglEAKgemBa6OFG0w,51.487038316013695,-0.130901040392047,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521525,521525_b,b
420,521552_b,10,0.6099114043708336,High-density,521552,E00023976,E00023976,E01004737,719880,-0.131541010904419,51.4877201914909,IZOC8CAL1bi15tzmKsgexg,51.48752788549729,-0.130631864959639,5,2012,199.427033743784,B4C63E80-3553-488B-A148-1E3898A1B4C6,521552,521552_b,b
421,521554_b,13,0.4989199428027899,Estates,521554,E00023976,E00023976,E01004737,719886,-0.131082230435313,51.4878324120848,KGshRcudvwC8dQRXkh1wGA,51.4876891904205,-0.130533412837479,5,2012,199.427033743784,B4C63E80-3553-488B-A148-1E3898A1B4C6,521554,521554_b,b
422,629530_b,15,0.6431656363732484,Commercial,629530,E00015380,E00015380,E01003051,863149,-0.108021345017549,51.4629271815388,d7fnDwuyc1EPE5KS4_JXhQ,51.462918928167895,-0.108087252115469,6,2008,248.74400434047692,808C7B1C-3785-4110-B534-66FF72FE0643,629530,629530_b,b
425,629327_b,15,0.5997647213177535,Commercial,629327,E00015380,E00015380,E01003051,862855,-0.108488686936687,51.4619562415137,jWrlKNEyX7gvGSere2wPYQ,51.46267349243179,-0.10904200859831,5,2012,243.904575842612,E820D18C-7794-480A-8D6C-596751B0D03E,629327,629327_b,b
426,629531_b,15,0.5443656711582676,Commercial,629531,E00015380,E00015380,E01003051,863150,-0.108292197643433,51.46286634936271,iKZWaUcCRZjUy_YOF9Dkqw,51.462884986601104,-0.108235333079211,6,2008,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,629531,629531_b,b
427,629330_b,15,0.5589982188006424,Commercial,629330,E00015380,E00015380,E01003051,862860,-0.107870970951836,51.462321355227296,umhWYTemioLeAkeMEbU_7g,51.4628613380517,-0.108210481722281,7,2009,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,629330,629330_b,b
429,629399_b,13,0.4879794434503424,Estates,629399,E00015380,E00015380,E01003051,862963,-0.105331279103512,51.461309490626,VfiYsZC7TBu-XseOAjt0NQ,51.4613247641451,-0.10535706594108,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629399,629399_b,b
430,629326_b,15,0.5884672933145819,Commercial,629326,E00015380,E00015380,E01003051,862854,-0.108336804012143,51.4618035200959,oJjV_C9R9kGVKpY57IWifg,51.4627360100604,-0.108768682248363,5,2012,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,629326,629326_b,b
431,629424_b,6,0.2655310151075947,Other green,629424,E00015380,E00015380,E01003051,862997,-0.1048538469347,51.4611970940567,wJRjFM56NPhOCfRCmLju1g,51.4612173158896,-0.10485973480553,5,2012,202.274594664256,469A14B3-D60A-4181-A1E7-B867F86B6365,629424,629424_b,b
432,629532_b,15,0.5998911992503912,Commercial,629532,E00015380,E00015380,E01003051,863151,-0.108563049073011,51.4628055157014,pcaVAKrZm1wbGtzNhlqnQg,51.4628214060216,-0.10852607344851,6,2008,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,629532,629532_b,b
434,629329_b,15,0.5228883509573454,Commercial,629329,E00015380,E00015380,E01003051,862859,-0.108146771072218,51.4622699307027,06kelVHPGt2iYbLlo7i9ow,51.4628045006907,-0.10846472654508,5,2012,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,629329,629329_b,b
436,629614_b,10,0.1361465310720203,High-density,629614,E00015380,E00015380,E01003051,863273,-0.106341051934298,51.461023504593896,ePCWjUgt6BpkQ0yb8_afHw,51.4614013187119,-0.105450158537863,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629614,629614_b,b
438,629401_b,8,0.1411027968714048,Low-density,629401,E00015380,E00015380,E01003051,862965,-0.105689592425895,51.46159091915871,e74P3VcuExo-_eUW7BtGcA,51.4616031014871,-0.105682293650565,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629401,629401_b,b
441,629386_b,13,0.001,Estates,629386,E00015380,E00015380,E01003051,862941,-0.1063433222334349,51.462123432449,DAHJ-Ll2LWOe5fmULJN_Fg,51.4621531991858,-0.10630939038131,6,2008,139.40581224860398,47379BAA-4361-492A-A49D-179E6835C498,629386,629386_b,b
442,629400_b,13,0.19380067837877,Estates,629400,E00015380,E00015380,E01003051,862964,-0.105510448918837,51.4614501982172,AUmve8jsvtijLHOb3qaVhA,51.4614810987856,-0.105543608683678,6,2008,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,629400,629400_b,b
444,629387_b,13,0.0680741908811027,Estates,629387,E00015380,E00015380,E01003051,862942,-0.106504934766565,51.4622722065694,g7sVDjuc7bpzR1eZSKarTA,51.462272927163895,-0.106445091296084,7,2009,144.35939214314502,60A3CA4D-BFD2-4491-9E4D-CF2110538AEA,629387,629387_b,b
445,629534_b,15,0.4547962029292177,Commercial,629534,E00015380,E00015380,E01003051,863153,-0.109104717194311,51.4626837898253,4FXIsZP4YG0kkXqUxuZ-DA,51.4626698483636,-0.109103753602784,7,2009,243.904575842612,E820D18C-7794-480A-8D6C-596751B0D03E,629534,629534_b,b
446,727819_b,1,0.001,Open green space,727819,E00021552,E00021552,E01004280,999689,-0.0258580075046924,51.49738281112021,t4a2kWE3Dl7OaeIeCuDGKw,51.497321782005386,-0.0258049713804685,6,2012,175.800909937765,D2471429-3277-4557-BB42-99B52C1D1F0F,727819,727819_b,b
448,582027_b,15,0.2041011637935911,Commercial,582027,E00021552,E00021552,E01004280,801223,-0.0250957905113413,51.4971072895858,K11acku-sEDV-yYx1B9_0w,51.4970582251115,-0.0250633751728833,10,2009,175.238931145722,972CFB8C-22ED-4618-ADF6-988C9E9BE410,582027,582027_b,b
449,727818_b,1,0.0756011908022517,Open green space,727818,E00021552,E00021552,E01004280,999688,-0.0258446535313245,51.4972032165479,7xYym4o9_Jz8bgWv5Q46OA,51.49721301226111,-0.0257961596514045,10,2009,175.800909937765,D2471429-3277-4557-BB42-99B52C1D1F0F,727818,727818_b,b
451,625162_b,11,0.1938718988043641,Open green space,625162,E00020381,E00020381,E01004050,857383,-0.0870037906863881,51.4683633073578,y6eSNn0N0eaFT4BPZmFzHw,51.4683537585136,-0.0871625392211916,5,2012,247.479434397103,001300EC-148C-4108-8A77-2AF42629606E,625162,625162_b,b
452,625212_b,6,0.0775179329565259,Other green,625212,E00020381,E00020381,E01004050,857456,-0.0868575377061162,51.46843365302741,aBQ_nKd66GQ8lA2ayKG2sw,51.4684858718234,-0.08679859893757,6,2008,183.179830119864,1DE9FACC-F77F-4969-83E2-45348AA4CC02,625212,625212_b,b
454,615650_b,13,0.1313206906925601,Estates,615650,E00020381,E00020381,E01004050,844268,-0.0865887182707101,51.4681988182611,jhoFRmPXX2u1HGaCFOdKLw,51.468206807650496,-0.0865246424206294,5,2012,148.925816717113,B48A6055-9669-47E5-AAD5-3209EFFB1D3B,615650,615650_b,b
457,615703_b,10,0.001,High-density,615703,E00020381,E00020381,E01004050,844345,-0.0852622981773608,51.468772589711286,m77gxSsE249F1Q5C7Gz-7w,51.4687341435965,-0.0852282075104203,7,2008,154.358994175695,D1F4BF84-9C85-413A-9A9D-F172493F5FED,615703,615703_b,b
458,615666_b,11,0.1862440475991357,Open green space,615666,E00020381,E00020381,E01004050,844291,-0.0861158423538387,51.4687324958996,8V2iuKB_rl-XVLxMkh7nYg,51.4685197693131,-0.0867915925623767,5,2012,183.179830119864,1DE9FACC-F77F-4969-83E2-45348AA4CC02,615666,615666_b,b
460,615716_b,13,0.001,Estates,615716,E00020381,E00020381,E01004050,844359,-0.0844616549083169,51.4677391066589,6Nj4_qOnw3uibTMXUOJMsg,51.4677399674314,-0.0844258399505478,7,2008,151.389540334035,17257A9C-1D0B-4950-BC41-4E456B8F2634,615716,615716_b,b
462,615651_b,13,0.1776427385917535,Estates,615651,E00020381,E00020381,E01004050,844269,-0.0867882378096289,51.468325687904,pn77mwPWYe1QS6tB6UwSHw,51.4683208953706,-0.086778631854732,6,2008,129.213489727965,B48A6055-9669-47E5-AAD5-3209EFFB1D3B,615651,615651_b,b
465,625211_b,11,0.1697679666030039,Open green space,625211,E00020381,E00020381,E01004050,857454,-0.0869768224331595,51.4687762975095,WT9Bdje2iQsKXP4neMif5w,51.4687165558324,-0.0869141284889158,5,2012,156.585367868109,1DE9FACC-F77F-4969-83E2-45348AA4CC02,625211,625211_b,b
467,615710_b,13,0.1505183299841286,Estates,615710,E00020381,E00020381,E01004050,844352,-0.0847712733454922,51.4684812815209,3aFlOe8TT41Lb3JqQ1jZ-g,51.4683943669084,-0.0849283603994739,5,2012,144.321143798521,A6F0CC4B-97D7-4706-89C4-A38D999590B2,615710,615710_b,b
469,615652_b,10,0.0808709517961838,High-density,615652,E00020381,E00020381,E01004050,844271,-0.0863443887339447,51.467874394909295,xz4VE8IuJNsBOBRxzd4kcQ,51.4678700660207,-0.0863237926215547,6,2008,157.749582861497,C286AED0-3853-43BD-B9B1-792699C722FF,615652,615652_b,b
470,615713_b,13,0.0765395492764137,Estates,615713,E00020381,E00020381,E01004050,844355,-0.0849715655042691,51.468383907719705,juvPoabVw8kkAA-qeyHkFA,51.4683880966934,-0.0849368588871664,6,2008,144.321143798521,A6F0CC4B-97D7-4706-89C4-A38D999590B2,615713,615713_b,b
471,615649_b,13,0.3834889935873017,Estates,615649,E00020381,E00020381,E01004050,844267,-0.0864465663865398,51.4680424785831,45EAEknP_69SB0JFA-Ceow,51.468053447063,-0.0864467876945143,8,2008,157.706370840135,C286AED0-3853-43BD-B9B1-792699C722FF,615649,615649_b,b
472,615707_b,13,0.3001683749900969,Estates,615707,E00020381,E00020381,E01004050,844349,-0.0843571527514293,51.4680136355833,AcnQ0JCEqyaMkStrahtV4Q,51.4680055834101,-0.0846108660613854,5,2012,152.21607358779102,E0A6DB2E-04BD-4C69-8016-08897FF68306,615707,615707_b,b
473,615714_b,13,0.2405257458025955,Estates,615714,E00020381,E00020381,E01004050,844356,-0.0848440865242379,51.4682227076548,aIVffwzzTRSiX2W8SgOkDQ,51.468219748490704,-0.0848003271210641,7,2008,152.21607358779102,E0A6DB2E-04BD-4C69-8016-08897FF68306,615714,615714_b,b
474,615668_b,10,0.1398657507934723,High-density,615668,E00020381,E00020381,E01004050,844293,-0.0861037520356984,51.46747085954001,75fgnmCQdtd0h2ypIouQRQ,51.4674992325312,-0.0861073512065812,6,2008,158.772563327694,2730489E-21BC-4B4B-A68C-4B20F58CEED8,615668,615668_b,b
478,615708_b,13,0.626492918804445,Estates,615708,E00020381,E00020381,E01004050,844350,-0.0844478486272078,51.4681838019813,LyQPJ5Ttr2O_J5cGQ3nwEg,51.46817033052171,-0.0847439845427683,5,2012,152.21607358779102,E0A6DB2E-04BD-4C69-8016-08897FF68306,615708,615708_b,b
481,625160_b,6,0.3269955772851639,Other green,625160,E00020381,E00020381,E01004050,857381,-0.0875564357441076,51.4682787381098,StvjwANIEVMLI-uUTdJfsw,51.4682824635157,-0.0875292862290802,10,2008,247.479434397103,001300EC-148C-4108-8A77-2AF42629606E,625160,625160_b,b
484,625159_b,1,0.001,Open green space,625159,E00020381,E00020381,E01004050,857380,-0.0878251324503031,51.468214234497786,F4ON0zO_v0nvBVipX_T1ow,51.4682097267762,-0.0878325516489867,10,2008,247.479434397103,001300EC-148C-4108-8A77-2AF42629606E,625159,625159_b,b
486,615706_b,13,0.1602386171421104,Estates,615706,E00020381,E00020381,E01004050,844348,-0.0842711311449699,51.467842059896405,hPQ7w3nuh3i7CsY4Q0_qxA,51.4678152722581,-0.0844624189659726,5,2012,151.389540334035,17257A9C-1D0B-4950-BC41-4E456B8F2634,615706,615706_b,b
488,519668_b,15,0.3639447868594553,Commercial,519668,E00015189,E00015189,E01003015,717273,-0.115035107921189,51.4951036983624,arixoENannGDA6tIQAzokw,51.495229463532894,-0.115720783818211,7,2009,200.460849827159,9025ACD0-2843-4FED-998E-6855C5B5502F,519668,519668_b,b
489,519791_b,6,0.2091483112886741,Other green,519791,E00015189,E00015189,E01003015,717444,-0.11497176693333,51.494118499909895,3pg53get4pS9n3NM5K9NmA,51.4940916915337,-0.115006981946639,7,2009,127.564653693348,20629EAB-945E-4AAF-9BDC-969E71BC360A,519791,519791_b,b
491,519794_b,14,0.0295495182773253,Low-density,519794,E00015189,E00015189,E01003015,717449,-0.116009519165766,51.4941691782103,0B7W0_DV_DoCp7njLuu5kw,51.4942042652791,-0.116039681456864,5,2012,117.582029207797,A03E43FE-9CEE-4B2B-88A6-52CC30449A37,519794,519794_b,b
492,519653_b,6,0.3949059906477468,Other green,519653,E00015189,E00015189,E01003015,717251,-0.116946183367118,51.4950689426264,HslT4BiArGJk4481pDwH1g,51.4950371301174,-0.116935882611836,6,2008,249.416856037727,34260BDC-EB92-4589-B39D-23C3FE53BFED,519653,519653_b,b
493,519664_b,13,0.0494617899474644,Estates,519664,E00015189,E00015189,E01003015,717263,-0.114935234475049,51.4949025483705,wKOShbjE-wJjLMcp5I_OrQ,51.4945508905381,-0.114365314497969,7,2009,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519664,519664_b,b
495,519621_b,10,0.3978861229752982,High-density,519621,E00015189,E00015189,E01003015,717214,-0.11620579124059,51.4942372478152,TgRqbO-gUllEG1SCc1uNzQ,51.4942471577882,-0.116193380807756,5,2012,117.582029207797,A03E43FE-9CEE-4B2B-88A6-52CC30449A37,519621,519621_b,b
497,519793_b,10,0.6103180862208368,High-density,519793,E00015189,E00015189,E01003015,717448,-0.115757743987022,51.4940818586629,qbJHFB5Z9JDbexeDSlURjg,51.4941093109692,-0.115753218949028,6,2008,117.582029207797,A03E43FE-9CEE-4B2B-88A6-52CC30449A37,519793,519793_b,b
498,519792_b,10,0.3470967423607115,High-density,519792,E00015189,E00015189,E01003015,717447,-0.115505969780508,51.493994538583294,WlyHDS7wDqGbJJE6uBRqCg,51.494026998791895,-0.115532697696199,6,2008,117.582029207797,A03E43FE-9CEE-4B2B-88A6-52CC30449A37,519792,519792_b,b
503,519140_b,13,0.1941042884584222,Estates,519140,E00015189,E00015189,E01003015,716546,-0.114042530988389,51.49433918540689,b3zdu46rENNvuAY1QEd6KQ,51.49453477945539,-0.1143654577719299,5,2012,222.157862116344,1C67E07B-E0A4-425C-B8D4-21CDBC9086DD,519140,519140_b,b
504,519672_b,13,0.3336083271783396,Estates,519672,E00015189,E00015189,E01003015,717280,-0.116318171413453,51.4951358035914,slzXwALmikmNOfsjSZD1Mw,51.49527346635671,-0.116333353587199,7,2009,240.60394714517005,D30F21DC-317A-439B-8E1A-4BC229A998B2,519672,519672_b,b
506,615773_b,0,0.0802026926829463,Terraced,615773,E00020379,E00020379,E01004050,844440,-0.0834921237126287,51.4677383767693,Lo7cYIjupCCVQNA_veDLzQ,51.4677466361333,-0.0834894351804746,7,2008,241.955313052025,F9ADE65A-C213-4140-9BDF-6E1DBB125E15,615773,615773_b,b
507,615724_b,13,0.001,Estates,615724,E00020379,E00020379,E01004050,844369,-0.0842978426443368,51.467537812201,L5CK2Sk9t-A4XJGIsdS_kw,51.4675365078829,-0.0842336285650601,7,2008,152.783888442693,6F761EE6-A2EB-493D-83D5-AF6DCAD46992,615724,615724_b,b
508,615769_b,0,0.001,Terraced,615769,E00020379,E00020379,E01004050,844433,-0.0827036804620477,51.4679843872912,FKGHdwalpxf6OOQyNAl0Bg,51.46778000032739,-0.0833812025530183,7,2008,241.955313052025,F9ADE65A-C213-4140-9BDF-6E1DBB125E15,615769,615769_b,b
