,LSOA code (2011),Outdoors Sub-domain Score,lsoa,Unnamed: 0
2567,E01002627,0.944,E01002627,5.387100095179544
2568,E01002628,1.199,E01002628,5.327809067872854
2569,E01002629,1.346,E01002629,5.312741117361115
2570,E01002630,1.573,E01002630,5.350056166102172
2571,E01002631,1.081,E01002631,5.410057343998734
2572,E01002632,1.277,E01002632,5.411210049421359
2573,E01002633,1.163,E01002633,5.642774445568016
2574,E01002634,1.067,E01002634,5.518934152894101
2575,E01002635,1.81,E01002635,5.396951546006024
2576,E01002636,1.096,E01002636,5.349656225261041
2577,E01002637,2.145,E01002637,5.730125020686589
2578,E01002638,1.128,E01002638,5.608666121416179
2579,E01002639,1.05,E01002639,5.17694833679734
2580,E01002640,1.45,E01002640,5.101172174232594
2581,E01002641,1.117,E01002641,5.083275141886302
2582,E01002642,1.429,E01002642,5.145867433995832
2583,E01002643,1.313,E01002643,5.214178913977088
2584,E01002645,1.514,E01002645,5.234007088400477
2585,E01002646,1.37,E01002646,5.270217264298912
2586,E01002647,0.899,E01002647,5.390482508499204
2587,E01002648,1.133,E01002648,5.206894997530763
2588,E01002649,0.992,E01002649,5.156960945044245
2589,E01002650,1.039,E01002650,5.443800767459492
2590,E01002651,0.985,E01002651,5.160677144828352
2591,E01002652,1.085,E01002652,5.111869044792958
2592,E01002653,0.857,E01002653,5.140625682473183
2593,E01002654,1.029,E01002654,5.26835397235508
2594,E01002655,1.035,E01002655,5.072034583610742
2595,E01002656,1.143,E01002656,5.3394922069323965
2596,E01002657,0.983,E01002657,5.118888325807525
2597,E01002658,0.934,E01002658,5.080488042831421
2598,E01002659,0.867,E01002659,5.239018821335853
2599,E01002660,1.277,E01002660,5.240379377415306
2600,E01002661,1.14,E01002661,5.394093942429338
2601,E01002662,1.409,E01002662,5.038417495395008
2602,E01002663,1.162,E01002663,5.281968376853249
2603,E01002664,1.461,E01002664,5.2655655979458755
2604,E01002665,1.426,E01002665,5.210721008113174
2605,E01002666,0.998,E01002666,5.238662595334261
2606,E01002667,1.229,E01002667,5.208169338237717
2607,E01002668,1.224,E01002668,5.3641794850860816
2608,E01002669,1.039,E01002669,5.341382779631504
2609,E01002670,1.065,E01002670,5.334538524381576
2610,E01002671,1.04,E01002671,5.244574895325829
2611,E01002672,0.909,E01002672,5.461573827967924
2612,E01002673,0.884,E01002673,5.355891048908234
2613,E01002674,1.279,E01002674,5.314994291741718
2614,E01002675,1.022,E01002675,5.094120064202477
2615,E01002676,1.38,E01002676,5.423013605664124
2616,E01002677,1.467,E01002677,5.1311310415496365
2617,E01002678,0.788,E01002678,5.663312540423703
2618,E01002679,1.625,E01002679,5.521199704489249
2619,E01002680,1.483,E01002680,5.266482914323772
2620,E01002681,1.017,E01002681,5.312903484754395
2621,E01002682,1.501,E01002682,5.257692343905821
2622,E01002683,1.048,E01002683,5.161801534540513
2623,E01002684,1.594,E01002684,5.249165409141117
2624,E01002686,0.806,E01002686,5.419682049254576
2625,E01002687,1.588,E01002687,5.009536034920636
2626,E01002689,1.499,E01002689,5.076415746300309
2627,E01002690,1.246,E01002690,4.977457329284313
2628,E01002691,0.798,E01002691,5.377056083083152
2629,E01002692,1.585,E01002692,5.23368957858065
2630,E01002693,1.474,E01002693,4.9695940768967075
2631,E01002694,2.067,E01002694,5.040322661399841
2632,E01002695,2.113,E01002695,4.9503981411457065
2633,E01002696,2.118,E01002696,4.919624664259295
2634,E01002697,2.201,E01002697,5.119392729297127
2635,E01002698,1.637,E01002698,4.9447147966940195
2636,E01002699,1.808,E01002699,4.994877308279603
2637,E01002700,2.059,E01002700,4.946754798094432
2638,E01002701,2.214,E01002701,4.905469320322338
2639,E01002702,2.549,E01002702,5.046316698745445
2640,E01002703,1.902,E01002703,4.930152922868729
2641,E01002704,1.472,E01002704,4.8487394621342785
2642,E01002706,2.25,E01002706,4.931621104478836
2643,E01002707,2.377,E01002707,4.821987663418794
2644,E01002708,1.771,E01002708,5.3655348093081745
2645,E01002709,2.152,E01002709,5.13540136218071
2646,E01002710,2.075,E01002710,5.135309107780457
2647,E01002711,1.502,E01002711,4.8031950437953705
2648,E01002712,1.742,E01002712,5.046698475951579
2649,E01002713,1.898,E01002713,5.172006561024355
2650,E01002714,1.774,E01002714,4.875180434372465
2651,E01002715,1.714,E01002715,5.226838696834653
2652,E01002716,1.98,E01002716,5.074875498429323
2653,E01002717,1.92,E01002717,5.031151445357354
2654,E01002718,1.922,E01002718,4.828747009577817
2655,E01002719,1.841,E01002719,5.049675455576257
2656,E01002720,1.773,E01002720,5.0920442985370755
2657,E01002721,1.9,E01002721,4.990635870718489
2658,E01002722,1.907,E01002722,5.034653827165946
2659,E01002723,2.029,E01002723,5.0116898755769475
2660,E01002724,2.076,E01002724,4.845462011964353
2661,E01002725,2.404,E01002725,4.879296160406536
2662,E01002726,2.256,E01002726,4.971117491875925
2663,E01002727,2.394,E01002727,4.918891298402216
2664,E01002728,2.438,E01002728,4.984577135493358
2665,E01002729,2.321,E01002729,4.8355354121753145
2666,E01002730,2.008,E01002730,5.005797505378723
2667,E01002731,1.941,E01002731,4.872061323645888
2668,E01002732,1.823,E01002732,5.002484514693584
2669,E01002733,1.774,E01002733,5.035241533728207
2670,E01002734,2.076,E01002734,4.959555393228164
2671,E01002735,1.648,E01002735,4.860288903587743
2672,E01002736,1.521,E01002736,5.241339946494383
2673,E01002737,1.496,E01002737,5.167638477050897
2674,E01002738,1.383,E01002738,5.062302315444277
2675,E01002739,1.833,E01002739,4.701616041157224
2676,E01002740,2.001,E01002740,4.877086267751806
2677,E01002741,1.591,E01002741,5.0832697581709105
2678,E01002742,1.649,E01002742,4.888778747971525
2679,E01002743,1.748,E01002743,4.680112561183189
2680,E01002744,1.496,E01002744,4.917139578748633
2681,E01002745,1.487,E01002745,4.8874701172113415
2682,E01002747,1.083,E01002747,4.868690641302812
2683,E01002748,2.167,E01002748,4.901080326787357
2684,E01002749,1.737,E01002749,4.853501096539114
2685,E01002751,1.813,E01002751,5.062789615378322
2686,E01002752,1.563,E01002752,4.932960328667662
2687,E01002753,1.235,E01002753,5.011280552104667
2688,E01002754,1.345,E01002754,4.9274124176729295
2689,E01002755,1.505,E01002755,5.052366387049357
2690,E01002756,1.445,E01002756,4.971485695113307
2691,E01002757,1.332,E01002757,4.768313882442621
2692,E01002758,1.508,E01002758,5.042319825717381
2693,E01002759,1.224,E01002759,4.964113883919769
2694,E01002760,1.384,E01002760,5.161100022254452
2695,E01002762,1.683,E01002762,4.999141188590757
2696,E01002763,2.114,E01002763,5.031797598643475
2697,E01002764,2.034,E01002764,5.143497609624676
2698,E01002765,1.565,E01002765,5.047710606828332
2699,E01002766,1.725,E01002766,5.10894529673518
2700,E01002767,1.938,E01002767,4.897526736352958
2701,E01002768,1.741,E01002768,4.96517614292544
2702,E01002769,1.537,E01002769,5.114864748767299
2703,E01002770,1.366,E01002770,4.992212217815673
2704,E01002771,1.652,E01002771,4.951981113008831
2705,E01002772,1.858,E01002772,4.996413820245293
2706,E01002773,1.819,E01002773,5.082855432828268
2707,E01002774,1.978,E01002774,4.907457522153854
2708,E01002775,1.799,E01002775,4.866803409503056
2709,E01002776,2.121,E01002776,5.126675347892606
2710,E01002777,1.682,E01002777,5.053305498525208
2711,E01002778,2.065,E01002778,5.184490854675706
2712,E01002779,1.805,E01002779,4.876642648662839
2713,E01002780,1.698,E01002780,4.8406196381106525
2714,E01002781,1.521,E01002781,4.758572035906266
2715,E01002782,1.607,E01002782,5.015352815757563
2716,E01002783,1.84,E01002783,5.108647784218192
2717,E01002784,1.461,E01002784,5.135645058919799
2718,E01002785,1.732,E01002785,4.880302864208556
2719,E01002786,2.022,E01002786,4.993003363268716
2720,E01002787,1.975,E01002787,5.0267319861104935
2721,E01002788,1.443,E01002788,4.910079244172798
2722,E01002789,1.655,E01002789,4.804121491337611
2723,E01002790,2.206,E01002790,4.73827104252505
2724,E01002791,2.071,E01002791,5.008164759554894
2725,E01002792,1.82,E01002792,4.857498965343507
2726,E01002793,2.212,E01002793,4.934153928413047
2727,E01002794,2.255,E01002794,4.898329541574117
2728,E01002795,2.229,E01002795,4.994306012467071
2729,E01002796,1.747,E01002796,5.059583807863841
2730,E01002797,2.011,E01002797,5.060232908353893
2731,E01002798,1.947,E01002798,5.037870912867434
2732,E01002799,2.042,E01002799,4.967917376603836
2733,E01002800,1.736,E01002800,5.215392469077982
2734,E01002801,2.175,E01002801,4.865946224442235
2735,E01002802,1.91,E01002802,4.961938818670669
2736,E01002803,2.322,E01002803,4.914376047701618
2737,E01002804,1.372,E01002804,5.0448766895519785
2738,E01002805,1.376,E01002805,4.792697619169187
2739,E01002806,1.383,E01002806,5.019737150934008
2740,E01002807,1.486,E01002807,5.055308875583467
2741,E01002808,1.552,E01002808,5.109959908196183
2742,E01002809,1.637,E01002809,4.873674695308392
2743,E01002810,1.761,E01002810,4.931694963103847
2744,E01002811,1.519,E01002811,5.037092647975004
2745,E01002812,1.778,E01002812,4.742875393699197
2746,E01002813,1.936,E01002813,4.799703522551831
2747,E01002814,2.072,E01002814,5.075584152682882
2748,E01002815,2.027,E01002815,4.8570428842848
2749,E01002816,1.947,E01002816,4.670883043723948
2750,E01002817,1.895,E01002817,4.969741226995692
2751,E01002818,2.189,E01002818,4.7450427022300845
2752,E01002819,1.76,E01002819,4.789534680606905
2753,E01002820,2.024,E01002820,4.752150034500381
2754,E01002821,2.337,E01002821,4.81081763927981
2755,E01002822,2.194,E01002822,4.754180485640115
2756,E01002823,2.235,E01002823,4.9667005849381285
2757,E01002824,1.922,E01002824,4.842673163483108
2758,E01002825,1.782,E01002825,4.858930630726857
2759,E01002826,2.147,E01002826,4.645878546513044
2760,E01002827,2.169,E01002827,4.768139856092391
2761,E01002828,2.08,E01002828,4.928220393196229
2762,E01002829,2.067,E01002829,4.799076150764119
2763,E01002830,2.181,E01002830,4.883332246309751
2764,E01002831,2.359,E01002831,4.819416221450357
2765,E01002832,2.059,E01002832,5.004648164947434
2766,E01002833,2.215,E01002833,4.655775031139111
2767,E01002834,2.093,E01002834,4.742259057031737
2768,E01002835,2.293,E01002835,4.85453963463123
2769,E01002836,2.222,E01002836,4.536452346377903
2770,E01002837,2.077,E01002837,4.809533647588782
2771,E01002838,2.184,E01002838,4.639372414664218
2772,E01002839,2.305,E01002839,4.679149392532976
2773,E01002840,2.433,E01002840,5.000008103175041
2774,E01002841,2.101,E01002841,4.879367470741272
2775,E01002842,2.202,E01002842,4.4663145542144775
2776,E01002843,2.072,E01002843,4.944150707760795
2777,E01002844,2.049,E01002844,4.850270398395998
2778,E01002845,2.365,E01002845,4.658337129921209
2779,E01002846,2.32,E01002846,4.77126266558965
2780,E01002847,2.115,E01002847,4.610702340419476
2781,E01002848,2.087,E01002848,4.846293498640475
2782,E01002849,2.183,E01002849,4.599264877429907
2783,E01002850,2.0,E01002850,4.654683050784198
2784,E01002851,2.1,E01002851,4.782707602747025
2785,E01002852,1.829,E01002852,5.239532913018136
2786,E01002853,2.367,E01002853,5.093368441894136
2787,E01002854,2.166,E01002854,5.295680199701762
2788,E01002855,2.151,E01002855,4.904612512231987
2789,E01002856,2.319,E01002856,5.066916419042124
2790,E01002857,1.918,E01002857,5.025616136464206
2791,E01002858,1.837,E01002858,4.877974518414201
2792,E01002859,2.017,E01002859,4.572153319012035
2793,E01002860,2.015,E01002860,4.856026922849784
2794,E01002861,2.109,E01002861,4.7370952625532405
2795,E01002862,2.05,E01002862,4.679087149894844
2796,E01002863,2.247,E01002863,4.8605182822011095
2797,E01002864,1.922,E01002864,4.982877317863174
2798,E01002865,2.048,E01002865,4.836252074633071
2799,E01002866,1.901,E01002866,4.790221814882187
2800,E01002867,1.951,E01002867,4.902609316415565
2801,E01002868,2.05,E01002868,4.966628698615341
2802,E01002869,2.035,E01002869,4.904867069220837
2803,E01002870,1.614,E01002870,5.160487176678705
2804,E01002871,1.982,E01002871,4.991178457198605
2805,E01002872,1.772,E01002872,5.027115124464035
2806,E01002873,2.014,E01002873,5.119257646637994
2807,E01002874,2.007,E01002874,4.911714540011641
2808,E01002875,1.888,E01002875,4.971999471318232
2809,E01002876,2.114,E01002876,4.719410068848553
2810,E01002877,2.07,E01002877,5.435806249750072
2811,E01002878,2.347,E01002878,5.219175150635046
2812,E01002879,2.267,E01002879,5.036159470461417
2813,E01002880,1.965,E01002880,5.380670745494002
2814,E01002881,1.732,E01002881,5.006839364322264
2815,E01002882,1.87,E01002882,4.867749328548844
2816,E01002883,2.114,E01002883,5.014659447547717
2817,E01002884,2.268,E01002884,4.869057223376106
2818,E01002885,2.016,E01002885,4.747769912083943
2819,E01002886,2.033,E01002886,4.8407741859555244
2820,E01002887,2.047,E01002887,4.846046931949663
2821,E01002888,1.928,E01002888,4.916909154639186
2822,E01002889,1.79,E01002889,4.581651891319497
2823,E01002890,1.811,E01002890,4.803277219616392
2824,E01002891,2.044,E01002891,4.888068350783565
2825,E01002892,1.883,E01002892,4.923257981953413
2826,E01002893,1.643,E01002893,4.546435575980644
2827,E01002894,2.27,E01002894,4.578584052966192
2828,E01002895,2.144,E01002895,4.835325938282591
2829,E01002896,1.909,E01002896,4.689243966624851
2830,E01002897,1.8,E01002897,4.766515926709251
2831,E01002898,2.09,E01002898,4.759850748074361
2832,E01002899,1.741,E01002899,4.922796437705773
2833,E01002900,1.881,E01002900,4.956723800321826
2834,E01002901,2.298,E01002901,4.897160887718201
2835,E01002902,2.223,E01002902,4.622283054333107
2836,E01002903,2.073,E01002903,4.891999104865511
2837,E01002904,1.726,E01002904,5.21689083814621
2838,E01002905,2.114,E01002905,4.890772397853127
2839,E01002906,1.914,E01002906,4.965311768828639
2840,E01002907,1.91,E01002907,4.882907162541929
2841,E01002908,2.277,E01002908,4.960875547662074
2842,E01002909,2.122,E01002909,4.717835466861725
2843,E01002910,2.274,E01002910,4.861786017733172
2844,E01002911,2.195,E01002911,4.786118375576608
2845,E01002912,1.765,E01002912,4.7657782435417175
2846,E01002913,2.144,E01002913,4.79784394428134
2847,E01002914,1.876,E01002914,4.922264714817424
2848,E01002915,0.908,E01002915,5.51468144918417
2849,E01002916,1.049,E01002916,5.307096402434742
2850,E01002917,0.776,E01002917,5.34277233404991
2851,E01002918,0.651,E01002918,5.453112112848382
2852,E01002919,0.663,E01002919,5.48699999571689
2853,E01002920,0.328,E01002920,5.3128576427698135
2854,E01002921,0.638,E01002921,5.283309683407823
2855,E01002922,0.363,E01002922,5.235998351107199
2856,E01002923,0.48,E01002923,5.497229845492871
2857,E01002924,0.367,E01002924,5.1965562844137
2858,E01002925,0.415,E01002925,5.159998674266386
2859,E01002926,0.332,E01002926,5.1763453536694595
2860,E01002927,0.924,E01002927,5.18776407143841
2861,E01002928,0.767,E01002928,5.223940641272302
2862,E01002929,0.734,E01002929,5.0823894864247166
2863,E01002930,0.615,E01002930,5.109583575170017
2864,E01002931,0.923,E01002931,5.047592577106225
2865,E01002932,0.719,E01002932,5.320562316525367
2866,E01002933,0.632,E01002933,5.057686695815824
2867,E01002934,0.699,E01002934,5.1478069122523475
2868,E01002935,1.08,E01002935,5.002941239483749
2869,E01002937,0.649,E01002937,5.024630002934357
2870,E01002938,0.646,E01002938,5.0365351760387425
2871,E01002939,0.466,E01002939,5.451546170130498
2872,E01002940,0.767,E01002940,5.4372895375887556
2873,E01002941,0.721,E01002941,5.245016957229039
2874,E01002942,0.715,E01002942,5.3993736276259785
2875,E01002943,0.552,E01002943,5.560068758778602
2876,E01002944,0.196,E01002944,5.508219169635399
2877,E01002945,0.478,E01002945,5.4563899899328225
2878,E01002946,0.269,E01002946,5.5319576482160375
2879,E01002947,0.307,E01002947,5.45240043393142
2880,E01002948,0.267,E01002948,5.554660296301777
2881,E01002949,0.386,E01002949,5.397194262976958
2882,E01002950,-0.084,E01002950,5.49795316618842
2883,E01002951,0.781,E01002951,5.309840071091958
2884,E01002952,0.58,E01002952,5.494241836095097
2885,E01002953,0.968,E01002953,5.571938190619593
2886,E01002954,0.743,E01002954,5.267509652809664
2887,E01002955,0.695,E01002955,5.413775571597898
2888,E01002956,0.264,E01002956,5.378805348156813
2889,E01002957,0.496,E01002957,5.464935594325443
2890,E01002958,0.485,E01002958,5.120709850724819
2891,E01002959,0.626,E01002959,5.148525841935666
2892,E01002960,0.725,E01002960,5.109952894297052
2893,E01002961,0.552,E01002961,5.24787535312328
2894,E01002962,0.525,E01002962,5.371238941917876
2895,E01002963,0.523,E01002963,5.215679716708055
2896,E01002964,0.977,E01002964,5.0976941033905625
2897,E01002965,0.741,E01002965,5.2200737018284835
2898,E01002966,0.462,E01002966,5.162132204807911
2899,E01002967,0.701,E01002967,5.180049839926643
2900,E01002968,1.015,E01002968,5.055516201706865
2901,E01002969,0.644,E01002969,5.401295544523181
2902,E01002970,0.663,E01002970,5.297758631154793
2903,E01002971,0.684,E01002971,5.184511251126726
2904,E01002972,1.043,E01002972,5.156416669013394
2905,E01002973,0.908,E01002973,5.387418005735643
2906,E01002974,0.953,E01002974,5.038639873608775
2907,E01002975,1.048,E01002975,5.434243733711664
2908,E01002976,0.442,E01002976,5.359807791154077
2909,E01002977,0.671,E01002977,5.455268815837123
2910,E01002978,0.922,E01002978,5.332224593932972
2911,E01002979,0.438,E01002979,5.370067157706276
2912,E01002980,0.673,E01002980,5.373419119003124
2913,E01002981,1.18,E01002981,5.529027219814591
2914,E01002982,0.987,E01002982,5.397989399692555
2915,E01002983,0.468,E01002983,5.4497174260803085
2916,E01002984,1.293,E01002984,5.246495854383134
2917,E01002985,1.167,E01002985,5.304672778836939
2918,E01002986,0.796,E01002986,5.272881653904915
2919,E01002987,0.55,E01002987,5.0564214066096715
2920,E01002988,0.574,E01002988,5.182737395167351
2921,E01002989,0.718,E01002989,5.143950860588639
2922,E01002990,0.903,E01002990,5.300319366984898
2923,E01002991,0.765,E01002991,5.185335071073413
2924,E01002992,0.226,E01002992,5.482109226859533
2925,E01002993,0.544,E01002993,5.142629210154215
2926,E01002994,0.542,E01002994,5.282098700415413
2927,E01002995,0.754,E01002995,5.208862538744763
2928,E01002996,0.773,E01002996,5.0962306920971185
2929,E01002997,0.68,E01002997,5.139723094552755
2930,E01002998,0.742,E01002998,5.219950447870991
2931,E01002999,0.561,E01002999,5.275844426885728
2932,E01003000,0.291,E01003000,5.472360716309658
2933,E01003001,0.836,E01003001,5.451562721307586
2934,E01003002,1.012,E01003002,5.419171862877333
2935,E01003003,1.007,E01003003,5.282994195109322
2936,E01003004,0.954,E01003004,5.417280102693118
2937,E01003005,0.33,E01003005,5.416672785637787
2938,E01003006,0.592,E01003006,5.187380048590646
2939,E01003007,0.518,E01003007,5.160378031481326
2940,E01003008,0.518,E01003008,5.149260735366402
2941,E01003009,0.909,E01003009,5.246105589944383
2942,E01003010,0.769,E01003010,5.095173871308043
2943,E01003011,0.788,E01003011,5.004904562913919
2944,E01003013,2.183,E01003013,5.122800635025564
2945,E01003014,2.528,E01003014,4.968712103275853
2946,E01003015,2.349,E01003015,5.140826675268981
2947,E01003016,3.31,E01003016,5.099720530468842
2948,E01003017,2.561,E01003017,4.916731073742821
2949,E01003018,1.924,E01003018,4.889771912443011
2950,E01003019,1.914,E01003019,5.036129817249268
2951,E01003020,2.074,E01003020,5.003141825539725
2952,E01003021,1.832,E01003021,5.17684493859609
2953,E01003022,1.818,E01003022,4.92385192712148
2954,E01003023,1.968,E01003023,5.135755358869013
2955,E01003024,2.04,E01003024,5.217971674119584
2956,E01003025,1.855,E01003025,5.137270962490755
2957,E01003026,2.006,E01003026,5.0462514847338555
2958,E01003027,1.808,E01003027,4.7257784122831366
2959,E01003028,1.809,E01003028,5.027916028120807
2960,E01003029,1.788,E01003029,5.230035396984645
2961,E01003030,1.994,E01003030,4.834610240665946
2962,E01003031,1.817,E01003031,4.9189357346501845
2963,E01003032,2.515,E01003032,5.224248050946241
2964,E01003033,1.824,E01003033,4.961883210000538
2965,E01003034,1.825,E01003034,4.831066278119882
2966,E01003035,2.235,E01003035,4.811322748661041
2967,E01003036,1.956,E01003036,4.982219018434224
2968,E01003037,2.125,E01003037,5.217128841082255
2969,E01003038,2.081,E01003038,5.0125974588566
2970,E01003039,2.417,E01003039,4.895686470856101
2971,E01003040,2.176,E01003040,4.9612779312017485
2972,E01003041,2.645,E01003041,4.968170921910893
2973,E01003042,2.147,E01003042,5.204954341371009
2974,E01003043,1.902,E01003043,4.884737788200378
2975,E01003044,1.984,E01003044,5.149390654563904
2976,E01003045,1.961,E01003045,5.283335941593822
2977,E01003046,1.819,E01003046,5.267492356123747
2978,E01003047,2.147,E01003047,4.924219682349921
2979,E01003048,2.053,E01003048,5.312975165999938
2980,E01003049,2.097,E01003049,5.277791102265203
2981,E01003050,2.185,E01003050,4.99964844175132
2982,E01003051,2.127,E01003051,5.0594945651990875
2983,E01003052,2.133,E01003052,5.218360116889885
2984,E01003053,2.166,E01003053,4.799354265897702
2985,E01003054,2.222,E01003054,4.831510821455403
2986,E01003055,2.191,E01003055,4.977147199149824
2987,E01003056,1.991,E01003056,4.925907259035593
2988,E01003057,2.063,E01003057,4.954152180598332
2989,E01003058,2.07,E01003058,4.874841492909652
2990,E01003059,1.924,E01003059,5.154599776974431
2991,E01003060,2.107,E01003060,4.915463111769985
2992,E01003061,2.14,E01003061,4.8422745883464815
2993,E01003062,1.561,E01003062,4.848946835845709
2994,E01003063,1.608,E01003063,5.046855653746653
2995,E01003064,1.655,E01003064,5.003608084454829
2996,E01003065,1.545,E01003065,5.276194344306814
2997,E01003066,1.618,E01003066,5.193716268206751
2998,E01003067,1.59,E01003067,5.036620951678655
2999,E01003068,1.574,E01003068,5.120696715588839
3000,E01003069,1.733,E01003069,5.168663320048102
3001,E01003070,1.551,E01003070,5.158691493670146
3002,E01003071,1.81,E01003071,5.010127706363283
3003,E01003072,1.691,E01003072,5.040099400792803
3004,E01003073,1.816,E01003073,5.05711975816178
3005,E01003074,1.97,E01003074,5.01322860982683
3006,E01003075,2.176,E01003075,5.236422523208287
3007,E01003076,1.298,E01003076,5.012999985139695
3008,E01003077,1.835,E01003077,5.01521806618602
3009,E01003078,1.766,E01003078,4.950429154043438
3010,E01003079,1.842,E01003079,5.104695325055398
3011,E01003080,1.743,E01003080,4.979313811246496
3012,E01003081,1.691,E01003081,5.155712114215571
3013,E01003082,1.68,E01003082,5.125736120869131
3014,E01003083,1.631,E01003083,5.098900085514032
3015,E01003084,1.724,E01003084,4.96973042671497
3016,E01003085,1.659,E01003085,5.091078292661243
3017,E01003086,1.632,E01003086,5.073625008265178
3018,E01003087,1.703,E01003087,5.2926088540718474
3019,E01003088,2.011,E01003088,4.974313112293801
3020,E01003089,1.962,E01003089,5.140602063944959
3021,E01003090,2.133,E01003090,5.032617587154195
3022,E01003091,1.986,E01003091,4.872874908149242
3023,E01003092,1.952,E01003092,5.184485529070702
3024,E01003093,2.099,E01003093,4.967130030194919
3025,E01003094,2.168,E01003094,4.927001226693392
3026,E01003095,2.198,E01003095,5.141461397920336
3027,E01003096,1.88,E01003096,4.810054589093216
3028,E01003097,2.209,E01003097,5.17655411362648
3029,E01003098,2.349,E01003098,5.184825177192688
3030,E01003099,2.299,E01003099,5.115228918620518
3031,E01003100,2.292,E01003100,4.93484970026238
3032,E01003101,2.27,E01003101,5.112281044324239
3033,E01003102,2.361,E01003102,5.006370590491728
3034,E01003104,2.315,E01003104,4.861000974388683
3035,E01003105,2.303,E01003105,5.104293242915646
3036,E01003106,2.361,E01003106,4.920981824976726
3037,E01003107,2.31,E01003107,5.122678288331269
3038,E01003108,2.435,E01003108,5.084306312234778
3039,E01003109,2.417,E01003109,5.149944236243728
3040,E01003110,2.309,E01003110,5.1178726059325195
3041,E01003111,2.278,E01003111,5.06547935219372
3042,E01003112,2.309,E01003112,5.14482636978993
3043,E01003113,1.732,E01003113,4.969122827655137
3044,E01003114,1.73,E01003114,5.117868573769279
3045,E01003115,1.8,E01003115,4.863303020943043
3046,E01003116,1.648,E01003116,5.123924932059119
3047,E01003117,1.846,E01003117,4.984632446454919
3048,E01003118,1.696,E01003118,4.86066374734596
3049,E01003119,1.885,E01003119,4.899642393208932
3050,E01003120,1.835,E01003120,4.712678909301758
3051,E01003121,1.94,E01003121,4.932484000921249
3052,E01003122,1.904,E01003122,5.163064974441863
3053,E01003123,1.935,E01003123,5.015416290543296
3054,E01003124,1.949,E01003124,5.178414151435945
3055,E01003125,2.061,E01003125,5.128481991291046
3056,E01003126,2.092,E01003126,5.0762885685090895
3057,E01003127,2.118,E01003127,4.993951456060687
3058,E01003128,2.163,E01003128,5.1258801015806785
3059,E01003129,2.353,E01003129,4.932655381632375
3060,E01003130,1.791,E01003130,4.864765794188888
3061,E01003131,1.896,E01003131,5.0081573305458855
3062,E01003132,1.82,E01003132,5.348866813484279
3063,E01003133,1.888,E01003133,4.967815553638297
3064,E01003134,1.743,E01003134,4.888487461480227
3065,E01003135,1.792,E01003135,4.629745171039919
3066,E01003136,1.935,E01003136,4.954460706208882
3067,E01003137,1.957,E01003137,5.2573939284893
3068,E01003138,1.71,E01003138,4.795550186383097
3069,E01003139,1.659,E01003139,5.289592605145251
3070,E01003140,1.64,E01003140,5.223182389610692
3071,E01003141,1.778,E01003141,5.277417542934418
3072,E01003142,1.703,E01003142,5.268068424368327
3073,E01003143,1.706,E01003143,5.189742808895452
3074,E01003144,1.887,E01003144,5.081350077167417
3075,E01003145,1.736,E01003145,5.028039843406317
3076,E01003146,1.722,E01003146,5.26990055936878
3077,E01003147,1.714,E01003147,5.102323782630265
3078,E01003148,1.624,E01003148,5.123773886876948
3079,E01003149,1.713,E01003149,5.156227711836497
3080,E01003150,1.84,E01003150,5.166344956918196
3081,E01003151,1.735,E01003151,5.111723477840424
3082,E01003152,1.653,E01003152,5.052706825221243
3083,E01003153,1.797,E01003153,5.05652288372597
3084,E01003154,1.683,E01003154,5.303784476744162
3085,E01003155,1.817,E01003155,5.038573038382609
3086,E01003156,1.686,E01003156,4.949685915987542
3087,E01003157,1.696,E01003157,4.9259927373821455
3088,E01003158,1.674,E01003158,4.825825281195588
3089,E01003159,1.875,E01003159,5.269546044391134
3090,E01003160,1.77,E01003160,5.308096485191516
3091,E01003161,1.786,E01003161,5.025377257486408
3092,E01003162,1.879,E01003162,5.174455830584401
3093,E01003163,1.821,E01003163,5.3444399212087905
3094,E01003164,1.909,E01003164,5.006021435130132
3095,E01003165,1.766,E01003165,5.001864258123904
3096,E01003166,1.813,E01003166,4.824381991334864
3097,E01003167,1.769,E01003167,5.0102837036817505
3098,E01003168,1.682,E01003168,5.368074613232767
3099,E01003169,1.716,E01003169,4.982107390403748
3100,E01003170,1.662,E01003170,4.989464323204684
3101,E01003171,1.909,E01003171,4.928181790342235
3102,E01003172,1.654,E01003172,5.134036207521284
3103,E01003173,1.766,E01003173,4.9748165585579125
3104,E01003174,1.841,E01003174,5.228280913634379
3105,E01003175,1.777,E01003175,5.297108236286375
3106,E01003176,2.128,E01003176,5.130882431413526
3107,E01003177,1.857,E01003177,4.903320861998059
3108,E01003178,2.076,E01003178,5.003756076759762
3109,E01003179,1.704,E01003179,4.973563277444174
3110,E01003180,1.99,E01003180,5.103001452051103
3111,E01003181,2.265,E01003181,4.848678231239319
3112,E01003182,1.744,E01003182,5.031322947570255
3113,E01003183,2.222,E01003183,5.00399953847403
3114,E01003184,2.016,E01003184,5.286572360992432
3115,E01003185,1.947,E01003185,4.893048862358192
3116,E01003186,2.03,E01003186,4.996894160221363
3117,E01003187,1.944,E01003187,5.2944573877435746
3118,E01003188,1.994,E01003188,5.021864260452381
3119,E01003189,1.205,E01003189,5.396801121934446
3120,E01003190,1.382,E01003190,5.478609623270554
3121,E01003191,1.185,E01003191,5.387452570966972
3122,E01003192,1.175,E01003192,5.352247819362447
