,LSOA code (2011),Outdoors Sub-domain Score,lsoa,Unnamed: 0
2567,E01002627,0.944,E01002627,5.018288929071
2568,E01002628,1.199,E01002628,5.045027482640612
2569,E01002629,1.346,E01002629,5.055091056591127
2570,E01002630,1.573,E01002630,5.0030715921122555
2571,E01002631,1.081,E01002631,5.215629176217682
2572,E01002632,1.277,E01002632,5.004362616274092
2573,E01002633,1.163,E01002633,5.2266824113394685
2574,E01002634,1.067,E01002634,5.077518010543565
2575,E01002635,1.81,E01002635,5.080001936239355
2576,E01002636,1.096,E01002636,5.269363522529602
2577,E01002637,2.145,E01002637,5.327496631743165
2578,E01002638,1.128,E01002638,5.059287535383346
2579,E01002639,1.05,E01002639,5.079065103397191
2580,E01002640,1.45,E01002640,4.8996836085250415
2581,E01002641,1.117,E01002641,4.8975902421133855
2582,E01002642,1.429,E01002642,5.205426237859778
2583,E01002643,1.313,E01002643,5.149866285847454
2584,E01002645,1.514,E01002645,4.956532913146259
2585,E01002646,1.37,E01002646,5.0811385182167985
2586,E01002647,0.899,E01002647,5.138788277866277
2587,E01002648,1.133,E01002648,5.0603571118048905
2588,E01002649,0.992,E01002649,5.003981735734713
2589,E01002650,1.039,E01002650,5.086000136809774
2590,E01002651,0.985,E01002651,4.987358822405917
2591,E01002652,1.085,E01002652,4.967355581430288
2592,E01002653,0.857,E01002653,4.951566041260958
2593,E01002654,1.029,E01002654,4.9633190378796455
2594,E01002655,1.035,E01002655,4.89729457323243
2595,E01002656,1.143,E01002656,5.013840827890622
2596,E01002657,0.983,E01002657,4.940132259595685
2597,E01002658,0.934,E01002658,4.768042229811351
2598,E01002659,0.867,E01002659,5.047315782054942
2599,E01002660,1.277,E01002660,5.046056870828595
2600,E01002661,1.14,E01002661,5.340550939951624
2601,E01002662,1.409,E01002662,5.001992853848558
2602,E01002663,1.162,E01002663,4.994887745515867
2603,E01002664,1.461,E01002664,5.163473314926272
2604,E01002665,1.426,E01002665,5.1314567718349515
2605,E01002666,0.998,E01002666,5.114582169870412
2606,E01002667,1.229,E01002667,4.9926989947657185
2607,E01002668,1.224,E01002668,5.138050964489075
2608,E01002669,1.039,E01002669,4.992269506010898
2609,E01002670,1.065,E01002670,5.083178411760638
2610,E01002671,1.04,E01002671,4.945719742073733
2611,E01002672,0.909,E01002672,5.19248047506108
2612,E01002673,0.884,E01002673,5.286415591835976
2613,E01002674,1.279,E01002674,4.908320053603298
2614,E01002675,1.022,E01002675,4.854475151791292
2615,E01002676,1.38,E01002676,4.970803459685053
2616,E01002677,1.467,E01002677,5.0107872700262925
2617,E01002678,0.788,E01002678,5.094963454696494
2618,E01002679,1.625,E01002679,5.173459543452144
2619,E01002680,1.483,E01002680,4.898956097525991
2620,E01002681,1.017,E01002681,5.12206265016606
2621,E01002682,1.501,E01002682,4.915412576723907
2622,E01002683,1.048,E01002683,4.899251090651528
2623,E01002684,1.594,E01002684,5.030556547200239
2624,E01002686,0.806,E01002686,5.042045788466931
2625,E01002687,1.588,E01002687,4.736482568036497
2626,E01002689,1.499,E01002689,4.998126810347593
2627,E01002690,1.246,E01002690,4.58205678389054
2628,E01002691,0.798,E01002691,5.058082464709878
2629,E01002692,1.585,E01002692,4.925012030642786
2630,E01002693,1.474,E01002693,4.755995651086171
2631,E01002694,2.067,E01002694,4.925946689569033
2632,E01002695,2.113,E01002695,5.021079491376877
2633,E01002696,2.118,E01002696,4.976031062450815
2634,E01002697,2.201,E01002697,5.003833150126271
2635,E01002698,1.637,E01002698,4.907795895504046
2636,E01002699,1.808,E01002699,4.800289249682164
2637,E01002700,2.059,E01002700,4.738122299512227
2638,E01002701,2.214,E01002701,4.8900378487612075
2639,E01002702,2.549,E01002702,5.089942782013504
2640,E01002703,1.902,E01002703,4.965007604587646
2641,E01002704,1.472,E01002704,5.078401069582244
2642,E01002706,2.25,E01002706,4.992681216577004
2643,E01002707,2.377,E01002707,4.930392866292276
2644,E01002708,1.771,E01002708,5.25326020411956
2645,E01002709,2.152,E01002709,5.0058336118857065
2646,E01002710,2.075,E01002710,4.907511148452759
2647,E01002711,1.502,E01002711,4.866880453390882
2648,E01002712,1.742,E01002712,5.056148843978768
2649,E01002713,1.898,E01002713,5.182435007378606
2650,E01002714,1.774,E01002714,4.734938909441738
2651,E01002715,1.714,E01002715,5.004597364470016
2652,E01002716,1.98,E01002716,4.919115432307252
2653,E01002717,1.92,E01002717,4.752463137710487
2654,E01002718,1.922,E01002718,4.491542634898669
2655,E01002719,1.841,E01002719,4.71222539793087
2656,E01002720,1.773,E01002720,4.9758804170414805
2657,E01002721,1.9,E01002721,4.870988991915011
2658,E01002722,1.907,E01002722,4.890512101161174
2659,E01002723,2.029,E01002723,4.90129655653292
2660,E01002724,2.076,E01002724,4.982415629984581
2661,E01002725,2.404,E01002725,4.785360097885132
2662,E01002726,2.256,E01002726,4.879898259716649
2663,E01002727,2.394,E01002727,4.867243917946963
2664,E01002728,2.438,E01002728,4.894159382830064
2665,E01002729,2.321,E01002729,4.791333620888846
2666,E01002730,2.008,E01002730,4.9627880579834684
2667,E01002731,1.941,E01002731,4.99138648699451
2668,E01002732,1.823,E01002732,4.901724263656238
2669,E01002733,1.774,E01002733,4.807415662442937
2670,E01002734,2.076,E01002734,5.123404627809157
2671,E01002735,1.648,E01002735,4.92530714210711
2672,E01002736,1.521,E01002736,5.175632757299087
2673,E01002737,1.496,E01002737,5.066252704822656
2674,E01002738,1.383,E01002738,4.689640081765359
2675,E01002739,1.833,E01002739,4.73945556540008
2676,E01002740,2.001,E01002740,4.696247283150168
2677,E01002741,1.591,E01002741,4.862487823775645
2678,E01002742,1.649,E01002742,4.73749101284853
2679,E01002743,1.748,E01002743,4.550082190712886
2680,E01002744,1.496,E01002744,4.77550365306713
2681,E01002745,1.487,E01002745,4.7611842304468155
2682,E01002747,1.083,E01002747,4.925878465175629
2683,E01002748,2.167,E01002748,4.796985987959237
2684,E01002749,1.737,E01002749,4.802927087093222
2685,E01002751,1.813,E01002751,4.8691312562988465
2686,E01002752,1.563,E01002752,4.680558048015417
2687,E01002753,1.235,E01002753,4.800726528520937
2688,E01002754,1.345,E01002754,4.677477226370857
2689,E01002755,1.505,E01002755,5.019961972236633
2690,E01002756,1.445,E01002756,4.877183500839316
2691,E01002757,1.332,E01002757,4.67321758545362
2692,E01002758,1.508,E01002758,4.945451669878774
2693,E01002759,1.224,E01002759,4.7974685941423685
2694,E01002760,1.384,E01002760,5.083084402545806
2695,E01002762,1.683,E01002762,4.7451932368739955
2696,E01002763,2.114,E01002763,4.920697130352618
2697,E01002764,2.034,E01002764,4.926665127277374
2698,E01002765,1.565,E01002765,5.0747060887515545
2699,E01002766,1.725,E01002766,5.043562176276226
2700,E01002767,1.938,E01002767,4.808830258893032
2701,E01002768,1.741,E01002768,4.9465155449024465
2702,E01002769,1.537,E01002769,4.8303685096594
2703,E01002770,1.366,E01002770,4.954221515365727
2704,E01002771,1.652,E01002771,4.807006670081097
2705,E01002772,1.858,E01002772,4.9683899892849865
2706,E01002773,1.819,E01002773,4.97180078347524
2707,E01002774,1.978,E01002774,4.705351915359497
2708,E01002775,1.799,E01002775,4.681084845616267
2709,E01002776,2.121,E01002776,4.910385858039467
2710,E01002777,1.682,E01002777,4.896892401517606
2711,E01002778,2.065,E01002778,5.105522228253855
2712,E01002779,1.805,E01002779,4.59410410409882
2713,E01002780,1.698,E01002780,4.5654945156791
2714,E01002781,1.521,E01002781,4.4648542769101205
2715,E01002782,1.607,E01002782,4.823262124885748
2716,E01002783,1.84,E01002783,4.917573498561978
2717,E01002784,1.461,E01002784,4.892562888703257
2718,E01002785,1.732,E01002785,4.74943272691024
2719,E01002786,2.022,E01002786,4.997113185269492
2720,E01002787,1.975,E01002787,4.917506706916679
2721,E01002788,1.443,E01002788,4.663307170822935
2722,E01002789,1.655,E01002789,4.685016582820041
2723,E01002790,2.206,E01002790,4.721198181071913
2724,E01002791,2.071,E01002791,4.786450485778011
2725,E01002792,1.82,E01002792,4.715497132108993
2726,E01002793,2.212,E01002793,4.8665212339109125
2727,E01002794,2.255,E01002794,4.845384672576306
2728,E01002795,2.229,E01002795,4.898801071660502
2729,E01002796,1.747,E01002796,4.9325143200595205
2730,E01002797,2.011,E01002797,4.974004822039823
2731,E01002798,1.947,E01002798,4.90338804266032
2732,E01002799,2.042,E01002799,4.941443405090234
2733,E01002800,1.736,E01002800,5.016584520698876
2734,E01002801,2.175,E01002801,4.786348305366658
2735,E01002802,1.91,E01002802,4.937218921364479
2736,E01002803,2.322,E01002803,4.791528517903846
2737,E01002804,1.372,E01002804,5.003331927842991
2738,E01002805,1.376,E01002805,4.920271516865135
2739,E01002806,1.383,E01002806,4.842017017764809
2740,E01002807,1.486,E01002807,5.060802349022457
2741,E01002808,1.552,E01002808,4.92416974169309
2742,E01002809,1.637,E01002809,4.774960611111078
2743,E01002810,1.761,E01002810,4.8386419233522915
2744,E01002811,1.519,E01002811,4.74186716351328
2745,E01002812,1.778,E01002812,4.584088690140668
2746,E01002813,1.936,E01002813,4.6735502610103685
2747,E01002814,2.072,E01002814,4.94347460348098
2748,E01002815,2.027,E01002815,4.753349957141009
2749,E01002816,1.947,E01002816,4.724539446480134
2750,E01002817,1.895,E01002817,4.79823280432645
2751,E01002818,2.189,E01002818,4.770267924340833
2752,E01002819,1.76,E01002819,4.782924974752852
2753,E01002820,2.024,E01002820,4.724636440559969
2754,E01002821,2.337,E01002821,4.769029080497552
2755,E01002822,2.194,E01002822,4.689292993971972
2756,E01002823,2.235,E01002823,4.719935558736324
2757,E01002824,1.922,E01002824,4.732211596723916
2758,E01002825,1.782,E01002825,4.729028314083546
2759,E01002826,2.147,E01002826,4.900943688475168
2760,E01002827,2.169,E01002827,4.841414813841543
2761,E01002828,2.08,E01002828,4.826601244749561
2762,E01002829,2.067,E01002829,4.785956561565399
2763,E01002830,2.181,E01002830,4.812482923656315
2764,E01002831,2.359,E01002831,4.841891348361969
2765,E01002832,2.059,E01002832,4.883660910153153
2766,E01002833,2.215,E01002833,4.8354691205353575
2767,E01002834,2.093,E01002834,4.481141747699843
2768,E01002835,2.293,E01002835,4.78610332929171
2769,E01002836,2.222,E01002836,4.463888444834286
2770,E01002837,2.077,E01002837,4.678358396968326
2771,E01002838,2.184,E01002838,4.635559380054474
2772,E01002839,2.305,E01002839,4.655742508091339
2773,E01002840,2.433,E01002840,4.894173667981074
2774,E01002841,2.101,E01002841,4.900216011085895
2775,E01002842,2.202,E01002842,4.674984961748123
2776,E01002843,2.072,E01002843,4.913883486732107
2777,E01002844,2.049,E01002844,4.724052173154363
2778,E01002845,2.365,E01002845,4.629058751903597
2779,E01002846,2.32,E01002846,4.703736757238706
2780,E01002847,2.115,E01002847,4.561253998829768
2781,E01002848,2.087,E01002848,4.703316286854122
2782,E01002849,2.183,E01002849,4.55030594010284
2783,E01002850,2.0,E01002850,4.7938007035038686
2784,E01002851,2.1,E01002851,4.717334458904881
2785,E01002852,1.829,E01002852,5.1885026671767775
2786,E01002853,2.367,E01002853,4.974447219536223
2787,E01002854,2.166,E01002854,5.160362794227207
2788,E01002855,2.151,E01002855,5.041467667740082
2789,E01002856,2.319,E01002856,4.968883461243397
2790,E01002857,1.918,E01002857,5.233065388419411
2791,E01002858,1.837,E01002858,4.976244850405331
2792,E01002859,2.017,E01002859,4.61366830811356
2793,E01002860,2.015,E01002860,4.845231137777629
2794,E01002861,2.109,E01002861,4.780841288265881
2795,E01002862,2.05,E01002862,4.847308110382597
2796,E01002863,2.247,E01002863,4.692652019132085
2797,E01002864,1.922,E01002864,4.702343729477894
2798,E01002865,2.048,E01002865,4.665490047255559
2799,E01002866,1.901,E01002866,4.610835721379234
2800,E01002867,1.951,E01002867,4.688975409019825
2801,E01002868,2.05,E01002868,4.7090730548978925
2802,E01002869,2.035,E01002869,4.767530099845227
2803,E01002870,1.614,E01002870,5.097433893393117
2804,E01002871,1.982,E01002871,4.84428280861147
2805,E01002872,1.772,E01002872,4.859074807167053
2806,E01002873,2.014,E01002873,4.868801282332824
2807,E01002874,2.007,E01002874,4.7538492454998735
2808,E01002875,1.888,E01002875,4.736509929781091
2809,E01002876,2.114,E01002876,4.653371431079566
2810,E01002877,2.07,E01002877,5.24939911706107
2811,E01002878,2.347,E01002878,5.073736398591908
2812,E01002879,2.267,E01002879,4.950125423030577
2813,E01002880,1.965,E01002880,5.142228789248709
2814,E01002881,1.732,E01002881,4.863442844419337
2815,E01002882,1.87,E01002882,4.7425643415064425
2816,E01002883,2.114,E01002883,4.795603944705083
2817,E01002884,2.268,E01002884,4.904383743510527
2818,E01002885,2.016,E01002885,4.67502165089051
2819,E01002886,2.033,E01002886,4.769060372241905
2820,E01002887,2.047,E01002887,4.824887615663034
2821,E01002888,1.928,E01002888,4.816329247980232
2822,E01002889,1.79,E01002889,4.60273567912648
2823,E01002890,1.811,E01002890,4.739060156000485
2824,E01002891,2.044,E01002891,4.782163879327607
2825,E01002892,1.883,E01002892,4.7835549556690715
2826,E01002893,1.643,E01002893,4.577802512552831
2827,E01002894,2.27,E01002894,4.740567025771508
2828,E01002895,2.144,E01002895,4.73005613413724
2829,E01002896,1.909,E01002896,4.623834675266629
2830,E01002897,1.8,E01002897,4.674480782614814
2831,E01002898,2.09,E01002898,4.509308163936321
2832,E01002899,1.741,E01002899,4.878638174222863
2833,E01002900,1.881,E01002900,4.770703183550413
2834,E01002901,2.298,E01002901,4.800705129315394
2835,E01002902,2.223,E01002902,4.652896946551753
2836,E01002903,2.073,E01002903,4.772099651788411
2837,E01002904,1.726,E01002904,4.842138586044311
2838,E01002905,2.114,E01002905,4.871897201892758
2839,E01002906,1.914,E01002906,4.8511961635374865
2840,E01002907,1.91,E01002907,4.689889114835988
2841,E01002908,2.277,E01002908,4.682337731731181
2842,E01002909,2.122,E01002909,4.627153636217117
2843,E01002910,2.274,E01002910,4.744775158314665
2844,E01002911,2.195,E01002911,4.698592606598769
2845,E01002912,1.765,E01002912,4.742245386753764
2846,E01002913,2.144,E01002913,4.8465329967439175
2847,E01002914,1.876,E01002914,4.79557982643882
2848,E01002915,0.908,E01002915,5.123193388377433
2849,E01002916,1.049,E01002916,4.739624130375245
2850,E01002917,0.776,E01002917,4.761344767533815
2851,E01002918,0.651,E01002918,5.186188788790452
2852,E01002919,0.663,E01002919,5.24600372718838
2853,E01002920,0.328,E01002920,4.837496952641578
2854,E01002921,0.638,E01002921,4.826159731166004
2855,E01002922,0.363,E01002922,4.765948974266254
2856,E01002923,0.48,E01002923,5.1143610229739895
2857,E01002924,0.367,E01002924,4.715181689513357
2858,E01002925,0.415,E01002925,4.930898026914786
2859,E01002926,0.332,E01002926,4.842569214872794
2860,E01002927,0.924,E01002927,5.018625585183705
2861,E01002928,0.767,E01002928,4.919966240334355
2862,E01002929,0.734,E01002929,4.848101227371781
2863,E01002930,0.615,E01002930,4.956937622098089
2864,E01002931,0.923,E01002931,4.80601869657368
2865,E01002932,0.719,E01002932,5.143715739250183
2866,E01002933,0.632,E01002933,4.908979513966445
2867,E01002934,0.699,E01002934,4.880432814767916
2868,E01002935,1.08,E01002935,4.84380935339988
2869,E01002937,0.649,E01002937,4.882121031654292
2870,E01002938,0.646,E01002938,4.802875606417656
2871,E01002939,0.466,E01002939,5.0730754167091945
2872,E01002940,0.767,E01002940,5.023268505732219
2873,E01002941,0.721,E01002941,4.96238449215889
2874,E01002942,0.715,E01002942,5.073868230367318
2875,E01002943,0.552,E01002943,5.122122670869407
2876,E01002944,0.196,E01002944,5.099468023169274
2877,E01002945,0.478,E01002945,5.0981476020546594
2878,E01002946,0.269,E01002946,5.176422119140625
2879,E01002947,0.307,E01002947,5.0551116809570535
2880,E01002948,0.267,E01002948,5.000680061557999
2881,E01002949,0.386,E01002949,5.018219516656109
2882,E01002950,-0.084,E01002950,5.047088207425298
2883,E01002951,0.781,E01002951,4.941574215888977
2884,E01002952,0.58,E01002952,4.810701506306427
2885,E01002953,0.968,E01002953,4.911348460444501
2886,E01002954,0.743,E01002954,4.9061743725429885
2887,E01002955,0.695,E01002955,4.895644399072851
2888,E01002956,0.264,E01002956,4.747826138419421
2889,E01002957,0.496,E01002957,4.939276218414307
2890,E01002958,0.485,E01002958,4.882538350282517
2891,E01002959,0.626,E01002959,4.715807235169554
2892,E01002960,0.725,E01002960,4.7932294772026385
2893,E01002961,0.552,E01002961,4.822698280659128
2894,E01002962,0.525,E01002962,5.072702377142306
2895,E01002963,0.523,E01002963,4.8705004071121785
2896,E01002964,0.977,E01002964,4.8413469632466635
2897,E01002965,0.741,E01002965,4.962802262287441
2898,E01002966,0.462,E01002966,4.927288087987408
2899,E01002967,0.701,E01002967,4.857267479223708
2900,E01002968,1.015,E01002968,5.054748614790969
2901,E01002969,0.644,E01002969,5.19900538704612
2902,E01002970,0.663,E01002970,5.150668355072437
2903,E01002971,0.684,E01002971,4.894658528889219
2904,E01002972,1.043,E01002972,4.902808677618671
2905,E01002973,0.908,E01002973,5.166973338973138
2906,E01002974,0.953,E01002974,4.8583692723307115
2907,E01002975,1.048,E01002975,5.152436045651936
2908,E01002976,0.442,E01002976,5.063066944754197
2909,E01002977,0.671,E01002977,4.991698862476782
2910,E01002978,0.922,E01002978,4.935260021530385
2911,E01002979,0.438,E01002979,4.8269678266322025
2912,E01002980,0.673,E01002980,4.921212458969059
2913,E01002981,1.18,E01002981,5.158935852443116
2914,E01002982,0.987,E01002982,5.039943100257241
2915,E01002983,0.468,E01002983,5.007646339280265
2916,E01002984,1.293,E01002984,4.906015785400477
2917,E01002985,1.167,E01002985,5.227580339703339
2918,E01002986,0.796,E01002986,4.838845244050026
2919,E01002987,0.55,E01002987,4.89517665045602
2920,E01002988,0.574,E01002988,4.952618505148327
2921,E01002989,0.718,E01002989,4.830505896497656
2922,E01002990,0.903,E01002990,4.985879959000481
2923,E01002991,0.765,E01002991,4.804529641981179
2924,E01002992,0.226,E01002992,5.0768380887233295
2925,E01002993,0.544,E01002993,4.717668791044326
2926,E01002994,0.542,E01002994,4.694077823521956
2927,E01002995,0.754,E01002995,4.606329941168064
2928,E01002996,0.773,E01002996,4.850834836917264
2929,E01002997,0.68,E01002997,4.786710200458765
2930,E01002998,0.742,E01002998,5.020415057347515
2931,E01002999,0.561,E01002999,4.837685611940199
2932,E01003000,0.291,E01003000,5.162132952102395
2933,E01003001,0.836,E01003001,5.037444117117901
2934,E01003002,1.012,E01003002,5.061952196061611
2935,E01003003,1.007,E01003003,4.909751704051381
2936,E01003004,0.954,E01003004,5.133526348609191
2937,E01003005,0.33,E01003005,5.274318877504675
2938,E01003006,0.592,E01003006,4.8167132424636625
2939,E01003007,0.518,E01003007,4.912114804866267
2940,E01003008,0.518,E01003008,4.824944769463888
2941,E01003009,0.909,E01003009,4.766616638587869
2942,E01003010,0.769,E01003010,4.630252824192159
2943,E01003011,0.788,E01003011,4.599110042747063
2944,E01003013,2.183,E01003013,5.160713428944613
2945,E01003014,2.528,E01003014,5.005706423111544
2946,E01003015,2.349,E01003015,4.955845393576063
2947,E01003016,3.31,E01003016,5.017263891368077
2948,E01003017,2.561,E01003017,5.018154658022381
2949,E01003018,1.924,E01003018,4.781222072086837
2950,E01003019,1.914,E01003019,4.8328391604536165
2951,E01003020,2.074,E01003020,4.8279708325862885
2952,E01003021,1.832,E01003021,5.079198662439982
2953,E01003022,1.818,E01003022,4.767591318776531
2954,E01003023,1.968,E01003023,4.975480139004027
2955,E01003024,2.04,E01003024,4.853063389508411
2956,E01003025,1.855,E01003025,4.822191408451865
2957,E01003026,2.006,E01003026,4.665149864322411
2958,E01003027,1.808,E01003027,4.607603062404675
2959,E01003028,1.809,E01003028,4.72342800871234
2960,E01003029,1.788,E01003029,4.881577172733489
2961,E01003030,1.994,E01003030,4.58714458416766
2962,E01003031,1.817,E01003031,4.635508681165761
2963,E01003032,2.515,E01003032,4.871862250461913
2964,E01003033,1.824,E01003033,4.805659548441569
2965,E01003034,1.825,E01003034,4.833327657232682
2966,E01003035,2.235,E01003035,4.922065016356382
2967,E01003036,1.956,E01003036,4.859587652118583
2968,E01003037,2.125,E01003037,5.232869462966919
2969,E01003038,2.081,E01003038,4.982422224036208
2970,E01003039,2.417,E01003039,4.7812363589550815
2971,E01003040,2.176,E01003040,4.695581318401709
2972,E01003041,2.645,E01003041,4.8124217282642014
2973,E01003042,2.147,E01003042,4.970276528216423
2974,E01003043,1.902,E01003043,4.7895048789978025
2975,E01003044,1.984,E01003044,5.1698931694030765
2976,E01003045,1.961,E01003045,5.1741710067764535
2977,E01003046,1.819,E01003046,5.044304896284033
2978,E01003047,2.147,E01003047,4.901564439631397
2979,E01003048,2.053,E01003048,5.272980986354507
2980,E01003049,2.097,E01003049,5.1030770831329875
2981,E01003050,2.185,E01003050,4.714152435222304
2982,E01003051,2.127,E01003051,5.039240457990148
2983,E01003052,2.133,E01003052,5.172540884834152
2984,E01003053,2.166,E01003053,4.815170908585573
2985,E01003054,2.222,E01003054,4.892562944638102
2986,E01003055,2.191,E01003055,4.874761300209241
2987,E01003056,1.991,E01003056,4.786712190117499
2988,E01003057,2.063,E01003057,4.8873692043535
2989,E01003058,2.07,E01003058,4.75097596186858
2990,E01003059,1.924,E01003059,5.14677870715106
2991,E01003060,2.107,E01003060,5.055183848864596
2992,E01003061,2.14,E01003061,4.893860530853272
2993,E01003062,1.561,E01003062,4.739972768351436
2994,E01003063,1.608,E01003063,4.844751103449676
2995,E01003064,1.655,E01003064,4.740018535633476
2996,E01003065,1.545,E01003065,4.960294314499559
2997,E01003066,1.618,E01003066,5.086230304814125
2998,E01003067,1.59,E01003067,4.850330639375399
2999,E01003068,1.574,E01003068,4.8329158987639085
3000,E01003069,1.733,E01003069,4.791743576115575
3001,E01003070,1.551,E01003070,4.876947408252292
3002,E01003071,1.81,E01003071,4.770264923983607
3003,E01003072,1.691,E01003072,4.740410530907767
3004,E01003073,1.816,E01003073,4.950849043179865
3005,E01003074,1.97,E01003074,4.846587245994144
3006,E01003075,2.176,E01003075,5.167547457460044
3007,E01003076,1.298,E01003076,4.95575784181765
3008,E01003077,1.835,E01003077,4.939634417750172
3009,E01003078,1.766,E01003078,4.684715618606375
3010,E01003079,1.842,E01003079,4.9093579241066925
3011,E01003080,1.743,E01003080,4.74434950838994
3012,E01003081,1.691,E01003081,5.133904866579562
3013,E01003082,1.68,E01003082,4.874275123371797
3014,E01003083,1.631,E01003083,4.837768808151912
3015,E01003084,1.724,E01003084,4.768923618243291
3016,E01003085,1.659,E01003085,4.812209239270952
3017,E01003086,1.632,E01003086,4.748801012833913
3018,E01003087,1.703,E01003087,4.80053042954412
3019,E01003088,2.011,E01003088,4.914966868191231
3020,E01003089,1.962,E01003089,5.040906248130198
3021,E01003090,2.133,E01003090,5.039175105296959
3022,E01003091,1.986,E01003091,4.858071779832244
3023,E01003092,1.952,E01003092,4.926882196809644
3024,E01003093,2.099,E01003093,5.019672918650839
3025,E01003094,2.168,E01003094,4.837712364271283
3026,E01003095,2.198,E01003095,4.989291666992127
3027,E01003096,1.88,E01003096,4.837552188857784
3028,E01003097,2.209,E01003097,5.019134344160557
3029,E01003098,2.349,E01003098,4.8609092235565186
3030,E01003099,2.299,E01003099,4.979928484133311
3031,E01003100,2.292,E01003100,4.853052565293718
3032,E01003101,2.27,E01003101,5.04551639006688
3033,E01003102,2.361,E01003102,4.896152291334037
3034,E01003104,2.315,E01003104,4.8107128739356995
3035,E01003105,2.303,E01003105,4.896026248460288
3036,E01003106,2.361,E01003106,4.8367433837316565
3037,E01003107,2.31,E01003107,4.998246555632734
3038,E01003108,2.435,E01003108,4.949677674393905
3039,E01003109,2.417,E01003109,5.018195240166936
3040,E01003110,2.309,E01003110,4.976132856193164
3041,E01003111,2.278,E01003111,4.912893845754511
3042,E01003112,2.309,E01003112,5.104991380984966
3043,E01003113,1.732,E01003113,4.730007654488689
3044,E01003114,1.73,E01003114,4.972269947978034
3045,E01003115,1.8,E01003115,4.7503982394240625
3046,E01003116,1.648,E01003116,4.799141904010492
3047,E01003117,1.846,E01003117,4.903877214763476
3048,E01003118,1.696,E01003118,4.6667845411065185
3049,E01003119,1.885,E01003119,4.675803232020226
3050,E01003120,1.835,E01003120,4.773614580891714
3051,E01003121,1.94,E01003121,4.829016547650099
3052,E01003122,1.904,E01003122,4.9546292413745014
3053,E01003123,1.935,E01003123,4.882569047537717
3054,E01003124,1.949,E01003124,5.1834193046500046
3055,E01003125,2.061,E01003125,5.091766271591187
3056,E01003126,2.092,E01003126,4.948598999481697
3057,E01003127,2.118,E01003127,4.8209404945373535
3058,E01003128,2.163,E01003128,5.080364395070959
3059,E01003129,2.353,E01003129,4.764112130626217
3060,E01003130,1.791,E01003130,4.7571329628979715
3061,E01003131,1.896,E01003131,4.8688753095166435
3062,E01003132,1.82,E01003132,4.811355259226657
3063,E01003133,1.888,E01003133,4.849008765019161
3064,E01003134,1.743,E01003134,4.777998591553081
3065,E01003135,1.792,E01003135,4.480950349493872
3066,E01003136,1.935,E01003136,4.68063749765095
3067,E01003137,1.957,E01003137,4.910601529208097
3068,E01003138,1.71,E01003138,4.6489239523285315
3069,E01003139,1.659,E01003139,5.1369508592808835
3070,E01003140,1.64,E01003140,5.1675687139494375
3071,E01003141,1.778,E01003141,5.03049311876297
3072,E01003142,1.703,E01003142,5.150322820233033
3073,E01003143,1.706,E01003143,5.042753037597452
3074,E01003144,1.887,E01003144,4.793105501168187
3075,E01003145,1.736,E01003145,4.767345464454507
3076,E01003146,1.722,E01003146,5.198398108199491
3077,E01003147,1.714,E01003147,4.889908413402736
3078,E01003148,1.624,E01003148,4.819241239744074
3079,E01003149,1.713,E01003149,4.891172569990158
3080,E01003150,1.84,E01003150,4.887912732510527
3081,E01003151,1.735,E01003151,4.746005098819733
3082,E01003152,1.653,E01003152,4.792496442063454
3083,E01003153,1.797,E01003153,5.0053895792264615
3084,E01003154,1.683,E01003154,5.071332803717604
3085,E01003155,1.817,E01003155,4.895162330299128
3086,E01003156,1.686,E01003156,4.7159397411853705
3087,E01003157,1.696,E01003157,4.737987189979877
3088,E01003158,1.674,E01003158,4.534034556084936
3089,E01003159,1.875,E01003159,4.910106838267782
3090,E01003160,1.77,E01003160,4.986747864926799
3091,E01003161,1.786,E01003161,4.57574914010723
3092,E01003162,1.879,E01003162,4.895292681196461
3093,E01003163,1.821,E01003163,4.852497728381838
3094,E01003164,1.909,E01003164,5.0085448508393275
3095,E01003165,1.766,E01003165,4.684303583741999
3096,E01003166,1.813,E01003166,4.8528525913083875
3097,E01003167,1.769,E01003167,4.756791378901555
3098,E01003168,1.682,E01003168,5.162652029145148
3099,E01003169,1.716,E01003169,4.696765398025513
3100,E01003170,1.662,E01003170,4.66267641768398
3101,E01003171,1.909,E01003171,4.790922154079784
3102,E01003172,1.654,E01003172,5.00014394199526
3103,E01003173,1.766,E01003173,4.8003632048948095
3104,E01003174,1.841,E01003174,5.041186903343826
3105,E01003175,1.777,E01003175,5.006043212281333
3106,E01003176,2.128,E01003176,4.913803888258533
3107,E01003177,1.857,E01003177,4.7757359902064005
3108,E01003178,2.076,E01003178,4.589691248204973
3109,E01003179,1.704,E01003179,5.038354931875717
3110,E01003180,1.99,E01003180,4.867000604048371
3111,E01003181,2.265,E01003181,4.828113612674532
3112,E01003182,1.744,E01003182,4.8688821426459725
3113,E01003183,2.222,E01003183,4.928048357858763
3114,E01003184,2.016,E01003184,4.992770298322042
3115,E01003185,1.947,E01003185,4.707104425925713
3116,E01003186,2.03,E01003186,4.860437263702524
3117,E01003187,1.944,E01003187,5.118009572679346
3118,E01003188,1.994,E01003188,4.769775865734488
3119,E01003189,1.205,E01003189,5.130827349103139
3120,E01003190,1.382,E01003190,5.241149032963868
3121,E01003191,1.185,E01003191,5.092042042303455
