,LSOA code (2011),Income Score (rate),lsoa,Unnamed: 0
2590,E01002651,0.137,E01002651,5.611894063579226
2591,E01002652,0.125,E01002652,5.643947675696805
2592,E01002653,0.083,E01002653,5.830336875468492
2593,E01002654,0.072,E01002654,5.743878280650304
2594,E01002655,0.06,E01002655,5.801855515460579
2595,E01002656,0.075,E01002656,5.654823613423173
2596,E01002657,0.053,E01002657,5.873220036669475
2597,E01002658,0.043,E01002658,5.772182814280192
2598,E01002659,0.086,E01002659,5.536930665690848
2599,E01002660,0.128,E01002660,5.440924207369487
2600,E01002661,0.095,E01002661,5.279305736933436
2601,E01002662,0.059,E01002662,5.7248639197725995
2602,E01002663,0.146,E01002663,5.368171112103895
2603,E01002664,0.174,E01002664,5.384451292903045
2604,E01002665,0.164,E01002665,5.4983864856548
2605,E01002666,0.118,E01002666,5.497831123956242
2606,E01002667,0.145,E01002667,5.551923896686964
2607,E01002668,0.091,E01002668,5.42540741254742
2608,E01002669,0.245,E01002669,5.441699681171151
2609,E01002670,0.083,E01002670,5.65646252247595
2610,E01002671,0.097,E01002671,5.689323437213898
2611,E01002672,0.192,E01002672,5.452278040437138
2612,E01002673,0.331,E01002673,5.603378802537918
2613,E01002674,0.086,E01002674,5.597286232682162
2614,E01002675,0.086,E01002675,5.904554369169123
2615,E01002676,0.06,E01002676,5.663521631279183
2616,E01002677,0.11,E01002677,5.5959275539763675
2617,E01002678,0.058,E01002678,5.318363877081535
2618,E01002679,0.064,E01002679,5.486515814299261
2619,E01002680,0.075,E01002680,5.776721952162383
2620,E01002681,0.158,E01002681,5.56683298004301
2621,E01002682,0.098,E01002682,5.597209121009051
2622,E01002683,0.065,E01002683,5.623142259006194
2623,E01002684,0.158,E01002684,5.330720442312735
2624,E01002686,0.21,E01002686,5.402987097203732
2625,E01002687,0.075,E01002687,5.823447821966184
2626,E01002689,0.133,E01002689,5.424982366738496
2627,E01002690,0.055,E01002690,5.858023282169372
2628,E01002691,0.063,E01002691,5.3861738733947275
2629,E01002692,0.102,E01002692,5.554042355322735
2630,E01002693,0.105,E01002693,5.635967019945383
2631,E01002694,0.325,E01002694,5.427499647323902
2632,E01002695,0.122,E01002695,5.495478955507278
2633,E01002696,0.105,E01002696,5.496802785717849
2634,E01002697,0.216,E01002697,5.504538421778335
2635,E01002698,0.118,E01002698,5.611728325674806
2636,E01002699,0.138,E01002699,5.5479064131831075
2637,E01002700,0.07,E01002700,5.715100831985474
2638,E01002701,0.186,E01002701,5.686141516032972
2639,E01002702,0.21,E01002702,5.529915912946065
2640,E01002703,0.221,E01002703,5.562890680063338
2641,E01002704,0.161,E01002704,5.623720706245045
2642,E01002706,0.177,E01002706,5.412625638575389
2643,E01002707,0.152,E01002707,5.611584958951335
2644,E01002708,0.183,E01002708,5.161014885168809
2645,E01002709,0.268,E01002709,5.425263994932175
2646,E01002710,0.208,E01002710,5.444369492530822
2647,E01002711,0.129,E01002711,5.589593058376643
2648,E01002712,0.155,E01002712,5.353874633561319
2649,E01002713,0.295,E01002713,5.274933090304384
2650,E01002714,0.078,E01002714,5.6640500264652704
2651,E01002715,0.263,E01002715,5.228936849638473
2652,E01002716,0.258,E01002716,5.5044264396031695
2653,E01002717,0.156,E01002717,5.794071325889001
2654,E01002718,0.096,E01002718,5.948575062294529
2655,E01002719,0.1,E01002719,5.7137565635427645
2656,E01002720,0.312,E01002720,5.425848934799433
2657,E01002721,0.164,E01002721,5.725057723475437
2658,E01002722,0.242,E01002722,5.568103779584933
2659,E01002723,0.197,E01002723,5.58719163220208
2660,E01002724,0.066,E01002724,5.544452637842257
2661,E01002725,0.211,E01002725,5.740857130951351
2662,E01002726,0.172,E01002726,5.536007278196274
2663,E01002727,0.155,E01002727,5.650792787984474
2664,E01002728,0.15,E01002728,5.650257121771574
2665,E01002729,0.186,E01002729,5.761220194612231
2666,E01002730,0.168,E01002730,5.611748287437159
2667,E01002731,0.125,E01002731,5.421403565943636
2668,E01002732,0.291,E01002732,5.626592149419233
2669,E01002733,0.123,E01002733,5.6140945378471825
2670,E01002734,0.264,E01002734,5.505533401782696
2671,E01002735,0.235,E01002735,5.519855467896712
2672,E01002736,0.336,E01002736,5.274922446292989
2673,E01002737,0.268,E01002737,5.4070301453272505
2674,E01002738,0.164,E01002738,5.72181965384567
2675,E01002739,0.114,E01002739,5.754222759413063
2676,E01002740,0.076,E01002740,5.738173327025245
2677,E01002741,0.264,E01002741,5.674720687812634
2678,E01002742,0.093,E01002742,5.790136944387377
2679,E01002743,0.129,E01002743,5.891733621483419
2680,E01002744,0.113,E01002744,5.58442015265241
2681,E01002745,0.111,E01002745,5.687515623867512
2682,E01002747,0.091,E01002747,5.591334637842681
2683,E01002748,0.246,E01002748,5.79956631824888
2684,E01002749,0.164,E01002749,5.672889945150792
2685,E01002751,0.263,E01002751,5.667601987540004
2686,E01002752,0.175,E01002752,5.771598078483759
2687,E01002753,0.195,E01002753,5.504377508604968
2688,E01002754,0.107,E01002754,5.891203861861002
2689,E01002755,0.272,E01002755,5.557901512781779
2690,E01002756,0.181,E01002756,5.7549698262111
2691,E01002757,0.193,E01002757,5.95285886984605
2692,E01002758,0.315,E01002758,5.5698329519915895
2693,E01002759,0.163,E01002759,5.80713827924414
2694,E01002760,0.307,E01002760,5.310723508557966
2695,E01002762,0.109,E01002762,5.882351622273845
2696,E01002763,0.167,E01002763,5.6714986476553495
2697,E01002764,0.213,E01002764,5.591289787900214
2698,E01002765,0.197,E01002765,5.350174369290471
2699,E01002766,0.213,E01002766,5.403167857199299
2700,E01002767,0.231,E01002767,5.708962916159162
2701,E01002768,0.19,E01002768,5.6256572008132935
2702,E01002769,0.111,E01002769,5.665031000080272
2703,E01002770,0.159,E01002770,5.678832785859292
2704,E01002771,0.199,E01002771,5.8045785219773
2705,E01002772,0.175,E01002772,5.389616964908129
2706,E01002773,0.324,E01002773,5.485688877105713
2707,E01002774,0.176,E01002774,5.744580067396164
2708,E01002775,0.123,E01002775,5.687379418886625
2709,E01002776,0.204,E01002776,5.450137538569314
2710,E01002777,0.175,E01002777,5.527929145915835
2711,E01002778,0.251,E01002778,5.358232844520259
2712,E01002779,0.123,E01002779,5.784783099378858
2713,E01002780,0.177,E01002780,5.873990185333021
2714,E01002781,0.232,E01002781,5.8562211990356445
2715,E01002782,0.274,E01002782,5.5246207331433705
2716,E01002783,0.286,E01002783,5.617817856371403
2717,E01002784,0.243,E01002784,5.5984251240514356
2718,E01002785,0.096,E01002785,5.8910235574370935
2719,E01002786,0.242,E01002786,5.6683429888316565
2720,E01002787,0.185,E01002787,5.6746421587669245
2721,E01002788,0.099,E01002788,5.838711713844875
2722,E01002789,0.077,E01002789,5.8535524183068395
2723,E01002790,0.274,E01002790,5.868685142103448
2724,E01002791,0.075,E01002791,5.63667068528194
2725,E01002792,0.097,E01002792,5.791337385898879
2726,E01002793,0.24,E01002793,5.641738022769894
2727,E01002794,0.118,E01002794,5.578458439290913
2728,E01002795,0.158,E01002795,5.504488961679952
2729,E01002796,0.159,E01002796,5.552390158176422
2730,E01002797,0.207,E01002797,5.500574414883185
2731,E01002798,0.145,E01002798,5.525575428324587
2732,E01002799,0.241,E01002799,5.455331256756415
2733,E01002800,0.231,E01002800,5.434206992067317
2734,E01002801,0.095,E01002801,5.596378203895357
2735,E01002802,0.142,E01002802,5.4974768870281725
2736,E01002803,0.152,E01002803,5.600357187339683
2737,E01002804,0.255,E01002804,5.528220381788028
2738,E01002805,0.136,E01002805,5.6847661305696535
2739,E01002806,0.177,E01002806,5.5855269741128994
2740,E01002807,0.233,E01002807,5.305867180937812
2741,E01002808,0.176,E01002808,5.503459749651737
2742,E01002809,0.216,E01002809,5.62321302982477
2743,E01002810,0.221,E01002810,5.677864265441895
2744,E01002811,0.261,E01002811,5.630444490456883
2745,E01002812,0.023,E01002812,5.860629779451034
2746,E01002813,0.038,E01002813,5.851384624302816
2747,E01002814,0.158,E01002814,5.696613440748121
2748,E01002815,0.086,E01002815,5.854110056703741
2749,E01002816,0.022,E01002816,5.795028737362693
2750,E01002817,0.033,E01002817,5.678685126935735
2751,E01002818,0.015,E01002818,5.717830403512266
2752,E01002819,0.015,E01002819,5.741417592714641
2753,E01002820,0.027,E01002820,5.9158513707629705
2754,E01002821,0.024,E01002821,5.766019439845351
2755,E01002822,0.013,E01002822,5.916322599581586
2756,E01002823,0.195,E01002823,5.623636307815711
2757,E01002824,0.023,E01002824,5.824547574140023
2758,E01002825,0.044,E01002825,5.825784406146488
2759,E01002826,0.035,E01002826,5.775975678975765
2760,E01002827,0.024,E01002827,5.719359529402948
2761,E01002828,0.074,E01002828,5.587872322528593
2762,E01002829,0.213,E01002829,5.778537853197618
2763,E01002830,0.215,E01002830,5.6328710395020325
2764,E01002831,0.215,E01002831,5.563063478937336
2765,E01002832,0.218,E01002832,5.557260905161942
2766,E01002833,0.083,E01002833,5.7791569561793885
2767,E01002834,0.056,E01002834,6.0066278907987805
2768,E01002835,0.024,E01002835,5.865232953658471
2769,E01002836,0.043,E01002836,6.041561812162399
2770,E01002837,0.012,E01002837,5.86880435653635
2771,E01002838,0.011,E01002838,5.947394700426805
2772,E01002839,0.111,E01002839,6.035384400250161
2773,E01002840,0.273,E01002840,5.522985822115189
2774,E01002841,0.15,E01002841,5.565948532085226
2775,E01002842,0.363,E01002842,6.171196460723877
2776,E01002843,0.287,E01002843,5.576556790070455
2777,E01002844,0.084,E01002844,5.823275638461577
2778,E01002845,0.126,E01002845,5.914795914634329
2779,E01002846,0.162,E01002846,5.939738658567269
2780,E01002847,0.08,E01002847,6.029102948995737
2781,E01002848,0.158,E01002848,5.861392767533012
2782,E01002849,0.068,E01002849,5.9888185660044355
2783,E01002850,0.111,E01002850,5.694172505627979
2784,E01002851,0.26,E01002851,5.84693456080652
2785,E01002852,0.297,E01002852,5.26941724114828
2786,E01002853,0.379,E01002853,5.482820572524235
2787,E01002854,0.325,E01002854,5.263509498429053
2788,E01002855,0.317,E01002855,5.449595866916336
2789,E01002856,0.209,E01002856,5.792114612218496
2790,E01002857,0.389,E01002857,5.352920111742887
2791,E01002858,0.129,E01002858,5.587663662844691
2792,E01002859,0.024,E01002859,5.952050644701178
2793,E01002860,0.013,E01002860,5.631303593628388
2794,E01002861,0.068,E01002861,5.690583689792736
2795,E01002862,0.159,E01002862,5.688341068009199
2796,E01002863,0.012,E01002863,5.74061817581914
2797,E01002864,0.034,E01002864,5.850209513797036
2798,E01002865,0.021,E01002865,5.836042642593384
2799,E01002866,0.107,E01002866,5.85328683966682
2800,E01002867,0.142,E01002867,5.729059413421986
2801,E01002868,0.012,E01002868,5.887113590498228
2802,E01002869,0.114,E01002869,5.849743430997118
2803,E01002870,0.317,E01002870,5.441526653918814
2804,E01002871,0.029,E01002871,5.629520959238852
2805,E01002872,0.289,E01002872,5.588638124465942
2806,E01002873,0.093,E01002873,5.61245385268787
2807,E01002874,0.107,E01002874,5.963904812716056
2808,E01002875,0.059,E01002875,5.894773240775278
2809,E01002876,0.123,E01002876,6.056626938137353
2810,E01002877,0.313,E01002877,5.311632091188666
2811,E01002878,0.199,E01002878,5.564083835400573
2812,E01002879,0.322,E01002879,5.558573358300803
2813,E01002880,0.304,E01002880,5.30533882318917
2814,E01002881,0.281,E01002881,5.6172063955620155
2815,E01002882,0.108,E01002882,5.881125081229854
2816,E01002883,0.033,E01002883,5.699900368339995
2817,E01002884,0.09,E01002884,5.86503220726462
2818,E01002885,0.084,E01002885,5.9965877284606295
2819,E01002886,0.049,E01002886,5.682640513139112
2820,E01002887,0.022,E01002887,5.898575366279225
2821,E01002888,0.032,E01002888,5.732164540922786
2822,E01002889,0.038,E01002889,5.97681460797208
2823,E01002890,0.012,E01002890,5.783442001672661
2824,E01002891,0.023,E01002891,5.825421418014326
2825,E01002892,0.024,E01002892,5.881664110266644
2826,E01002893,0.126,E01002893,6.097979768530115
2827,E01002894,0.095,E01002894,5.901540493965149
2828,E01002895,0.02,E01002895,5.68222642426539
2829,E01002896,0.037,E01002896,6.030483555226099
2830,E01002897,0.093,E01002897,5.860876121218243
2831,E01002898,0.034,E01002898,5.970890674835596
2832,E01002899,0.135,E01002899,5.688239458678425
2833,E01002900,0.01,E01002900,5.741014297316674
2834,E01002901,0.072,E01002901,5.724892000974335
2835,E01002902,0.049,E01002902,5.855699450361962
2836,E01002903,0.01,E01002903,5.621859139069579
2837,E01002904,0.333,E01002904,5.624208273887635
2838,E01002905,0.294,E01002905,5.678942422236293
2839,E01002906,0.21,E01002906,5.5941592383858385
2840,E01002907,0.411,E01002907,5.515729595785555
2841,E01002908,0.157,E01002908,5.870822368835916
2842,E01002909,0.193,E01002909,6.014747750759125
2843,E01002910,0.101,E01002910,5.752500467063967
2844,E01002911,0.025,E01002911,5.921690266306808
2845,E01002912,0.059,E01002912,5.804489203861782
2846,E01002913,0.107,E01002913,5.73380437741677
2847,E01002914,0.03,E01002914,5.5847520513848945
2848,E01002915,0.048,E01002915,5.659765295652084
2849,E01002916,0.046,E01002916,5.986323834634295
2850,E01002917,0.035,E01002917,5.928547649047314
2851,E01002918,0.068,E01002918,5.481908335811213
2852,E01002919,0.119,E01002919,5.409543244240562
2853,E01002920,0.039,E01002920,5.802896503181684
2854,E01002921,0.096,E01002921,5.709477447483637
2855,E01002922,0.063,E01002922,5.965264976970733
2856,E01002923,0.221,E01002923,5.37753013666574
2857,E01002924,0.025,E01002924,6.103267711505556
2858,E01002925,0.065,E01002925,5.553231982205877
2859,E01002926,0.044,E01002926,5.804699556662305
2860,E01002927,0.086,E01002927,5.6497943940227975
2861,E01002928,0.131,E01002928,5.609438117812662
2862,E01002929,0.04,E01002929,5.942317038406561
2863,E01002930,0.087,E01002930,5.5290430911536355
2864,E01002931,0.072,E01002931,5.817747343086197
2865,E01002932,0.19,E01002932,5.408053694232818
2866,E01002933,0.121,E01002933,5.7798657180569695
2867,E01002934,0.031,E01002934,5.83269317591027
2868,E01002935,0.061,E01002935,5.6053899232345294
2869,E01002937,0.031,E01002937,5.725141868509096
2870,E01002938,0.039,E01002938,5.824572927355766
2871,E01002939,0.094,E01002939,5.472582381813466
2872,E01002940,0.114,E01002940,5.674551016489665
2873,E01002941,0.061,E01002941,5.639800897746716
2874,E01002942,0.068,E01002942,5.634079302732761
2875,E01002943,0.103,E01002943,5.413241496625936
2876,E01002944,0.086,E01002944,5.320179401659498
2877,E01002945,0.059,E01002945,5.641635651029022
2878,E01002946,0.049,E01002946,5.650438225597417
2879,E01002947,0.049,E01002947,5.6121987215906595
2880,E01002948,0.137,E01002948,5.4509461036733775
2881,E01002949,0.081,E01002949,5.7733352791483155
2882,E01002950,0.144,E01002950,5.519779631253836
2883,E01002951,0.056,E01002951,5.559397997112449
2884,E01002952,0.033,E01002952,5.444383733802372
2885,E01002953,0.029,E01002953,5.464596613535974
2886,E01002954,0.136,E01002954,5.64922338272586
2887,E01002955,0.076,E01002955,5.61044429017169
2888,E01002956,0.041,E01002956,5.613925095096297
2889,E01002957,0.119,E01002957,5.383695816822189
2890,E01002958,0.05,E01002958,5.699112990261179
2891,E01002959,0.02,E01002959,6.026675892447283
2892,E01002960,0.052,E01002960,5.96809431339832
2893,E01002961,0.064,E01002961,5.9013532866822915
2894,E01002962,0.077,E01002962,5.580614523259466
2895,E01002963,0.097,E01002963,5.707818344457825
2896,E01002964,0.097,E01002964,5.631391064325968
2897,E01002965,0.094,E01002965,5.591152627167739
2898,E01002966,0.066,E01002966,5.610402685465272
2899,E01002967,0.036,E01002967,5.664646523861797
2900,E01002968,0.058,E01002968,5.367534815415345
2901,E01002969,0.301,E01002969,5.333025769753889
2902,E01002970,0.124,E01002970,5.595267818087623
2903,E01002971,0.098,E01002971,5.586613196258743
2904,E01002972,0.093,E01002972,5.680189911726933
2905,E01002973,0.165,E01002973,5.5550328531572895
2906,E01002974,0.113,E01002974,5.83418058526927
2907,E01002975,0.1,E01002975,5.82083926082316
2908,E01002976,0.05,E01002976,5.739029014768776
2909,E01002977,0.148,E01002977,5.615931697867134
2910,E01002978,0.062,E01002978,5.8008926549853195
2911,E01002979,0.087,E01002979,5.8013693524188685
2912,E01002980,0.042,E01002980,5.9141767742042255
2913,E01002981,0.078,E01002981,5.540797644778143
2914,E01002982,0.097,E01002982,5.553444087814173
2915,E01002983,0.055,E01002983,5.845997487894401
2916,E01002984,0.121,E01002984,5.783874327180076
2917,E01002985,0.102,E01002985,5.3851300880608965
2918,E01002986,0.082,E01002986,5.602483474463225
2919,E01002987,0.122,E01002987,5.588846168518066
2920,E01002988,0.027,E01002988,5.657776659025865
2921,E01002989,0.033,E01002989,5.680010633998447
2922,E01002990,0.049,E01002990,5.622146144619695
2923,E01002991,0.028,E01002991,5.948248102166558
2924,E01002992,0.026,E01002992,5.567378079661956
2925,E01002993,0.074,E01002993,5.700442443575178
2926,E01002994,0.056,E01002994,5.8332822643361
2927,E01002995,0.034,E01002995,5.802529321938026
2928,E01002996,0.044,E01002996,5.9008568951061795
2929,E01002997,0.036,E01002997,5.893694806843996
2930,E01002998,0.125,E01002998,5.670284183945243
2931,E01002999,0.095,E01002999,5.570257600276701
2932,E01003000,0.138,E01003000,5.3641295644433
2933,E01003001,0.068,E01003001,5.587694062667639
2934,E01003002,0.13,E01003002,5.3656151953798075
2935,E01003003,0.103,E01003003,5.602755628881001
2936,E01003004,0.062,E01003004,5.457353019255859
2937,E01003005,0.05,E01003005,5.393469093912873
2938,E01003006,0.064,E01003006,5.918358764178317
2939,E01003007,0.05,E01003007,5.795732265204386
2940,E01003008,0.021,E01003008,5.952559062620488
2941,E01003009,0.081,E01003009,5.725279375910759
2942,E01003010,0.024,E01003010,5.9266209992748955
2943,E01003011,0.05,E01003011,5.805274424673636
2944,E01003013,0.029,E01003013,5.521158726869431
2945,E01003014,0.141,E01003014,5.621599472206057
2946,E01003015,0.192,E01003015,5.464151556427415
2947,E01003016,0.051,E01003016,5.541562303386885
2948,E01003017,0.123,E01003017,5.406952639420827
2949,E01003018,0.084,E01003018,5.751440774453314
2950,E01003019,0.114,E01003019,5.667996625261982
2951,E01003020,0.122,E01003020,5.723406824895314
2952,E01003021,0.184,E01003021,5.569166541099548
2953,E01003022,0.122,E01003022,5.828637805036319
2954,E01003023,0.114,E01003023,5.520257108825168
2955,E01003024,0.222,E01003024,5.617723188014946
2956,E01003025,0.15,E01003025,5.730841979384422
2957,E01003026,0.075,E01003026,5.785511644300587
2958,E01003027,0.023,E01003027,6.145810936274153
2959,E01003028,0.12,E01003028,5.821066171209389
2960,E01003029,0.116,E01003029,5.622303037416367
2961,E01003030,0.061,E01003030,5.943218024696891
2962,E01003031,0.171,E01003031,5.785828364306483
2963,E01003032,0.202,E01003032,5.626074225581878
2964,E01003033,0.078,E01003033,5.869369806562151
2965,E01003034,0.135,E01003034,5.699058511604865
2966,E01003035,0.122,E01003035,5.67532872503454
2967,E01003036,0.138,E01003036,5.676516699163537
2968,E01003037,0.233,E01003037,5.268537247975667
2969,E01003038,0.06,E01003038,5.525674847869186
2970,E01003039,0.041,E01003039,5.736931606201129
2971,E01003040,0.092,E01003040,5.880998915288506
2972,E01003041,0.192,E01003041,5.589943085204471
2973,E01003042,0.155,E01003042,5.602478289857824
2974,E01003043,0.157,E01003043,5.724002154350281
2975,E01003044,0.271,E01003044,5.384903063774109
2976,E01003045,0.282,E01003045,5.252250594821403
2977,E01003046,0.24,E01003046,5.458848306426296
2978,E01003047,0.238,E01003047,5.572013638774801
2979,E01003048,0.276,E01003048,5.334834449759153
2980,E01003049,0.267,E01003049,5.522722535355147
2981,E01003050,0.122,E01003050,5.6115756135389026
2982,E01003051,0.221,E01003051,5.448918980521125
2983,E01003052,0.278,E01003052,5.098507064956802
2984,E01003053,0.08,E01003053,5.667656952499325
2985,E01003054,0.066,E01003054,5.679523323711596
2986,E01003055,0.168,E01003055,5.485169467763004
2987,E01003056,0.17,E01003056,5.62726434433099
2988,E01003057,0.236,E01003057,5.5307522016567185
2989,E01003058,0.135,E01003058,5.7717918157577515
2990,E01003059,0.231,E01003059,5.24678271788138
2991,E01003060,0.248,E01003060,5.403706658054405
2992,E01003061,0.136,E01003061,5.55529705286026
2993,E01003062,0.147,E01003062,5.613870527595282
2994,E01003063,0.246,E01003063,5.593913577370724
2995,E01003064,0.059,E01003064,5.998669512417852
2996,E01003065,0.279,E01003065,5.48322380925047
2997,E01003066,0.228,E01003066,5.352188885673996
2998,E01003067,0.136,E01003067,5.726066296231257
2999,E01003068,0.179,E01003068,5.588365004872376
3000,E01003069,0.188,E01003069,5.748846599973481
3001,E01003070,0.309,E01003070,5.494878511958652
3002,E01003071,0.087,E01003071,5.632673618711274
3003,E01003072,0.099,E01003072,5.947421261242458
3004,E01003073,0.217,E01003073,5.583713498017559
3005,E01003074,0.116,E01003074,5.673974199427499
3006,E01003075,0.292,E01003075,5.3742557332135625
3007,E01003076,0.132,E01003076,5.603570614062565
3008,E01003077,0.121,E01003077,5.667379261292133
3009,E01003078,0.061,E01003078,5.878477947050784
3010,E01003079,0.167,E01003079,5.448675027563552
3011,E01003080,0.107,E01003080,5.727026490399437
3012,E01003081,0.182,E01003081,5.259017332799017
3013,E01003082,0.209,E01003082,5.434287169400384
3014,E01003083,0.113,E01003083,5.750315643051295
3015,E01003084,0.096,E01003084,5.77594215961603
3016,E01003085,0.078,E01003085,5.665761658218172
3017,E01003086,0.231,E01003086,5.621663005815612
3018,E01003087,0.297,E01003087,5.698915560697687
3019,E01003088,0.177,E01003088,5.465783848995116
3020,E01003089,0.225,E01003089,5.358958403895221
3021,E01003090,0.114,E01003090,5.621740604861308
3022,E01003091,0.17,E01003091,5.67378125153482
3023,E01003092,0.254,E01003092,5.519618588073231
3024,E01003093,0.246,E01003093,5.501492286721866
3025,E01003094,0.196,E01003094,5.87316657602787
3026,E01003095,0.086,E01003095,5.7134245785455855
3027,E01003096,0.096,E01003096,5.640212621146102
3028,E01003097,0.2,E01003097,5.508695665001869
3029,E01003098,0.144,E01003098,5.62804684638977
3030,E01003099,0.159,E01003099,5.465086733443396
3031,E01003100,0.055,E01003100,5.728318138640057
3032,E01003101,0.187,E01003101,5.439927160230457
3033,E01003102,0.131,E01003102,5.489494153044441
3034,E01003104,0.118,E01003104,5.821242798777187
3035,E01003105,0.217,E01003105,5.636579269891257
3036,E01003106,0.177,E01003106,5.713101742337051
3037,E01003107,0.108,E01003107,5.477948763691787
3038,E01003108,0.215,E01003108,5.73438572883606
3039,E01003109,0.144,E01003109,5.505466520786285
3040,E01003110,0.099,E01003110,5.520882976816056
3041,E01003111,0.254,E01003111,5.668667624978458
3042,E01003112,0.207,E01003112,5.372180835558818
3043,E01003113,0.121,E01003113,5.990740973540027
3044,E01003114,0.103,E01003114,5.826195990693742
3045,E01003115,0.121,E01003115,5.738330612348956
3046,E01003116,0.097,E01003116,5.922948083456824
3047,E01003117,0.118,E01003117,5.674242928753729
3048,E01003118,0.146,E01003118,5.928379378201049
3049,E01003119,0.09,E01003119,5.957822179448778
3050,E01003120,0.149,E01003120,5.848212780070906
3051,E01003121,0.251,E01003121,5.706122901290655
3052,E01003122,0.144,E01003122,5.418643391968911
3053,E01003123,0.104,E01003123,5.610851017995314
3054,E01003124,0.188,E01003124,5.383027034561809
3055,E01003125,0.232,E01003125,5.687543942928314
3056,E01003126,0.192,E01003126,5.69377503147373
3057,E01003127,0.124,E01003127,5.661654243191469
3058,E01003128,0.224,E01003128,5.559137198660109
3059,E01003129,0.121,E01003129,5.840363193344284
3060,E01003130,0.104,E01003130,5.90902062036373
3061,E01003131,0.07,E01003131,5.821950039370306
3062,E01003132,0.219,E01003132,5.512657245000203
3063,E01003133,0.147,E01003133,5.86505697562661
3064,E01003134,0.122,E01003134,6.023565118963068
3065,E01003135,0.174,E01003135,6.1059544237354135
3066,E01003136,0.111,E01003136,5.924743090177837
3067,E01003137,0.212,E01003137,5.629178328947588
3068,E01003138,0.039,E01003138,6.139166758771529
3069,E01003139,0.079,E01003139,5.5824231583564
3070,E01003140,0.13,E01003140,5.5086930603311774
3071,E01003141,0.142,E01003141,5.506442279815674
3072,E01003142,0.121,E01003142,5.430821439861196
3073,E01003143,0.213,E01003143,5.562843216317041
3074,E01003144,0.078,E01003144,5.778273604362677
3075,E01003145,0.109,E01003145,5.932112988435997
3076,E01003146,0.179,E01003146,5.539410983101797
3077,E01003147,0.149,E01003147,5.747062258422375
3078,E01003148,0.123,E01003148,5.81282505568336
3079,E01003149,0.094,E01003149,5.789479614297549
3080,E01003150,0.186,E01003150,5.742144493032093
3081,E01003151,0.254,E01003151,5.825099971294403
3082,E01003152,0.067,E01003152,5.76350854657179
3083,E01003153,0.075,E01003153,5.693831522813004
3084,E01003154,0.202,E01003154,5.352560849877091
3085,E01003155,0.096,E01003155,5.68459309906256
3086,E01003156,0.109,E01003156,5.985584311028744
3087,E01003157,0.094,E01003157,5.871006670644728
3088,E01003158,0.037,E01003158,5.999682474922348
3089,E01003159,0.236,E01003159,5.527106110945992
3090,E01003160,0.192,E01003160,5.429033236557178
3091,E01003161,0.128,E01003161,5.947805270720064
3092,E01003162,0.193,E01003162,5.689648247283438
3093,E01003163,0.097,E01003163,5.7620934741837635
3094,E01003164,0.152,E01003164,5.559967632163061
3095,E01003165,0.155,E01003165,5.891443412320143
3096,E01003166,0.125,E01003166,5.788309155283748
3097,E01003167,0.065,E01003167,5.745313857151912
3098,E01003168,0.258,E01003168,5.35768473340619
3099,E01003169,0.127,E01003169,5.868319495201111
3100,E01003170,0.072,E01003170,5.989404062190688
3101,E01003171,0.138,E01003171,5.747360360742819
3102,E01003172,0.233,E01003172,5.490652116569313
3103,E01003173,0.074,E01003173,5.726244876144129
3104,E01003174,0.261,E01003174,5.452287361270091
3105,E01003175,0.243,E01003175,5.573279548574377
3106,E01003176,0.239,E01003176,5.510652058592466
3107,E01003177,0.138,E01003177,5.712742099307833
3108,E01003178,0.092,E01003178,6.030402535862393
3109,E01003179,0.251,E01003179,5.4512835657873815
3110,E01003180,0.145,E01003180,5.582488525658846
3111,E01003181,0.254,E01003181,5.87441803349389
3112,E01003182,0.164,E01003182,5.775527181795665
3113,E01003183,0.187,E01003183,5.62820043013646
3114,E01003184,0.252,E01003184,5.43707554075453
3115,E01003185,0.177,E01003185,5.678874108698461
3116,E01003186,0.109,E01003186,5.711536599986855
3117,E01003187,0.26,E01003187,5.40549670566212
3118,E01003188,0.239,E01003188,5.726151963938838
3119,E01003189,0.266,E01003189,5.544929255982359
3120,E01003190,0.232,E01003190,5.26422530138343
3121,E01003191,0.221,E01003191,5.544864204502845
3122,E01003192,0.284,E01003192,5.599033339942012
3123,E01003193,0.16,E01003193,5.3678489363923365
3124,E01003194,0.232,E01003194,5.621216450300482
3125,E01003195,0.131,E01003195,5.543501799597459
3126,E01003196,0.23,E01003196,5.4595480759938555
3127,E01003197,0.29,E01003197,5.56408438208985
3128,E01003198,0.138,E01003198,5.6609253825412855
3129,E01003199,0.084,E01003199,5.623593634332132
3130,E01003200,0.043,E01003200,5.3888314829625
3131,E01003201,0.163,E01003201,5.827996787890582
3132,E01003202,0.04,E01003202,5.662523716688156
3133,E01003203,0.183,E01003203,5.38802515135871
3134,E01003204,0.126,E01003204,5.423876613810442
3135,E01003205,0.241,E01003205,5.533673764694305
3136,E01003206,0.086,E01003206,5.742742067369922
3137,E01003207,0.233,E01003207,5.369619590044022
3138,E01003209,0.145,E01003209,5.654557242437646
3139,E01003210,0.105,E01003210,5.637036616627763
3140,E01003211,0.131,E01003211,5.716217403509179
3141,E01003212,0.13,E01003212,5.611050611072116
3142,E01003213,0.121,E01003213,5.910679241945577
3143,E01003214,0.15,E01003214,5.4926475887298585
3144,E01003215,0.104,E01003215,5.530963510060482
3145,E01003216,0.13,E01003216,6.011690750456693
