LSOA code,price,Unnamed: 0,"Price (central estimate, natural log scale)"
E01002527,227042.1395178156,5.172194034427744,12.33289091587755
E01002528,222649.05558585565,5.291243524701746,12.313352069042471
E01002529,240473.09845606994,5.48443253473802,12.390363505540003
E01002530,222583.64989866683,5.339472837197153,12.31305826453596
E01002531,247420.9496478004,5.555226488360043,12.418846414610897
E01002532,218688.7754579993,5.32171049118042,12.295404881424556
E01002533,259854.74186506314,5.330118421664454,12.467878068740601
E01002534,345855.4778022451,5.676385616980536,12.75377627256817
E01002535,351914.74520674907,5.677686946366423,12.771144224127617
E01002536,282266.4821452643,5.340854010739169,12.550606875861478
E01002537,303822.51110550965,5.514903441308037,12.624198964836804
E01002538,288850.68291631,5.4478856303573195,12.573665165465956
E01002539,340990.3924985338,5.660144153763266,12.739609581377643
E01002540,216307.21281072992,5.297797111607102,12.284454957713098
E01002541,215729.89953932876,5.442770384392649,12.281782439086744
E01002542,225474.16187019282,5.285846414598259,12.325960849853002
E01002543,223365.5526151376,5.3598340005802925,12.316564957734697
E01002544,227268.7582265287,5.4557421763738,12.333888553084291
E01002545,192135.88356571493,5.402921741036163,12.165958127594097
E01002546,212888.8993400822,5.454896242103794,12.268525709268966
E01002547,223721.65023217426,5.439479695426093,12.318157925236651
E01002548,217064.99737779546,5.121843536194386,12.287952114759928
E01002549,235036.51316641882,5.37284368391663,12.367496156233074
E01002550,218762.4984839363,5.361883430297558,12.295741938514231
E01002551,242597.35978146206,5.56709665963144,12.399158392421581
E01002552,212993.99184719785,5.373838413783482,12.269019237003578
E01002553,213225.7719602713,5.394482843435494,12.270106845583014
E01002554,237734.15082813552,5.2320471587528115,12.378908315002102
E01002555,210301.07534527182,5.456432129949184,12.25629547506465
E01002556,201583.28165234154,5.3695666982577395,12.21395788342881
E01002557,212112.46039363748,5.568626200753536,12.264871886557685
E01002558,210152.82781835867,5.539360491853011,12.255590296532873
E01002559,201561.0763077618,5.269536249559434,12.213847722667962
E01002560,207894.99071109327,5.475716866273931,12.244788378852085
E01002561,189059.58162648036,5.302485953484263,12.149817491062933
E01002562,344207.0714279417,5.367277266909775,12.74899870708062
E01002563,399275.764518338,5.60591079704315,12.897407596289035
E01002564,342638.9285326268,5.403485925247272,12.744432485190698
E01002565,349153.9219659182,5.279967714626587,12.763268141107893
