,LSOA code (2011),Crime Score,lsoa,Unnamed: 0
2555,E01002615,0.415,E01002615,5.823235128530816
2556,E01002616,-0.053,E01002616,6.001874970380591
2557,E01002617,-0.302,E01002617,6.025672091782548
2558,E01002618,0.325,E01002618,6.123334898668177
2559,E01002619,0.502,E01002619,5.901958788886215
2560,E01002620,0.747,E01002620,5.766767915519508
2561,E01002621,0.124,E01002621,5.950078028022864
2562,E01002622,0.955,E01002622,6.022095988536703
2563,E01002623,0.525,E01002623,5.947398683428764
2564,E01002624,0.538,E01002624,5.78938956939391
2565,E01002625,0.039,E01002625,5.9747602159594315
2566,E01002626,0.948,E01002626,5.926259829762667
2567,E01002627,-0.496,E01002627,5.97369825662072
2568,E01002628,0.447,E01002628,5.8632874842528455
2569,E01002629,0.435,E01002629,5.964899773714019
2570,E01002630,0.464,E01002630,5.914511320697274
2571,E01002631,0.322,E01002631,5.716002797593876
2572,E01002632,0.967,E01002632,5.948467719249236
2573,E01002633,0.058,E01002633,5.702226154818506
2574,E01002634,0.587,E01002634,5.915455272642233
2575,E01002635,1.068,E01002635,6.039536486334979
2576,E01002636,0.139,E01002636,5.796456177355879
2577,E01002637,0.479,E01002637,5.622688364391484
2578,E01002638,1.048,E01002638,5.820869568271116
2579,E01002639,0.536,E01002639,6.090128410642392
2580,E01002640,1.362,E01002640,6.0966974341351055
2581,E01002641,1.409,E01002641,6.073952691895621
2582,E01002642,0.661,E01002642,5.803411504840324
2583,E01002643,0.372,E01002643,5.892444443411943
2584,E01002645,1.197,E01002645,6.003702400399627
2585,E01002646,0.193,E01002646,5.874357751805148
2586,E01002647,0.434,E01002647,5.877271224524229
2587,E01002648,0.868,E01002648,5.839567658286424
2588,E01002649,0.676,E01002649,5.966230169648216
2589,E01002650,0.321,E01002650,5.8137542811950835
2590,E01002651,0.426,E01002651,5.970748845813344
2591,E01002652,0.568,E01002652,6.060035067745763
2592,E01002653,-0.2,E01002653,6.096203963458538
2593,E01002654,0.133,E01002654,6.023716741434023
2594,E01002655,0.244,E01002655,6.1421567258380705
2595,E01002656,-0.426,E01002656,5.952086187178089
2596,E01002657,-0.046,E01002657,6.077006476681407
2597,E01002658,0.25,E01002658,6.208687946001689
2598,E01002659,-0.419,E01002659,5.956433795868082
2599,E01002660,0.465,E01002660,5.895039146406608
2600,E01002661,0.332,E01002661,5.644631724272456
2601,E01002662,0.65,E01002662,6.066067543468978
2602,E01002663,0.326,E01002663,5.860901231115514
2603,E01002664,0.976,E01002664,5.841645898714743
2604,E01002665,0.089,E01002665,5.851247502154991
2605,E01002666,-0.043,E01002666,5.917367354683254
2606,E01002667,0.593,E01002667,5.904487289755468
2607,E01002668,0.195,E01002668,5.774065814732354
2608,E01002669,0.134,E01002669,5.882058343221975
2609,E01002670,0.363,E01002670,5.994375165816276
2610,E01002671,0.287,E01002671,6.042248487472534
2611,E01002672,0.269,E01002672,5.749495934738833
2612,E01002673,0.526,E01002673,5.7988600730896
2613,E01002674,0.129,E01002674,6.074853398079096
2614,E01002675,0.363,E01002675,6.136313808665556
2615,E01002676,0.942,E01002676,6.015792638213191
2616,E01002677,0.711,E01002677,5.910280226233477
2617,E01002678,-0.417,E01002678,5.718100841280441
2618,E01002679,-0.394,E01002679,5.856216857441804
2619,E01002680,0.724,E01002680,6.117696214508224
2620,E01002681,1.065,E01002681,5.863951129871502
2621,E01002682,0.621,E01002682,5.947314336744405
2622,E01002683,0.088,E01002683,5.9880211493548225
2623,E01002684,0.309,E01002684,5.795243392608784
2624,E01002686,0.925,E01002686,5.879192321499189
2625,E01002687,0.459,E01002687,6.189277648925781
2626,E01002689,0.014,E01002689,6.015991950476611
2627,E01002690,-0.117,E01002690,6.283733916837115
2628,E01002691,-0.88,E01002691,5.853039272874594
2629,E01002692,0.02,E01002692,5.925493629463824
2630,E01002693,0.624,E01002693,6.059408973902464
2631,E01002694,0.611,E01002694,5.798209890341147
2632,E01002695,0.614,E01002695,5.778057157993317
2633,E01002696,0.603,E01002696,5.729171500983814
2634,E01002697,0.654,E01002697,5.808339131247137
2635,E01002698,-0.423,E01002698,5.876082423367078
2636,E01002699,-0.259,E01002699,5.8523974654438735
2637,E01002700,0.522,E01002700,6.012687384287516
2638,E01002701,0.081,E01002701,5.80241111391469
2639,E01002702,0.581,E01002702,5.59070895159686
2640,E01002703,0.409,E01002703,5.771454141253517
2641,E01002704,-0.618,E01002704,5.686820115204211
2642,E01002706,0.441,E01002706,5.730080284949007
2643,E01002707,0.34,E01002707,5.807261740865786
2644,E01002708,0.655,E01002708,5.512701640984951
2645,E01002709,0.561,E01002709,5.846534423033396
2646,E01002710,0.282,E01002710,5.848293197631836
2647,E01002711,-0.179,E01002711,5.827923341982626
2648,E01002712,0.575,E01002712,5.639557297550031
2649,E01002713,1.024,E01002713,5.610155884582217
2650,E01002714,0.261,E01002714,5.915612247030614
2651,E01002715,0.543,E01002715,5.6812407305074295
2652,E01002716,0.508,E01002716,5.8223467158456135
2653,E01002717,0.841,E01002717,6.135330048236218
2654,E01002718,0.817,E01002718,6.208037226167444
2655,E01002719,0.735,E01002719,5.999668065505691
2656,E01002720,0.451,E01002720,5.906205680221319
2657,E01002721,0.83,E01002721,6.11916139312819
2658,E01002722,0.876,E01002722,6.037268727253645
2659,E01002723,0.365,E01002723,5.814985650079745
2660,E01002724,-0.453,E01002724,5.74147502526845
2661,E01002725,0.43,E01002725,5.906009356180827
2662,E01002726,0.187,E01002726,5.728255993320096
2663,E01002727,0.489,E01002727,5.888851613113561
2664,E01002728,1.112,E01002728,5.779807115594546
2665,E01002729,0.703,E01002729,5.881023819105966
2666,E01002730,1.557,E01002730,5.919522438574274
2667,E01002731,1.166,E01002731,5.746590677476087
2668,E01002732,1.373,E01002732,5.945829419065113
2669,E01002733,0.983,E01002733,5.937636859276715
2670,E01002734,1.583,E01002734,5.722849492843334
2671,E01002735,1.058,E01002735,5.854483368522242
2672,E01002736,0.885,E01002736,5.625894129276276
2673,E01002737,0.436,E01002737,5.819179663152406
2674,E01002738,0.761,E01002738,6.104109916770668
2675,E01002739,0.457,E01002739,6.148484890614081
2676,E01002740,0.97,E01002740,6.189280301332474
2677,E01002741,0.581,E01002741,6.088166903913691
2678,E01002742,0.713,E01002742,6.158625411004135
2679,E01002743,0.358,E01002743,6.419488373087414
2680,E01002744,0.19,E01002744,6.078629791000743
2681,E01002745,0.454,E01002745,6.020148208737373
2682,E01002747,-0.877,E01002747,6.045896009394997
2683,E01002748,1.646,E01002748,6.065364434801299
2684,E01002749,0.515,E01002749,6.084788780102785
2685,E01002751,0.633,E01002751,5.904596963560725
2686,E01002752,0.424,E01002752,6.128616161124651
2687,E01002753,0.576,E01002753,5.963013706383882
2688,E01002754,0.744,E01002754,6.269066663015456
2689,E01002755,0.891,E01002755,5.905253661473592
2690,E01002756,0.976,E01002756,6.1177647981954655
2691,E01002757,0.267,E01002757,6.293017749602978
2692,E01002758,0.652,E01002758,5.934502391072063
2693,E01002759,0.17,E01002759,6.137061111219636
2694,E01002760,0.452,E01002760,5.674788740373427
2695,E01002762,0.608,E01002762,6.176403940877607
2696,E01002763,1.245,E01002763,6.0037915132131925
2697,E01002764,0.928,E01002764,6.031323496033163
2698,E01002765,0.204,E01002765,5.711660950444639
2699,E01002766,0.415,E01002766,5.752827461884946
2700,E01002767,0.897,E01002767,6.051191612785938
2701,E01002768,0.539,E01002768,6.023817184359529
2702,E01002769,0.72,E01002769,6.062326542332641
2703,E01002770,1.034,E01002770,5.899674133701219
2704,E01002771,0.925,E01002771,6.0564458085143045
2705,E01002772,1.027,E01002772,5.879418721359767
2706,E01002773,2.05,E01002773,5.782457478841146
2707,E01002774,1.318,E01002774,6.11115407705307
2708,E01002775,0.644,E01002775,6.119996026846079
2709,E01002776,0.547,E01002776,5.835148300443377
2710,E01002777,0.589,E01002777,6.004060364237018
2711,E01002778,1.253,E01002778,5.819455040467752
2712,E01002779,0.884,E01002779,6.200368412903377
2713,E01002780,0.556,E01002780,6.0818575403907085
2714,E01002781,0.416,E01002781,6.239272920452819
2715,E01002782,0.888,E01002782,5.973473849119963
2716,E01002783,1.044,E01002783,5.995134726166725
2717,E01002784,0.611,E01002784,5.986486740832059
2718,E01002785,0.695,E01002785,6.237617967421548
2719,E01002786,1.038,E01002786,5.987920910971505
2720,E01002787,0.701,E01002787,6.08307836419445
2721,E01002788,0.427,E01002788,6.236134848504697
2722,E01002789,0.669,E01002789,6.35130579215436
2723,E01002790,0.927,E01002790,6.111078897154475
2724,E01002791,0.439,E01002791,5.955049600476533
2725,E01002792,0.267,E01002792,5.8429984785929445
2726,E01002793,1.266,E01002793,5.804085679956384
2727,E01002794,0.824,E01002794,5.713879237767139
2728,E01002795,0.853,E01002795,5.849426846404175
2729,E01002796,0.499,E01002796,5.783473465500808
2730,E01002797,1.015,E01002797,5.837663342099671
2731,E01002798,0.628,E01002798,5.902388765531428
2732,E01002799,0.291,E01002799,5.668458600838979
2733,E01002800,0.8,E01002800,5.7941720280596005
2734,E01002801,0.653,E01002801,5.8463442656728954
2735,E01002802,0.856,E01002802,5.7395071376044795
2736,E01002803,0.708,E01002803,5.727657293961718
2737,E01002804,0.538,E01002804,5.946712811787923
2738,E01002805,1.092,E01002805,5.987867414441883
2739,E01002806,1.089,E01002806,6.0205961451118375
2740,E01002807,0.478,E01002807,5.726798213663555
2741,E01002808,0.579,E01002808,5.89410276686559
2742,E01002809,0.713,E01002809,6.068427853095225
2743,E01002810,0.803,E01002810,5.986128786990517
2744,E01002811,1.086,E01002811,6.059174444102034
2745,E01002812,-0.49,E01002812,6.031625621459064
2746,E01002813,0.268,E01002813,6.041640550970174
2747,E01002814,0.289,E01002814,5.844512296504662
2748,E01002815,0.118,E01002815,6.024354056878523
2749,E01002816,0.042,E01002816,5.906835037119248
2750,E01002817,0.362,E01002817,5.927772749872768
2751,E01002818,0.264,E01002818,5.909068379081598
2752,E01002819,-0.287,E01002819,5.951367260010774
2753,E01002820,-0.467,E01002820,5.967234140735561
2754,E01002821,0.304,E01002821,5.9230894065051345
2755,E01002822,0.257,E01002822,5.954599721644952
2756,E01002823,0.178,E01002823,5.858349171777566
2757,E01002824,-0.078,E01002824,6.025729016981263
2758,E01002825,-0.572,E01002825,6.054966580760372
2759,E01002826,-0.139,E01002826,5.8571516802677746
2760,E01002827,0.202,E01002827,5.882901300922517
2761,E01002828,0.232,E01002828,5.893664365814578
2762,E01002829,0.8,E01002829,5.963702606432365
2763,E01002830,1.24,E01002830,5.874522237034587
2764,E01002831,1.28,E01002831,5.892447504342771
2765,E01002832,0.755,E01002832,5.83847980688114
2766,E01002833,1.05,E01002833,5.98465528159306
2767,E01002834,0.017,E01002834,6.036604053444332
2768,E01002835,0.215,E01002835,5.942012871228732
2769,E01002836,0.081,E01002836,6.086206465959549
2770,E01002837,-0.318,E01002837,6.089902478295404
2771,E01002838,0.23,E01002838,6.078644096851349
2772,E01002839,0.277,E01002839,6.037406353101338
2773,E01002840,0.862,E01002840,5.871059983204573
2774,E01002841,0.922,E01002841,5.928005409963204
2775,E01002842,0.579,E01002842,6.095356285572052
2776,E01002843,0.608,E01002843,5.889376241652692
2777,E01002844,0.372,E01002844,5.9899270859209945
2778,E01002845,0.139,E01002845,5.926306177358159
2779,E01002846,0.485,E01002846,6.00161428252856
2780,E01002847,0.921,E01002847,5.979940482286307
2781,E01002848,0.006,E01002848,6.008640501810157
2782,E01002849,0.899,E01002849,6.091900262279787
2783,E01002850,0.425,E01002850,5.855916009707884
2784,E01002851,0.77,E01002851,6.058494429434499
2785,E01002852,0.808,E01002852,5.65042465250956
2786,E01002853,1.657,E01002853,5.877531220173013
2787,E01002854,1.176,E01002854,5.589723587036133
2788,E01002855,0.978,E01002855,5.807565477406867
2789,E01002856,1.239,E01002856,5.859712839126587
2790,E01002857,1.272,E01002857,5.745896755565297
2791,E01002858,-0.639,E01002858,5.740139484405518
2792,E01002859,-0.299,E01002859,6.070190892075047
2793,E01002860,0.102,E01002860,5.838568328914786
2794,E01002861,0.377,E01002861,5.949438501048732
2795,E01002862,-0.146,E01002862,5.856917005474284
2796,E01002863,0.082,E01002863,5.898805890764509
2797,E01002864,0.607,E01002864,6.0893571844583825
2798,E01002865,-0.012,E01002865,6.099076614451053
2799,E01002866,0.39,E01002866,6.101161418642317
2800,E01002867,0.008,E01002867,5.9375724016233935
2801,E01002868,0.114,E01002868,6.081339503193761
2802,E01002869,0.24,E01002869,6.0001810715522295
2803,E01002870,-0.048,E01002870,5.704108067438112
2804,E01002871,0.167,E01002871,5.868152769150273
2805,E01002872,0.406,E01002872,5.890432486534118
2806,E01002873,0.968,E01002873,5.845006485243101
2807,E01002874,0.617,E01002874,6.160669447719187
2808,E01002875,0.658,E01002875,6.062843755499958
2809,E01002876,0.454,E01002876,6.411372367073508
2810,E01002877,0.536,E01002877,5.623678482812027
2811,E01002878,1.234,E01002878,5.824923661870694
2812,E01002879,1.187,E01002879,5.863916175952856
2813,E01002880,0.69,E01002880,5.593964132211976
2814,E01002881,0.425,E01002881,5.923827327899079
2815,E01002882,0.331,E01002882,5.993783699499594
2816,E01002883,0.464,E01002883,5.852231700196225
2817,E01002884,1.012,E01002884,5.904360810448142
2818,E01002885,0.365,E01002885,6.090879241625468
2819,E01002886,0.828,E01002886,6.018903556678977
2820,E01002887,0.223,E01002887,5.971564125131677
2821,E01002888,-0.413,E01002888,5.894764905952545
2822,E01002889,-0.745,E01002889,5.98039244448097
2823,E01002890,0.31,E01002890,6.016456149659067
2824,E01002891,-0.35,E01002891,5.992420803036606
2825,E01002892,-0.95,E01002892,5.938516388768735
2826,E01002893,0.095,E01002893,6.172663515264338
2827,E01002894,0.378,E01002894,6.032272624969482
2828,E01002895,0.608,E01002895,5.925203874857739
2829,E01002896,0.264,E01002896,6.190559461003258
2830,E01002897,0.279,E01002897,5.934391082279266
2831,E01002898,0.037,E01002898,6.106575379004846
2832,E01002899,0.04,E01002899,5.921108905819879
2833,E01002900,0.326,E01002900,5.974887045062318
2834,E01002901,0.455,E01002901,5.97462564965953
2835,E01002902,-0.064,E01002902,5.944036257033255
2836,E01002903,0.096,E01002903,5.7301546451740695
2837,E01002904,-0.077,E01002904,5.957903256416321
2838,E01002905,1.525,E01002905,5.93978903707394
2839,E01002906,0.217,E01002906,6.037466091825473
2840,E01002907,-0.212,E01002907,6.043023985365163
2841,E01002908,0.722,E01002908,6.242536140947926
2842,E01002909,0.627,E01002909,6.24893506526947
2843,E01002910,0.359,E01002910,5.958028145072874
2844,E01002911,0.66,E01002911,6.07525982314009
2845,E01002912,0.036,E01002912,6.048807244215693
2846,E01002913,0.659,E01002913,5.937960272034009
2847,E01002914,-0.868,E01002914,5.905567902785081
2848,E01002915,-0.461,E01002915,5.904449777169661
2849,E01002916,0.365,E01002916,6.3163915931009775
2850,E01002917,-0.547,E01002917,6.270383179187775
2851,E01002918,-0.629,E01002918,5.962841676410876
2852,E01002919,-0.105,E01002919,5.7541839798431935
2853,E01002920,-0.564,E01002920,6.261589552674975
2854,E01002921,-0.142,E01002921,6.0481194584337
2855,E01002922,-0.301,E01002922,6.218017016769086
2856,E01002923,-0.14,E01002923,5.862830242553315
2857,E01002924,-1.48,E01002924,6.353198111405846
2858,E01002925,-0.792,E01002925,6.045657802101792
2859,E01002926,-1.071,E01002926,6.171785237765548
2860,E01002927,-0.098,E01002927,6.024812878811196
2861,E01002928,-0.202,E01002928,6.073578613256317
2862,E01002929,0.378,E01002929,6.254028964925696
2863,E01002930,-0.162,E01002930,5.937063967139975
2864,E01002931,0.635,E01002931,6.307959787859888
2865,E01002932,-0.237,E01002932,5.772967317411976
2866,E01002933,-0.615,E01002933,6.253653849270327
2867,E01002934,-0.981,E01002934,6.308256924968877
2868,E01002935,-0.083,E01002935,6.079616846163062
2869,E01002937,-0.59,E01002937,6.186813192120914
2870,E01002938,-0.869,E01002938,6.275209382772446
2871,E01002939,-0.158,E01002939,5.890694900721061
2872,E01002940,-0.268,E01002940,6.036807649930318
2873,E01002941,-0.237,E01002941,5.981075381332973
2874,E01002942,0.04,E01002942,5.992053147309866
2875,E01002943,-0.328,E01002943,5.942882356403759
2876,E01002944,-1.004,E01002944,5.808593209272896
2877,E01002945,-0.473,E01002945,5.9923500415333155
2878,E01002946,-0.464,E01002946,5.9149331871522675
2879,E01002947,-0.093,E01002947,5.9144565047120015
2880,E01002948,0.175,E01002948,5.786744868732283
2881,E01002949,0.079,E01002949,6.046346948525616
2882,E01002950,-0.189,E01002950,5.870920158076931
2883,E01002951,-0.944,E01002951,5.9166389539701125
2884,E01002952,-0.381,E01002952,5.9532356996728915
2885,E01002953,-0.527,E01002953,5.839009729932609
2886,E01002954,-0.961,E01002954,6.068203086202795
2887,E01002955,-0.007,E01002955,5.997249391246106
2888,E01002956,-1.051,E01002956,5.997465833954747
2889,E01002957,-0.993,E01002957,5.853075425401866
2890,E01002958,-0.935,E01002958,6.153522126442563
2891,E01002959,-1.041,E01002959,6.29952340211697
2892,E01002960,-0.486,E01002960,6.262737681256964
2893,E01002961,-0.976,E01002961,6.230141606229417
2894,E01002962,-0.101,E01002962,5.947086240003209
2895,E01002963,-1.016,E01002963,6.1619387776104375
2896,E01002964,0.835,E01002964,6.098861809337841
2897,E01002965,-0.61,E01002965,6.007864081953454
2898,E01002966,-0.577,E01002966,6.104385906888037
2899,E01002967,-0.774,E01002967,6.1195557219850505
2900,E01002968,0.841,E01002968,5.7635550030380065
2901,E01002969,-0.092,E01002969,5.767173763477441
2902,E01002970,0.442,E01002970,5.934426677470305
2903,E01002971,-0.325,E01002971,6.013210008541743
2904,E01002972,-0.109,E01002972,6.079131903921723
2905,E01002973,0.273,E01002973,5.844410493489234
2906,E01002974,0.097,E01002974,6.292018536863656
2907,E01002975,-0.42,E01002975,6.0607631285546235
2908,E01002976,-0.972,E01002976,6.096404653385373
2909,E01002977,-0.074,E01002977,6.112649351358414
2910,E01002978,-0.518,E01002978,6.114260174822078
2911,E01002979,-0.682,E01002979,6.101406603563027
2912,E01002980,-0.553,E01002980,6.248966810398532
2913,E01002981,-0.346,E01002981,5.860075258001497
2914,E01002982,-0.435,E01002982,5.9542924838980245
2915,E01002983,-0.179,E01002983,6.095857613647039
2916,E01002984,-0.105,E01002984,6.12311979471627
2917,E01002985,-0.219,E01002985,5.891425211698015
2918,E01002986,-0.416,E01002986,6.04465210288763
2919,E01002987,-0.303,E01002987,6.034642519269671
2920,E01002988,-0.64,E01002988,6.01215602720485
2921,E01002989,0.11,E01002989,6.1166066611254655
2922,E01002990,-0.964,E01002990,5.952764325671726
2923,E01002991,-0.233,E01002991,6.2746571295678955
2924,E01002992,-1.076,E01002992,6.062003046274185
2925,E01002993,-0.298,E01002993,6.257959465753465
2926,E01002994,-1.146,E01002994,6.147427167532579
2927,E01002995,-0.392,E01002995,6.189983349505479
2928,E01002996,-0.077,E01002996,6.20067135138171
2929,E01002997,-0.416,E01002997,6.302616082131863
2930,E01002998,-0.016,E01002998,6.1311198444817006
2931,E01002999,0.263,E01002999,5.937381313693139
2932,E01003000,0.277,E01003000,5.794317456871965
2933,E01003001,0.846,E01003001,5.954334583412222
2934,E01003002,-0.131,E01003002,5.877788850894341
2935,E01003003,0.305,E01003003,5.983778533481416
2936,E01003004,0.013,E01003004,5.864222174424391
2937,E01003005,-0.91,E01003005,5.802837818367046
2938,E01003006,-0.54,E01003006,6.225969893831603
2939,E01003007,-0.208,E01003007,6.125171647352331
2940,E01003008,-0.548,E01003008,6.329114003879268
2941,E01003009,-0.727,E01003009,6.200507192508034
2942,E01003010,-0.227,E01003010,6.382871187221237
2943,E01003011,-0.384,E01003011,6.25042407573024
2944,E01003013,0.039,E01003013,5.7113800338939225
2945,E01003014,1.184,E01003014,5.868968563225433
2946,E01003015,-0.221,E01003015,5.855292849712543
2947,E01003016,-0.296,E01003016,5.748407936301724
2948,E01003017,0.339,E01003017,5.63582530546756
2949,E01003018,0.97,E01003018,6.213341803927171
2950,E01003019,0.599,E01003019,6.094979729239396
2951,E01003020,1.237,E01003020,6.184837208475385
2952,E01003021,0.703,E01003021,5.906468552350998
2953,E01003022,0.072,E01003022,6.111861277652043
2954,E01003023,0.201,E01003023,5.946306353379906
2955,E01003024,0.949,E01003024,5.994149251417681
2956,E01003025,0.349,E01003025,6.186869538882199
2957,E01003026,0.894,E01003026,6.181725669049931
2958,E01003027,0.483,E01003027,6.524819033869197
2959,E01003028,0.176,E01003028,6.3081784927956415
2960,E01003029,0.27,E01003029,6.036498943964641
2961,E01003030,0.639,E01003030,6.397711158737423
2962,E01003031,-0.229,E01003031,6.217221486157384
2963,E01003032,0.6,E01003032,5.964973756444384
2964,E01003033,0.234,E01003033,6.198733070918492
2965,E01003034,0.04,E01003034,6.068042653302352
2966,E01003035,1.722,E01003035,5.915418236905878
2967,E01003036,0.776,E01003036,6.132536257568159
2968,E01003037,0.743,E01003037,5.66639656384786
2969,E01003038,0.661,E01003038,5.819538550333934
2970,E01003039,0.293,E01003039,6.070799425496894
2971,E01003040,0.66,E01003040,6.161006575677453
2972,E01003041,1.753,E01003041,5.966200289401141
2973,E01003042,0.471,E01003042,5.969125945517358
2974,E01003043,0.671,E01003043,6.09423279953003
2975,E01003044,-0.131,E01003044,5.842178039550781
2976,E01003045,0.73,E01003045,5.770209176753594
2977,E01003046,-0.004,E01003046,5.957101150795266
2978,E01003047,2.063,E01003047,5.8686289950187165
2979,E01003048,0.705,E01003048,5.743500267233804
2980,E01003049,1.16,E01003049,5.858467226804689
2981,E01003050,1.684,E01003050,5.982364743588919
2982,E01003051,1.258,E01003051,5.7386351125734345
2983,E01003052,1.113,E01003052,5.5748503723660034
2984,E01003053,1.59,E01003053,5.951532916126088
2985,E01003054,1.415,E01003054,6.011042550990456
2986,E01003055,2.01,E01003055,5.843248791164822
2987,E01003056,0.098,E01003056,6.0568655163350735
2988,E01003057,0.869,E01003057,5.948861777127444
2989,E01003058,0.342,E01003058,6.219156601490119
2990,E01003059,0.47,E01003059,5.5552420042179245
2991,E01003060,1.348,E01003060,5.748028335436969
2992,E01003061,2.099,E01003061,5.907738375663757
2993,E01003062,0.681,E01003062,5.9797260873019695
2994,E01003063,0.691,E01003063,6.028063293230736
2995,E01003064,0.168,E01003064,6.365632200727657
2996,E01003065,0.551,E01003065,5.930881514631468
2997,E01003066,1.191,E01003066,5.7655421966730165
2998,E01003067,0.53,E01003067,6.132758611685609
2999,E01003068,0.864,E01003068,6.015052768419373
3000,E01003069,1.07,E01003069,6.145296784927105
3001,E01003070,0.43,E01003070,5.87625748846266
3002,E01003071,0.339,E01003071,6.08897516316381
3003,E01003072,0.264,E01003072,6.289810762405396
3004,E01003073,0.452,E01003073,5.916984866743219
3005,E01003074,1.591,E01003074,6.013337353865306
3006,E01003075,0.547,E01003075,5.744900909023008
3007,E01003076,0.064,E01003076,5.952499059444302
3008,E01003077,0.227,E01003077,5.940584851294449
3009,E01003078,0.185,E01003078,6.377364228753483
3010,E01003079,0.953,E01003079,5.925787938527824
3011,E01003080,0.362,E01003080,6.221513882170629
3012,E01003081,0.776,E01003081,5.718288223622209
3013,E01003082,0.646,E01003082,5.961124018126843
3014,E01003083,0.258,E01003083,6.217224755333465
3015,E01003084,0.686,E01003084,6.258687516359182
3016,E01003085,0.515,E01003085,6.186188047462039
3017,E01003086,0.09,E01003086,6.214075121614668
3018,E01003087,-0.099,E01003087,6.065657044279164
3019,E01003088,1.366,E01003088,5.95291080707457
3020,E01003089,0.598,E01003089,5.731624105783898
3021,E01003090,0.638,E01003090,5.900080094903203
3022,E01003091,0.338,E01003091,6.001579105854034
3023,E01003092,0.536,E01003092,5.930372307233721
3024,E01003093,0.36,E01003093,5.862713442908393
3025,E01003094,1.434,E01003094,6.17128025367856
3026,E01003095,1.289,E01003095,5.98588773655513
3027,E01003096,0.949,E01003096,6.0679562421349
3028,E01003097,0.331,E01003097,5.871281760931015
3029,E01003098,0.712,E01003098,5.919913721084595
3030,E01003099,1.385,E01003099,5.848184953417097
3031,E01003100,0.514,E01003100,5.990196690078854
3032,E01003101,0.492,E01003101,5.75256807070512
3033,E01003102,0.893,E01003102,5.761444864851056
3034,E01003104,0.477,E01003104,6.04454505443573
3035,E01003105,0.433,E01003105,5.932502713832227
3036,E01003106,0.531,E01003106,6.029332762783014
3037,E01003107,0.094,E01003107,5.778994117222779
3038,E01003108,0.562,E01003108,5.819457932522423
3039,E01003109,0.361,E01003109,5.771076737094099
3040,E01003110,-0.075,E01003110,5.821410696557227
3041,E01003111,-0.232,E01003111,5.997927273021025
3042,E01003112,0.053,E01003112,5.659735184449416
3043,E01003113,0.534,E01003113,6.306180932305076
3044,E01003114,0.863,E01003114,6.170632662980453
3045,E01003115,0.412,E01003115,6.315832157467687
3046,E01003116,0.29,E01003116,6.26098099526237
3047,E01003117,0.635,E01003117,6.067056894302368
3048,E01003118,0.763,E01003118,6.291676344694914
3049,E01003119,0.559,E01003119,6.297288495561351
3050,E01003120,0.476,E01003120,6.18585467338562
3051,E01003121,0.039,E01003121,6.107642933726311
3052,E01003122,-0.602,E01003122,5.899457262273421
3053,E01003123,0.614,E01003123,5.995574344288219
3054,E01003124,0.355,E01003124,5.696810760149142
3055,E01003125,0.417,E01003125,5.934318866729736
3056,E01003126,0.401,E01003126,5.949076345988682
3057,E01003127,0.847,E01003127,6.019956824848953
3058,E01003128,0.58,E01003128,5.881928791234523
3059,E01003129,0.339,E01003129,6.025497756161532
3060,E01003130,0.452,E01003130,6.327592509764212
3061,E01003131,1.011,E01003131,6.1046488219294055
3062,E01003132,0.176,E01003132,5.9669217570074675
3063,E01003133,0.765,E01003133,6.142479125043036
3064,E01003134,0.408,E01003134,6.392886738343672
3065,E01003135,0.506,E01003135,6.4959104091306274
3066,E01003136,0.087,E01003136,6.374010896682739
3067,E01003137,0.668,E01003137,6.043187565273708
3068,E01003138,0.149,E01003138,6.492392067323651
3069,E01003139,-0.098,E01003139,5.948348358029225
3070,E01003140,-0.307,E01003140,6.002381316402502
3071,E01003141,0.353,E01003141,5.921555798053742
3072,E01003142,-0.14,E01003142,5.925981425606044
3073,E01003143,0.16,E01003143,6.036413595080376
3074,E01003144,0.929,E01003144,6.213586660661462
3075,E01003145,0.585,E01003145,6.285667887273824
3076,E01003146,0.109,E01003146,5.91124960325532
3077,E01003147,0.203,E01003147,6.234877669252455
3078,E01003148,0.017,E01003148,6.237285625700857
3079,E01003149,-0.756,E01003149,6.143010755379994
3080,E01003150,0.414,E01003150,6.143322745630564
3081,E01003151,0.201,E01003151,6.133571181297302
3082,E01003152,-0.093,E01003152,6.202223100545216
3083,E01003153,0.427,E01003153,5.9734424151731345
3084,E01003154,0.102,E01003154,5.849403183739464
3085,E01003155,0.865,E01003155,6.040468754338437
3086,E01003156,-0.028,E01003156,6.404530941171849
3087,E01003157,0.386,E01003157,6.225923305850918
3088,E01003158,-0.402,E01003158,6.560193035628769
3089,E01003159,0.756,E01003159,6.04048549817956
3090,E01003160,0.025,E01003160,5.958224813589889
3091,E01003161,0.276,E01003161,6.480448050445386
3092,E01003162,0.093,E01003162,6.08319586256276
3093,E01003163,0.608,E01003163,6.131017616816929
3094,E01003164,0.914,E01003164,5.956008486551781
3095,E01003165,0.51,E01003165,6.2800385935776895
3096,E01003166,0.206,E01003166,6.135518370447932
3097,E01003167,0.323,E01003167,6.166190944573818
3098,E01003168,0.871,E01003168,5.76629812102164
3099,E01003169,0.743,E01003169,6.318073150634766
3100,E01003170,0.641,E01003170,6.286421293235687
3101,E01003171,0.462,E01003171,6.16279572429079
3102,E01003172,0.071,E01003172,5.857673158516755
3103,E01003173,0.668,E01003173,6.220859796629039
3104,E01003174,0.419,E01003174,5.830384772331988
3105,E01003175,0.335,E01003175,6.056356507318991
