,lsoa,popden2011,popden2021
3668,E01002461,5.7,5.9879999999999995
3669,E01002463,25.4,24.101
3670,E01002512,14.6,17.299
3671,E01002513,23.6,25.357
3672,E01002516,24.8,24.974
3673,E01002450,66.1,69.767
3674,E01002451,71.7,71.24600000000001
3675,E01002452,45,45.01
3676,E01002453,62.7,66.074
3677,E01002454,10.8,11.634
3678,E01002414,36.1,29.36
3679,E01002514,65.8,68.72399999999999
3680,E01002520,30.6,40.229
3681,E01002521,31.7,37.955
3682,E01002523,96.6,92.51299999999999
3683,E01002410,41.6,47.665
3684,E01002412,32.1,32.599000000000004
3685,E01002456,53.6,55.483999999999995
3686,E01002509,31.9,32.82
3687,E01002511,62.4,66.571
3688,E01002422,74.2,80.869
3689,E01002423,24.3,26.857
3690,E01002424,42.6,45.873000000000005
3691,E01002425,49.8,46.963
3692,E01002427,74,78.428
3693,E01002428,25.2,26.793000000000003
3694,E01002408,75.9,82.05799999999999
3695,E01002409,73.2,82.914
3696,E01002429,38.2,42.513999999999996
3697,E01002455,47.1,54.06399999999999
3698,E01002457,68.6,70.744
3699,E01002392,35.8,37.591
3700,E01002393,61,65.317
3701,E01002540,74,80.61
3702,E01002542,108,119.706
3703,E01002543,63.2,70.311
3704,E01002394,55.1,59.468999999999994
3705,E01002395,81.3,80.116
3706,E01002397,95.5,110.62100000000001
3707,E01002398,105.4,113.179
3708,E01002399,90,94.90700000000001
3709,E01002426,82.9,95.488
3710,E01002411,35.2,43.825
3711,E01002413,49.3,52.676
3712,E01002518,57.9,57.248000000000005
3713,E01002519,23.4,31.133000000000003
3714,E01002550,73.9,75.368
3715,E01002541,51.1,52.556000000000004
3716,E01002544,27.1,27.366999999999997
3717,E01002545,53,52.717
3718,E01002546,82.2,90.74799999999999
3719,E01002547,87.2,95.492
3720,E01002400,29.7,33.085
3721,E01002401,51.3,70.476
3722,E01002402,75,81.9
3723,E01002403,87.9,121.096
3724,E01002404,88.4,97.35600000000001
3725,E01002548,14.5,18.408
3726,E01002549,29,30.971
3727,E01002551,59.9,67.191
3728,E01002552,60.8,67.089
3729,E01002553,89.4,92.87200000000001
3730,E01002396,51.4,53.861999999999995
3731,E01002501,74.5,77.664
3732,E01002502,83.3,105.244
3733,E01002505,23.9,25.162
3734,E01002508,55.4,62.053000000000004
3735,E01002405,19.1,19.539
3736,E01002503,87.6,100.521
3737,E01002506,64.5,72.893
3738,E01002507,15.1,17.959
3739,E01002486,21.4,21.951999999999998
3740,E01002487,93.6,98.97
3741,E01002526,64.6,99.463
3742,E01002528,48.2,53.974
3743,E01002445,88.4,91.801
3744,E01002525,31.7,35.34
3745,E01002529,81.2,98.63799999999999
3746,E01002530,61,66.642
3747,E01002531,47.3,49.196000000000005
3748,E01002488,57.2,58.49100000000001
3749,E01002489,67.7,71.816
3750,E01002490,62.1,63.745
3751,E01002492,65.2,67.35300000000001
3752,E01002444,1.2,1.199
3753,E01002446,8.3,10.062000000000001
3754,E01002447,9,11.01
3755,E01002527,17.4,18.303
3756,E01002443,6.2,7.843
3757,E01002448,27.3,30.031999999999996
3758,E01002449,46.6,56.385
3759,E01002491,84,90.204
3760,E01002493,105.5,112.994
3761,E01002496,30.7,33.367
3762,E01002497,27.2,36.898
3763,E01002498,35.8,35.716
3764,E01002499,7.5,8.999
3765,E01032577,46.6,49.458999999999996
3766,E01002569,85.5,102.76299999999999
3767,E01002570,116,111.647
3768,E01002573,89.9,84.314
3769,E01002574,94.5,106.581
3770,E01002575,76.9,71.35300000000001
3771,E01002562,14.5,15.572000000000001
3772,E01002564,78.7,78.991
3773,E01033081,125.5,163.088
3774,E01033082,50.2,53.297
3775,E01002620,60.9,90.589
3776,E01002625,85.9,87.52600000000001
3777,E01002626,46.4,46.305
3778,E01002627,133.4,143.74
3779,E01002631,78.5,88.65799999999999
3780,E01002633,16.6,22.546999999999997
3781,E01002634,70.7,73.017
3782,E01002637,23.9,27.523000000000003
3783,E01002638,22.8,27.709
3784,E01002563,32.6,37.897
3785,E01002565,62.7,55.528
3786,E01002567,79.2,83.493
3787,E01002686,17.9,17.975
3788,E01002571,66.6,63.515
3789,E01002572,18.1,17.015
3790,E01002577,46,46.763999999999996
3791,E01002578,29.7,30.647
3792,E01002689,113.7,111.836
3793,E01002690,81.7,76.654
3794,E01002576,93.8,90.333
3795,E01002579,43.2,42.67
3796,E01002580,117.4,122.86200000000001
3797,E01002581,101.1,103.125
3798,E01002582,97.5,97.36399999999999
3799,E01002675,81.6,85.56200000000001
3800,E01002678,5,5.555
3801,E01002679,38.5,40.095
3802,E01002680,47.7,50.818999999999996
3803,E01002619,82.5,88.079
3804,E01002622,84.2,93.431
3805,E01002632,49.9,52.262
3806,E01002635,33.1,37.733000000000004
3807,E01002636,96.1,101.19200000000001
3808,E01002618,76.2,89.37100000000001
3809,E01002621,64,70.694
3810,E01002623,83,95.867
3811,E01002628,54.7,61.185
3812,E01002629,38.9,49.943999999999996
3813,E01002630,72.1,88.01
3814,E01002639,89,92.958
3815,E01002640,80.5,101.03
3816,E01002674,59.9,73.186
3817,E01002676,18,17.309
3818,E01002583,42.2,44.777
3819,E01002584,51.5,64.767
3820,E01002585,78.8,88.198
3821,E01002586,38.7,42.87
3822,E01002589,20.1,25.39
3823,E01002668,58.7,66.579
3824,E01002669,57.7,61.891999999999996
3825,E01002681,66.4,78.461
3826,E01002682,53.6,53.922
3827,E01002643,70.8,84.561
3828,E01002645,79.4,87.249
3829,E01002658,76.2,77.07300000000001
3830,E01002677,67.3,89.094
3831,E01002587,84.2,106.044
3832,E01002588,123.5,142.576
3833,E01002660,65.5,77.852
3834,E01002661,66,84.73100000000001
3835,E01002665,116.5,125.486
3836,E01002624,67.6,79.874
3837,E01002646,139.6,160.83
3838,E01002662,81.7,102.492
3839,E01002663,119.8,124.78299999999999
3840,E01002641,94.7,131.912
3841,E01002649,89.4,100.244
3842,E01002657,80.5,82.911
3843,E01033083,122.5,163.40200000000002
3844,E01033084,127.4,146.262
3845,E01002653,84.4,88.655
3846,E01002654,41.9,44.766999999999996
3847,E01002655,74.2,73.543
3848,E01002656,63.8,68.902
3849,E01002659,49.2,51.265
3850,E01002667,50.2,70.086
3851,E01002670,39.2,44.028
3852,E01002671,69.2,77.768
3853,E01002672,59.8,60.235
3854,E01002673,294.9,299.45799999999997
3855,E01002647,126.8,126.991
3856,E01002650,14.3,14.789000000000001
3857,E01002651,135.7,145.725
3858,E01002652,91.5,99.43
3859,E01002666,61.3,73.221
3860,E01002555,26.7,28.842
3861,E01002556,83.8,92.51899999999999
3862,E01002590,52.2,75.567
3863,E01002592,11.6,12.48
3864,E01002595,71,83.45
3865,E01002557,52.8,61.468
3866,E01002558,82.7,93.492
3867,E01002559,9.6,10.834000000000001
3868,E01002560,51.4,60.318000000000005
3869,E01002561,56.4,70.16
3870,E01002591,53.1,58.538000000000004
3871,E01002593,47.6,50.911
3872,E01002594,73.1,86.36
3873,E01002611,20.7,23.514
3874,E01002612,50.3,63.335
3875,E01002613,78.8,86.13600000000001
3876,E01002598,81.9,85.835
3877,E01002599,88.1,86.521
3878,E01002600,95.9,104.154
3879,E01002603,86.4,87.427
3880,E01033000,212.2,207.829
3881,E01033030,239,256.865
3882,E01002604,57.7,54.527
3883,E01002605,56.3,71.725
3884,E01002606,79.5,81.241
3885,E01002607,55.9,71.175
3886,E01002615,15.5,17.1
3887,E01002596,43.3,46.446000000000005
3888,E01002601,10.6,11.972999999999999
3889,E01002602,70.5,71.313
3890,E01002614,29.3,35.616
3891,E01002616,60.8,71.416
3892,E01002608,49.6,55.093999999999994
3893,E01002609,81.4,85.694
3894,E01002610,10.3,11.639000000000001
3895,E01002617,35.3,36.223
3896,E01002687,96.5,94.62700000000001
3897,E01002691,31.3,32.048
3898,E01002692,54.7,64.314
3899,E01002693,82.5,87.189
3900,E01032573,69.8,77.941
3901,E01003006,46.7,47.445
3902,E01003007,74.6,80.178
3903,E01003008,71.2,71.954
3904,E01003009,62.5,67.855
3905,E01003010,49.5,47.652
3906,E01002952,10.8,9.797
3907,E01002953,11.2,11.395999999999999
3908,E01002955,27.9,30.410999999999998
3909,E01002956,25.2,21.721
3910,E01002959,33.4,32.415
3911,E01002935,95.2,102.15100000000001
3912,E01002938,81.7,84.459
3913,E01002951,67.8,67.264
3914,E01002954,55.9,59.505
3915,E01002957,75.1,69.392
3916,E01002933,121.4,124.027
3917,E01002934,88.2,91.961
3918,E01002937,115,121.34299999999999
3919,E01003011,69,67.07600000000001
3920,E01033569,99.3,108.542
3921,E01002964,71.1,80.057
3922,E01002969,253.3,274.601
3923,E01002971,53.7,56.604
3924,E01002972,108.1,122.461
3925,E01002974,90.4,98.32799999999999
3926,E01002932,76.2,88.764
3927,E01002960,61.6,60.22
3928,E01002962,62.6,66.01100000000001
3929,E01002970,55.1,63.106
3930,E01002973,46,52.933
3931,E01002929,27.2,28.256999999999998
3932,E01002930,64,73.67
3933,E01002931,60.4,65.67699999999999
3934,E01002963,92.6,98.664
3935,E01002985,96.6,99.94200000000001
3936,E01002927,70.5,76.167
3937,E01002928,62.8,76.22399999999999
3938,E01002958,90.8,93.895
3939,E01002961,51.7,51.863
3940,E01002986,29,31.221999999999998
3941,E01002965,66.7,72.297
3942,E01002967,94.3,94.368
3943,E01002968,47.3,52.34
3944,E01002990,99.5,101.125
3945,E01002991,70.8,68.687
3946,E01002922,51.5,51.735
3947,E01002926,53.1,55.521
3948,E01002966,37.9,39.306
3949,E01002992,53.1,47.515
3950,E01002921,90.4,100.34899999999999
3951,E01002987,80.1,89.176
3952,E01002988,66.8,58.815
3953,E01002989,120.9,125.413
3954,E01002975,46.7,50.236000000000004
3955,E01002977,56,56.823
3956,E01002980,61.2,61.015
3957,E01002981,40.9,42.50899999999999
3958,E01002984,52.5,52.727
3959,E01002923,134.3,143.028
3960,E01002925,69.8,67.92
3961,E01002993,91.4,94.883
3962,E01002995,36.1,39.076
3963,E01002999,76.5,81.045
3964,E01002915,44.5,47.593
3965,E01002916,33.6,33.606
3966,E01002917,50.6,51.832
3967,E01002920,34.5,34.288000000000004
3968,E01002924,46.9,47.423
3969,E01002976,59.6,61.648999999999994
3970,E01002978,48.4,51.045
3971,E01002979,45.8,45.21
3972,E01002982,55.7,57.536
3973,E01002983,25,25.705
3974,E01002994,47.3,47.196999999999996
3975,E01002996,74.4,75.99600000000001
3976,E01002997,62.6,65.238
3977,E01002998,106.5,112.256
3978,E01003002,60.2,62.772
3979,E01002918,40.3,41.003
3980,E01002919,22.2,25.935
3981,E01003000,13.5,16.299
3982,E01003001,49.8,52.065
3983,E01003003,66.7,73.961
3984,E01002939,59.1,62.872
3985,E01002941,24,26.644000000000002
3986,E01002942,64.7,66.179
3987,E01003004,50.5,52.659
3988,E01003005,64.5,66.623
3989,E01002944,45,44.187
3990,E01002945,62.9,63.479
3991,E01002946,32.1,32.292
3992,E01002947,54.8,55.818999999999996
3993,E01002940,70.9,75.02199999999999
3994,E01002943,44.9,47.492
3995,E01002948,4,4.202
3996,E01002949,62.4,61.972
3997,E01002950,16.2,16.836
3998,E01003472,148,148.899
3999,E01003473,65.9,71.665
4000,E01003474,23.4,22.516
4001,E01003478,48.9,57.045
4002,E01003460,4.2,3.958
4003,E01003462,33.1,32.119
4004,E01003464,17.6,17.585
4005,E01003465,21,21.131999999999998
4006,E01003400,81.6,80.23100000000001
4007,E01003454,86.8,86.75200000000001
4008,E01003456,64.9,67.156
4009,E01003476,83.2,79.135
4010,E01003477,84.3,87.64399999999999
4011,E01003401,75,78.44
4012,E01003402,68.3,65.449
4013,E01003403,61.5,58.957
4014,E01003404,78.3,85.641
4015,E01003461,56.7,53.138000000000005
4016,E01003369,177.1,175.321
4017,E01003370,129.4,130.17
4018,E01003371,128.8,128.18200000000002
4019,E01003455,74.4,78.736
4020,E01003359,102.2,103.066
4021,E01003360,122.8,129.659
4022,E01003457,115.2,115.77799999999999
4023,E01003458,117,128.342
4024,E01003459,110.2,115.214
4025,E01003394,120.5,128.759
4026,E01003395,68.2,75.811
4027,E01003396,167.2,158.298
4028,E01003397,123.2,120.794
4029,E01003398,83.2,91.304
4030,E01003368,106.9,112.59299999999999
4031,E01003372,120.2,133.64700000000002
4032,E01003393,198.3,210.11700000000002
4033,E01003406,86.5,88.936
4034,E01003407,90.1,98.18299999999999
4035,E01003355,111.4,124.859
4036,E01003356,38.3,40.044000000000004
4037,E01003358,118.8,116.819
4038,E01003383,61.2,65.618
4039,E01003384,99.3,109.85600000000001
4040,E01003442,67.6,67.15899999999999
4041,E01003443,70.6,73.589
4042,E01003444,59.1,61.115
4043,E01003445,36,37.959
4044,E01003463,23.8,27.711
4045,E01003380,71.9,76.211
4046,E01003382,93.2,107.93
4047,E01003385,79.7,82.41799999999999
4048,E01003399,105.2,107.73899999999999
4049,E01003423,74.6,79.219
4050,E01003357,52.5,56.32
4051,E01003376,79.2,80.112
4052,E01003377,142.5,149.726
4053,E01003408,117.2,123.213
4054,E01003410,124.9,128.989
4055,E01003386,138.9,143.16299999999998
4056,E01003388,98.2,117.804
4057,E01003389,95.7,97.50299999999999
4058,E01003392,53.7,58.512
4059,E01003409,76,80.0
4060,E01003387,69,89.677
4061,E01003391,153.6,152.304
4062,E01003411,82.8,97.462
4063,E01003412,79.6,84.17299999999999
4064,E01003435,16,25.87
4065,E01003361,78.2,79.468
4066,E01003424,51.5,51.443000000000005
4067,E01003425,53.1,54.908
4068,E01003426,44.4,44.614
4069,E01003428,48.2,50.148999999999994
4070,E01003366,26.3,30.44
4071,E01003381,93.9,101.81299999999999
4072,E01003446,69.8,82.141
4073,E01003447,38.4,39.96
4074,E01003471,51.6,56.455
4075,E01003413,63.1,69.101
4076,E01003414,71.1,77.068
4077,E01003415,75,109.78399999999999
4078,E01003416,47.1,49.361999999999995
4079,E01003434,83.8,86.993
4080,E01003373,85.6,90.649
4081,E01003378,88.9,99.955
4082,E01003379,136.4,149.778
4083,E01003390,173.8,194.028
4084,E01003405,60.4,86.211
4085,E01003429,95.2,106.536
4086,E01003430,119.6,137.52100000000002
4087,E01003431,119.5,135.079
4088,E01003432,32,35.097
4089,E01003433,55.6,58.403999999999996
4090,E01003466,67.2,72.194
4091,E01003467,41.2,44.93600000000001
4092,E01003468,36.5,37.741
4093,E01003469,55,55.917
4094,E01003470,68.8,78.445
4095,E01003362,31.2,32.564
4096,E01003363,35.4,36.658
4097,E01003364,78.6,82.516
4098,E01003365,42,44.292
4099,E01003421,58.5,58.196000000000005
4100,E01003374,43.2,54.27
4101,E01003375,8.8,9.725
4102,E01003437,48.1,51.983999999999995
4103,E01003440,33.7,36.665
4104,E01003441,84.8,86.667
4105,E01003427,50.9,57.192
4106,E01003436,72.3,80.499
4107,E01003439,39.6,43.778
4108,E01003448,85.1,115.05
4109,E01003453,82.4,89.305
4110,E01003438,87.3,94.321
4111,E01003449,58.7,62.475
4112,E01003450,71.4,79.663
4113,E01003451,29.1,33.915
4114,E01003452,58.5,65.76100000000001
4115,E01003417,51.9,52.998000000000005
4116,E01003418,97.5,95.49700000000001
4117,E01003419,28.2,30.194000000000003
4118,E01003420,72.2,77.60300000000001
4119,E01003422,47.9,50.93899999999999
4120,E01003744,20.1,21.869
4121,E01003745,29.4,28.910999999999998
4122,E01003746,23.2,25.269000000000002
4123,E01003747,45,45.625
4124,E01003748,38.1,40.385
4125,E01003749,78.4,86.266
4126,E01003750,44.8,51.273
4127,E01003720,33.7,36.464
4128,E01003722,64.2,87.609
4129,E01003723,59.8,65.717
4130,E01003726,4,6.667999999999999
4131,E01003724,66.2,71.059
4132,E01003725,99,116.391
4133,E01003727,74.5,82.914
4134,E01003654,66.7,72.704
4135,E01003655,67.3,69.97800000000001
4136,E01003658,70.8,73.915
4137,E01003660,31.7,32.773
4138,E01003656,27.5,28.753
4139,E01003657,48.3,50.092
4140,E01003659,44.2,47.318999999999996
4141,E01003698,74.6,82.176
4142,E01003699,16.5,18.093
4143,E01003700,34,38.304
4144,E01003701,60.6,69.617
4145,E01003702,52.3,72.645
4146,E01003703,25.2,26.691999999999997
4147,E01003704,57.6,69.637
4148,E01003668,73.7,78.045
4149,E01003669,86,87.169
4150,E01003670,61.4,62.864
4151,E01003671,75.9,77.003
4152,E01003672,78.1,92.682
4153,E01003673,90.1,97.06299999999999
4154,E01003674,79.6,90.617
4155,E01003707,53.3,61.038000000000004
4156,E01003708,33.5,46.86600000000001
4157,E01003709,68.8,74.926
4158,E01003710,69.1,69.375
4159,E01003759,64.5,70.053
4160,E01003760,58.6,62.273999999999994
4161,E01003761,169.5,174.545
4162,E01003762,64.8,69.16
4163,E01003763,26.9,28.879
4164,E01003764,36.9,39.597
4165,E01003765,68,83.758
4166,E01003705,70.3,77.639
4167,E01003706,82,87.506
4168,E01003711,49.7,52.455
4169,E01003712,80.7,89.074
4170,E01003646,85.4,93.509
4171,E01003648,66.2,69.72399999999999
4172,E01003649,88.3,90.64399999999999
4173,E01003651,76.3,77.903
4174,E01003639,16.9,21.768
4175,E01003640,2.9,3.195
4176,E01003641,64.3,76.792
4177,E01003642,55.6,57.788000000000004
4178,E01003774,68.9,75.458
4179,E01003775,52.5,50.091
4180,E01003776,47.8,50.101000000000006
4181,E01003777,75.2,77.452
4182,E01003778,52.5,55.556000000000004
4183,E01003779,94.7,98.506
4184,E01003780,50.5,52.083
4185,E01003647,112.1,123.603
4186,E01003650,78.1,91.84299999999999
4187,E01003652,91.5,95.449
4188,E01003653,71.8,106.499
4189,E01003638,60.2,71.316
4190,E01003643,91.6,113.64299999999999
4191,E01003644,99.9,105.545
4192,E01003645,103.2,110.376
4193,E01003789,46.7,46.068999999999996
4194,E01003794,41.4,43.523
4195,E01003795,15,15.685
4196,E01003796,63.6,64.123
4197,E01003661,92.9,106.81700000000001
4198,E01003662,101.7,117.113
4199,E01003663,57.7,62.071999999999996
4200,E01003664,106.3,114.431
4201,E01003665,96.1,99.825
4202,E01003666,99.6,131.596
4203,E01033590,113.7,127.943
4204,E01033592,126.4,131.54399999999998
4205,E01003751,32.7,38.084
4206,E01003753,113.6,114.32700000000001
4207,E01003754,98.4,103.488
4208,E01003757,87.7,94.156
4209,E01003769,71.6,77.69
4210,E01003770,37.5,41.471000000000004
4211,E01003771,84.5,78.297
4212,E01003773,70.7,77.186
4213,E01003752,110.7,123.145
4214,E01003755,91.8,110.68799999999999
4215,E01003756,83.7,98.462
4216,E01003766,126,144.326
4217,E01003767,92.6,109.09100000000001
4218,E01003768,100.4,110.132
4219,E01003772,111.5,119.16
4220,E01003781,98.9,120.191
4221,E01003782,104.8,103.943
4222,E01003786,109.1,125.749
4223,E01003787,113.9,121.94200000000001
4224,E01003790,16.6,17.51
4225,E01003791,11.5,11.620999999999999
4226,E01003792,18.2,18.215999999999998
4227,E01003793,27.3,27.703000000000003
4228,E01003783,94.9,107.385
4229,E01003784,127.4,145.224
4230,E01003785,51.6,56.707
4231,E01003788,116.4,115.264
4232,E01003683,178.2,181.796
4233,E01003684,158.1,165.71900000000002
4234,E01003685,159.5,168.56400000000002
4235,E01003686,118,122.12799999999999
4236,E01003688,134.5,137.36
4237,E01003689,63.6,89.851
4238,E01033589,137.5,160.295
4239,E01033591,75,116.837
4240,E01003737,50.6,83.81700000000001
4241,E01003738,90.7,102.368
4242,E01003739,73.7,83.25200000000001
4243,E01003740,45.4,49.062
4244,E01003741,72.8,85.756
4245,E01003742,145.2,165.32
4246,E01003743,102,109.37299999999999
4247,E01003729,147.8,149.451
4248,E01003730,192.2,208.627
4249,E01003732,137.7,153.434
4250,E01003733,180.3,187.743
4251,E01003731,104.9,101.436
4252,E01003734,143.3,146.528
4253,E01003735,115.3,103.943
4254,E01003736,167.6,205.96599999999998
4255,E01003713,118.1,127.556
4256,E01003714,121.7,136.333
4257,E01003715,127.5,142.234
4258,E01003716,49.3,52.36
4259,E01003718,129.3,140.336
4260,E01003719,50.9,62.474
4261,E01032581,57.1,66.71300000000001
4262,E01003690,22,27.738000000000003
4263,E01003691,62.8,70.315
4264,E01003692,105,108.245
4265,E01003693,34.7,38.306999999999995
4266,E01003694,68.5,68.683
4267,E01003695,120.8,119.85799999999999
4268,E01003696,97.7,92.868
4269,E01003697,59.8,63.413000000000004
4270,E01003675,70.2,74.751
4271,E01003676,89.1,102.319
4272,E01003677,25.3,29.557
4273,E01003678,59.9,61.18
4274,E01003679,72.3,78.457
4275,E01003680,78.8,81.15899999999999
4276,E01003681,38.1,41.873000000000005
4277,E01003682,61,66.786
4278,E01003797,35,33.904
4279,E01003798,67.6,63.333
4280,E01003799,19.6,19.062
4281,E01003800,61.2,58.505
4282,E01003801,41,40.069
4283,E01003802,33.8,35.32
4284,E01003803,72.6,76.52600000000001
4285,E01003846,72.5,71.518
4286,E01003847,9.9,10.597000000000001
4287,E01003849,76.6,76.39699999999999
4288,E01003851,67.7,65.122
4289,E01003860,11.2,11.339
4290,E01003864,57.3,57.098
4291,E01003852,19.7,20.247
4292,E01003853,50.9,47.61
4293,E01003854,100.3,100.78299999999999
4294,E01003855,57.5,65.893
4295,E01003856,127.9,138.94799999999998
4296,E01003857,116.1,124.76799999999999
4297,E01003858,100.1,101.28299999999999
4298,E01003848,90.7,95.537
4299,E01003861,91.1,101.611
4300,E01003862,65.8,91.339
4301,E01003863,66.8,68.25
4302,E01003865,95.8,105.551
4303,E01033570,32.8,40.348
4304,E01033571,45.7,44.603
4305,E01003804,97.4,105.426
4306,E01003807,97.7,106.97200000000001
4307,E01003808,131.4,139.381
4308,E01003809,44.2,43.534
4309,E01003859,84.5,84.575
4310,E01003873,85.7,84.211
4311,E01003874,112.1,111.87700000000001
4312,E01003875,31.6,32.817
4313,E01003878,14,14.764000000000001
4314,E01003866,103.2,110.071
4315,E01003868,113.4,118.072
4316,E01003871,84.6,91.316
4317,E01003872,45.9,49.699
4318,E01003821,51.4,57.148
4319,E01003876,33.4,39.059
4320,E01003877,93.5,94.51100000000001
4321,E01003879,82.8,75.56
4322,E01003892,48.7,50.938
4323,E01003893,74.2,73.075
4324,E01003894,98.9,100.12
4325,E01003895,38.4,39.656
4326,E01003905,39.3,35.038000000000004
4327,E01003906,77.7,81.748
4328,E01003907,70.5,70.20100000000001
4329,E01003908,62.2,62.136
4330,E01003909,70.6,73.50399999999999
4331,E01003867,35.7,38.294000000000004
4332,E01003869,50,51.453
4333,E01003870,43.8,49.076
4334,E01003910,55,55.856
4335,E01003805,21,21.642
4336,E01003806,3.9,3.554
4337,E01003816,5.6,5.723
4338,E01003817,4.7,4.843999999999999
4339,E01003840,79.2,91.346
4340,E01003841,66.5,74.415
4341,E01003842,42.6,43.598
4342,E01003843,61.6,66.777
4343,E01003844,50.7,51.136
4344,E01003845,39.6,41.573
4345,E01003882,83.7,93.197
4346,E01003883,92.6,105.637
4347,E01003896,53.1,61.06399999999999
4348,E01003897,89.5,99.74600000000001
4349,E01003898,82.4,93.588
4350,E01003899,82.2,88.59700000000001
4351,E01003900,21,22.656999999999996
4352,E01003901,58.5,63.802
4353,E01003902,80,84.815
4354,E01003903,23.9,24.353
4355,E01003904,63.5,67.273
4356,E01003880,63.2,66.82300000000001
4357,E01003881,55.5,53.448
4358,E01003884,56.7,61.793
4359,E01003885,34.5,35.016999999999996
4360,E01003818,32.1,33.086
4361,E01003819,16,16.842
4362,E01003820,66,68.87100000000001
4363,E01003811,86.8,103.25299999999999
4364,E01003812,63.3,63.956
4365,E01003890,70,77.422
4366,E01003891,56.4,57.096000000000004
4367,E01003810,84.8,86.10700000000001
4368,E01003813,51.4,51.088
4369,E01003814,40.3,42.043
4370,E01003815,34.7,38.356
4371,E01003828,48.9,49.258
4372,E01003829,41.9,42.25
4373,E01003830,35,36.916
4374,E01003831,51.1,53.095
4375,E01003832,64.3,66.831
4376,E01003833,70.3,74.658
4377,E01003886,82.9,80.332
4378,E01003887,77.6,80.657
4379,E01003888,24,25.785
4380,E01003889,7,6.574
4381,E01003834,15.9,14.774000000000001
4382,E01003835,42.2,45.427
4383,E01003836,60.7,55.685
4384,E01003837,35.2,39.922
4385,E01003838,58.8,58.979
4386,E01003839,81.5,99.434
4387,E01003822,38.6,39.46
4388,E01003823,3.8,3.965
4389,E01003824,51,50.031000000000006
4390,E01003825,51.2,51.54
4391,E01003826,16.3,16.421
4392,E01003827,37.6,42.468
4393,E01004125,114.1,116.006
4394,E01004183,78.3,83.255
4395,E01004184,57.5,61.731
4396,E01004185,36,52.416000000000004
4397,E01004189,55.9,62.946000000000005
4398,E01004123,52.2,55.995
4399,E01004124,99.3,109.195
4400,E01004126,117.2,121.756
4401,E01004128,87.2,84.669
4402,E01004129,66.9,71.32600000000001
4403,E01004130,23.6,26.095
4404,E01004131,79.5,92.053
4405,E01004134,65.5,73.516
4406,E01004135,52.3,52.493
4407,E01004136,64.3,64.762
4408,E01004164,62.9,61.43
4409,E01004166,58.7,63.452
4410,E01004169,78.3,124.70700000000001
4411,E01004186,57.6,57.434
4412,E01004127,79.8,89.515
4413,E01004163,71.2,79.898
4414,E01004165,66.6,70.955
4415,E01004167,80.5,99.573
4416,E01004187,92.3,96.211
4417,E01004117,57.4,56.178999999999995
4418,E01004121,61.8,62.559
4419,E01004192,49.5,47.77
4420,E01004193,62.7,76.623
4421,E01004195,66.6,71.54899999999999
4422,E01004144,40,43.489
4423,E01004145,46.5,49.748999999999995
4424,E01004146,79.8,92.62
4425,E01004147,55.3,55.18
4426,E01004116,49.8,48.966
4427,E01004122,52.9,53.606
4428,E01004190,51.7,52.46
4429,E01004191,67.3,76.845
4430,E01004194,66.2,77.892
4431,E01004196,59.1,64.55199999999999
4432,E01004115,67.4,70.801
4433,E01004118,61.8,66.691
4434,E01004119,55.4,56.333
4435,E01004132,89.8,86.90100000000001
4436,E01004133,78.9,81.671
4437,E01004171,41.3,43.758
4438,E01004172,86.6,108.73899999999999
4439,E01004173,61.3,60.345
4440,E01004175,62,66.705
4441,E01004176,88.1,94.662
4442,E01004076,4.3,4.751
4443,E01004077,59.1,61.591
4444,E01004078,50.1,54.633
4445,E01004079,43.7,43.401
4446,E01004080,45.1,47.19
4447,E01004081,88.5,96.53299999999999
4448,E01004082,80.1,79.055
4449,E01004137,65.5,110.315
4450,E01004140,114.1,142.36
4451,E01004141,129.3,151.452
4452,E01004149,62.4,67.945
4453,E01004101,60.8,62.902
4454,E01004103,89.8,101.139
4455,E01004138,91.9,107.046
4456,E01004139,88.5,99.741
4457,E01004168,70.1,71.664
4458,E01004143,122.8,129.586
4459,E01004148,67.8,77.395
4460,E01004159,44.8,48.373000000000005
4461,E01004160,69.8,73.074
4462,E01004161,44.2,46.479
4463,E01004097,61.6,60.86
4464,E01004098,56.2,58.05
4465,E01004099,37.1,41.585
4466,E01004100,38.5,43.492
4467,E01004102,35.1,38.678000000000004
4468,E01004110,58.9,65.668
4469,E01004111,31.7,35.403
4470,E01004112,31.2,31.789
4471,E01004120,53.3,52.623999999999995
4472,E01004157,48.7,49.541000000000004
4473,E01004087,40.9,43.666000000000004
4474,E01004170,68.5,87.823
4475,E01004174,84.3,91.774
4476,E01004178,81.8,97.973
4477,E01004179,68.2,70.366
4478,E01004152,76.3,86.62100000000001
4479,E01004155,85.1,99.478
4480,E01004156,81.2,97.066
4481,E01004158,62.1,67.324
4482,E01004162,87,95.27600000000001
4483,E01004083,57.8,61.131
4484,E01004086,28.9,36.071999999999996
4485,E01004088,38.8,41.352
4486,E01004089,115,119.98200000000001
4487,E01004182,105,119.87799999999999
4488,E01004104,41.5,42.558
4489,E01004107,63.2,67.038
4490,E01004177,78.8,81.205
4491,E01004180,28.7,29.497
4492,E01004181,58.5,61.681000000000004
4493,E01004090,63,70.84899999999999
4494,E01004096,92.7,101.694
4495,E01004150,96.7,123.04799999999999
4496,E01004151,85.1,97.90799999999999
