,lsoa,price,hierarchical8x,hierarchical13x,hierarchical24x
3578,E01003660,303214.01986658515,3.0,9.0,12.0
3579,E01003661,228908.60659399396,3.0,9.0,12.0
3580,E01003662,211822.79352387463,3.0,3.0,11.0
3581,E01003663,196914.49598579184,3.0,,
3582,E01003664,222790.00006832913,3.0,9.0,12.0
3583,E01003665,215616.24173918235,3.0,9.0,12.0
3584,E01003666,205646.7072259068,3.0,,
3585,E01003668,415038.9373454917,3.0,3.0,4.0
3586,E01003669,370940.66863225936,3.0,9.0,12.0
3587,E01003670,406247.178092472,3.0,4.0,5.0
3588,E01003671,375866.4647385272,3.0,9.0,12.0
3589,E01003672,350338.42594657,,,
3590,E01003673,364185.2096799784,3.0,4.0,5.0
3591,E01003674,368192.28759905003,3.0,3.0,11.0
3592,E01003675,293499.6049739157,3.0,3.0,11.0
3593,E01003676,312773.35821087303,3.0,9.0,12.0
3594,E01003677,316934.36277894076,3.0,4.0,5.0
3595,E01003678,292864.5032016078,3.0,,
3596,E01003679,274676.81174075225,3.0,9.0,12.0
3597,E01003680,292182.7138507161,3.0,9.0,12.0
3598,E01003681,294790.34138626204,3.0,4.0,5.0
3599,E01003682,302524.69271482335,3.0,9.0,12.0
3600,E01003683,209608.2746812789,,,
3601,E01003684,207723.2518313667,3.0,3.0,4.0
3602,E01003685,213513.6147876142,5.0,6.0,7.0
3603,E01003686,238780.52828048158,,,
3604,E01003688,246977.62203234315,3.0,3.0,4.0
3605,E01003689,233004.8446630551,6.0,10.0,17.0
3606,E01003690,307448.1962082799,3.0,3.0,11.0
3607,E01003691,285628.98918384453,3.0,4.0,5.0
3608,E01003692,309752.63492924266,3.0,9.0,12.0
3609,E01003693,313482.3462110928,3.0,3.0,11.0
3610,E01003694,307058.8824594907,3.0,9.0,12.0
3611,E01003695,286145.00152584317,3.0,3.0,4.0
3612,E01003696,304905.06373966846,3.0,9.0,12.0
3613,E01003697,310109.79472761694,3.0,3.0,11.0
3614,E01003698,255493.62163155095,3.0,9.0,12.0
3615,E01003699,239589.77277480633,3.0,9.0,12.0
3616,E01003700,251516.5101064665,3.0,3.0,11.0
3617,E01003701,257894.61333702784,3.0,3.0,11.0
3618,E01003702,237275.45246770734,3.0,3.0,11.0
3619,E01003703,374464.6306784645,3.0,3.0,11.0
3620,E01003704,238337.56981776826,3.0,,
3621,E01003705,251433.7319890426,3.0,3.0,11.0
3622,E01003706,238512.01910915817,3.0,3.0,11.0
3623,E01003707,254803.51598250927,3.0,,
3624,E01003708,240990.22164831412,3.0,4.0,5.0
3625,E01003709,253509.85469872382,3.0,,
3626,E01003710,260642.75032166473,3.0,,
3627,E01003711,258735.86932733227,3.0,,
3628,E01003712,242895.82463288782,3.0,9.0,12.0
3629,E01003713,249527.69190526212,3.0,,
3630,E01003714,223887.36539908318,5.0,6.0,7.0
3631,E01003715,246124.214901368,3.0,3.0,4.0
3632,E01003716,243150.34749400377,3.0,9.0,12.0
3633,E01003718,234602.55125254244,3.0,3.0,
3634,E01003719,250279.6147089041,3.0,3.0,11.0
3635,E01003720,222693.47675550714,,,
3636,E01003721,232440.5396672823,,,
3637,E01003722,211486.15841283472,3.0,3.0,11.0
3638,E01003723,207673.78496158854,3.0,3.0,11.0
3639,E01003724,251038.3349517943,3.0,3.0,11.0
3640,E01003725,222275.30821272143,3.0,9.0,12.0
3641,E01003726,207895.58509216658,7.0,11.0,16.0
3642,E01003727,209199.69297355696,3.0,,
3643,E01003728,208217.37975525175,6.0,10.0,15.0
3644,E01003729,216062.96126253664,5.0,6.0,7.0
3645,E01003730,218322.7383279239,5.0,8.0,9.0
3646,E01003731,206261.33632931553,3.0,3.0,4.0
3647,E01003732,208396.88086957223,3.0,,
3648,E01003733,205547.44560623472,5.0,6.0,7.0
3649,E01003734,211120.5402802333,3.0,3.0,4.0
3650,E01003735,212140.2026847079,1.0,7.0,8.0
3651,E01003736,204802.54130668705,3.0,,
3652,E01003737,287401.79483392957,3.0,9.0,12.0
3653,E01003738,244971.4884263698,3.0,9.0,12.0
3654,E01003739,236090.01101005697,3.0,9.0,12.0
3655,E01003740,263594.2632847374,3.0,9.0,12.0
3656,E01003741,234144.26946193026,3.0,3.0,11.0
3657,E01003742,217097.0611473973,5.0,6.0,7.0
3658,E01003743,220774.29299011128,3.0,,
3659,E01003744,349373.8724498561,3.0,4.0,5.0
3660,E01003745,462147.9985460449,3.0,3.0,11.0
3661,E01003746,402125.36545032816,3.0,4.0,5.0
3662,E01003747,484225.0796444137,3.0,9.0,12.0
3663,E01003748,442521.84767634096,3.0,,
3664,E01003749,328685.27249941754,3.0,3.0,11.0
3665,E01003750,390926.507798346,3.0,4.0,5.0
3666,E01003751,242322.07604482537,3.0,,
3667,E01003752,291256.7174519131,3.0,9.0,12.0
3668,E01003753,247602.91119509848,3.0,9.0,12.0
3669,E01003754,257211.78944412124,3.0,9.0,12.0
3670,E01003755,249775.53098020342,3.0,9.0,12.0
3671,E01003756,247948.30755570723,3.0,9.0,12.0
3672,E01003757,246670.06647054345,,,
3673,E01003758,234864.87763189478,3.0,3.0,11.0
3674,E01003759,408049.65188112063,3.0,9.0,12.0
3675,E01003760,271977.2266006296,3.0,3.0,11.0
3676,E01003761,214838.51235317424,,,
3677,E01003762,321394.3070123574,3.0,3.0,
3678,E01003763,293203.7187487164,3.0,4.0,5.0
3679,E01003764,363690.8159658758,3.0,4.0,5.0
3680,E01003765,351780.0305325861,6.0,10.0,15.0
3681,E01003766,247440.86195430858,3.0,3.0,4.0
3682,E01003767,232188.55400817338,5.0,6.0,7.0
3683,E01003768,260691.8039186242,3.0,3.0,4.0
3684,E01003769,242018.0483125024,6.0,10.0,15.0
3685,E01003770,234216.85334189478,3.0,4.0,5.0
3686,E01003771,237594.232816775,3.0,3.0,4.0
3687,E01003772,237741.88429634765,3.0,3.0,4.0
3688,E01003773,243102.05728464504,3.0,9.0,12.0
3689,E01003774,422350.0674907378,3.0,,
3690,E01003775,423027.528427529,3.0,,
3691,E01003776,392483.67063012166,8.0,12.0,18.0
3692,E01003777,464936.9356045218,3.0,3.0,11.0
3693,E01003778,445356.74279458326,3.0,4.0,5.0
3694,E01003779,403579.6259805595,3.0,,
3695,E01003780,483045.0103258373,3.0,9.0,12.0
3696,E01003781,279588.77363514545,3.0,3.0,4.0
3697,E01003782,249618.84768655474,3.0,3.0,4.0
3698,E01003783,235355.40736483235,,,
3699,E01003784,238481.5256226585,3.0,3.0,4.0
3700,E01003785,250335.00124425837,3.0,4.0,5.0
3701,E01003786,253956.93957261078,3.0,9.0,12.0
3702,E01003787,271678.7056907783,3.0,3.0,4.0
3703,E01003788,247323.8863626345,3.0,3.0,
3704,E01003789,512159.31143046275,3.0,4.0,5.0
3705,E01003790,364266.6727945121,3.0,4.0,5.0
3706,E01003791,434798.50882724684,,,
3707,E01003792,433650.7638814139,3.0,3.0,4.0
3708,E01003793,316975.8956516955,3.0,4.0,5.0
3709,E01003794,384333.68639821187,3.0,3.0,11.0
3710,E01003795,459035.23712016473,3.0,4.0,5.0
3711,E01003796,411075.1361801576,3.0,,
3712,E01003797,766843.0823171684,3.0,,
3713,E01003798,674607.3078138309,3.0,3.0,11.0
3714,E01003799,766621.564383319,,,
3715,E01003800,644919.3615632717,3.0,,
3716,E01003801,729427.1317927977,,,
3717,E01003802,791006.8492596193,,,
3718,E01003803,471806.2136970995,3.0,3.0,11.0
3719,E01003804,483738.0592043745,3.0,3.0,11.0
3720,E01003805,618213.5617470905,3.0,,
3721,E01003806,553519.6845653174,7.0,11.0,16.0
3722,E01003807,439246.7670260603,6.0,10.0,17.0
3723,E01003808,462687.9684925271,5.0,6.0,7.0
3724,E01003809,523193.87794499716,3.0,9.0,12.0
3725,E01003810,374455.9341213902,3.0,,
3726,E01003811,355117.8671578359,,,
3727,E01003812,341340.079001844,3.0,3.0,11.0
3728,E01003813,356101.280207702,3.0,9.0,12.0
3729,E01003814,374663.99198193586,3.0,,
3730,E01003815,322110.1796163514,,,
3731,E01003816,454885.9507983521,7.0,11.0,16.0
3732,E01003817,423343.8288377396,7.0,11.0,16.0
3733,E01003818,311225.20735610544,3.0,4.0,5.0
3734,E01003819,305753.72284615197,3.0,4.0,5.0
3735,E01003820,321620.49810697994,3.0,,
3736,E01003821,739586.1744076386,7.0,11.0,19.0
3737,E01003822,356362.32243253925,3.0,,
3738,E01003823,381355.3709246283,7.0,11.0,16.0
3739,E01003824,336273.11883186136,3.0,3.0,11.0
3740,E01003825,287762.73637256044,3.0,9.0,12.0
3741,E01003826,288300.6006414784,7.0,11.0,16.0
3742,E01003827,319243.05262514285,3.0,4.0,5.0
3743,E01003828,275926.0120001313,3.0,3.0,11.0
3744,E01003829,227177.37977578622,3.0,3.0,11.0
3745,E01003830,298428.1193039189,3.0,3.0,11.0
3746,E01003831,227270.65175338293,3.0,3.0,11.0
3747,E01003832,207924.44720294248,3.0,,
3748,E01003833,231626.0852898978,3.0,3.0,11.0
3749,E01003834,414146.76191867853,3.0,4.0,5.0
3750,E01003835,430857.23519772675,3.0,9.0,12.0
3751,E01003836,392883.23886026925,3.0,9.0,12.0
3752,E01003837,426342.2067761212,3.0,4.0,5.0
3753,E01003838,427186.14648997923,3.0,,
3754,E01003839,366538.6699713445,3.0,4.0,5.0
3755,E01003840,219828.45209391025,3.0,3.0,11.0
3756,E01003841,213411.9479282538,3.0,4.0,5.0
3757,E01003842,230572.97515921848,3.0,3.0,11.0
3758,E01003843,218692.03513293673,3.0,3.0,11.0
3759,E01003844,282365.9628612026,3.0,3.0,11.0
3760,E01003845,234540.94441339932,3.0,3.0,11.0
3761,E01003846,515083.2056219837,3.0,9.0,12.0
3762,E01003847,613272.9439242483,3.0,4.0,5.0
3763,E01003848,434778.503400448,3.0,,
3764,E01003849,527706.1023460685,3.0,3.0,11.0
3765,E01003851,569451.7748365665,5.0,6.0,7.0
3766,E01003852,527300.022134541,7.0,11.0,16.0
3767,E01003853,652029.9540953577,6.0,10.0,15.0
3768,E01003854,641913.2778099331,,,
3769,E01003855,440833.07126427087,1.0,7.0,8.0
3770,E01003856,535036.9497834529,,,
3771,E01003857,486226.00905563077,3.0,3.0,
3772,E01003858,529427.5975812088,3.0,3.0,4.0
3773,E01003859,443928.02554895775,3.0,9.0,12.0
3774,E01003860,536294.9117558453,6.0,10.0,15.0
3775,E01003861,440035.8709092184,3.0,3.0,11.0
3776,E01003862,419494.96820542344,3.0,3.0,11.0
3777,E01003863,458322.5005746571,3.0,3.0,
3778,E01003864,512620.34472299356,3.0,3.0,11.0
3779,E01003865,398345.1177147783,3.0,9.0,12.0
3780,E01003866,470262.1309887225,,,
3781,E01003867,321321.08656883147,4.0,5.0,13.0
3782,E01003868,479012.3408846438,5.0,6.0,7.0
3783,E01003869,419753.12681369914,3.0,3.0,11.0
3784,E01003870,382120.0844480739,3.0,,
3785,E01003871,460037.8891165148,5.0,6.0,7.0
3786,E01003872,514714.2753992061,3.0,4.0,5.0
3787,E01003873,622183.0684689544,3.0,3.0,4.0
3788,E01003874,574817.2311668753,5.0,6.0,7.0
3789,E01003875,649260.5848834541,3.0,4.0,5.0
3790,E01003876,798498.285993772,6.0,10.0,17.0
3791,E01003877,760931.9366175189,,,
3792,E01003878,717476.4634737279,,,
3793,E01003879,770946.9922036411,,,
3794,E01003880,433409.44803144,3.0,,
3795,E01003881,463749.95274246205,3.0,3.0,11.0
3796,E01003882,393284.7195741874,3.0,3.0,11.0
3797,E01003883,348632.2111404738,5.0,6.0,7.0
3798,E01003884,407993.4177536296,3.0,3.0,11.0
3799,E01003885,391666.64502978185,3.0,3.0,11.0
3800,E01003886,410260.01830716594,3.0,,
3801,E01003887,421721.1190759098,6.0,10.0,15.0
3802,E01003888,355254.0628807969,3.0,,
3803,E01003889,455775.0677304885,7.0,11.0,16.0
3804,E01003890,407167.8804166742,3.0,,
3805,E01003891,446108.90617415553,3.0,,
3806,E01003892,609428.1611752788,,,
3807,E01003893,562509.5812078204,3.0,3.0,11.0
3808,E01003894,526887.6020569064,3.0,3.0,4.0
3809,E01003895,511286.00231736974,6.0,10.0,15.0
3810,E01003896,433718.7995568293,6.0,10.0,17.0
3811,E01003897,394979.12205205834,1.0,7.0,8.0
3812,E01003898,358469.8298050213,,,
3813,E01003899,319026.7787922492,3.0,3.0,11.0
3814,E01003900,306836.4198442212,3.0,,
3815,E01003901,277190.7938096114,3.0,,
3816,E01003902,262973.435993351,3.0,,
3817,E01003903,240005.97765394166,3.0,,
3818,E01003904,310194.8517080009,3.0,9.0,12.0
3819,E01003905,255386.02594592483,3.0,3.0,11.0
3820,E01003906,262142.1919495389,3.0,9.0,12.0
3821,E01003907,219677.8446107752,3.0,3.0,11.0
3822,E01003908,233458.67792579735,3.0,9.0,12.0
3823,E01003909,265025.91146130004,3.0,3.0,11.0
3824,E01003910,260637.95080415555,3.0,9.0,12.0
3825,E01003911,381813.2043403166,,,
3826,E01003912,236455.45205961994,,,
3827,E01003913,524538.3277191359,6.0,10.0,15.0
3828,E01003914,477508.96611021133,5.0,8.0,9.0
3829,E01003915,394884.3210578474,5.0,6.0,7.0
3830,E01003916,342979.0395783207,,,
3831,E01003917,356359.40617999696,5.0,6.0,7.0
3832,E01003918,326492.60780007474,1.0,7.0,8.0
3833,E01003919,443471.6982066508,,,
3834,E01003920,309224.3552370913,1.0,7.0,8.0
3835,E01003921,381479.3063658606,,,
3836,E01003922,315395.72383980185,,,
3837,E01003923,449491.5893120288,,,
3838,E01003924,249612.0463742619,8.0,12.0,21.0
3839,E01003925,299307.7613137938,1.0,,
3840,E01003926,343504.4112896303,1.0,7.0,8.0
3841,E01003927,499442.9728264587,1.0,1.0,1.0
3842,E01003929,641488.0536755649,1.0,1.0,1.0
3843,E01003930,520809.8187331552,1.0,,
3844,E01003932,442567.0274108665,1.0,,
3845,E01003933,643445.9389770634,,,
3846,E01003934,662087.8511518104,1.0,,
3847,E01003935,619366.1273932959,1.0,1.0,1.0
3848,E01003936,1001956.716143404,1.0,1.0,2.0
3849,E01003937,482692.4058262805,1.0,7.0,8.0
3850,E01003938,437112.3259577276,8.0,12.0,21.0
3851,E01003939,463680.49755686114,1.0,7.0,8.0
3852,E01003940,417256.1748629951,,,
3853,E01003941,554321.7287802955,1.0,,
3854,E01003942,409531.2072899508,1.0,7.0,8.0
3855,E01003943,375485.32504981617,8.0,12.0,21.0
3856,E01003945,378851.5004877693,4.0,5.0,6.0
3857,E01003946,409192.10123593494,4.0,5.0,14.0
3858,E01003947,271703.3345690036,,,
3859,E01003948,353541.57882769714,4.0,5.0,6.0
3860,E01003949,489438.7850516555,3.0,9.0,12.0
3861,E01003950,348287.3062783657,,,
3862,E01003951,503208.3675311554,,,
3863,E01003952,493730.3968530259,5.0,6.0,7.0
3864,E01003953,516402.9013641646,5.0,6.0,7.0
3865,E01003954,486407.64543730125,5.0,8.0,9.0
3866,E01003955,473636.2398826143,5.0,6.0,7.0
3867,E01003956,479613.5366170375,5.0,,
3868,E01003957,486224.29135887587,5.0,6.0,7.0
3869,E01003958,448431.5765595186,,,
3870,E01003960,403151.38067686587,1.0,7.0,8.0
3871,E01003961,315429.513207316,1.0,,
3872,E01003963,325202.0406973182,1.0,1.0,1.0
3873,E01003964,402233.7018315811,,,
3874,E01003966,319690.3422827231,,,
3875,E01003967,349933.975964835,1.0,7.0,8.0
3876,E01003968,241263.67877614396,,,
3877,E01003969,404559.42288140656,1.0,,
3878,E01003970,279343.7431987187,1.0,7.0,8.0
3879,E01003971,195949.37084095582,1.0,,
3880,E01003972,331041.42736528686,1.0,7.0,10.0
3881,E01003973,316592.7364962717,,,
3882,E01003974,304270.19656887883,1.0,7.0,8.0
3883,E01003975,409918.63458374765,,,
3884,E01003976,433874.9755739253,1.0,1.0,
3885,E01003977,328949.2800351186,1.0,7.0,8.0
3886,E01003978,403517.45144686825,1.0,7.0,8.0
3887,E01003979,532293.6104450119,1.0,,
3888,E01003980,331283.176669584,1.0,7.0,8.0
3889,E01003981,489489.83585857024,1.0,1.0,1.0
3890,E01003983,255867.35949018155,1.0,7.0,8.0
3891,E01003984,376759.8870359479,,,
3892,E01003986,290644.64790498343,1.0,7.0,8.0
3893,E01003987,294066.5690752578,1.0,7.0,8.0
3894,E01003988,266549.2911209466,1.0,7.0,8.0
3895,E01003989,276225.01488583686,1.0,7.0,8.0
3896,E01003990,284139.8720302702,1.0,7.0,8.0
3897,E01003991,336009.6611615298,,,
3898,E01003992,338256.6327345908,8.0,12.0,
3899,E01003993,292445.01072907855,1.0,7.0,8.0
3900,E01003994,402954.50103275094,,,
3901,E01003995,434772.8691814185,1.0,7.0,10.0
3902,E01003997,496473.8060659174,,,
3903,E01003998,578764.4249369513,5.0,6.0,7.0
3904,E01003999,378216.84388204385,1.0,7.0,
3905,E01004000,372645.74715632136,,,
3906,E01004001,367136.23399899097,3.0,3.0,11.0
3907,E01004002,437259.4941037705,5.0,6.0,7.0
3908,E01004003,315774.07717709115,1.0,7.0,8.0
3909,E01004004,401892.89844513475,5.0,6.0,7.0
3910,E01004005,345502.02110974374,1.0,,
3911,E01004006,374360.80306104507,5.0,6.0,7.0
3912,E01004007,282007.453208024,1.0,7.0,8.0
3913,E01004008,299372.2639231876,1.0,7.0,
3914,E01004010,306541.2711709441,6.0,10.0,17.0
3915,E01004011,259681.82476556426,1.0,,
3916,E01004012,288215.049231109,1.0,7.0,8.0
3917,E01004013,280048.0215224448,,,
3918,E01004014,272892.63928857655,1.0,7.0,8.0
3919,E01004015,493891.0407520762,,,
3920,E01004016,388036.7090667235,7.0,11.0,19.0
3921,E01004017,438784.7871269144,3.0,4.0,5.0
3922,E01004018,447308.9148970985,,,
3923,E01004019,416375.8629485413,5.0,6.0,7.0
3924,E01004020,335270.11531151424,6.0,10.0,15.0
3925,E01004021,486043.0757833544,5.0,6.0,7.0
3926,E01004022,379748.2952199743,1.0,7.0,8.0
3927,E01004023,401701.749845366,1.0,7.0,8.0
3928,E01004024,314347.2083577306,1.0,7.0,8.0
3929,E01004027,558233.6206927035,1.0,1.0,1.0
3930,E01004028,467020.21859878046,1.0,,
3931,E01004029,410814.4822017082,1.0,7.0,8.0
3932,E01004030,452197.09353939595,1.0,1.0,2.0
3933,E01004031,365211.88347919256,4.0,5.0,14.0
3934,E01004032,412661.18598344456,1.0,7.0,8.0
3935,E01004033,375787.3623584047,1.0,7.0,8.0
3936,E01004034,351354.0030101676,1.0,7.0,8.0
3937,E01004035,300761.55834766914,4.0,5.0,14.0
3938,E01004036,271541.0100718503,,,
3939,E01004037,304664.0398436483,1.0,7.0,8.0
3940,E01004038,359398.82762367476,,,
3941,E01004039,309494.39580465003,1.0,7.0,8.0
3942,E01004040,282920.5809018441,,,
3943,E01004041,295993.8053219114,1.0,7.0,8.0
3944,E01004042,311786.0760824174,1.0,7.0,8.0
3945,E01004043,360997.4530916406,1.0,7.0,10.0
3946,E01004044,357971.5506392588,1.0,,
3947,E01004045,345895.79803063005,8.0,12.0,
3948,E01004046,530470.6611844192,5.0,,
3949,E01004047,325705.7875704118,8.0,12.0,18.0
3950,E01004048,388463.3792956136,3.0,3.0,11.0
3951,E01004049,350806.25762451376,8.0,12.0,18.0
3952,E01004050,509665.50154856424,,,
3953,E01004051,410864.14308634755,,,
3954,E01004052,510502.978582661,5.0,6.0,7.0
3955,E01004053,445606.29787277867,8.0,12.0,18.0
3956,E01004054,447685.16163298115,1.0,7.0,8.0
3957,E01004055,332776.43673609267,3.0,4.0,5.0
3958,E01004056,403987.95178118517,1.0,7.0,8.0
3959,E01004057,360438.32325482735,1.0,7.0,8.0
3960,E01004058,555954.2804003315,1.0,1.0,2.0
3961,E01004059,445636.1927431074,4.0,5.0,14.0
3962,E01004060,336330.0693880915,6.0,10.0,17.0
3963,E01004061,511648.142110173,5.0,6.0,7.0
3964,E01004062,381664.199038639,2.0,2.0,3.0
3965,E01004063,479292.617200162,5.0,6.0,7.0
3966,E01004064,381046.63261147385,,,
3967,E01004065,496398.9106834556,5.0,8.0,9.0
3968,E01004066,447737.4789376723,5.0,6.0,7.0
3969,E01004067,339071.36010249896,2.0,2.0,3.0
3970,E01004068,350402.72578392026,1.0,7.0,8.0
3971,E01004069,756642.587148883,3.0,4.0,5.0
3972,E01004070,591773.1901028056,3.0,3.0,11.0
3973,E01004071,489436.0973326496,5.0,6.0,7.0
3974,E01004072,618957.5146674763,3.0,3.0,4.0
3975,E01004073,578556.0274422166,,,
3976,E01004074,625953.6182217218,3.0,3.0,11.0
3977,E01004075,748842.8694971565,3.0,,
3978,E01004076,227654.98226704253,4.0,5.0,6.0
3979,E01004077,231555.55419417712,3.0,,
3980,E01004078,208146.23620385426,3.0,4.0,5.0
3981,E01004079,259666.03848772618,3.0,9.0,12.0
3982,E01004080,242519.82205222774,3.0,,
3983,E01004081,231477.47719172356,3.0,3.0,
3984,E01004082,247514.76640449345,3.0,9.0,12.0
3985,E01004083,208855.560976583,,,
3986,E01004084,299709.18655116734,3.0,3.0,11.0
3987,E01004085,275680.74261689465,3.0,,
3988,E01004086,255269.02228147967,3.0,,
3989,E01004087,288677.3114297403,3.0,3.0,11.0
3990,E01004088,215336.3002713094,3.0,3.0,11.0
3991,E01004089,218732.87245363827,,,
3992,E01004090,242407.3086527631,,,
3993,E01004091,313771.44834255724,3.0,3.0,11.0
3994,E01004092,338946.8104254467,4.0,5.0,13.0
3995,E01004093,288799.1334077398,3.0,3.0,11.0
3996,E01004094,265385.3576627061,6.0,10.0,15.0
3997,E01004095,301921.4074593991,3.0,3.0,11.0
3998,E01004096,284629.61660025344,3.0,4.0,5.0
3999,E01004097,263549.2591779403,3.0,9.0,12.0
4000,E01004098,277474.55428862857,3.0,9.0,12.0
4001,E01004099,264248.1224146992,3.0,4.0,5.0
4002,E01004100,267803.73218006967,3.0,3.0,11.0
4003,E01004101,265271.29386462574,3.0,9.0,12.0
4004,E01004102,271053.5244869543,3.0,3.0,11.0
4005,E01004103,252705.30105633847,3.0,3.0,11.0
4006,E01004104,284731.5727449832,3.0,9.0,12.0
4007,E01004105,297594.54298957996,3.0,3.0,11.0
4008,E01004106,341283.69776581705,3.0,4.0,5.0
4009,E01004107,247420.09147891356,3.0,3.0,11.0
4010,E01004108,272596.24603106256,7.0,11.0,16.0
4011,E01004109,244299.57173988209,3.0,,
4012,E01004110,293976.051632883,3.0,,
4013,E01004111,272798.331488268,3.0,3.0,11.0
4014,E01004112,363975.7336169921,3.0,,
4015,E01004114,458438.3804527999,3.0,,
4016,E01004115,250280.38372972366,3.0,,
4017,E01004116,312998.35544698755,3.0,3.0,11.0
4018,E01004117,288853.74777099513,3.0,9.0,12.0
4019,E01004118,273453.1163600881,3.0,3.0,11.0
4020,E01004119,275445.5553112244,3.0,9.0,12.0
4021,E01004120,298976.7337025511,3.0,9.0,12.0
4022,E01004121,287570.6714986376,3.0,9.0,12.0
4023,E01004122,296668.4244686538,3.0,9.0,12.0
4024,E01004123,218588.238580386,3.0,3.0,11.0
4025,E01004124,220704.45891817758,3.0,3.0,11.0
4026,E01004125,201407.76425079172,3.0,3.0,11.0
4027,E01004126,200202.2562071676,3.0,,
4028,E01004127,213110.36373941033,3.0,3.0,11.0
4029,E01004128,209831.13744717246,3.0,3.0,11.0
4030,E01004129,211632.45743555663,4.0,5.0,
4031,E01004130,234732.79739539613,,,
4032,E01004131,251391.0104868676,3.0,,
4033,E01004132,253629.2791783892,3.0,9.0,12.0
4034,E01004133,253838.7969377605,3.0,9.0,12.0
4035,E01004134,257055.29985939566,3.0,3.0,11.0
4036,E01004135,252156.3873994158,3.0,,
4037,E01004136,249407.25933073548,3.0,9.0,12.0
4038,E01004137,245943.5446383528,,,
4039,E01004138,230036.20435674768,6.0,10.0,15.0
4040,E01004139,259460.08649890576,3.0,,
4041,E01004140,244466.33131711435,8.0,12.0,18.0
4042,E01004141,258988.9168881455,3.0,3.0,11.0
4043,E01004142,228116.34537098743,6.0,10.0,17.0
4044,E01004143,227900.5760888372,5.0,6.0,7.0
4045,E01004144,252566.5940502489,3.0,3.0,11.0
4046,E01004145,241461.69500910144,3.0,3.0,11.0
4047,E01004146,232861.09873519847,3.0,3.0,11.0
4048,E01004147,245515.19267082214,3.0,,
4049,E01004148,223263.7826000584,3.0,,
4050,E01004149,254779.1760788442,3.0,3.0,11.0
4051,E01004150,268892.99587713537,3.0,3.0,11.0
4052,E01004151,276443.10921955353,3.0,,
4053,E01004152,323724.00776378723,,,
4054,E01004153,298798.1148909832,,,
4055,E01004154,306808.1351653229,3.0,9.0,12.0
4056,E01004155,277379.9325638095,3.0,3.0,11.0
4057,E01004156,312136.460705502,3.0,3.0,11.0
4058,E01004157,328692.1189991738,3.0,3.0,11.0
4059,E01004158,292244.3316618035,3.0,3.0,11.0
4060,E01004159,238491.92221676157,3.0,,
4061,E01004160,261378.83984947027,3.0,,
4062,E01004161,255941.92127948394,3.0,3.0,11.0
4063,E01004162,291120.11580096994,3.0,3.0,11.0
4064,E01004163,227100.04173632074,3.0,9.0,12.0
4065,E01004164,237320.63375811436,3.0,3.0,11.0
4066,E01004165,230447.48629047262,3.0,3.0,11.0
4067,E01004166,257752.82034822396,3.0,3.0,11.0
4068,E01004167,227268.4089063383,3.0,,
4069,E01004168,238250.31765319058,3.0,9.0,12.0
4070,E01004169,248703.2468751513,3.0,3.0,11.0
4071,E01004170,273173.77628539136,3.0,9.0,12.0
4072,E01004171,246864.01796196814,3.0,3.0,11.0
4073,E01004172,271336.321569488,3.0,3.0,11.0
4074,E01004173,244787.59289085228,3.0,,
4075,E01004174,270778.572621922,3.0,9.0,12.0
4076,E01004175,239795.9296346378,3.0,,
4077,E01004176,236416.7239563981,3.0,,
4078,E01004177,288137.5578598554,3.0,3.0,11.0
4079,E01004178,256236.9212161619,3.0,3.0,11.0
4080,E01004179,283126.2292848469,3.0,9.0,12.0
4081,E01004180,312528.397971025,3.0,3.0,11.0
4082,E01004181,271893.3211602335,,,
4083,E01004182,251751.21267535686,,,
4084,E01004183,202204.52666846212,3.0,3.0,11.0
4085,E01004184,203189.4224414528,3.0,3.0,11.0
4086,E01004185,194564.02156191046,3.0,4.0,5.0
4087,E01004186,225716.965684588,6.0,10.0,15.0
4088,E01004187,214789.2392322859,3.0,9.0,12.0
4089,E01004188,219452.81700764512,3.0,3.0,11.0
4090,E01004189,203174.78591428802,3.0,3.0,11.0
4091,E01004190,302671.60482712206,3.0,9.0,12.0
4092,E01004191,262589.917051682,3.0,3.0,11.0
4093,E01004192,272031.6823883624,3.0,3.0,11.0
4094,E01004193,263348.73957949784,3.0,9.0,12.0
4095,E01004194,245406.7139568952,3.0,3.0,11.0
4096,E01004195,264720.5839238843,3.0,3.0,11.0
4097,E01004196,253542.20792618822,3.0,9.0,12.0
4098,E01004197,476876.8834983558,1.0,1.0,1.0
4099,E01004198,399469.7346794164,1.0,7.0,8.0
4100,E01004199,371284.65426641674,1.0,1.0,2.0
4101,E01004200,535033.1090740171,1.0,1.0,2.0
4102,E01004201,406598.6982594545,,,
4103,E01004202,465207.3863840968,1.0,,
4104,E01004203,415471.4159187991,,,
4105,E01004204,427115.64472499985,1.0,7.0,8.0
4106,E01004205,351202.35664924077,1.0,,
4107,E01004206,332877.27635266044,8.0,12.0,
4108,E01004207,438414.8487431826,,,
4109,E01004208,391811.27639683755,6.0,10.0,17.0
4110,E01004209,362497.1270510176,1.0,7.0,8.0
4111,E01004211,468680.61697324534,1.0,,
4112,E01004212,424891.6025621883,1.0,7.0,8.0
4113,E01004214,285030.6912092663,,,
4114,E01004215,358267.40717425116,1.0,7.0,8.0
4115,E01004216,381304.62788274995,1.0,7.0,8.0
4116,E01004217,354879.30767992657,1.0,7.0,8.0
4117,E01004218,410398.17730949965,1.0,7.0,8.0
