,2011,2018,2021,roads,oa11cd
1974,0.9375,0.90625,0.90625,1.0,E00002015
1975,0.7894736842105263,0.42105263157894735,0.5614035087719298,1.0,E00002016
1976,0.5106382978723404,0.4148936170212766,0.5106382978723404,1.0,E00002017
1977,0.88,0.88,0.96,1.0,E00002018
1978,0.6338028169014085,0.6056338028169014,0.7605633802816901,1.0,E00002019
1979,0.7037037037037037,0.7592592592592593,0.7962962962962963,1.0,E00002020
1980,0.5432098765432098,0.48148148148148145,0.6049382716049383,1.0,E00002021
1981,0.8292682926829268,0.6341463414634146,0.8292682926829268,1.0,E00002022
1982,1.0,1.1481481481481481,1.0740740740740742,1.0,E00002023
1983,0.4827586206896552,0.25862068965517243,0.4482758620689655,1.0,E00002024
1984,0.8709677419354839,0.9032258064516129,0.967741935483871,1.0,E00002025
1985,1.0666666666666667,1.0,1.2666666666666666,1.0,E00002026
1986,0.5571428571428572,0.5,0.4857142857142857,1.0,E00002027
1987,0.8103448275862069,0.7586206896551724,0.896551724137931,1.0,E00002028
1988,0.5853658536585366,0.4634146341463415,0.5121951219512195,1.0,E00002029
1989,1.4482758620689655,0.896551724137931,1.2413793103448276,1.0,E00002030
1990,0.5,0.5138888888888888,0.5833333333333334,1.0,E00002031
1991,0.7014925373134329,0.6119402985074627,0.6268656716417911,1.0,E00002032
1992,0.6071428571428571,0.6428571428571429,0.6309523809523809,1.0,E00002033
1993,0.6732673267326733,0.6237623762376238,0.7128712871287128,1.0,E00002034
1994,0.7441860465116279,0.627906976744186,0.6046511627906976,1.0,E00002035
1995,0.7073170731707317,0.5609756097560976,0.7317073170731707,1.0,E00002036
1996,0.7083333333333334,0.5694444444444444,0.75,1.0,E00002037
1997,0.9512195121951219,0.6951219512195121,1.0365853658536586,1.0,E00002038
1998,0.975609756097561,0.926829268292683,0.975609756097561,1.0,E00002039
1999,0.24,0.2,0.12,1.0,E00002040
2000,0.8518518518518519,0.7777777777777778,1.1111111111111112,1.0,E00002041
2001,0.515625,0.15625,0.53125,1.0,E00002042
2002,0.8333333333333334,0.8055555555555556,0.7777777777777778,1.0,E00002043
2003,0.8333333333333334,0.7222222222222222,0.5833333333333334,1.0,E00002044
2004,0.5581395348837209,0.29069767441860467,0.6976744186046512,1.0,E00002045
2005,0.8529411764705882,1.1470588235294117,0.9117647058823529,1.0,E00002046
2006,0.64,0.24,0.46,1.0,E00002047
2007,0.7317073170731707,0.524390243902439,0.7682926829268293,1.0,E00002048
2008,0.851063829787234,0.851063829787234,0.851063829787234,1.0,E00002049
2009,0.8125,0.65625,1.0625,1.0,E00002050
2010,0.825,0.8,0.825,1.0,E00002051
2011,0.8727272727272727,0.2545454545454545,0.5454545454545454,1.0,E00002052
2012,0.711864406779661,0.288135593220339,0.4915254237288136,1.0,E00002053
2013,0.6046511627906976,0.18604651162790697,0.5116279069767442,1.0,E00002054
2014,0.6615384615384615,0.5846153846153846,0.676923076923077,1.0,E00002055
2015,0.8222222222222222,0.5777777777777777,0.7777777777777778,1.0,E00002056
2016,0.7954545454545454,0.38636363636363635,0.7954545454545454,1.0,E00002057
2017,0.7894736842105263,0.7631578947368421,0.7894736842105263,1.0,E00002058
2018,0.6708860759493671,0.4177215189873418,0.569620253164557,1.0,E00002059
2019,0.5833333333333334,0.5,0.6111111111111112,1.0,E00002060
2020,1.0,0.44,0.76,1.0,E00002061
2021,0.825,1.125,0.9,1.0,E00002062
2022,1.0333333333333334,0.9,0.7666666666666667,1.0,E00002063
2023,0.8536585365853658,0.6585365853658537,0.7804878048780488,1.0,E00002064
2024,0.7837837837837838,0.9459459459459459,0.972972972972973,1.0,E00002065
2025,0.8947368421052632,0.868421052631579,0.8157894736842105,1.0,E00002066
2026,1.0434782608695652,1.0434782608695652,1.173913043478261,1.0,E00002067
2027,0.5555555555555556,0.7222222222222222,1.0,1.0,E00002068
2028,0.5333333333333333,0.4,0.8666666666666667,1.0,E00002069
2029,0.2727272727272727,0.6060606060606061,0.696969696969697,1.0,E00002070
2030,0.32,0.76,0.96,1.0,E00002071
2031,0.42857142857142855,0.2857142857142857,0.4,1.0,E00002072
2032,0.9302325581395349,0.7441860465116279,0.9302325581395349,1.0,E00002073
2033,0.46511627906976744,0.5465116279069767,0.5348837209302325,1.0,E00002074
2034,0.4,0.45454545454545453,0.5272727272727272,1.0,E00002075
2035,0.717391304347826,0.6521739130434783,0.8913043478260869,1.0,E00002076
2036,0.7941176470588235,0.6764705882352942,0.8823529411764706,1.0,E00002077
2037,0.6836734693877551,0.7653061224489796,0.7857142857142857,1.0,E00002078
2038,2.0,2.75,2.25,1.0,E00002079
2039,0.6363636363636364,0.7727272727272727,0.7727272727272727,1.0,E00002080
2040,0.43478260869565216,0.43478260869565216,0.43478260869565216,1.0,E00002081
2041,0.68,0.76,0.78,1.0,E00002082
2042,1.0263157894736843,0.8947368421052632,1.0,1.0,E00002083
2043,0.5185185185185185,0.5925925925925926,0.5925925925925926,1.0,E00002084
2044,0.974025974025974,0.935064935064935,0.987012987012987,1.0,E00002085
2045,0.8888888888888888,0.8518518518518519,0.8148148148148148,1.0,E00002086
2046,1.1132075471698113,1.0188679245283019,0.9811320754716981,1.0,E00002087
2047,0.6637931034482759,0.8146551724137931,0.896551724137931,1.0,E00002088
2048,0.6911764705882353,0.75,0.8161764705882353,1.0,E00002089
2049,0.7,0.65,0.8,1.0,E00002090
2050,1.2727272727272727,1.2272727272727273,1.1818181818181819,1.0,E00002091
2051,0.851063829787234,0.8936170212765957,0.8085106382978723,1.0,E00002092
2052,0.8292682926829268,0.8048780487804879,0.975609756097561,1.0,E00002093
2053,0.851063829787234,0.9148936170212766,0.8723404255319149,1.0,E00002094
2054,1.0,0.9482758620689655,0.9655172413793104,1.0,E00002095
2055,0.6774193548387096,0.7096774193548387,0.6451612903225806,1.0,E00002096
2056,0.7894736842105263,0.8157894736842105,0.868421052631579,1.0,E00002097
2057,0.8478260869565217,0.7391304347826086,0.8260869565217391,1.0,E00002098
2058,0.7068965517241379,0.7241379310344828,0.7758620689655172,1.0,E00002099
2059,1.0571428571428572,0.8857142857142857,0.9571428571428572,1.0,E00002100
2060,0.5714285714285714,0.5714285714285714,0.6190476190476191,1.0,E00002101
2061,0.68,0.44,0.4,1.0,E00002102
2062,0.6911764705882353,0.7352941176470589,0.7794117647058824,1.0,E00002103
2063,0.68,0.72,0.76,1.0,E00002104
2064,1.0,0.7777777777777778,0.8518518518518519,1.0,E00002105
2065,1.2,1.0266666666666666,1.0933333333333333,1.0,E00002106
2066,1.0,1.032258064516129,1.0,1.0,E00002107
2067,1.0,0.9310344827586207,1.0,1.0,E00002108
2068,0.8484848484848485,0.9090909090909091,0.9393939393939394,1.0,E00002109
2069,0.54,0.58,0.58,1.0,E00002110
2070,0.7777777777777778,0.7222222222222222,0.8611111111111112,1.0,E00002111
2071,,,,,E00002112
2072,0.7105263157894737,0.7368421052631579,0.8157894736842105,1.0,E00002113
2073,0.9583333333333334,0.9583333333333334,0.9166666666666666,1.0,E00002114
2074,0.9333333333333333,0.7,0.9666666666666667,1.0,E00002115
2075,0.5301204819277109,0.7831325301204819,0.927710843373494,1.0,E00002116
2076,0.7509727626459144,0.8287937743190662,0.8754863813229572,1.0,E00002117
2077,0.7735849056603774,0.5849056603773585,0.8301886792452831,1.0,E00002118
2078,0.6956521739130435,0.6521739130434783,0.6521739130434783,1.0,E00002119
2079,0.9295774647887324,0.7746478873239436,0.8309859154929577,1.0,E00002120
2080,1.08,1.0,0.88,1.0,E00002121
2081,0.3893129770992366,0.5877862595419847,0.7938931297709924,1.0,E00002122
2082,0.24,0.88,0.28,1.0,E00002123
2083,0.96,0.96,1.12,1.0,E00002124
2084,0.4246575342465753,0.3767123287671233,0.4178082191780822,1.0,E00002125
2085,0.82,0.86,0.88,1.0,E00002126
2086,0.7804878048780488,0.7804878048780488,0.8292682926829268,1.0,E00002127
2087,0.22580645161290322,0.3225806451612903,0.3763440860215054,1.0,E00002128
2088,0.7288135593220338,0.7457627118644068,0.7288135593220338,1.0,E00002129
2089,0.9615384615384616,1.1153846153846154,1.0384615384615385,1.0,E00002130
2090,0.8181818181818182,0.8409090909090909,0.7045454545454546,1.0,E00002131
2091,0.7619047619047619,1.0238095238095237,0.9047619047619048,1.0,E00002132
2092,0.8653846153846154,0.8461538461538461,0.9038461538461539,1.0,E00002133
2093,0.9230769230769231,0.7307692307692307,0.9615384615384616,1.0,E00002134
2094,0.8181818181818182,0.5909090909090909,0.8181818181818182,1.0,E00002135
2095,0.8333333333333334,0.875,0.9166666666666666,1.0,E00002136
2096,0.9032258064516129,1.1290322580645162,0.9032258064516129,1.0,E00002137
2097,1.0,0.6,1.0,1.0,E00002138
2098,0.8461538461538461,0.6923076923076923,0.9230769230769231,1.0,E00002139
2099,0.49019607843137253,0.39215686274509803,0.43137254901960786,1.0,E00002140
2100,0.581081081081081,0.4864864864864865,0.6891891891891891,1.0,E00002141
2101,0.5833333333333334,0.75,0.75,1.0,E00002142
2102,0.7875,0.5875,0.8125,1.0,E00002143
2103,0.9111111111111111,0.9333333333333333,0.8222222222222222,1.0,E00002144
2104,0.5714285714285714,0.5857142857142857,0.6571428571428571,1.0,E00002145
2105,0.8490566037735849,0.8867924528301887,0.8867924528301887,1.0,E00002146
2106,0.6779661016949152,0.711864406779661,0.7796610169491526,1.0,E00002147
2107,2.0,2.0,1.5,1.0,E00002148
2108,0.71875,0.625,0.6875,1.0,E00002149
2109,0.7714285714285715,0.2857142857142857,0.7714285714285715,1.0,E00002150
2110,0.6666666666666666,0.6111111111111112,0.6666666666666666,1.0,E00002151
2111,0.8285714285714286,0.6,0.9142857142857143,1.0,E00002152
2112,0.7746478873239436,0.4647887323943662,0.7464788732394366,1.0,E00002153
2113,0.7358490566037735,0.7924528301886793,0.8490566037735849,1.0,E00002154
2114,0.42857142857142855,0.41836734693877553,0.4387755102040816,1.0,E00002155
2115,0.5,0.5,0.5909090909090909,1.0,E00002156
2116,0.926829268292683,0.8536585365853658,0.8292682926829268,1.0,E00002157
2117,0.569620253164557,0.5569620253164557,0.5569620253164557,1.0,E00002158
2118,0.8333333333333334,0.8125,0.8333333333333334,1.0,E00002159
2119,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,E00002160
2120,1.1111111111111112,1.0,1.0740740740740742,1.0,E00002161
2121,0.9285714285714286,0.03571428571428571,0.75,1.0,E00002162
2122,0.8214285714285714,0.6071428571428571,0.7678571428571429,1.0,E00002163
2123,0.8032786885245902,0.7049180327868853,0.7540983606557377,1.0,E00002164
2124,0.9772727272727273,0.8636363636363636,1.0227272727272727,1.0,E00002165
2125,0.6222222222222222,0.4666666666666667,0.5777777777777777,1.0,E00002166
2126,0.6551724137931034,0.6379310344827587,0.7413793103448276,1.0,E00002167
2127,0.7471264367816092,0.4942528735632184,0.6666666666666666,1.0,E00002168
2128,0.5714285714285714,0.5238095238095238,0.5476190476190477,1.0,E00002169
2129,0.9285714285714286,0.9285714285714286,0.8571428571428571,1.0,E00002170
2130,0.7090909090909091,0.8181818181818182,0.8545454545454545,1.0,E00002171
2131,0.7317073170731707,0.7560975609756098,0.8292682926829268,1.0,E00002172
2132,0.7966101694915254,0.7627118644067796,0.8983050847457628,1.0,E00002173
2133,0.7575757575757576,0.8484848484848485,0.9090909090909091,1.0,E00002174
2134,0.8679245283018868,0.6226415094339622,0.6981132075471698,1.0,E00002175
2135,0.8315789473684211,0.7263157894736842,0.6842105263157895,1.0,E00002176
2136,0.6,0.4857142857142857,0.6285714285714286,1.0,E00002177
2137,0.7358490566037735,0.5188679245283019,0.6226415094339622,1.0,E00002178
2138,0.8837209302325582,0.6976744186046512,0.6744186046511628,1.0,E00002179
2139,0.8285714285714286,0.9142857142857143,0.8571428571428571,1.0,E00002180
2140,0.6956521739130435,0.8260869565217391,0.9130434782608695,1.0,E00002181
2141,0.43478260869565216,0.5362318840579711,0.4782608695652174,1.0,E00002182
2142,0.3333333333333333,,,1.0,E00002183
2143,0.5263157894736842,0.45614035087719296,0.6491228070175439,1.0,E00002184
2144,0.6534653465346535,0.45544554455445546,0.693069306930693,1.0,E00002185
2145,0.30357142857142855,0.4107142857142857,0.5535714285714286,1.0,E00002186
2146,0.7936507936507936,0.6984126984126984,0.9047619047619048,1.0,E00002187
2147,0.6595744680851063,0.574468085106383,0.7021276595744681,1.0,E00002188
2148,0.8771929824561403,1.0,0.9298245614035088,1.0,E00002189
2149,0.6,0.5538461538461539,0.7692307692307693,1.0,E00002190
2150,0.7592592592592593,0.7407407407407407,0.8888888888888888,1.0,E00002191
2151,0.8679245283018868,0.8490566037735849,1.0377358490566038,1.0,E00002192
2152,0.37142857142857144,0.32857142857142857,0.44285714285714284,1.0,E00002193
2153,0.8636363636363636,0.6818181818181818,0.6363636363636364,1.0,E00002194
2154,0.9,0.8222222222222222,0.9222222222222223,1.0,E00002195
2155,0.8461538461538461,0.6923076923076923,0.8942307692307693,1.0,E00002196
2156,0.8372093023255814,1.0465116279069768,0.6976744186046512,1.0,E00002197
2157,0.868421052631579,0.8157894736842105,0.868421052631579,1.0,E00002198
2158,0.7254901960784313,0.47058823529411764,0.49019607843137253,1.0,E00002199
2159,0.5789473684210527,0.47368421052631576,0.6578947368421053,1.0,E00002200
2160,0.6046511627906976,0.627906976744186,0.627906976744186,1.0,E00002201
2161,0.8596491228070176,0.7894736842105263,0.8771929824561403,1.0,E00002202
2162,0.6307692307692307,0.5846153846153846,0.6615384615384615,1.0,E00002203
2163,0.7933333333333333,0.56,0.6,1.0,E00002204
2164,0.9056603773584906,0.9056603773584906,0.9245283018867925,1.0,E00002205
2165,0.6923076923076923,0.358974358974359,0.717948717948718,1.0,E00002206
2166,0.7959183673469388,0.7959183673469388,0.826530612244898,1.0,E00002207
2167,0.9375,0.21875,0.625,1.0,E00002208
2168,0.7714285714285715,0.8285714285714286,0.8285714285714286,1.0,E00002209
2169,1.3333333333333333,1.0833333333333333,1.2916666666666667,1.0,E00002210
2170,0.8709677419354839,0.967741935483871,0.7096774193548387,1.0,E00002211
2171,1.0909090909090908,0.09090909090909091,0.5454545454545454,1.0,E00002212
2172,0.6,0.5285714285714286,0.6,1.0,E00002213
2173,0.5384615384615384,0.6410256410256411,0.6666666666666666,1.0,E00002214
2174,0.9,0.6333333333333333,0.7333333333333333,1.0,E00002215
2175,0.7096774193548387,0.8387096774193549,0.8709677419354839,1.0,E00002216
2176,0.6607142857142857,0.5714285714285714,0.7142857142857143,1.0,E00002217
2177,0.8461538461538461,0.8461538461538461,0.9615384615384616,1.0,E00002218
2178,0.7857142857142857,0.5952380952380952,0.6428571428571429,1.0,E00002219
2179,0.868421052631579,0.868421052631579,0.868421052631579,1.0,E00002220
2180,1.0,1.0909090909090908,1.0,1.0,E00002221
2181,0.8571428571428571,1.0285714285714285,0.6285714285714286,1.0,E00002222
2182,1.1428571428571428,1.0952380952380953,1.2857142857142858,1.0,E00002223
2183,0.8333333333333334,0.8055555555555556,0.8055555555555556,1.0,E00002224
2184,0.9166666666666666,0.9166666666666666,0.8611111111111112,1.0,E00002225
2185,1.28,1.2,1.24,1.0,E00002226
2186,0.8085106382978723,0.7659574468085106,0.9148936170212766,1.0,E00002227
2187,0.5652173913043478,0.5434782608695652,0.6086956521739131,1.0,E00002228
2188,1.12,1.28,1.24,1.0,E00002229
2189,0.7272727272727273,0.42424242424242425,0.696969696969697,1.0,E00002230
2190,0.9230769230769231,0.6538461538461539,0.6538461538461539,1.0,E00002231
2191,0.7428571428571429,0.6,0.7142857142857143,1.0,E00002232
2192,1.1071428571428572,1.1785714285714286,0.8571428571428571,1.0,E00002233
2193,1.8823529411764706,1.6470588235294117,1.8235294117647058,1.0,E00002234
2194,0.574468085106383,0.7446808510638298,0.6595744680851063,1.0,E00002235
2195,0.9411764705882353,0.058823529411764705,0.17647058823529413,1.0,E00002236
2196,1.0,0.7666666666666667,0.9666666666666667,1.0,E00002237
2197,0.6666666666666666,0.7083333333333334,0.7916666666666666,1.0,E00002238
2198,0.7368421052631579,0.631578947368421,0.7894736842105263,1.0,E00002239
2199,0.9433962264150944,0.5849056603773585,0.8113207547169812,1.0,E00002240
2200,0.8780487804878049,0.926829268292683,0.926829268292683,1.0,E00002241
2201,0.6923076923076923,0.6615384615384615,0.676923076923077,1.0,E00002242
2202,1.0,0.9714285714285714,0.9428571428571428,1.0,E00002243
2203,0.8524590163934426,0.7213114754098361,0.6885245901639344,1.0,E00002244
2204,0.8518518518518519,0.8703703703703703,0.9259259259259259,1.0,E00002245
2205,0.6349206349206349,0.3968253968253968,0.42857142857142855,1.0,E00002246
2206,0.3333333333333333,,0.24074074074074073,1.0,E00002247
2207,0.6301369863013698,0.3424657534246575,0.5342465753424658,1.0,E00002248
2208,0.7708333333333334,0.5833333333333334,0.9375,1.0,E00002249
2209,0.8571428571428571,0.8035714285714286,0.8035714285714286,1.0,E00002250
2210,0.7560975609756098,0.7804878048780488,0.8780487804878049,1.0,E00002251
2211,0.5507246376811594,0.42028985507246375,0.5507246376811594,1.0,E00002252
2212,0.8666666666666667,0.8222222222222222,0.8,1.0,E00002253
2213,0.6470588235294118,0.9411764705882353,0.9705882352941176,1.0,E00002254
2214,1.0384615384615385,1.3076923076923077,1.4230769230769231,1.0,E00002255
2215,0.9787234042553191,0.9361702127659575,1.0,1.0,E00002256
2216,0.6428571428571429,0.8214285714285714,0.7857142857142857,1.0,E00002257
2217,0.631578947368421,0.7894736842105263,0.7894736842105263,1.0,E00002258
2218,0.6458333333333334,0.6875,0.8541666666666666,1.0,E00002259
2219,0.7073170731707317,0.6341463414634146,0.7073170731707317,1.0,E00002260
2220,0.7692307692307693,0.7948717948717948,0.7692307692307693,1.0,E00002261
2221,0.7,0.95,1.2,1.0,E00002262
2222,0.6060606060606061,0.6666666666666666,0.7878787878787878,1.0,E00002263
2223,0.4,0.6571428571428571,0.6571428571428571,1.0,E00002264
2224,0.9534883720930233,0.7674418604651163,1.0232558139534884,1.0,E00002265
2225,0.5,0.5333333333333333,0.6111111111111112,1.0,E00002266
2226,0.9032258064516129,0.8387096774193549,1.0,1.0,E00002267
2227,0.8275862068965517,0.43103448275862066,0.7931034482758621,1.0,E00002268
2228,0.9272727272727272,0.6545454545454545,0.6909090909090909,1.0,E00002269
2229,0.8448275862068966,0.8275862068965517,0.8275862068965517,1.0,E00002270
2230,0.8292682926829268,0.6829268292682927,0.8292682926829268,1.0,E00002271
2231,0.8378378378378378,0.918918918918919,1.0135135135135136,1.0,E00002272
2232,0.8059701492537313,0.7611940298507462,0.8059701492537313,1.0,E00002273
2233,0.42857142857142855,0.7857142857142857,0.6904761904761905,1.0,E00002274
2234,0.7297297297297297,0.7027027027027027,0.8648648648648649,1.0,E00002275
2235,1.0,2.0,1.0,1.0,E00002276
2236,0.7591240875912408,0.635036496350365,0.8613138686131386,1.0,E00002277
2237,0.7288135593220338,0.559322033898305,0.8135593220338984,1.0,E00002279
2238,0.5161290322580645,0.7096774193548387,0.8064516129032258,1.0,E00002280
2239,0.4,0.45,0.5,1.0,E00002281
2240,0.7777777777777778,0.3888888888888889,0.7222222222222222,1.0,E00002282
2241,0.6774193548387096,0.7096774193548387,0.6774193548387096,1.0,E00002283
2242,0.782608695652174,0.5869565217391305,0.9130434782608695,1.0,E00002284
2243,0.6818181818181818,0.7954545454545454,0.75,1.0,E00002285
2244,0.8571428571428571,0.75,0.8928571428571429,1.0,E00002286
2245,1.2941176470588236,0.9411764705882353,1.588235294117647,1.0,E00002287
2246,0.84375,0.96875,1.0,1.0,E00002288
2247,0.7419354838709677,0.3870967741935484,0.5483870967741935,1.0,E00002289
2248,0.6181818181818182,0.4727272727272727,0.5818181818181818,1.0,E00002290
2249,0.6756756756756757,0.7027027027027027,0.9459459459459459,1.0,E00002291
2250,0.84,0.44,0.8,1.0,E00002292
2251,0.7659574468085106,0.7659574468085106,1.0,1.0,E00002293
2252,0.8064516129032258,0.7419354838709677,0.967741935483871,1.0,E00002294
2253,,,,,E00002295
2254,0.17971014492753623,0.13043478260869565,0.1956521739130435,1.0,E00002296
2255,0.6666666666666666,1.0,1.2,1.0,E00002297
2256,0.2,0.95,0.65,1.0,E00002298
2257,0.95,0.7,1.05,1.0,E00002299
2258,0.9111111111111111,0.8888888888888888,0.9511111111111111,1.0,E00002300
2259,0.7916666666666666,1.0833333333333333,1.0833333333333333,1.0,E00002301
2260,3.0,3.5,3.5,1.0,E00002302
2261,0.9,0.55,0.75,1.0,E00002303
2262,0.5263157894736842,0.631578947368421,0.7894736842105263,1.0,E00002304
2263,1.0,0.7,1.0,1.0,E00002305
2264,0.6666666666666666,1.0,1.0,1.0,E00002306
2265,0.9210526315789473,0.5526315789473685,0.7105263157894737,1.0,E00002307
2266,0.84,0.7,0.9,1.0,E00002308
2267,2.2857142857142856,2.4285714285714284,3.4285714285714284,1.0,E00002309
2268,0.6274509803921569,0.43137254901960786,0.5686274509803921,1.0,E00002310
2269,0.7894736842105263,0.5263157894736842,0.6842105263157895,1.0,E00002311
2270,0.7872340425531915,0.425531914893617,0.7021276595744681,1.0,E00002312
2271,0.782051282051282,0.5,0.9615384615384616,1.0,E00002313
2272,1.0689655172413792,0.4482758620689655,1.1379310344827587,1.0,E00002314
2273,0.6610169491525424,0.3898305084745763,0.635593220338983,1.0,E00002315
2274,0.3793103448275862,0.27586206896551724,0.41379310344827586,1.0,E00002316
2275,0.7926829268292683,0.5609756097560976,0.8780487804878049,1.0,E00002319
2276,1.0,0.6206896551724138,0.6896551724137931,1.0,E00002321
2277,0.5945945945945946,0.44594594594594594,0.7162162162162162,1.0,E00002322
2278,0.8333333333333334,0.8333333333333334,0.75,1.0,E00002323
2279,0.9411764705882353,1.1176470588235294,1.2941176470588236,1.0,E00002324
2280,1.0285714285714285,0.9428571428571428,1.1142857142857143,1.0,E00002325
2281,0.8064516129032258,0.8709677419354839,0.7741935483870968,1.0,E00002326
2282,1.0,0.7777777777777778,1.1111111111111112,1.0,E00002327
2283,1.0714285714285714,0.7857142857142857,1.1428571428571428,1.0,E00002328
2284,0.851063829787234,0.7872340425531915,0.8085106382978723,1.0,E00002329
2285,0.8478260869565217,0.6521739130434783,0.8695652173913043,1.0,E00002330
2286,0.7948717948717948,0.717948717948718,0.8461538461538461,1.0,E00002331
2287,1.0952380952380953,0.6666666666666666,1.1904761904761905,1.0,E00002332
2288,0.7941176470588235,0.7058823529411765,0.8529411764705882,1.0,E00002333
2289,0.9259259259259259,0.9629629629629629,0.9629629629629629,1.0,E00002334
2290,1.0,0.8857142857142857,1.0285714285714285,1.0,E00002335
2291,0.6756756756756757,0.5945945945945946,0.7297297297297297,1.0,E00002336
2292,0.7948717948717948,0.5641025641025641,0.8974358974358975,1.0,E00002337
2293,0.43859649122807015,0.40350877192982454,0.6140350877192983,1.0,E00002338
2294,0.5864661654135338,0.40601503759398494,0.7142857142857143,1.0,E00002339
2295,0.5,0.34210526315789475,0.6842105263157895,1.0,E00002340
2296,0.527027027027027,0.3783783783783784,0.581081081081081,1.0,E00002341
2297,0.6458333333333334,0.6041666666666666,0.6666666666666666,1.0,E00002342
2298,0.9215686274509803,0.8431372549019608,0.9803921568627451,1.0,E00002343
2299,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,E00002345
2300,1.1666666666666667,1.125,1.0833333333333333,1.0,E00002346
2301,0.7619047619047619,0.6507936507936508,0.6190476190476191,1.0,E00002347
2302,0.49056603773584906,0.49056603773584906,0.660377358490566,1.0,E00002348
2303,0.8181818181818182,0.9393939393939394,0.8787878787878788,1.0,E00002349
2304,0.896551724137931,1.0344827586206897,0.9655172413793104,1.0,E00002350
2305,0.8857142857142857,0.8285714285714286,0.8285714285714286,1.0,E00002351
2306,0.7303370786516854,0.9101123595505618,0.9213483146067416,1.0,E00002352
2307,0.5185185185185185,0.5185185185185185,0.48148148148148145,1.0,E00002353
2308,0.5753424657534246,0.6027397260273972,0.6575342465753424,1.0,E00002354
2309,0.8947368421052632,0.8157894736842105,0.8947368421052632,1.0,E00002355
2310,0.8928571428571429,0.6785714285714286,0.8392857142857143,1.0,E00002356
2311,0.7457627118644068,0.5932203389830508,0.7288135593220338,1.0,E00002357
2312,0.7924528301886793,0.660377358490566,0.8867924528301887,1.0,E00002358
2313,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,E00002359
2314,0.6533333333333333,0.6133333333333333,0.8133333333333334,1.0,E00002360
2315,0.921875,0.875,0.921875,1.0,E00002361
2316,0.8387096774193549,0.8064516129032258,0.8064516129032258,1.0,E00002362
2317,0.7878787878787878,0.7878787878787878,0.8484848484848485,1.0,E00002363
2318,0.75,0.7083333333333334,0.6527777777777778,1.0,E00002364
2319,0.8666666666666667,0.5466666666666666,0.8533333333333334,1.0,E00002365
2320,0.875,0.7375,0.825,1.0,E00002366
2321,0.8513513513513513,0.7837837837837838,0.9054054054054054,1.0,E00002367
2322,0.84375,0.71875,0.84375,1.0,E00002368
2323,0.6521739130434783,0.717391304347826,0.9347826086956522,1.0,E00002369
2324,0.7191011235955056,0.7415730337078652,0.8089887640449438,1.0,E00002370
2325,0.7333333333333333,0.6666666666666666,0.7333333333333333,1.0,E00002372
2326,0.7727272727272727,0.6818181818181818,0.8181818181818182,1.0,E00002373
2327,0.9714285714285714,0.8857142857142857,0.9142857142857143,1.0,E00002374
2328,0.7058823529411765,0.7647058823529411,0.9411764705882353,1.0,E00002375
2329,0.8333333333333334,0.9166666666666666,0.8333333333333334,1.0,E00002376
2330,0.8333333333333334,1.0,1.0,1.0,E00002377
2331,0.3780487804878049,0.2804878048780488,0.32926829268292684,1.0,E00002378
2332,0.7555555555555555,0.5111111111111111,0.5111111111111111,1.0,E00002379
2333,0.6428571428571429,1.3214285714285714,1.25,1.0,E00002380
2334,0.7741935483870968,0.8387096774193549,0.8387096774193549,1.0,E00002381
2335,0.6326530612244898,0.673469387755102,0.7346938775510204,1.0,E00002382
2336,0.43478260869565216,0.5217391304347826,0.6956521739130435,1.0,E00002383
2337,0.6363636363636364,0.6181818181818182,0.6363636363636364,1.0,E00002384
2338,0.5428571428571428,0.6857142857142857,0.6857142857142857,1.0,E00002385
2339,1.4285714285714286,1.5714285714285714,1.2142857142857142,1.0,E00002386
2340,0.7017543859649122,0.543859649122807,0.7192982456140351,1.0,E00002387
2341,0.7906976744186046,0.6511627906976745,0.7209302325581395,1.0,E00002388
2342,0.8529411764705882,0.8235294117647058,0.9411764705882353,1.0,E00002389
2343,0.5142857142857142,0.34285714285714286,0.3142857142857143,1.0,E00002390
2344,1.0909090909090908,1.0,1.0909090909090908,1.0,E00002391
2345,0.4523809523809524,0.47619047619047616,0.5714285714285714,1.0,E00002392
2346,1.6153846153846154,0.6153846153846154,1.3076923076923077,1.0,E00002393
2347,0.3888888888888889,0.3888888888888889,0.5833333333333334,1.0,E00002394
2348,0.7746478873239436,0.5774647887323944,0.7746478873239436,1.0,E00002395
2349,0.8636363636363636,0.5454545454545454,0.8636363636363636,1.0,E00002396
2350,0.75,0.6071428571428571,0.8571428571428571,1.0,E00002397
2351,0.7659574468085106,0.48936170212765956,0.7021276595744681,1.0,E00002398
2352,0.9523809523809523,0.7619047619047619,0.9285714285714286,1.0,E00002399
2353,0.9166666666666666,0.75,1.0416666666666667,1.0,E00002400
2354,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,E00002401
2355,0.8,0.44,1.04,1.0,E00002402
2356,0.6333333333333333,0.4666666666666667,0.8,1.0,E00002403
2357,0.9743589743589743,0.5897435897435898,0.9230769230769231,1.0,E00002404
2358,1.2142857142857142,1.0,1.5714285714285714,1.0,E00002405
2359,0.8809523809523809,0.8095238095238095,0.9047619047619048,1.0,E00002406
2360,0.9583333333333334,0.7083333333333334,0.75,1.0,E00002407
